pathway,contrast,NES,padj,size,database
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION,Training_CRE,1.179804185756359,0.6074366308157119,24,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,Training_CRE,-1.5562818494838704,0.1988838352474716,32,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,Training_CRE,-1.268691292157002,0.4983712121212121,26,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT,Training_CRE,1.1607170304481387,0.6202039314622096,30,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH,Training_CRE,-1.1655174155160415,0.6107278002414362,22,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,Training_CRE,1.0612666417570948,0.7383286810672947,24,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,Training_CRE,1.0019942810544682,0.7863774243956246,11,GO:BP
GOBP_NEGATIVE_REGULATION_OF_COAGULATION,Training_CRE,0.7492727497900524,0.9598683656627401,13,GO:BP
GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,Training_CRE,0.6832407248544258,0.9877967447923609,12,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,Training_CRE,0.9729226395049088,0.8107303421335956,39,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,Training_CRE,-0.8353202907656093,0.93316621300866,19,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,Training_CRE,1.6131717274124782,0.14735077323312618,43,GO:BP
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,Training_CRE,0.8078414266288042,0.9598683656627401,37,GO:BP
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,Training_CRE,0.9597197053162315,0.8178319753418922,13,GO:BP
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,Training_CRE,0.8125735146921356,0.9369308071842262,14,GO:BP
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,Training_CRE,1.3487030352555782,0.4573433707491668,20,GO:BP
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,Training_CRE,1.1595881725308446,0.6447960577083425,12,GO:BP
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,Training_CRE,1.6000461636986776,0.24304895994727074,10,GO:BP
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,Training_CRE,1.4239980156158738,0.3994842034801852,14,GO:BP
GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,Training_CRE,0.9539523110615836,0.8192543840512314,11,GO:BP
GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,Training_CRE,-1.4047205042096265,0.4142331697285786,11,GO:BP
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,Training_CRE,0.7896764161904347,0.9598683656627401,30,GO:BP
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,Training_CRE,-0.907599945134045,0.8678412251658311,24,GO:BP
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,Training_CRE,-1.3763897360583615,0.4313755465837552,15,GO:BP
GOBP_NEGATIVE_REGULATION_OF_GROWTH,Training_CRE,-0.8820955607036611,0.8949824970828472,28,GO:BP
GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS,Training_CRE,-0.6081334871184504,1,14,GO:BP
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY,Training_CRE,-0.7521352600412776,0.9689523972899022,15,GO:BP
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,Training_CRE,1.1184025121384125,0.685809892925766,16,GO:BP
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,Training_CRE,0.8477658837820055,0.9263517635546851,30,GO:BP
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,Training_CRE,0.6024603537298518,1,20,GO:BP
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,Training_CRE,0.9645177196162221,0.8174014493450642,15,GO:BP
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,Training_CRE,1.3018799572925992,0.5151357242443667,11,GO:BP
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,Training_CRE,1.2386021849254032,0.551751301197162,19,GO:BP
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,Training_CRE,0.7011513461512384,0.995890592550042,29,GO:BP
GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY,Training_CRE,1.4553622746348407,0.3491862185584443,22,GO:BP
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,Training_CRE,1.4043853933590418,0.4013879225273651,17,GO:BP
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,Training_CRE,0.8368341411268122,0.9104332126735499,10,GO:BP
GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION,Training_CRE,0.8128247608972881,0.93316621300866,12,GO:BP
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,Training_CRE,1.3869915413269531,0.43353792241857475,15,GO:BP
GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT,Training_CRE,0.837505516429833,0.9104332126735499,10,GO:BP
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,Training_CRE,1.486875226435952,0.19647668920636532,61,GO:BP
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,Training_CRE,1.2677502009848804,0.5419818585694987,16,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY,Training_CRE,0.715849732483888,0.9724249215121766,11,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,Training_CRE,-1.6168595395047771,0.18090537270982715,27,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,Training_CRE,-0.5755353600237805,1,11,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,Training_CRE,-1.3605127778801271,0.4573433707491668,14,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,Training_CRE,-1.2300782806127553,0.5751028022408134,12,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,Training_CRE,0.9929172056851905,0.7910831017111034,74,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,Training_CRE,-1.286827350814516,0.483633791403122,21,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,Training_CRE,-1.2482719167183915,0.5182964666401554,25,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,Training_CRE,1.4047172934908336,0.3994842034801852,21,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,Training_CRE,1.6205992722535645,0.15755127926965637,29,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,Training_CRE,0.8879231348463633,0.8718550431476598,10,GO:BP
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY,Training_CRE,1.394433112949073,0.43353792241857475,11,GO:BP
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,Training_CRE,1.2939997238919725,0.5203973700763606,12,GO:BP
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,Training_CRE,-1.0220752332405303,0.7627109634739863,29,GO:BP
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,Training_CRE,0.9549206714850171,0.8178319753418922,14,GO:BP
GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,Training_CRE,1.390999849200196,0.43952631772929457,10,GO:BP
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,Training_CRE,-1.3800278887963382,0.4486005655596299,12,GO:BP
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,Training_CRE,1.2718683064097176,0.4331786568098058,82,GO:BP
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,Training_CRE,0.9272619472056963,0.8359036964415941,12,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,Training_CRE,1.0030048206216828,0.7794828732374655,48,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,Training_CRE,1.0723050410058155,0.7203489948928697,30,GO:BP
GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,Training_CRE,1.1217935567303299,0.6716209262007184,26,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,Training_CRE,0.6977930823658252,0.9925115758322504,21,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,Training_CRE,0.7457107977595537,0.9711218753889491,16,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,Training_CRE,0.7189888591095867,0.9928802972663013,32,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,Training_CRE,1.4565729905036353,0.27018178578162916,45,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,Training_CRE,1.0283584304831577,0.7632378377592698,49,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,Training_CRE,-0.8975261813452864,0.862241222340973,10,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,Training_CRE,1.1827297463023352,0.6242418876444287,10,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,Training_CRE,0.9747531953562624,0.8095584588338788,58,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,Training_CRE,1.7205867020843348,0.1188422599703714,29,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION,Training_CRE,-0.7243841169743156,0.9724249215121766,10,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,Training_CRE,1.2726705396837763,0.5123431013103571,22,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS,Training_CRE,1.184257117185969,0.5829288399992728,38,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,Training_CRE,0.855294058996549,0.9104332126735499,26,GO:BP
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,Training_CRE,-1.0615843476785218,0.7383286810672947,15,GO:BP
GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,Training_CRE,-0.8520979635053129,0.8949824970828472,10,GO:BP
GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS,Training_CRE,1.312686538240628,0.504626462342877,11,GO:BP
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,Training_CRE,0.9408381067564872,0.8332156086598737,24,GO:BP
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,Training_CRE,0.9813478121966493,0.80393215676589,11,GO:BP
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,Training_CRE,0.8330041911168586,0.9254062695745777,18,GO:BP
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,Training_CRE,0.8235371206040671,0.9598683656627401,58,GO:BP
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,Training_CRE,0.6692942644645283,0.9983513919482392,18,GO:BP
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS,Training_CRE,1.3196121977636144,0.4674987728770773,25,GO:BP
GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING,Training_CRE,1.615663641001962,0.22609924866222283,10,GO:BP
GOBP_NEGATIVE_REGULATION_OF_SECRETION,Training_CRE,-1.2090800519902352,0.5633713826523937,24,GO:BP
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,Training_CRE,-1.178401131023297,0.5948033173552462,28,GO:BP
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION,Training_CRE,1.0958432185551366,0.7163395791651844,14,GO:BP
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,Training_CRE,1.37187062986313,0.36341803486333324,52,GO:BP
GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING,Training_CRE,-1.7723117669954043,0.11213858833519567,17,GO:BP
GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING,Training_CRE,-1.7722018824771435,0.10261555956920196,23,GO:BP
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,Training_CRE,1.299327461673669,0.4766107678729038,30,GO:BP
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,Training_CRE,0.8784116566386913,0.8778893863131143,15,GO:BP
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,Training_CRE,0.9507363973150907,0.8272199681674842,36,GO:BP
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,Training_CRE,0.952324921396479,0.8244887242174054,21,GO:BP
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,Training_CRE,-0.9559699440698424,0.8209233681787742,29,GO:BP
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,Training_CRE,0.941725312183307,0.8585424428815195,94,GO:BP
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,Training_CRE,0.8904823173828642,0.8805102321756151,22,GO:BP
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,Training_CRE,1.704853554567106,0.1297133832265475,20,GO:BP
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS,Training_CRE,0.8699130739123124,0.8847112197869628,11,GO:BP
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,Training_CRE,-0.9537389342119268,0.8244887242174054,14,GO:BP
GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING,Training_CRE,0.8526114005043676,0.9010993455037315,16,GO:BP
GOBP_NEPHRON_DEVELOPMENT,Training_CRE,1.4068513817594033,0.4142331697285786,16,GO:BP
GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT,Training_CRE,1.4565976466226034,0.3823110588542687,12,GO:BP
GOBP_NEURAL_NUCLEUS_DEVELOPMENT,Training_CRE,1.4629842504431956,0.31010351131963904,27,GO:BP
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION,Training_CRE,1.0760870478226952,0.7342073778601849,14,GO:BP
GOBP_NEURAL_TUBE_DEVELOPMENT,Training_CRE,0.6531423232128738,0.9983513919482392,15,GO:BP
GOBP_NEURAL_TUBE_FORMATION,Training_CRE,-0.6872980550244311,0.9895300016671156,12,GO:BP
GOBP_NEUROINFLAMMATORY_RESPONSE,Training_CRE,1.3007653048899936,0.5182964666401554,10,GO:BP
GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT,Training_CRE,-1.2689833386124056,0.5486958911908149,13,GO:BP
GOBP_NEUROMUSCULAR_PROCESS,Training_CRE,0.8061625755686834,0.9598683656627401,43,GO:BP
GOBP_NEURON_APOPTOTIC_PROCESS,Training_CRE,0.9931461251675268,0.7913319143212487,47,GO:BP
GOBP_NEURON_CELLULAR_HOMEOSTASIS,Training_CRE,-0.9729957323113975,0.8105753622736083,15,GO:BP
GOBP_NEURON_MIGRATION,Training_CRE,1.1081679242725202,0.6892962571318685,23,GO:BP
GOBP_NEURON_PROJECTION_EXTENSION,Training_CRE,1.0425262331003826,0.751511986768661,26,GO:BP
GOBP_NEURON_PROJECTION_GUIDANCE,Training_CRE,-1.063640445277155,0.7309171936194779,20,GO:BP
GOBP_NEURON_PROJECTION_ORGANIZATION,Training_CRE,1.3413065561648696,0.483633791403122,15,GO:BP
GOBP_NEURON_PROJECTION_REGENERATION,Training_CRE,1.1336608842019,0.6783947778002789,13,GO:BP
GOBP_NEUROTRANSMITTER_SECRETION,Training_CRE,-0.7242307436829836,0.9773644921065844,15,GO:BP
GOBP_NEUROTRANSMITTER_TRANSPORT,Training_CRE,-0.9144802612137901,0.8644211230749989,20,GO:BP
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS,Training_CRE,0.6784347391199755,0.9977330892696734,22,GO:BP
GOBP_NEUTROPHIL_CHEMOTAXIS,Training_CRE,1.6996939953267294,0.14792190026116156,17,GO:BP
GOBP_NEUTROPHIL_MIGRATION,Training_CRE,1.1439182129691157,0.640356627392802,23,GO:BP
GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,Training_CRE,0.8485407168849026,0.9104332126735499,19,GO:BP
GOBP_NON_LYTIC_VIRAL_RELEASE,Training_CRE,-1.5078164169720247,0.319738761898145,10,GO:BP
GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS,Training_CRE,0.7450086931700959,0.971889897946236,19,GO:BP
GOBP_NOTCH_SIGNALING_PATHWAY,Training_CRE,1.184207663817728,0.6202039314622096,15,GO:BP
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,Training_CRE,0.79449290232705,0.9717713874788014,45,GO:BP
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION,Training_CRE,-1.2002639589442887,0.5667791327775479,25,GO:BP
GOBP_NUCLEAR_EXPORT,Training_CRE,0.9924756825089873,0.7928763701756926,42,GO:BP
GOBP_NUCLEAR_MEMBRANE_ORGANIZATION,Training_CRE,-1.3523703061769299,0.43030002975930687,21,GO:BP
GOBP_NUCLEAR_MEMBRANE_REASSEMBLY,Training_CRE,-1.707202079418986,0.13576371197054618,14,GO:BP
GOBP_NUCLEAR_MIGRATION,Training_CRE,0.8881808710477069,0.8678412251658311,11,GO:BP
GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,Training_CRE,0.8114967618756771,0.9546433843158192,31,GO:BP
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,Training_CRE,1.2875928091659559,0.5059551471034724,19,GO:BP
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,Training_CRE,1.282696818009444,0.5362044847611377,12,GO:BP
GOBP_NUCLEAR_TRANSPORT,Training_CRE,1.2089544905979317,0.5021472344257432,85,GO:BP
GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS,Training_CRE,1.3032268112065615,0.4105482287859254,64,GO:BP
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,Training_CRE,1.0772578098563717,0.7070861898234888,43,GO:BP
GOBP_NUCLEOBASE_METABOLIC_PROCESS,Training_CRE,1.0070824850204456,0.7794828732374655,19,GO:BP
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS,Training_CRE,-0.9304062821144593,0.8585424428815195,42,GO:BP
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,Training_CRE,-0.8172281900067487,0.9699022180270178,49,GO:BP
GOBP_NUCLEOSIDE_METABOLIC_PROCESS,Training_CRE,0.9699171854984123,0.8121116148630931,15,GO:BP
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,Training_CRE,-1.4582711595662257,0.34717721303087157,19,GO:BP
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,Training_CRE,-1.0409843842784683,0.7423150016294576,32,GO:BP
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,Training_CRE,-0.6933815106400526,1,149,GO:BP
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS,Training_CRE,-0.8292868333552343,0.9717713874788014,69,GO:BP
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,Training_CRE,-0.4489185236756323,1,76,GO:BP
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,Training_CRE,0.479040179851036,1,138,GO:BP
GOBP_NUCLEOSOME_ORGANIZATION,Training_CRE,-0.6264357941089365,1,13,GO:BP
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,Training_CRE,-0.8063337646344593,0.992848640143704,105,GO:BP
GOBP_NUCLEOTIDE_EXCISION_REPAIR,Training_CRE,-1.0511479111592643,0.751511986768661,10,GO:BP
GOBP_NUCLEOTIDE_METABOLIC_PROCESS,Training_CRE,-1.0173267644373556,0.751511986768661,215,GO:BP
GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS,Training_CRE,1.30717818092824,0.5109310103923289,13,GO:BP
GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS,Training_CRE,1.385822505810283,0.43353792241857475,16,GO:BP
GOBP_NUCLEUS_LOCALIZATION,Training_CRE,0.9045162732576078,0.8600431118949637,12,GO:BP
GOBP_NUCLEUS_ORGANIZATION,Training_CRE,-0.9836797472695078,0.803975355096296,36,GO:BP
GOBP_NUTRIENT_STORAGE,Training_CRE,0.8553067610218688,0.8988973115885356,16,GO:BP
GOBP_ODONTOGENESIS,Training_CRE,1.5815043251385954,0.2504645999647378,12,GO:BP
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,Training_CRE,-1.4889198175466072,0.2548628592854637,32,GO:BP
GOBP_OLIGODENDROCYTE_DIFFERENTIATION,Training_CRE,-1.3431230329347599,0.483633791403122,12,GO:BP
GOBP_ONE_CARBON_METABOLIC_PROCESS,Training_CRE,1.2992316579218446,0.5155928359582866,11,GO:BP
GOBP_OOGENESIS,Training_CRE,-0.7889877318704767,0.9474868496967552,10,GO:BP
GOBP_ORGANELLE_DISASSEMBLY,Training_CRE,-0.997622260023676,0.7863774243956246,21,GO:BP
GOBP_ORGANELLE_FUSION,Training_CRE,-0.7822668914129849,0.9823610257099332,43,GO:BP
GOBP_ORGANELLE_MEMBRANE_FUSION,Training_CRE,-0.6945404886043768,1,32,GO:BP
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE,Training_CRE,0.658825204455466,1,17,GO:BP
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS,Training_CRE,0.9481322633983704,0.8412387793786823,81,GO:BP
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,Training_CRE,-1.0140594908690366,0.7710205902976988,98,GO:BP
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT,Training_CRE,1.0495291725797944,0.7472903436615647,27,GO:BP
GOBP_ORGANIC_ACID_TRANSPORT,Training_CRE,1.177671467026086,0.5667791327775479,47,GO:BP
GOBP_ORGANIC_ANION_TRANSPORT,Training_CRE,1.1346029879639092,0.6173706755880645,58,GO:BP
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,Training_CRE,1.260263566003025,0.483633791403122,43,GO:BP
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS,Training_CRE,-0.9484992591696827,0.8533412302697296,76,GO:BP
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT,Training_CRE,1.161861804625147,0.6214853201428465,22,GO:BP
GOBP_ORGAN_GROWTH,Training_CRE,1.3499229380798226,0.41877284019298466,29,GO:BP
GOBP_OSTEOCLAST_DIFFERENTIATION,Training_CRE,-1.520593561098535,0.3084967320261438,10,GO:BP
GOBP_OXIDATIVE_PHOSPHORYLATION,Training_CRE,-0.4276255452742976,1,102,GO:BP
GOBP_PALLIUM_DEVELOPMENT,Training_CRE,1.3796324991626687,0.38829464361240806,28,GO:BP
GOBP_PATTERN_SPECIFICATION_PROCESS,Training_CRE,0.8100557877173045,0.9402772222942003,17,GO:BP
GOBP_PENTOSE_PHOSPHATE_SHUNT,Training_CRE,-1.0688749248577765,0.7371057335002354,11,GO:BP
GOBP_PEPTIDE_CROSS_LINKING,Training_CRE,1.5916281864470634,0.24707734707103038,10,GO:BP
GOBP_PEPTIDE_METABOLIC_PROCESS,Training_CRE,-0.8936487881886261,0.8837589089689929,24,GO:BP
GOBP_PEPTIDE_TRANSPORT,Training_CRE,-1.2089057653757527,0.5182964666401554,47,GO:BP
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION,Training_CRE,0.8547375795333679,0.9454882496123629,59,GO:BP
GOBP_PEPTIDYL_LYSINE_MODIFICATION,Training_CRE,0.652137487287817,1,19,GO:BP
GOBP_PEPTIDYL_SERINE_MODIFICATION,Training_CRE,-0.9479201235017212,0.8209233681787742,10,GO:BP
GOBP_PEPTIDYL_THREONINE_MODIFICATION,Training_CRE,-1.3525608722137452,0.4796142582075304,10,GO:BP
GOBP_PEPTIDYL_THREONINE_PHOSPHORYLATION,Training_CRE,-1.3525608722137452,0.4796142582075304,10,GO:BP
GOBP_PEPTIDYL_TYROSINE_MODIFICATION,Training_CRE,1.3780164670514639,0.4486005655596299,13,GO:BP
GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_ENSHEATHMENT,Training_CRE,0.8437864962349026,0.9049914884844297,12,GO:BP
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,Training_CRE,-0.895993504669484,0.8800168573341407,25,GO:BP
GOBP_PHAGOCYTOSIS,Training_CRE,1.3121144832789644,0.43063161177836073,42,GO:BP
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,Training_CRE,0.6194917368909217,1,14,GO:BP
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS,Training_CRE,1.1737935842232678,0.6325597911726394,10,GO:BP
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,Training_CRE,1.241090378797788,0.5040498710359691,46,GO:BP
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS,Training_CRE,-0.6934290306286812,0.9853426323570637,10,GO:BP
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,Training_CRE,-0.7674914148813227,0.9848026422544354,37,GO:BP
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS,Training_CRE,-0.7338282318191531,1,53,GO:BP
