gene,logFC,P,pi,neglogP,sig,dir
FYCO1,-0.5944812311755197,0.00262236395138002,0.02920528283704364,2.581307033810315,TRUE,Down
TNPO1,0.4979987635005561,0.05932264886667489,0.24494317517749212,1.226779465153832,FALSE,NS
EIF4B,0.6845778833215341,0.03345671028552174,0.0976998409355354,1.475516764362361,FALSE,NS
MAPKAPK2,-0.44950618707534495,0.02787759916142487,0.20004728848782183,1.5547446307118191,FALSE,NS
RIC8A,0.3267590770123796,0.17464929345741936,0.5654199577831337,0.7578331669582822,FALSE,NS
MYPN,0.1752962965781304,0.5277529213224652,0.8940115306196099,0.2775693540208459,FALSE,NS
RPL36AL,-1.298289898813378,0.02032909121856924,0.00635984664227163,1.6918820354092936,TRUE,Down
MFN2,-0.6078296033105648,0.00128190374707979,0.01746099168003292,2.892144582993059,TRUE,Down
DUSP23,0.03719628149624832,0.902372944052864,0.9961862144463468,0.04461393466469635,FALSE,NS
EIF4G2,-0.527558314407508,0.03841983277852052,0.17917213542179494,1.4154445297274183,FALSE,NS
NGLY1,-0.6242920999065529,0.03438227106682037,0.12196781083545612,1.4636654400627893,FALSE,NS
MRPL24,0.7793615297410543,0.0430201688731454,0.08612646181005353,1.366327889147737,FALSE,NS
NUDC,-0.23666420541252897,0.26976326225373437,0.7333883344997336,0.5690171950897942,FALSE,NS
MRPL45,-0.19401386800947673,0.3929989732792799,0.834269390779392,0.40560858422947316,FALSE,NS
CYTH1,-0.22774490928957825,0.1597728704180082,0.6585698912003477,0.7964969623688071,FALSE,NS
PRKRA,-0.5323128112613009,0.04311822740887375,0.187591218623238,1.365339101308525,FALSE,NS
LCMT1,-0.14459799097745574,0.43744080674519104,0.8873146485620628,0.35908070616891563,FALSE,NS
PPP2R3A,-0.35965801163830413,0.26948717136391176,0.6240055665103654,0.5694619040893821,FALSE,NS
JAGN1,-0.425186982745549,0.06032197147769716,0.3030219362499243,1.219524473041905,FALSE,NS
MTX1,-0.5071375593272887,0.0047123045493593,0.06607075053768466,2.326766649495976,FALSE,NS
U2AF2,0.21784801561057776,0.478006943344928,0.8514622100697317,0.3205657949475309,FALSE,NS
ACOT1,-0.2111820448007471,0.5869633778976993,0.8935827963767585,0.23138899461797982,FALSE,NS
SEC13,0.19749237624009197,0.32902461093212176,0.8028904392848626,0.4827716157513603,FALSE,NS
CLASP2,-0.6670303109220477,0.0010341372750785,0.01020077488398483,2.985421807613469,TRUE,Down
SNX1,0.9554091442061045,0.01441445255831479,0.01741401519808333,1.841201846887825,TRUE,Up
RBP1,2.0375835520482593,6.365187383451132e-4,3.072545042330856e-7,3.196188806715596,TRUE,Up
PCYT2,-0.24774078464015048,0.12702655151058354,0.5997884830539912,0.8961054918841495,FALSE,NS
LSS,-0.7482600060410078,8.037930241698128e-5,8.629451632334661e-4,4.094855767213035,TRUE,Down
ABLIM2,2.7937703793577366,3.963117042130331e-6,8.093856430633918e-16,5.401963101523807,TRUE,Up
GAA,0.10774383372047149,0.4757915710708054,0.9230891436404696,0.3225832560143107,FALSE,NS
PFDN4,-0.19262810555041732,0.30302363011075956,0.7945437208612364,0.5185235034232341,FALSE,NS
FUBP1,-0.27263804472399933,0.08312538101160921,0.5075493714321423,1.0802663510619495,FALSE,NS
NES,1.589986751563222,0.00317511913162458,1.0661824689964704e-4,2.498239975179393,TRUE,Up
GNAQ,0.5200847141714711,0.19819001983814308,0.4309461241060554,0.7029182188636195,FALSE,NS
SAE1,0.6227254240026188,0.01328600778639232,0.06782503803274581,1.8766054973719473,FALSE,NS
ACSL4,0.10403094159902793,0.8824872253920113,0.9870791912436976,0.054291572605196944,FALSE,NS
RRAGC,0.43414203840875665,0.2731944579841844,0.5693099254684554,0.5635281149879428,FALSE,NS
CBX3,-0.10228638756422904,0.6806071977512052,0.9614076875541372,0.1671034623411479,FALSE,NS
TRAPPC3,0.43905344062757656,0.00738558094217705,0.11590627583774306,2.131615337852545,FALSE,NS
HTRA2,0.25652554603194844,0.2547671576545461,0.7041426042331612,0.5938565581605111,FALSE,NS
ARPC1A,-0.31902861095997537,0.2425053608264477,0.636368252057455,0.615278656436517,FALSE,NS
SCO1,0.20477728368950565,0.43632167445883985,0.8438021202153756,0.36019321272010457,FALSE,NS
APIP,-0.02263783175838973,0.9349083416301434,0.9984774805391078,0.029230965251022235,FALSE,NS
NPTN,0.4100064011064575,0.324377404487463,0.6302714195079312,0.4889494055341979,FALSE,NS
RPS23,0.17538991209341148,0.6825445321523282,0.9352080775561544,0.16586900811563868,FALSE,NS
NOMO2,0.04803017635687467,0.8224896171728833,0.9906578820781858,0.0848695757281213,FALSE,NS
GRSF1,-0.07345282283143995,0.7862909684313086,0.9824948841866116,0.1044167127388906,FALSE,NS
SLC37A4,-0.6809254067355095,0.00291411241842178,0.0187723188510567,2.5354936983592653,TRUE,Down
HSPA1L,0.09640681483603508,0.6937235437512219,0.9653599782568478,0.158813566063061,FALSE,NS
THOP1,-0.12482546759660627,0.437258827336487,0.9018930203345416,0.35926141426820146,FALSE,NS
MXRA7,0.8038734872953919,0.03783920421937881,0.07191927021980542,1.4220580056414573,FALSE,NS
CLPP,0.08229535988859027,0.668126760328251,0.9673568190460268,0.1751411332004285,FALSE,NS
SNRPD2,-0.12482816776698868,0.5483451471088323,0.92774065716388,0.26094599571225763,FALSE,NS
UFL1,0.2183795157641608,0.2737994543870811,0.7536102536936853,0.5625674216399983,FALSE,NS
TOMM5,6.389601726546346e-4,0.9982173646151484,0.999998859951188,7.74879580149221e-4,FALSE,NS
PEBP4,-0.4947391766418772,0.11151617421110602,0.3378163911179791,0.9526621383449373,FALSE,NS
MOB2,-0.19228965823805663,0.4122494508818427,0.8433333293965037,0.38483991416529795,FALSE,NS
MAVS,-0.6444225017943843,6.084357962685091e-5,0.00191978735476222,4.215785242902138,TRUE,Down
PXN,0.29870339627145803,0.5544533803566585,0.8384778921985304,0.2561349644021412,FALSE,NS
TIMM10,-0.2937812401931268,0.36877859040329264,0.7459743419898509,0.43323430003599567,FALSE,NS
PCNA,0.20848592233576824,0.485183130073451,0.8600342728810915,0.31409430805975397,FALSE,NS
FGGY,0.25564031240323537,0.38566647269305354,0.7838249387918813,0.4137881141992638,FALSE,NS
FKBP5,0.4502672238207186,0.23603581812872124,0.5220024062807107,0.62702208840564,FALSE,NS
ROMO1,-0.5611833058060265,0.07480566675336742,0.23338387111017084,1.1260655017812624,FALSE,NS
RAP1A,0.4805129552948788,0.2719460692825626,0.5348865188469849,0.565517214110182,FALSE,NS
TPPP,0.04633326452878705,0.8577485525855642,0.9929156386051188,0.06664000612475654,FALSE,NS
LSM8,0.34920196325985664,0.2008320976709136,0.5708841143685378,0.6971668755541902,FALSE,NS
DHRS4,-0.29919576767204425,0.12790434357429237,0.5404852664827899,0.8931147068245825,FALSE,NS
TSTD1,0.6295876315150011,0.03247794506382584,0.11558848085993947,1.4884114571301805,FALSE,NS
PAK1,-0.300699791813809,0.1893641982546413,0.6062944894637128,0.7227021265480649,FALSE,NS
RABGGTA,-0.16401609868438705,0.2279705249129842,0.7846604615039612,0.6421213007852604,FALSE,NS
DUSP28,-0.02401045564715787,0.936924728443786,0.998436885748454,0.028295298476804398,FALSE,NS
NMT1,-0.02475059584523009,0.9338704682133008,0.99830805818349,0.029713358075488368,FALSE,NS
PPID,-0.5297370687071652,0.01238207492365521,0.09765218852960632,1.9072065724090794,FALSE,NS
FCGRT,0.8518194838186819,0.29459550161795006,0.35308271700093735,0.5307738889849606,FALSE,NS
HDGFL2,0.21626632176564264,0.3575741194763109,0.800586245615589,0.4466339221338758,FALSE,NS
NUBPL,-0.12385043979009858,0.6768511183567907,0.9528104292324512,0.16950684916831305,FALSE,NS
LGMN,1.523326218526912,0.0286910158013709,0.00447346384205185,1.5422540753468754,TRUE,Up
RPA2,0.4821534181981635,0.05625631610205657,0.24968405851413472,1.2498287106516484,FALSE,NS
IGFBP5,0.6767762127330297,0.02471358946471474,0.08172919024948053,1.6070641719793484,FALSE,NS
SLC25A46,-0.6970154021905737,0.05713708765873782,0.13600434073832232,1.243081899864608,FALSE,NS
SNRNP70,0.9307831953997524,0.13634080723172434,0.15650358621642182,0.8653741390067303,FALSE,NS
PDPR,-0.11145521279732762,0.5028768184116259,0.926245990179453,0.2985383840011801,FALSE,NS
UBE2O,1.1382289038027995,4.503387425836203e-4,1.5522501775379005e-4,3.3464606891318835,TRUE,Up
PELO,-0.156652053379152,0.440525376679605,0.8794827289407383,0.3560290687854594,FALSE,NS
S100A16,0.3134675284121222,0.6664599703890334,0.8805598776413639,0.17622593051303603,FALSE,NS
LUC7L2,0.14051593207800828,0.4647212704730965,0.8979150504441595,0.33280744923904704,FALSE,NS
LYRM7,0.06649380876367061,0.7661889193369925,0.9824468199945632,0.11566413309634681,FALSE,NS
HDDC2,-0.3351343517888523,0.4161123212151333,0.7453914091503073,0.38078942442209945,FALSE,NS
MAGT1,0.17865672725753434,0.5724430991518833,0.9051431100960752,0.24226767571730548,FALSE,NS
MCCC2,-0.6883478568572627,0.00909175308643288,0.03934046354351817,2.0413523673438787,TRUE,Down
LSM4,0.02472531593424243,0.9573428578176704,0.9989227129684298,0.018932498386432368,FALSE,NS
CBFB,-0.00485907375726757,0.985917326567428,0.9999310872238656,0.006159501002909067,FALSE,NS
TRMT10C,-0.573026629583774,0.07210255552969602,0.22160283625771157,1.1420493423155662,FALSE,NS
POR,0.6409588154518984,0.3813278043292514,0.5390506388751145,0.41870152720331566,FALSE,NS
EPS15L1,0.2790304757112949,0.1322860390347225,0.5686900596121377,0.8784859871814542,FALSE,NS
SNF8,-0.06770296821434307,0.7595629255754355,0.981553129235244,0.11943624142179418,FALSE,NS
ABHD5,0.5946868728948509,0.4970284983366331,0.6598450138217234,0.30361870922338186,FALSE,NS
RBM3,-0.956076627774217,0.1235909753781103,0.1354783077410894,0.9080132403036743,FALSE,NS
JPT1,-0.3108448550453584,0.5275057456661947,0.819701542820821,0.2777728056084052,FALSE,NS
CD34,1.9023630013382744,0.00430024708431063,3.148077539939445e-5,2.3665065899390716,TRUE,Up
ISYNA1,0.34789051537194027,0.16277075189988474,0.5317590585949189,0.7884236303414619,FALSE,NS
EIF4EBP1,-0.22029850346863,0.283483351123206,0.7575174478059482,0.5474724419832092,FALSE,NS
ACACB,0.8196459519633361,0.01690964544772668,0.03529373470285595,1.7718654983579132,TRUE,Up
IRGQ,0.5824654082705596,0.04746958367207221,0.16945631923667423,1.3235845772075845,FALSE,NS
RPL18A,0.04469939648758991,0.8306078959594029,0.9917382239937876,0.08060394469821061,FALSE,NS
SND1,0.3503238436025162,0.08922183174517063,0.42886935441307406,1.0495288648351135,FALSE,NS
HLA-DRB1,0.1928716453479815,0.6576956122211182,0.9223636338360228,0.181975055502022,FALSE,NS
TRIM28,-0.36168982395651383,0.273283716893579,0.6255023253100269,0.5633862441724645,FALSE,NS
TUBB2B,1.4192266030100438,0.05589920195512572,0.01668340588398263,1.252594392273849,TRUE,Up
APPL1,0.05168127456848914,0.7689399059797865,0.9865129117875782,0.11410759975795738,FALSE,NS
SYNE2,-0.3413874327901443,0.26009600580083625,0.631442762061309,0.5848663170543219,FALSE,NS
SZRD1,-0.31553717924732094,0.38843546578378785,0.7420186765050196,0.41068112404978613,FALSE,NS
RPL10,0.318706500462806,0.1096232334828286,0.49432288867146823,0.9600973919824923,FALSE,NS
SMYD5,-0.19404939523012388,0.40125089652838086,0.8376124379873797,0.3965839842272118,FALSE,NS
ABHD11,0.2650389896439762,0.3428187428946612,0.7529635970584726,0.46493544196119285,FALSE,NS
OSTC,0.24065127370370296,0.3118505078379821,0.7554706035560073,0.50605354437843,FALSE,NS
MAPRE3,-0.604314906279785,0.00507523245946274,0.04105563945224146,2.2945440610896513,TRUE,Down
SLC27A1,-0.25369718374969885,0.21390674847057017,0.6762072743393629,0.669775513804827,FALSE,NS
SPG7,0.24480972703709905,0.28083488643557003,0.7327831151433807,0.5515489433892259,FALSE,NS
LMOD3,0.06657250933211678,0.8208071497768343,0.9869401497396474,0.08575886922165689,FALSE,NS
UGGT1,0.16470465279141777,0.2410044581244063,0.7910731690922146,0.6179749237283609,FALSE,NS
EIF3I,-0.09063900403681836,0.621224479704187,0.9577678517066658,0.20675143898505005,FALSE,NS
UBE2B,-0.00548172355558307,0.9840845023663702,0.9999120577846916,0.006967607528284923,FALSE,NS
SH3GLB2,0.7423915405709689,0.04597180113158462,0.10163540415996072,1.3375084806702944,FALSE,NS
ABCF3,0.7891183757314426,0.04322321971837501,0.08383382957119474,1.3642828854434759,FALSE,NS
HUWE1,-0.00287896924409025,0.9842055397970864,0.9999541663576804,0.006914194781988408,FALSE,NS
MYO18A,0.2519922296810755,0.25162077237052477,0.706305799306456,0.5992535088805437,FALSE,NS
TSFM,-0.3243763716029928,0.2890041399559917,0.6685440321088413,0.5390959359729862,FALSE,NS
RPA1,-0.3201539275642471,0.2230762469331644,0.6185926768832318,0.6515466707517872,FALSE,NS
PALLD,0.23030430930318513,0.6081808609526815,0.8917883846131884,0.21596725093543187,FALSE,NS
PPP1R14C,0.2741282636961344,0.34407724122752714,0.7464217732664835,0.4633440525641278,FALSE,NS
CISD2,-0.06962352441540354,0.8284483727785349,0.986982273115074,0.08173455075220318,FALSE,NS
PGM3,0.15525718639016972,0.4218506128965005,0.8745873511392266,0.37484131558042155,FALSE,NS
EML2,0.00181496179815177,0.9946252295677792,0.9999902187350628,0.002340528692072315,FALSE,NS
ABCE1,0.2670420178925461,0.07571314196634625,0.5019860332824602,1.120828730961004,FALSE,NS
MAP2K2,0.21221669391254935,0.2994549340590479,0.7742278627264212,0.5236685267375141,FALSE,NS
AKT2,0.24351889787354783,0.18337332052676208,0.6616197044664468,0.7366638507317549,FALSE,NS
AHCYL2,-0.17865031048557078,0.3684513126089739,0.8366304587744872,0.4336198919629599,FALSE,NS
HSDL1,-0.6525968821739987,0.00944634009472601,0.04771592236988592,2.0247364226589624,TRUE,Down
ATXN10,-0.25145605308958263,0.1643581013693198,0.6350470883675452,0.7842088842609217,FALSE,NS
CLCC1,-0.00255692239634797,0.9894992375885268,0.9999730087641592,0.004584536082368486,FALSE,NS
STAT1,0.3835251070500592,0.3296222210307804,0.6533519918033557,0.48198351862007904,FALSE,NS
PDLIM2,-0.05868228772469308,0.8876725633652971,0.9930322562424972,0.051747203306815,FALSE,NS
ANP32E,1.2487245334824657,0.01302357272728709,0.00442402195009603,1.8852698603990832,TRUE,Up
ATP6V1H,0.916550636128438,5.158594501069151e-4,9.70216274029168e-4,3.2874686091434464,TRUE,Up
KTN1,0.1343226666032198,0.5781871474302231,0.9290528020596815,0.23793156652591274,FALSE,NS
BCAP29,-0.22089215916699168,0.3528292942930209,0.794439035679363,0.4524353639550492,FALSE,NS
ARPC5L,0.02638444901054537,0.8887139223617987,0.9968920053913676,0.05123801623372941,FALSE,NS
ATAD1,-0.0480365326065435,0.8323877286289382,0.9912260828043016,0.07967433094481872,FALSE,NS
SLC3A2,1.8136266716287928,0.00737560929530531,1.3582552974408075e-4,2.132202097023176,TRUE,Up
GAPVD1,0.8715413865632424,0.01100255727397474,0.0196372491192009,1.9585063620327796,TRUE,Up
NEXN,0.5765313945814965,0.09394872704111552,0.25576396629057985,1.0271090999994805,FALSE,NS
PNPT1,-0.6652257433132478,0.01194748756224434,0.0525962630144046,1.9227234129227961,FALSE,NS
MTDH,0.24116232872486076,0.23827738860209116,0.7075804825761489,0.6229171681917782,FALSE,NS
ILF2,0.1930126629483393,0.3973404461109744,0.836822482780094,0.4008372249552973,FALSE,NS
AKT1,0.4454253666601211,0.15912783034356226,0.4409988757640222,0.798253858646007,FALSE,NS
NTPCR,0.04944736128590055,0.8492167896696553,0.99195085405489,0.07098142808493314,FALSE,NS
AP1G1,0.18055233421981853,0.5383552461369099,0.8942189541793519,0.26893105049960836,FALSE,NS
SEC31A,0.602187517781859,0.01565393596491673,0.08181347483279222,1.805376447067828,FALSE,NS
CHDH,-0.562925308591594,0.00547640792337128,0.05332637283862716,2.261504209867673,FALSE,NS
MMAB,0.192629259399026,0.4981994821256873,0.8744017464078624,0.302596728244862,FALSE,NS
NAA10,0.4457444443641592,0.08480581865811337,0.3329290466484261,1.0715743491062852,FALSE,NS
USP24,-0.3679123091087426,0.00874593601140916,0.17489009014551152,2.058193704442976,FALSE,NS
YAP1,1.7855501125447455,0.0018213432017371,1.2831937942433336e-5,2.7396082109449655,TRUE,Up
PEF1,0.8812998977051585,0.1842872237189964,0.2252584124890663,0.7345047725436714,FALSE,NS
PPP2R5D,-0.3780686963263138,0.02791632004962594,0.25848040407687983,1.554141831302218,FALSE,NS
MRPL40,0.5161200397360641,0.0749491011754451,0.2625695770500396,1.1252335710463228,FALSE,NS
ARMC1,-0.238559629193694,0.11078384466756663,0.5916306325603695,0.9555235670740123,FALSE,NS
SLC25A24,0.03948962071284878,0.8226835392343568,0.9923218991483044,0.08476719224188546,FALSE,NS
MRPS22,0.2861300782677336,0.1967354868657052,0.6279984949912761,0.7061172955971985,FALSE,NS
ARL1,0.2947437966980786,0.5722592134196518,0.848304907893231,0.24240720642082336,FALSE,NS
SYNC,-0.1426268660456964,0.58610408971705,0.9266313003784592,0.23202524818782228,FALSE,NS
RPA3,-0.07485399005344995,0.7877587542709641,0.9823010776067486,0.10360676186332803,FALSE,NS
FKBP9,0.7175716738633326,0.17384111667072868,0.2849410102256483,0.7598474969821822,FALSE,NS
PHYKPL,0.2046177941654994,0.24938876624620965,0.7526451700032067,0.6031231132759314,FALSE,NS
TARS1,0.5606897580527574,0.01092740555239775,0.07947245073217811,1.9614829385102155,FALSE,NS
TUBA1C,2.066323147185182,0.0589585318202134,0.00288105869174765,1.2294533397744918,TRUE,Up
ZBTB9,-0.3921192028076286,0.1502500602053897,0.47556865099523726,0.8231853453028383,FALSE,NS
TACC2,-0.43763444787533334,0.01189308143854115,0.1437747179350066,1.924705607250731,FALSE,NS
PAM16,0.5214500219061513,0.2324643046389736,0.4672899771679362,0.6336437244448527,FALSE,NS
SPEG,-0.48789853823386053,0.02256188095762018,0.1572585321075262,1.6466246965564866,FALSE,NS
MYBPH,1.881950615636704,0.00423821137737183,3.423535674579191e-5,2.372817386998296,TRUE,Up
UBA2,-0.01304502481460279,0.9451010246227474,0.9992637040555786,0.024521765997426635,FALSE,NS
CLPB,-0.1749308100229987,0.633514417868748,0.9232538014900126,0.1982434967559384,FALSE,NS
NUDCD3,0.24408602705155055,0.4799866840449596,0.8359734779441315,0.31877081080360486,FALSE,NS
HSPH1,0.8833402821813312,0.03419380321036026,0.05069634967433747,1.4660525920547198,FALSE,NS
SORD,0.369346344490717,0.10351019879050397,0.432700726598724,0.9850168573546588,FALSE,NS
OVCA2,-0.42761196635272025,0.3160270001016223,0.6110490546957669,0.50027581138723,FALSE,NS
CSNK2B,-0.3178603045667989,0.10114205188601816,0.482733353053525,0.9950682400080428,FALSE,NS
NDUFAF3,-0.28942230576778716,0.174820666875281,0.6036559057618776,0.7574072274262136,FALSE,NS
MIPEP,0.00544039122888762,0.9875302165485452,0.9999317353019352,0.005449606912109041,FALSE,NS
MINDY3,0.07316547768249126,0.8965525963295813,0.9920422844205764,0.047424227434012665,FALSE,NS
ELAVL1,0.7529697149816545,0.0143508853070453,0.04094354810089878,1.8431213064488112,TRUE,Up
LARS1,-0.23856062635389377,0.09034306011569816,0.5635307367013661,1.0441052030279616,FALSE,NS
GSK3B,-0.08229990202027437,0.7518012136448025,0.9767946918758702,0.12389697753306662,FALSE,NS
TBC1D4,-0.15181489876624443,0.3165880781661189,0.8397840690030576,0.4995054434981554,FALSE,NS
SLC35A4,-0.5578813335708039,0.01867403333216726,0.10853155422164008,1.7287618703356658,FALSE,NS
CHCHD4,-0.15240294680256916,0.5267288977555531,0.906920169575896,0.2784128544325271,FALSE,NS
MOCS2,-0.00569738462526459,0.9834186859013184,0.99990474242689,0.0072615439544058535,FALSE,NS
GMFB,1.08287774206397,0.00720945755929521,0.00479038471471005,2.1420974104355124,TRUE,Up
TOMM7,0.7604282826870223,0.10668268776665651,0.1823623375992888,0.9719060512168524,FALSE,NS
SNRPB,-0.06415847932242613,0.7142183341562338,0.9786378731365892,0.14616900555645002,FALSE,NS
CHP1,-0.26942480960808,0.12279079035781282,0.568327495618104,0.9108342052369724,FALSE,NS
LIMS3,-0.06723126714783412,0.7966477540174934,0.9848316803630588,0.09873366392634149,FALSE,NS
USP7,-0.01541967861770743,0.9377236017094092,0.9990090053911534,0.027925153029872894,FALSE,NS
EIF2B3,-0.07824497497374949,0.6315649918248348,0.96468097847605,0.19958195130254833,FALSE,NS
ABHD16A,-0.7797287845601257,0.05592273957564166,0.10555010156981712,1.2524115612709485,FALSE,NS
DCTPP1,-0.1653596554082153,0.6060595908405091,0.9205275898847572,0.21748467170691754,FALSE,NS
HYI,1.1627833503655864,0.16773621474443895,0.1254321877386805,0.7753731618083147,FALSE,NS
RBBP7,-0.30476528432223926,0.09352803110140612,0.4857119433497459,1.0290582080772748,FALSE,NS
MRPS27,0.0431577609409608,0.8835604254262569,0.9946715063036704,0.053763744366805595,FALSE,NS
MEMO1,-0.05181723329261523,0.8390849577727464,0.9909502108058084,0.07619406441095262,FALSE,NS
EML4,0.3002127933646559,0.5826370470876991,0.8502947684510286,0.234601904132956,FALSE,NS
EIF3H,1.1423964694363615,0.01740888746770789,0.00977829244943864,1.7592289820172866,TRUE,Up
DNAJA3,0.45438454064352474,0.15550020664600506,0.4292744577632337,0.8082690294978506,FALSE,NS
LAMTOR2,0.24340480072476825,0.3804184908103063,0.7903758517662,0.4197383816880606,FALSE,NS
DYNLT1,0.04993375594268823,0.8565931031039506,0.9923004354849144,0.06722542666599018,FALSE,NS
DERA,0.40308010855014587,0.4291329811866318,0.7110581206059473,0.36740810630879694,FALSE,NS
GBP2,-0.01451634811113766,0.9662358520961964,0.9995015266070464,0.014916852092025798,FALSE,NS
SPAG7,-0.41602601391819594,0.03158981952361146,0.2375595968310595,1.5004528552636878,FALSE,NS
BCAM,0.09531159702871506,0.6722459671415733,0.9628562145878372,0.1724717944648907,FALSE,NS
UCHL5,-0.01753656333645104,0.9412848312291208,0.9989394342017311,0.02627893989538935,FALSE,NS
SNU13,-0.2582832823180743,0.4032929301126909,0.7909306331965051,0.3943793912826334,FALSE,NS
PPIC,-0.30172579121581755,0.40435683908170406,0.7609406692214118,0.39323520705978965,FALSE,NS
DRG1,0.5659309044433902,0.1191634121351324,0.30002727186537737,0.923857069654348,FALSE,NS
CLUH,-0.30225873131701153,0.06594707905562508,0.4396342806722579,1.1808044355704896,FALSE,NS
STK24,0.24525791583697387,0.3878898288667854,0.7927339855580507,0.4112916081930434,FALSE,NS
NUDT16,0.14065049626512938,0.4927378721201102,0.9052453026705688,0.30738405631515064,FALSE,NS
PMPCB,-0.12875149523653118,0.39170373006537007,0.8863243812919174,0.40704229278939674,FALSE,NS
SNX9,0.5039704961848619,0.2820015419007424,0.5283758592236031,0.5497485170808043,FALSE,NS
PBDC1,1.4549485151457595,1.1545604632109224e-4,1.8664613338359244e-6,3.937583318570733,TRUE,Up
THTPA,0.2240737408986764,0.27682661842493195,0.749917391912271,0.5577921523682549,FALSE,NS
BPHL,0.796727398577084,0.08108222101104869,0.13511736295380058,1.0910743635849522,FALSE,NS
ERO1A,0.03438622007648995,0.9246594249118604,0.997310158432594,0.0340181992799458,FALSE,NS
UBE2F,0.1566387017519144,0.6219496890342289,0.9283122702320284,0.20624474498527376,FALSE,NS
RABEP1,0.41820351514650866,0.33789309665801437,0.6352341751616734,0.4712206810098243,FALSE,NS
DARS2,0.9192107050326044,0.0028176365162597,0.00452800567685659,2.550115032931553,TRUE,Up
FXR1,-0.292711238582795,0.22924415725836556,0.6497587190009455,0.6397017243723884,FALSE,NS
SMDT1,-0.6966801998064307,0.18981265528865507,0.3142124806867369,0.7216748354345135,FALSE,NS
PTER,-0.6010741089460927,0.01615425933464879,0.08376213441770872,1.7917129493918644,FALSE,NS
TIMM21,-0.10918483319675064,0.6499131047627889,0.9540401159216616,0.18714470588754345,FALSE,NS
RWDD1,-0.7341157663458002,0.00190469417990817,0.01007109823796967,2.7201747452588694,TRUE,Down
DNAJC19,-0.00715359355202593,0.9782269831541144,0.999842536432521,0.00956036188550638,FALSE,NS
NT5C2,0.44723027031181406,0.15228592329928473,0.4309835596849771,0.8173402392508647,FALSE,NS
PACSIN2,0.48580121827085065,0.02352772416727619,0.16177504945834917,1.628420080023092,FALSE,NS
GPHN,-0.22036073152936364,0.2164026783322165,0.7137037640476114,0.6647373684374452,FALSE,NS
GHITM,0.0216122219332151,0.9492639243118232,0.998875318869284,0.022613023677302186,FALSE,NS
AKAP1,-0.6991260800891874,0.00156525921801597,0.01093105541523255,2.8054137299183886,TRUE,Down
NUBP1,-0.2347674794323531,0.35220968599438673,0.782715046209287,0.45319870482509733,FALSE,NS
TMEM65,-0.2672190417929814,0.3468097113039774,0.7535353390313565,0.4599087499885633,FALSE,NS
FAM114A1,0.7659932600676411,0.0370635153796435,0.08013509339742414,1.4310533913426364,FALSE,NS
GPT2,-0.5690416835549064,0.1291031065866072,0.31195066721307985,0.889063307251872,FALSE,NS
NLRX1,-0.6067299689127186,0.01085928740851835,0.06430752578594932,1.9641986724177098,FALSE,NS
RGN,0.8253186649268365,0.00498053045373808,0.01257530631115431,2.302724400038893,TRUE,Up
FUNDC1,1.8987913115040256,0.06881190190192939,0.00620819957308678,1.1623364384608568,TRUE,Up
CLIP2,-0.6213337270617227,0.00311821054021664,0.0277254704267414,2.5060945647830457,TRUE,Down
MRPS28,0.22382120752614565,0.44813662143664856,0.8355611958274598,0.3485895643708535,FALSE,NS
NSUN2,0.04825834663183492,0.8094757191120948,0.9898515521701248,0.09179617373430746,FALSE,NS
FNTA,0.04116014670436385,0.8338707881857341,0.992550045001156,0.07890123992030948,FALSE,NS
SNX6,0.2854371049920905,0.32589724054984104,0.7261313039442592,0.4869193167949072,FALSE,NS
STK38L,-0.3162952169193112,0.2636132605843216,0.6559257969591761,0.5790327471366495,FALSE,NS
AP1M1,0.3912275935039293,0.05850009875177545,0.32936514879030904,1.2328434008013245,FALSE,NS
ECHDC2,0.2010611120388184,0.525374206004513,0.8786120097760551,0.2795312533331527,FALSE,NS
ADH1C,0.9593948978925636,0.02707669158332879,0.03135019264905647,1.567404401836276,TRUE,Up
RAB31,0.06785778108943585,0.8145395631881165,0.986176611500142,0.0890878166261882,FALSE,NS
YARS1,0.08867613822316223,0.5958921546027681,0.9551305516571644,0.22483233237208416,FALSE,NS
MRPS25,0.4486013116832632,0.33294603548950585,0.6105711528547484,0.4776261520442459,FALSE,NS
EPS15,1.0905249118884033,0.03639982328019553,0.02696763825071422,1.4389007248295766,TRUE,Up
GCN1,0.8212649042945817,0.02693154231583445,0.05138408594792625,1.5697387746955715,FALSE,NS
UBE2R2,0.08530348230306029,0.7614448496526813,0.9770197613461372,0.11836154650900299,FALSE,NS
UBA5,0.9515528674954252,0.05954734123764166,0.06826793715834711,1.2251376248041868,FALSE,NS
TBCE,0.4374650482442286,0.24777116896286777,0.5431482577295664,0.6059492301988441,FALSE,NS
SLC16A3,0.20217104907864503,0.65670125158406,0.918495568785479,0.18263215600487895,FALSE,NS
TIAL1,-0.03523651734715916,0.852503028760886,0.9943927882415808,0.06930406937733778,FALSE,NS
PLEKHF1,-0.2546488097686108,0.18100303666788864,0.6470987904427664,0.7423141389592983,FALSE,NS
HCCS,-0.43116955354448816,0.04891572470053192,0.27222630690393584,1.310551507893026,FALSE,NS
DPP9,0.24214225718207505,0.3576302634610464,0.7795923420329134,0.4465657373648937,FALSE,NS
DDX6,0.01492841114373622,0.9364519302954402,0.9990203241990192,0.0285145108068848,FALSE,NS
