pathway,NES_CRE,padj_CRE,NES_PLA,padj_PLA,sig_CRE,sig_PLA,sig_class,concordant
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING,-1.2220204401487567,0.5274193677470989,0.581581516397025,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE,1.5298144676604728,0.15353469084607288,0.6187871358959102,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,0.7715818890831044,0.9884282060312823,-0.7940893682755574,0.9907323278211885,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,-0.9179533778779806,0.8612508830966015,0.6730434698346345,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,1.1787940418146452,0.5688113548651466,-0.5276622516092778,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT,0.938287227385287,0.8392222522279233,1.608341939437442,0.36007396970764355,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,-0.8350797338701029,0.9463722652164313,-1.044813563453345,0.7929068614556565,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,-0.9672695471481951,0.8187795778672473,-0.8290802294649129,0.9859943070278759,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELL_DIVISION,-0.8345438122957066,0.9370160287768136,-1.188007064910847,0.65000785792865,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELL_GROWTH,-0.8519203776127,0.952795644229849,-0.8686866662834455,0.9555064316232875,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,0.9428744446523697,0.8445924435929297,0.9808633901512421,0.8596659632987634,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,-0.8169618900626168,0.9408832045406609,-0.7148595467442349,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELL_MORPHOGENESIS,1.116636813737044,0.6317563990654624,1.1492600874133954,0.6599049790308955,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELL_SHAPE,1.2247844104577166,0.5199914106858481,1.097716339433343,0.7286353652977497,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELL_SIZE,0.8194698285515657,0.9458988556662975,-1.1739081958033843,0.6574063727340008,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION,1.0189534772466358,0.7568974081644707,1.1654421487867042,0.6287720002005717,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CHEMOTAXIS,1.0864676640444202,0.6904616253206808,-0.8998723453069425,0.922624807556207,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,1.2980981128809261,0.41321243523316065,0.6982813348781237,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION,1.3333921412910426,0.4386049274607967,0.9438978061272678,0.8858613274979299,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM,1.3608646347377742,0.3806156870629761,0.8903509665025983,0.9340963142005688,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,-0.7416430468506883,0.9946381332060927,-1.2641126748727503,0.5817583061302145,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH,1.0388186896837697,0.7420237532413576,-0.7657613652525406,0.9984836243488326,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,-0.8586433887429958,0.9192448319733787,1.2470089776289761,0.5903255736409665,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_DNA_RECOMBINATION,-1.1466712099462277,0.6174304035407411,-1.0581606805969637,0.7881146407507219,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_DNA_REPAIR,-1.2083825292108807,0.5156652715707835,-1.0432124015061013,0.7929068614556565,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,-1.2248649326105419,0.5248733850545977,-1.3076342617212997,0.559219244381381,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_ENDOCYTOSIS,1.1520094532604281,0.561259169549253,0.8937397332160395,0.9526511507659748,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,-0.8469137701881282,0.9370160287768136,0.9112531900193807,0.9185929547146277,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.9385369847346902,0.8445924435929297,-0.999507323897843,0.8508851916717053,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,-1.5349212452505168,0.24798259016525268,0.8209111739565974,0.9588882947539316,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_EXOCYTOSIS,-1.1302502966218588,0.6068336307203934,-0.8235471150877681,0.9653061020473449,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.6798895709338691,1,-0.5418369778193374,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,-0.32973171060527784,1,0.7367156723740647,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,-1.1057406523676427,0.6265170145451835,-0.9575698981158601,0.8743652578496142,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,-1.1312875843531605,0.6198473132742238,0.8244716383541045,0.9619673818930959,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_GLYCOLYTIC_PROCESS,-0.9424277098118783,0.8337865103189699,-0.7929534928796044,0.9731545011012532,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,1.1970289141416914,0.5545605761868949,0.9132302149557537,0.9136039575149134,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_HEART_CONTRACTION,-0.9894383798444046,0.7816821235072082,-0.7253604255952687,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_HEART_RATE,-0.9137587660512507,0.8656973486177121,-0.7720866930639262,0.9897709984786612,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_HEMOPOIESIS,-0.6672568584850389,1,-1.5095341066427943,0.35496024167505813,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_HORMONE_SECRETION,-1.17080628671239,0.5489410251767667,-0.7636795055139426,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_HYDROLASE_ACTIVITY,1.2229956261806485,0.522546732368161,1.166002464497339,0.652794955869118,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,1.0238730784840497,0.7540838251371959,1.02774743174775,0.8032512743660986,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE,-0.837037729144518,0.9513830805602425,1.0874477636857418,0.7286353652977497,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_INSULIN_SECRETION,-1.3415646223041633,0.3837191852689559,-1.188957230987602,0.6254408327778783,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,-0.7534245737781162,0.9946381332060927,-0.9962374564937414,0.8508851916717053,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.8377948356849967,0.9671662787127963,-0.7760773925704316,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,-0.8618386591173445,0.9370160287768136,-0.9463680589532051,0.8881188922818244,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_KETONE_METABOLIC_PROCESS,-0.4168780976716553,1,-0.5541152681195078,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_KINASE_ACTIVITY,0.7187483756229532,1,1.0723930955927015,0.7444059755771766,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,-0.6539190683314976,1,-1.4981287626083966,0.3763897942923366,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,-0.6296744369050893,1,1.046445881564944,0.7881146407507219,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION,1.3581744072017818,0.3837191852689559,0.8056569711978023,0.9771766891594359,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION,0.4550675541490742,1,0.7419241913993827,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.7224359299728385,1,-0.8184095956968676,0.9679868379321281,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_LIPID_LOCALIZATION,1.1557257355024964,0.580465668307327,-0.7565459439070961,0.9982820957958255,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.5036508623774842,1,-0.7821028802363448,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,-0.9458429612011863,0.8376611060274012,-1.6212437986187358,0.35496024167505813,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,0.6609062561761723,1,1.0508578043380552,0.7844484524975016,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MACROAUTOPHAGY,-0.5865244718220003,1,0.8783354805469651,0.9555064316232875,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY,0.4234264398978875,1,-0.8169267687880148,0.9555064316232875,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL,-0.9435257925613413,0.8476303579319487,-0.7566989796859416,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS,-0.7121258649565181,1,1.242697701267462,0.559219244381381,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION,-0.6547968197022198,1,0.9032220594864837,0.9363564903911311,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION,-0.9338558390244989,0.8445924435929297,0.9598965325879226,0.8743652578496142,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,-0.8894285668458211,0.8882629601738997,1.3100496293041066,0.5484634942243398,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY,-0.4751953963885847,1,-0.6633696865367921,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL,-0.7674680840708372,0.9798484050928187,0.7510992777378978,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION,-0.508788197125014,1,0.8108800121602259,0.9853746997237703,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,-0.9263166949624675,0.8732450405944612,-0.9950927637931495,0.8508851916717053,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION,1.2129878204603897,0.5461989552847398,0.882955739564119,0.9340963142005688,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,-1.4511373472460714,0.22519804796918766,-0.9010777483228588,0.9363564903911311,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,-1.2092594658098506,0.4452112146625361,-0.8716907630274907,0.9587510126105208,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,1.0312180679465017,0.7540838251371959,-0.926037159345632,0.8999551783948083,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS,1.5266632879497135,0.216294448261039,1.1295243836262963,0.6698456900571478,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MRNA_PROCESSING,1.7034509022603552,0.11142903858731196,-1.452444190797179,0.4208975468975468,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,1.6486959331920952,0.13680160588825693,-1.3705136918378076,0.48014135597023294,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MUSCLE_ADAPTATION,0.8424523037974645,0.9370160287768136,-0.6868325095527705,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,1.1454050517486887,0.6198473132742238,0.6754112613870088,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MUSCLE_CONTRACTION,-1.4192298196164541,0.2710567984792463,-0.7388116472889059,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY,1.2109382532999946,0.5489410251767667,0.6851473512102262,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,-1.3437669102656424,0.310869417211329,-0.876611567978928,0.9555064316232875,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,-0.5468972602709666,1,-1.1445105013836094,0.6962996260412981,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,0.827598519402249,0.952795644229849,1.228690187296751,0.5817583061302145,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_NEUROGENESIS,-0.8448043124773382,0.9408832045406609,1.1901745800767443,0.6077443689919017,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,-0.8107483196231211,0.952795644229849,0.7313419702439974,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.8188552046337219,0.9551084275873798,0.7332536781473163,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,-1.0050025892920282,0.7629170397555483,0.87798827566836,0.9363564903911311,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.9501708003083267,0.831233943750329,-0.7364078336777747,0.9982820957958255,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_NUCLEAR_DIVISION,1.3111923002311334,0.44250292795116236,-0.6132193529160949,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,-0.8031428605089497,0.9532769628174089,-1.162751089124971,0.6596552803203254,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,-1.1276748462253363,0.6081534112834761,0.7713692802163316,0.9982820957958255,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY,1.5175953454894482,0.1897080419963615,-0.7212600482757668,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,-0.7889037776338509,0.952795644229849,-0.6832189948104415,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.7509911018043091,0.9912623915293161,-1.3240943211289808,0.5240758699588602,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT,-1.3167703549750664,0.3880529423770956,-1.1669386345180766,0.6491918839107104,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PH,0.6460721068874564,1,-1.0144229079948108,0.831181078207888,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PHAGOCYTOSIS,0.7911468727964514,0.952795644229849,1.1865673222048483,0.6390502524035413,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PHOSPHORYLATION,0.8599212595984723,0.9408832045406609,1.17676810004857,0.6006128329498203,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS,-1.0279954171573171,0.7546196602769017,0.6317491013822812,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,-0.83987401372382,0.952795644229849,-1.8084046061211003,0.14842502229024276,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT,-0.5752615516978001,1,0.7086843166338632,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,-1.1172242887916288,0.6198473132742238,-0.8427974287993697,0.9555064316232875,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,-0.7552978821758431,1,-1.3633019093282468,0.3813434842552424,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,1.357912328640449,0.2705975779233671,1.111014807959417,0.6645475363107916,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,1.2369225718947132,0.4802065557412162,1.2270550599976384,0.5873640854430237,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION,1.3498652064946293,0.3880529423770956,1.3398544646307147,0.5205857493700763,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,0.6180229045962509,1,-0.9598203080065901,0.8743652578496142,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,1.2459948981296392,0.4669613431530804,1.0439504438674938,0.7854665565648224,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,1.4693475220292553,0.2519315367269232,0.8714186964151059,0.9555064316232875,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,-1.1586454546440583,0.554917629916525,-1.0440192065196134,0.7921917850429854,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,1.6383854243893554,0.13372169076245835,1.0016365115748365,0.8451487542726518,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION,1.3797149477807962,0.3170188038672306,1.2658127666420314,0.5422323684798657,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_SECRETION,-1.0548081618493843,0.7122881180372568,-0.6552836229932922,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_STABILITY,0.857786967049669,0.952795644229849,-0.8841376942300061,0.9555064316232875,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_TARGETING,-1.614020447976463,0.16745170397911924,1.0168867125723156,0.8225379625101249,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_TRANSPORT,0.7541333931482883,1,-0.7303011040078,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION,-0.8172107308029408,0.960896443384605,-1.5671586310861847,0.35496024167505813,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEOLYSIS,-0.7671470087618264,1,-1.431726026772866,0.35496024167505813,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,-1.140212524467865,0.5347591088674275,-1.591250796031695,0.29210481197851185,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,-0.9003381431136308,0.9000410961126724,0.7668031484406602,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,1.4049847253835923,0.3555867681045228,-0.7075101306632723,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,-0.9611426587010088,0.8195168878801088,1.1693837517787538,0.6491918839107104,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_SARCOPLASMIC_RETICULUM,-1.2435123049438062,0.5002730405980037,0.8598484931598435,0.9508008056228437,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,-0.6393435843013435,1,-0.5508254752359439,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,1.138619360645722,0.613080538953668,-0.7635728474063965,0.9907323278211885,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,0.5233840451456674,1,-0.6064628532718217,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_RNA_SPLICING,1.6066650927572763,0.1347035457194412,-1.3822812042697952,0.46233330970727315,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY,-0.5197236482037978,1,0.9769626738363117,0.8596659632987634,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,-1.115846674318097,0.6499845336907769,-1.1121108257682093,0.7379617787020684,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.951524330856739,0.8337865103189699,0.8864378404167852,0.9444450130300875,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,-1.0349633981111703,0.7249858570620403,1.0039506493780863,0.8392102617024219,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT,-0.9065316428016552,0.8732450405944612,0.9733749089292935,0.8672618892084387,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS,-0.6464977586555151,1,-0.8862504128240531,0.9340963142005688,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION,-0.8762787308388355,0.9192448319733787,0.8723203821678397,0.9550268272161764,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,1.44119520087143,0.3353058757484549,1.6309359987453065,0.35496024167505813,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,1.2451771851166575,0.42821237825950365,1.2594464649523935,0.48685716215496555,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,1.0222995445958618,0.7540838251371959,0.7973852050735475,0.9926373853555855,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY,-0.7510107059900878,0.9912623915293161,-1.031420610895706,0.8133511897346456,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE,1.0474597124405172,0.7290406601703318,-0.8182274230385234,0.9668166343460463,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,1.1607204384332703,0.6058127085401527,-0.8978374469122983,0.9232970964115982,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY,0.7709109382591753,0.9912623915293161,1.1482269565209897,0.6390502524035413,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_TRANSLATION,1.1224175817305806,0.5688113548651466,-1.391034191271578,0.3813434842552424,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION,0.7791860009542922,0.9798484050928187,-1.2675123552216856,0.559219244381381,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,-0.9472093778128791,0.8348467078681016,-0.868167123637383,0.9505778588807785,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,-1.3009281365969958,0.32672711571675306,1.0126806469726557,0.821983890723144,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-1.0536300538074705,0.7126257736623955,0.8497565784045276,0.9555064316232875,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_TUBE_SIZE,-1.459399183421945,0.3110238152490222,-0.8113213204906105,0.9619673818930959,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_T_CELL_ACTIVATION,0.7145619463691593,1,-1.1784697983862662,0.618287122396062,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,0.9078491568690815,0.8748736433283678,0.936860053596184,0.8881188922818244,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,-1.015353425639769,0.7568974081644707,-1.1783692406617834,0.6207748948106592,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,1.1772388239800016,0.552517246089748,-0.8638089210985015,0.9555064316232875,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE,0.6246962972046266,1,-1.1000349079171696,0.7391276976152703,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_VIRAL_PROCESS,1.0564750839569912,0.7217585239131634,-1.1217300755393609,0.7015292699249541,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY,-0.9995938447448387,0.7629170397555483,-1.0737627241269188,0.752107939632546,FALSE,FALSE,NS,NS
GOBP_REGULATION_OF_WOUND_HEALING,0.5927312253394914,1,0.7062868473663666,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM,-1.2388161138645961,0.49695688263419063,0.7921405066380272,0.9859943070278759,FALSE,FALSE,NS,NS
GOBP_RENAL_SYSTEM_DEVELOPMENT,1.0831195074365907,0.6843852459583607,0.8228365280459561,0.9663319552355987,FALSE,FALSE,NS,NS
