gene,logFC_CRE,logFC_PLA,t_CRE,t_PLA,pi_CRE,pi_PLA,sig_class,is_sig,quadrant
SRP14,0.407698331905809,-0.00124853999996688,1.37467991027629,-0.00375442910355283,0.49919159978222105,0.9999962931440136,NS,FALSE,Discordant (CRE up / PLA down)
LMAN1,-0.182959416557676,0.142391883882539,-0.998337402589355,0.642043808315288,0.8155363210221096,0.9128092744993914,NS,FALSE,Discordant (CRE down / PLA up)
JUP,0.580803194283519,0.0765670273797063,2.11241497611179,0.193722837287896,0.1702271862543037,0.9874863460073716,NS,FALSE,Concordant Up
KHDRBS1,0.27768501102036,-0.633322056898017,0.974356929405916,-1.81799606569115,0.7432747389833632,0.21258624884145036,NS,FALSE,Discordant (CRE up / PLA down)
SUGT1,0.157982456499628,-0.177161178227085,1.15070978337369,-1.109950250244,0.8086701336727873,0.7968770881066303,NS,FALSE,Discordant (CRE up / PLA down)
UBA3,-0.197744510176832,-0.215242488846805,-1.28645466268849,-1.20447021700666,0.7345177745941253,0.7353160231470424,NS,FALSE,Concordant Down
PLGRKT,0.0718653513326792,-0.338854358809371,0.339812555431324,-1.47758048577509,0.9783155876348962,0.5294343343558993,NS,FALSE,Discordant (CRE up / PLA down)
EZR,0.255013001751685,-0.417679901682288,1.44222859603387,-1.95196581554013,0.6288225880629317,0.3145301367840865,NS,FALSE,Discordant (CRE up / PLA down)
DBNL,0.0177646406668828,0.416225604289359,0.0743469814046677,1.50395962254465,0.998927390480412,0.44919347940590687,NS,FALSE,Concordant Up
LYPLAL1,-0.0846287761323126,-0.216542013758129,-0.421824381215615,-0.905679846845923,0.9675799392467918,0.8088268990084511,NS,FALSE,Concordant Down
FAM98B,-0.378779424178106,0.0864239918134508,-1.25339483268784,0.230438736730974,0.5686140450446485,0.9830175267903988,NS,FALSE,Discordant (CRE down / PLA up)
ATL2,-0.182444531600989,-0.474354837364199,-0.619888035715394,-1.29972392312186,0.8941818486662462,0.47389162302784255,NS,FALSE,Concordant Down
PPP2R5A,0.039723493096254,-0.0172632385490594,0.195066330598094,-0.0685094926603568,0.9934315716902729,0.9990421126672396,NS,FALSE,Discordant (CRE up / PLA down)
DNAJB1,0.0774997533634547,0.563811063436621,0.270871980687866,1.53381821756313,0.9818266930021766,0.3310378572001687,NS,FALSE,Concordant Up
CRADD,0.0696608001501389,1.0364055369316,0.146209407590431,1.82921064090417,0.991537582796252,0.0744925088842888,NS,FALSE,Concordant Up
LETM1,-0.0973614594119461,-0.124506654914672,-0.54838937238851,-0.625422232678652,0.9496892492308536,0.9256357218449012,NS,FALSE,Concordant Down
NFIC,-0.0691964780147849,-0.394818849110525,-0.386712222211883,-1.96779830561206,0.9758503500628862,0.33092335664828976,NS,FALSE,Concordant Down
AUH,0.291585903779321,0.260598470942458,0.926856368374551,0.763899065449009,0.7445496278942597,0.8133985613836372,NS,FALSE,Concordant Up
ENSA,-0.204022052049631,-0.506319163174844,-0.761192952496377,-1.39237212803165,0.851585266715573,0.4177775724284575,NS,FALSE,Concordant Down
PPIL1,0.12865177768213,-0.0970470971218163,0.67900836552491906,-0.440575043826639,0.9154770923436888,0.9609437097454904,NS,FALSE,Discordant (CRE up / PLA down)
ABCA8,0.0713876790063956,-0.125808090682277,0.195202777392586,-0.273658755059273,0.9882868656008648,0.970482527373207,NS,FALSE,Discordant (CRE up / PLA down)
MTM1,-0.00380423083611703,0.510030921408333,-0.0126160200983151,1.03770709154648,0.999962198092976,0.5565793843186162,NS,FALSE,Discordant (CRE down / PLA up)
TXNRD2,-0.432260465539159,-0.317077541054175,-1.84338228694675,-0.868020267160596,0.342564579371246,0.7468059521334498,NS,FALSE,Concordant Down
BCKDHB,-0.411656157908762,-0.0784067781308764,-0.971178959440375,-0.137351729771003,0.6442385952660958,0.9910962501605858,NS,FALSE,Concordant Down
C6orf136,0.248795115865672,1.65070445475855,0.400575005708086,2.78589771059282,0.913251679552048,8.553203148344421e-4,Sig PLA only,TRUE,Concordant Up
PRPSAP1,-0.157458281263498,0.0238514434971755,-0.521429810762584,0.0605852705736521,0.9249323908381838,0.9988384385183444,NS,FALSE,Discordant (CRE down / PLA up)
ETF1,0.123957202748496,0.0620996069814339,0.751632717827942,0.311157025547732,0.9081286251763604,0.982970778106546,NS,FALSE,Concordant Up
EIF3L,-0.00611804875547861,-0.355594925675039,-0.03231575364268,-1.6156040028069,0.9998418337076184,0.4687301226010899,NS,FALSE,Concordant Down
SENP8,-0.0878157490347213,-0.366969806683858,-0.494217212676563,-1.74828111574729,0.9597393871903068,0.4215954665615808,NS,FALSE,Concordant Down
ARCN1,0.731040446788466,0.207592020571262,4.7431351866863,1.20073156687355,0.00117643135331067,0.7452779358140518,Sig CRE only,TRUE,Concordant Up
TATDN1,-0.121954690876176,-0.367118197297678,-0.710818566353271,-1.83325889720688,0.9153835343883951,0.3951750070383336,NS,FALSE,Concordant Down
DHTKD1,-0.386445817943589,-0.0320935890490226,-1.72389745011965,-0.0862139648227041,0.4212028219969775,0.9977602207469672,NS,FALSE,Concordant Down
MGST2,0.100881374494982,-0.723256557596144,0.37464433435305,-2.76600207840837,0.966323588361823,0.04154940008024275,Sig PLA only,TRUE,Discordant (CRE up / PLA down)
HNRNPM,0.563861411530691,0.166513505703758,2.16023173542842,0.503958314812812,0.16977616397750175,0.9234361405652912,NS,FALSE,Concordant Up
NUDCD2,-0.0933951820256311,-0.028679904227662,-0.38253446808425,-0.101041970579212,0.96791843677431455,0.9976215326656752,NS,FALSE,Concordant Down
SYNPO2L,0.953145814604682,1.05343388356984,1.48701539687371,1.05501320187131,0.17066295118762936,0.2883203630279175,NS,FALSE,Concordant Up
CLIC6,-0.235578281488777,-0.289832345819434,-0.861813740657897,-0.945592050688236,0.8045747874553847,0.7399612809168828,NS,FALSE,Concordant Down
MTIF2,-0.314637034591954,0.535314400270778,-1.1579978004556,0.885059702249266,0.6568012213278095,0.6028093964688062,NS,FALSE,Discordant (CRE down / PLA up)
PLAA,-0.0468619393701246,0.00920632372263697,-0.226419862509944,0.0382611938444265,0.9908968652826114,0.9997175663950034,NS,FALSE,Discordant (CRE down / PLA up)
PFKFB2,-0.349204306037805,-0.0608649003115218,-1.6839760058251,-0.236694735953112,0.4571919888633316,0.9876324296583384,NS,FALSE,Concordant Down
FAHD2A,-0.052073711576174,0.227604393877275,-0.254560160372318,0.919410364218843,0.98852653006519,0.7960210887785234,NS,FALSE,Discordant (CRE down / PLA up)
BROX,-0.200286994920614,-0.0423609842539463,-0.670662283304265,-0.118976883996282,0.873532816898329,0.9958422448441708,NS,FALSE,Concordant Down
EIF3M,-0.142075488898637,0.144207011425394,-0.851942067963027,0.763229993969278,0.8796222756533086,0.8927144882692402,NS,FALSE,Discordant (CRE down / PLA up)
UBQLN1,0.0454531605216459,-0.271607844786065,0.297985693569207,-1.47139910432574,0.9880899319972548,0.60181069205883575,NS,FALSE,Discordant (CRE up / PLA down)
BCKDHA,-0.173429927417786,0.0365736184769716,-0.775092623712941,0.145772730115094,0.8692804602480683,0.9955549542137812,NS,FALSE,Discordant (CRE down / PLA up)
PRUNE1,-0.309815485864796,0.00329429560984451,-1.67060787183868,0.0133150800233091,0.5106285711323261,0.9999653643694478,NS,FALSE,Discordant (CRE down / PLA up)
CHMP4B,-0.0906789374637569,0.268414726160717,-0.54848354852438,1.39650190539366,0.953021077532624,0.6262026116411579,NS,FALSE,Discordant (CRE down / PLA up)
ATAD3A,-0.283314850617202,-0.0111158418270314,-1.02551033766041,-0.0308627837042527,0.7243498672985351,0.9997272785966744,NS,FALSE,Concordant Down
NAA50,-0.169403553724432,-0.552605911759443,-0.846149659339865,-2.21489441371525,0.8595379334125006,0.1705099919984603,NS,FALSE,Concordant Down
DHRS11,-0.598490769717834,-0.00126547762572926,-2.94600662217003,-0.00304608700595855,0.05822409536721761,0.9999969631294404,NS,FALSE,Concordant Down
PPP1R14B,0.535927491130757,0.272692716158726,1.78390872929292,0.67036159591193,0.27333014564763386,0.8322259925676341,NS,FALSE,Concordant Up
PPP1R12B,-0.153394793663693,0.274336128952541,-0.305044288213749,0.56610296848088,0.9594496800781412,0.860221666658851,NS,FALSE,Discordant (CRE down / PLA up)
BPNT1,-0.0631403549108285,-0.101200225378115,-0.493020114308912,-0.679699748941404,0.970887372622394,0.9328106228111436,NS,FALSE,Concordant Down
KPNA6,-0.113587644149781,-0.22851570576286,-0.756708879862192,-1.23156807528364,0.9148005909578444,0.7147659502348758,NS,FALSE,Concordant Down
LMNB2,0.351079678277998,0.157545789040473,0.846740361022228,0.317712623043592,0.731001948091968,0.9566522294745272,NS,FALSE,Concordant Up
PGM2L1,-0.281367512274016,0.00676332692108161,-1.21130877789426,0.0250449001569191,0.66700435031289,0.999864876122426,NS,FALSE,Discordant (CRE down / PLA up)
PARP1,-0.259032752358955,0.0185767997340669,-1.59986659865876,0.0983009300026865,0.5814468805134976,0.9985034792319636,NS,FALSE,Discordant (CRE down / PLA up)
TSG101,0.190610694406324,-0.189185843734599,1.20422150774677,-0.996672634680642,0.7629849334263313,0.8109188590747405,NS,FALSE,Discordant (CRE up / PLA down)
GLS,0.215170785254465,-0.566366923509026,0.668689348826111,-1.21466815702692,0.8659172689280695,0.44582861588509576,NS,FALSE,Discordant (CRE up / PLA down)
SMTN,-0.00272633229679187,0.06236414189231,-0.0108230576236173,0.237317033174858,0.9999766825795058,0.987330295238648,NS,FALSE,Discordant (CRE down / PLA up)
AP2A2,0.0584219134308839,0.404137637322759,0.189858945072759,0.875621227967144,0.990647802116486,0.6850297278572569,NS,FALSE,Concordant Up
RO60,0.15177181735752,0.566094612778194,0.450234521079712,1.28816398710949,0.9382686367037526,0.4152409522575149,NS,FALSE,Concordant Up
LSM3,0.545440285710381,-0.149132619340435,2.43657278232831,-0.669333245900097,0.13913062021286424,0.9052060434687078,NS,FALSE,Discordant (CRE up / PLA down)
CSNK2A1,-0.0378732268480029,0.174109492533578,-0.20022139851271,0.783771284347359,0.9935555858617128,0.867207534633687,NS,FALSE,Discordant (CRE down / PLA up)
CDNF,-0.159103679100497,0.660880102012232,-0.537278156063465,0.991913108189649,0.9216859311388572,0.48730399956936776,NS,FALSE,Discordant (CRE down / PLA up)
HNRNPUL1,0.438646669049952,0.319218343017951,1.55313351250651,0.870166592227512,0.41590797822213577,0.7428350436840402,NS,FALSE,Concordant Up
STAT5B,-0.0818602787083904,-0.38834349367036203,-0.718349057775402,-2.93127356436739,0.9415584300243508,0.14655147660648396,NS,FALSE,Concordant Down
CA14,-0.451095747779164,0.487133851674844,-1.63693016930573,1.50945735897324,0.3828283765007493,0.3949815005136192,NS,FALSE,Discordant (CRE down / PLA up)
UBE3A,0.0594975154032831,-0.740775053718121,0.421333968027455,-3.78116979176092,0.977211884720664,0.00805764864367862,Sig PLA only,TRUE,Discordant (CRE up / PLA down)
MME,-0.27013873323309,0.00971343601947083,-1.17533056676413,0.0359860991874248,0.6890382231883029,0.9997202246044492,NS,FALSE,Discordant (CRE down / PLA up)
LANCL2,-0.635475579806226,0.0267032771585214,-3.67092758648706,0.110755430579302,0.01861621934687403,0.997575576816268,Sig CRE only,TRUE,Discordant (CRE down / PLA up)
ATPAF1,0.0819101776335209,0.324475843587358,0.262260912995204,0.849925298443952,0.9815127661101274,0.7471113902551427,NS,FALSE,Concordant Up
MICU2,-1.11810031078457,0.513853601543033,-2.16242601887453,0.795149811380279,0.03130478944560928,0.6538987839220611,Sig CRE only,TRUE,Discordant (CRE down / PLA up)
ETFRF1,-0.515305488691585,-0.361552159692458,-1.42394564116734,-1.04725742528472,0.4072427006900406,0.6559836083702397,NS,FALSE,Concordant Down
ETHE1,-0.12066415570915,0.772472396729658,-0.572425142902995,3.77376920219982,0.9351606489617116,0.00584332079577054,Sig PLA only,TRUE,Discordant (CRE down / PLA up)
MLIP,0.658400621339954,-0.189682296371316,1.27728126619022,-0.336372122385071,0.36558283136840874,0.9445533161546444,NS,FALSE,Discordant (CRE up / PLA down)
CTTN,0.306529073708241,-0.308341592752484,1.30100602662216,-1.12568727674852,0.6153355311655297,0.668584373805468,NS,FALSE,Discordant (CRE up / PLA down)
MYL9,0.445905081427821,0.869374036610349,1.30964509825862,2.19632131754025,0.4903084875637864,0.05766789659304958,NS,FALSE,Concordant Up
COPZ1,-0.436724565496817,-0.228523408848307,-1.54606199089335,-0.604308881817207,0.421861396441172,0.8733104750089871,NS,FALSE,Concordant Down
C9orf64,-0.112829727478559,-0.301855335631085,-0.643045218303907,-1.38733775858917,0.9302448949333292,0.5951721297872454,NS,FALSE,Concordant Down
RHOC,1.1175169714214,-0.145478328710613,4.21599302415931,-0.318805637702252,2.1368432242168436e-4,0.9596701969703944,Sig CRE only,TRUE,Discordant (CRE up / PLA down)
EIF3D,0.00225050784813163,-0.35218354620455,0.0133231207952409,-1.68495416802463,0.9999762225214388,0.4538615655677924,NS,FALSE,Discordant (CRE up / PLA down)
GALK1,-0.0062530881057512,-0.178601531748274,-0.0291650736363344,-0.673204956763214,0.999854483873544,0.8860142844624906,NS,FALSE,Concordant Down
TSNAX,-0.435726793021843,-0.652674566549639,-2.61047993696241,-3.62675994202399,0.16651149168559817,0.01485022735885164,Sig PLA only,TRUE,Concordant Down
ILF3,0.211924217561517,0.109523196182305,1.00801659746823,0.474450866974879,0.7883060039727671,0.952348482600021,NS,FALSE,Concordant Up
G3BP2,-0.0755566607466349,2.10464102094028,-0.155526199584462,3.34014593554455,0.9902293212529458,7.380573534933118e-6,Sig PLA only,TRUE,Discordant (CRE down / PLA up)
STAT3,0.00693193047769469,-0.119695537346704,0.036637878476907,-0.510175329607781,0.9997967661797956,0.94347448708766,NS,FALSE,Discordant (CRE up / PLA down)
ACSS2,-0.168456847606617,-0.20910352641766,-1.06427923920773,-1.13633475190557,0.81521988756238,0.7584785903563049,NS,FALSE,Concordant Down
LHPP,-0.783880558377932,0.915646209498188,-1.96994182374218,2.15417065821075,0.1116525605503868,0.0548071010440698,NS,FALSE,Discordant (CRE down / PLA up)
ARRB1,0.32432276713733,-0.648825809005427,0.843719860310347,-1.09692902545602,0.7496376887206144,0.446818218514678,NS,FALSE,Discordant (CRE up / PLA down)
ARL8A,-0.310785861278916,0.329988197649527,-1.13954182479776,1.05630951111333,0.6641168430136715,0.6746553548629313,NS,FALSE,Discordant (CRE down / PLA up)
CHCHD7,-0.326796611470556,0.0771614389059216,-1.03710973131165,0.181559953263849,0.6830551238857029,0.9882228026949358,NS,FALSE,Discordant (CRE down / PLA up)
TOM1L2,-0.110935056674592,0.103183402732981,-0.385777471156301,0.275099552714769,0.9617724662683064,0.9754676996472798,NS,FALSE,Discordant (CRE down / PLA up)
LAMB3,-0.259289638104121,-0.122786664503025,-1.04398102829538,-0.349707077955421,0.7374524043080636,0.9621295688327176,NS,FALSE,Concordant Down
LAMTOR1,0.281218032751667,-0.176809465252099,1.71377704087931,-0.677633291986613,0.5263052016696811,0.8864538115166885,NS,FALSE,Discordant (CRE up / PLA down)
UROD,-0.329359838299613,-0.150962578841632,-1.3438918763909,-0.529835440264265,0.5797530956153516,0.9259926467284232,NS,FALSE,Concordant Down
MAP2K4,-0.182355200555282,0.490864706404441,-0.830294448531246,1.99321700523207,0.8516566356597425,0.24660547788627393,NS,FALSE,Discordant (CRE down / PLA up)
UQCC2,-0.0768177351548829,-0.0448041860831303,-0.297467319419031,-0.138817883634238,0.9800948913690176,0.9948537439526652,NS,FALSE,Concordant Down
TECR,-0.0695982147790879,-0.343368664612946,-0.330565384357765,-1.36286530634052,0.9796519637562492,0.5626828071001821,NS,FALSE,Concordant Down
RCSD1,0.00788975863063257,-0.161366978006335,0.0458772134333888,-0.807097478120985,0.9997089117241732,0.8717661620710123,NS,FALSE,Discordant (CRE up / PLA down)
QKI,-0.218418760177606,0.18548015108718,-0.73757400528466,0.466392964821214,0.8482978287143029,0.9223773446289888,NS,FALSE,Discordant (CRE down / PLA up)
STIM1,-0.0235316589298051,-0.198192132821106,-0.104784848319927,-0.580762183310186,0.9979829042581534,0.894269827278479,NS,FALSE,Concordant Down
PDP1,-0.0112064017543645,0.529922737510834,-0.0475312034904234,1.66894126698967,0.9995727706900136,0.3127421517428349,NS,FALSE,Discordant (CRE down / PLA up)
TARDBP,-0.153146356084701,-0.0523135131853749,-0.842512820451215,-0.24657064607961,0.8717724377803918,0.9888724613531212,NS,FALSE,Concordant Down
RAB18,-0.0972414042849543,-0.473276742357633,-0.480364193194508,-2.00305190977377,0.9568748060261022,0.2579470132924148,NS,FALSE,Concordant Down
HARS1,0.106744334301613,-0.384497509376679,0.735438777824096,-2.27862697140095,0.922340763270382,0.26459996696595567,NS,FALSE,Discordant (CRE up / PLA down)
PGPEP1,-0.36148807828474,0.247515520458691,-1.38197615892743,0.545381779238513,0.545712784292855,0.8788608456475625,NS,FALSE,Discordant (CRE down / PLA up)
MBNL1,0.0925685980917166,-0.172406063233467,0.44246331565354,-0.719432220621424,0.962657669112588,0.8812013327805577,NS,FALSE,Discordant (CRE up / PLA down)
PALMD,0.0597992369187246,-0.147307276886021,0.267752476181671,-0.433394848681442,0.9861352504032428,0.9426321714082356,NS,FALSE,Discordant (CRE up / PLA down)
VPS36,-0.0790828519756523,0.175569729525595,-0.533771369745712,0.916009342432321,0.9602943099763228,0.8398513974958832,NS,FALSE,Discordant (CRE down / PLA up)
PCCB,0.0412531368382041,-0.0388965635028562,0.200675863881968,-0.162752402276509,0.9929585972632524,0.9946876420084636,NS,FALSE,Discordant (CRE up / PLA down)
SSR4,0.814693006992986,-0.10827599069788,2.63324938121225,-0.321367720749922,0.03693045462004107,0.9695896991239392,Sig CRE only,TRUE,Discordant (CRE up / PLA down)
TIMM9,-0.171081485463848,-0.492036217628179,-0.653273141659204,-1.28852661210516,0.8946967921459837,0.4681903976266733,NS,FALSE,Concordant Down
SFXN1,0.455839393867965,-0.0413006353971745,2.50284540569976,-0.168132427695505,0.170569053517316,0.9941745635149988,NS,FALSE,Discordant (CRE up / PLA down)
TKFC,0.0360087643087788,-0.425403903279179,0.197736212998599,-1.8208420556382,0.9939533372568125,0.3444972799204308,NS,FALSE,Discordant (CRE up / PLA down)
OSBP,0.0188346534562065,-0.139838085408122,0.103416756638405,-0.660445155737437,0.99839921355426,0.9113826386393452,NS,FALSE,Discordant (CRE up / PLA down)
PCYT1A,0.0659192935077151,0.554791987026547,0.255355196860731,1.58443152118015,0.9854565352900988,0.31792729457277175,NS,FALSE,Concordant Up
SIRT2,-0.180027129288245,-0.39672341911757403,-0.762644644471522,-1.28915928835899,0.8675372411548575,0.5397903821318837,NS,FALSE,Concordant Down
ESYT2,0.243610491908921,-0.279975068426037,1.17750478584092,-0.842055556554254,0.7158437636037001,0.7792169036482532,NS,FALSE,Discordant (CRE up / PLA down)
COPA,0.36916842432224,0.0331239726367087,1.93923011558485,0.124394046461674,0.3680780446435307,0.9965983744319452,NS,FALSE,Concordant Up
MLYCD,-0.0827065883309785,0.243645641306372,-0.286152828274334,0.73751111495746,0.9794215561655888,0.8317025760980928,NS,FALSE,Discordant (CRE down / PLA up)
UAP1,0.0989858712012115,-0.363862524469091,0.419018684460612,-1.31341314674536,0.9626529064520254,0.5643436413792549,NS,FALSE,Discordant (CRE up / PLA down)
LRPAP1,-0.303075611842381,0.0209313860456852,-0.948953382568742,0.0579399485399973,0.7311974434345321,0.999025141391732,NS,FALSE,Discordant (CRE down / PLA up)
FKBP4,-0.361209122062473,-0.179380414713421,-1.84150332380583,-0.786623346258428,0.3969133749229709,0.8626743445603782,NS,FALSE,Concordant Down
SYNPO,-0.408453889225495,0.91905047313335,-1.33848414655717,2.24279306074741,0.5145256248668469,0.04835894191726508,Sig PLA only,TRUE,Discordant (CRE down / PLA up)
DCAF6,0.157850697004427,-0.148324611742396,0.962354101319911,-0.727436119431353,0.8455470266823093,0.8951783461134057,NS,FALSE,Discordant (CRE up / PLA down)
DYNC1LI1,-0.0145723885864228,0.314507641852838,-0.0991561594356773,1.79500462281724,0.9988152800307196,0.46194301838128154,NS,FALSE,Discordant (CRE down / PLA up)
PIP4K2A,-0.231019012142244,0.0927942928588941,-0.616331580075961,0.185833718147495,0.8696617497694307,0.9855590779904672,NS,FALSE,Discordant (CRE down / PLA up)
LNPEP,0.206464999612939,0.740197898695167,0.914606696381917,2.73348895658962,0.8152653540934709,0.04063167480444676,Sig PLA only,TRUE,Concordant Up
STEAP4,-0.0652543658702172,1.0440181841476,-0.230497012137492,1.59782330374711,0.987157698392056,0.1164417932352109,NS,FALSE,Discordant (CRE down / PLA up)
LSM2,0.121555922645964,0.056369220828433,0.601277507015007,0.239838487065161,0.9305363918700504,0.988357686815692,NS,FALSE,Concordant Up
FYCO1,-0.0924643300005172,-0.0169398384485682,-0.476701822428252,-0.0721670079975877,0.9592808178568064,0.9990075171064676,NS,FALSE,Concordant Down
EIF4B,-0.397250976468882,-0.582798116844724,-1.46576973329969,-1.67614554508187,0.4783509596821174,0.2722252144778018,NS,FALSE,Concordant Down
MAPKAPK2,-0.143316492293152,-0.357922369604076,-0.767985374088769,-1.46183493433966,0.8922832173801428,0.5181791479909461,NS,FALSE,Concordant Down
RIC8A,0.0062843767284626,0.368928600946031,0.0296562680261884,1.50313186842145,0.9998511899711888,0.492221713648797,NS,FALSE,Concordant Up
MYPN,0.0801724200152698,0.0911746519477106,0.25924159619855,0.262925436596593,0.9820384538393598,0.9792839960046996,NS,FALSE,Concordant Up
RPL36AL,0.060075833907451,-0.406919010021156,0.123653043253096,-0.933963751399512,0.9939120704696788,0.664428089889002,NS,FALSE,Discordant (CRE up / PLA down)
SDCBP,0.182086076718125,-0.776350387931323,0.749811211646201,-2.4436831173216498,0.8685971715741059,0.05351240251630207,NS,FALSE,Discordant (CRE up / PLA down)
MFN2,0.201394582119992,-0.124446335797213,0.925412408317334,-0.491866969895642,0.8156655377121638,0.943582270786032,NS,FALSE,Discordant (CRE up / PLA down)
EIF4G2,-0.501601524068175,-0.69217789159212,-2.26102384013586,-2.38364620053102,0.1847427287767205,0.08136388749398542,NS,FALSE,Concordant Down
NUDC,0.01582537872698,-0.533634333391149,0.0873600554014035,-2.43421762758189,0.9988710606555836,0.13276994821225144,NS,FALSE,Discordant (CRE up / PLA down)
PRKRA,-0.475248705160823,-0.518876478143685,-1.5726298813329,-1.27304027795189,0.3802732542887377,0.4525026530872264,NS,FALSE,Concordant Down
LCMT1,-0.216834972242289,0.0490570067821281,-0.943379115744067,0.176365984031669,0.7988116513252291,0.99271248392139,NS,FALSE,Discordant (CRE down / PLA up)
JAGN1,-0.338775714940603,0.038234777090544,-1.58410129594694,0.137069625945732,0.4994924263368469,0.9956544996321726,NS,FALSE,Discordant (CRE down / PLA up)
HYOU1,0.226077230036076,0.105429597897178,0.974201011849464,0.390779986456409,0.7832007783375605,0.962988327446675,NS,FALSE,Concordant Up
MTX1,-0.157591608718079,-0.0887136843343157,-0.826811400589625,-0.308694653518182,0.8717666310786577,0.976051713861012,NS,FALSE,Concordant Down
U2AF2,0.0618153631097655,-0.62202041153046,0.262442467299734,-1.48470022730559,0.9860207257061648,0.3161845797468093,NS,FALSE,Discordant (CRE up / PLA down)
ACOT1,-1.012216723607,0.120306999688776,-2.76025979015967,0.228450739313503,0.01222166518990312,0.9766755759312764,Sig CRE only,TRUE,Discordant (CRE down / PLA up)
SEC13,0.142433942073449,0.299161393188861,0.635830485642602,1.00572809776986,0.9142478709129302,0.7163416034583184,NS,FALSE,Concordant Up
CLASP2,-0.0897780957567917,-0.192876720915432,-0.511203374657674,-0.823894399394725,0.9574610614022212,0.8467481818403597,NS,FALSE,Concordant Down
ATP2B4,0.094869711123728,0.127456748881645,0.425685879329197,0.472586545536367,0.96328099879551,0.9448515991785766,NS,FALSE,Concordant Up
HLA-B,0.32867777916109,-0.194353929513294,1.46446604323872,-0.674986518960468,0.5436888107319113,0.8761322770029826,NS,FALSE,Discordant (CRE up / PLA down)
SNX1,0.351482121154724,-0.165981543494009,0.942853521383121,-0.332671964421533,0.6959020864041382,0.9518215541858503,NS,FALSE,Discordant (CRE up / PLA down)
PCYT2,-0.174660018697082,-0.0415760066940862,-0.980166759054844,-0.171973903988394,0.82747974824514,0.9939935593396424,NS,FALSE,Concordant Down
LSS,-0.268158744947826,-0.4665895183281,-1.578212582283,-2.44899168946483,0.5757517857100328,0.16852767727147352,NS,FALSE,Concordant Down
GAA,0.388279443161341,0.268917181486078,2.41159245048052,1.38017742318168,0.23460701426557565,0.6308063064663334,NS,FALSE,Concordant Up
PFDN4,0.197971419093157,-0.095858489218589,0.902232169569368,-0.375771987935419,0.8237500417587221,0.9677360072393896,NS,FALSE,Discordant (CRE up / PLA down)
FUBP1,-0.096916261656208,-0.301198778220908,-0.573584929435022,-1.58976554380551,0.9472339550238869,0.5345240110610777,NS,FALSE,Concordant Down
CBX3,-0.308088926970768,0.120780787775834,-1.08581718702668,0.316078063797793,0.683753027072599,0.9666859894640172,NS,FALSE,Discordant (CRE down / PLA up)
TRAPPC3,0.324703718214458,0.030413632038151,2.23228894742916,0.154691027556448,0.34010343829971246,0.9960671456858068,NS,FALSE,Concordant Up
HTRA2,-0.148046272678773,0.0381054803333285,-0.582769289024636,0.118976311650593,0.9193255934604672,0.9962656084608036,NS,FALSE,Discordant (CRE down / PLA up)
SCO1,0.436556961208755,0.0465528121944772,1.48314651042707,0.141058200171132,0.4435538162790888,0.9945580174936997,NS,FALSE,Concordant Up
APIP,-0.319612865733685,-0.225857652628022,-1.40285766015492,-0.822228387565837,0.5747513913628784,0.8225755882174692,NS,FALSE,Concordant Down
RUVBL1,0.321503763076617,-0.826299518062946,1.22918185612428,-2.6497993882784,0.624684305789213,0.02993463994215916,Sig PLA only,TRUE,Discordant (CRE up / PLA down)
RPS23,-0.954099641433711,-0.126316893671095,-2.27345569204502,-0.316436970146899,0.04430123534467351,0.965289631293789,Sig CRE only,TRUE,Concordant Down
NOMO2,-0.140781838913577,0.146801763133205,-0.524906357661799,0.562466974711102,0.9318541443457272,0.9232346763942292,NS,FALSE,Discordant (CRE down / PLA up)
HSPA1L,-0.369993677253849,0.0915449207471717,-1.50912280719107,0.32117559958002,0.4879574798291512,0.9740967538708014,NS,FALSE,Discordant (CRE down / PLA up)
THOP1,-0.31781291293667,-0.180967604042806,-1.72868513011248,-0.813396022888302,0.4759645954522863,0.8561763763723207,NS,FALSE,Concordant Down
MXRA7,0.546775001640476,0.167027517140673,1.91054025751796,0.430043669861448,0.2321408772545801,0.9356113498983012,NS,FALSE,Concordant Up
CLPP,0.2842836978527,0.590803061151925,1.47356189617651,2.09540474178218,0.5890750371639315,0.1671874931824821,NS,FALSE,Concordant Up
SNRPD2,0.333561404880165,-0.594113097397923,1.55441079546474,-2.02847824452326,0.517166872603687,0.1851244052658147,NS,FALSE,Discordant (CRE up / PLA down)
UFL1,-0.00214066428884152,0.00229887916394134,-0.00882493578806716,0.00883896510361657,0.9999850723534316,0.9999839434979896,NS,FALSE,Discordant (CRE down / PLA up)
MOB2,0.160732740878338,-0.34463051523764,0.738310865527137,-0.995558324441556,0.8853852697079653,0.6834095391678541,NS,FALSE,Discordant (CRE up / PLA down)
MAVS,0.0734151918377677,-0.0416410927444524,0.423524277492808,-0.204551753491039,0.971646583729072,0.9927523429792232,NS,FALSE,Discordant (CRE up / PLA down)
FGGY,0.226444769257863,-0.14906845998744,0.944695820406382,-0.392594727182466,0.7928971388840264,0.9481795705121584,NS,FALSE,Discordant (CRE up / PLA down)
TRIM25,0.255377139986706,-0.166252844529851,1.12250222109745,-0.684105640935621,0.7179651561145312,0.8913749374269951,NS,FALSE,Discordant (CRE up / PLA down)
CARS1,-0.21515891678207,-0.16563144719639,-0.95889879603443,-0.609976454640162,0.7964238268334117,0.9050712411035776,NS,FALSE,Concordant Down
