replicate,null_r,null_frac
529,-0.3653149533352314,0.6062717770034843
530,-0.40783860261443944,0.5958188153310104
531,-0.4067762713590173,0.6236933797909407
532,-0.25571103504485915,0.6341463414634146
533,-0.3899406809086332,0.662020905923345
534,-0.3180781350577142,0.5993031358885017
535,-0.49749652330972416,0.6132404181184669
536,-0.45314469795434514,0.6306620209059234
537,-0.3755532584921456,0.6341463414634146
538,-0.34907506441864217,0.5993031358885017
539,-0.2192476247502333,0.6550522648083623
540,-0.2749917558159801,0.6202090592334495
541,-0.2539828402059546,0.5993031358885017
542,-0.27649012177876803,0.5923344947735192
543,-0.3163508954355586,0.6445993031358885
544,-0.3481410204695427,0.6202090592334495
545,-0.30616989179919674,0.662020905923345
546,-0.37712860547362026,0.6306620209059234
547,-0.3358648528257662,0.6794425087108014
548,-0.2653278776042865,0.5888501742160279
549,-0.2567590577632924,0.6341463414634146
550,-0.34510469786601233,0.6585365853658537
551,-0.31885119137374734,0.7003484320557491
552,-0.43124028270938636,0.627177700348432
553,-0.1940738905875991,0.5749128919860628
554,-0.16645812918913852,0.6202090592334495
555,-0.3347540326573083,0.6062717770034843
556,-0.29806019400036715,0.6515679442508711
557,-0.26028990171507327,0.6550522648083623
558,-0.3023210046429299,0.6445993031358885
559,-0.3000856298654635,0.6097560975609756
560,-0.26157737492712213,0.6515679442508711
561,-0.3590485171983924,0.6236933797909407
562,-0.36728525372320575,0.6062717770034843
563,-0.3912474904958228,0.6411149825783972
564,-0.34564423515031695,0.6480836236933798
565,-0.4606425105654209,0.6167247386759582
566,-0.39773870122787136,0.6411149825783972
567,-0.4047016457580446,0.627177700348432
568,-0.44139822034796056,0.6550522648083623
569,-0.5341801505878289,0.6411149825783972
570,-0.3078359375311423,0.6341463414634146
571,-0.3660329084941013,0.6376306620209059
572,-0.34635286879379956,0.6376306620209059
573,-0.3224181140556247,0.6167247386759582
574,-0.24799671702201573,0.6062717770034843
575,-0.5323320281089128,0.5993031358885017
576,-0.30645939553077894,0.6515679442508711
577,-0.29078458093535803,0.5993031358885017
578,-0.387716325694987,0.6898954703832753
579,-0.3579109705994773,0.5679442508710801
580,-0.3038373515130628,0.6550522648083623
581,-0.32363078393766626,0.6202090592334495
582,-0.45923606686648977,0.6132404181184669
583,-0.46463712256394907,0.6132404181184669
584,-0.20083804078507678,0.6550522648083623
585,-0.25703198026276236,0.6411149825783972
586,-0.3225114977665284,0.6480836236933798
587,-0.23072394776423333,0.6202090592334495
588,-0.3898184238542681,0.6376306620209059
589,-0.43125850138709365,0.6480836236933798
590,-0.348918034368991,0.5470383275261324
591,-0.29851988565402054,0.6202090592334495
592,-0.41328882590415783,0.6062717770034843
593,-0.2584256553981942,0.6027874564459931
594,-0.18732630424945768,0.5993031358885017
595,-0.40993867537379713,0.6655052264808362
596,-0.43916206145405895,0.6306620209059234
597,-0.31558070934079807,0.5818815331010453
598,-0.3409649871877202,0.5958188153310104
599,-0.4355773948050872,0.6306620209059234
600,-0.35491751632808494,0.6445993031358885
601,-0.572554402577756,0.6445993031358885
602,-0.4684101513922276,0.6655052264808362
603,-0.3189811998221457,0.6689895470383276
604,-0.4050439028205343,0.6027874564459931
605,-0.13780199072608176,0.6062717770034843
606,-0.37309827306159304,0.6445993031358885
607,-0.39422684099689526,0.5993031358885017
608,-0.4056686849852324,0.6445993031358885
609,-0.19849293769913173,0.6062717770034843
610,-0.21059591256294155,0.6236933797909407
611,-0.3482831193857558,0.6585365853658537
612,-0.23900194772277353,0.6306620209059234
613,-0.32973233032106003,0.627177700348432
614,-0.3890347337952592,0.6027874564459931
615,-0.23646365440019673,0.6062717770034843
616,-0.41865583404165685,0.6655052264808362
617,-0.3772069368236683,0.6515679442508711
618,-0.3571837637964633,0.5818815331010453
619,-0.34830468034461853,0.6062717770034843
620,-0.3050050138342595,0.6306620209059234
621,-0.384278293331959,0.5958188153310104
622,-0.3941998063086435,0.6515679442508711
623,-0.4075537936976319,0.5923344947735192
624,-0.22084264798612568,0.627177700348432
625,-0.34534791109045754,0.6027874564459931
626,-0.3280172691334373,0.6341463414634146
627,-0.3903673281483296,0.5644599303135889
628,-0.30121455956174287,0.6202090592334495
629,-0.2522616618390154,0.6376306620209059
630,-0.3081985871482949,0.6202090592334495
631,-0.3600343262866804,0.6376306620209059
632,-0.3526640811882778,0.6376306620209059
633,-0.42905169017847805,0.5958188153310104
634,-0.49332179922939356,0.6132404181184669
635,-0.33782695004593327,0.6515679442508711
636,-0.4158756614447188,0.5818815331010453
637,-0.22970792146304536,0.627177700348432
638,-0.3254455755615031,0.6306620209059234
639,-0.27777306213116776,0.5749128919860628
640,-0.3560974791265485,0.627177700348432
641,-0.48488067125251194,0.6515679442508711
642,-0.44640642367210587,0.6724738675958188
643,-0.2793873951450691,0.6202090592334495
644,-0.47869339914762443,0.6097560975609756
645,-0.32535711528560607,0.627177700348432
646,-0.3513997779332798,0.6202090592334495
647,-0.2479777899286625,0.6236933797909407
648,-0.23392884231025604,0.6167247386759582
649,-0.2677966669808076,0.6062717770034843
650,-0.43367112837150473,0.6062717770034843
651,-0.28655877568294397,0.6132404181184669
652,-0.24325290796260957,0.6585365853658537
