replicate,r
836,0.04810589039860148
837,0.13372538000710332
838,0.096544067352909893
839,0.045998109468680395
840,0.11654456226060982
841,0.08656234340284058
842,0.14116515779964237
843,0.11884043287423134
844,0.13880990721275413
845,0.11802375045332666
846,0.13815404805537718
847,0.09341349383569493
848,0.11593325255804604
849,0.12793564445961758
850,0.08989342880638786
851,0.06636874488824206
852,0.08629095576174996
853,0.10166224604351612
854,0.10310172827689514
855,0.0934565079803586
856,0.11892171797306782
857,0.08209488046755199
858,0.1121370637977663
859,0.0933885468882245
860,0.08973591869155517
861,0.075740422215012565
862,0.08409673116170706
863,0.0894770009115349
864,0.04488346528665781
865,0.07994892179069849
866,0.0879383066168198
867,0.054299965189892226
868,0.062428187255362554
869,0.07033575580076029
870,0.12197046823524911
871,0.08857582636693673
872,0.06964317832222067
873,0.07058417569181649
874,0.11730902481432101
875,0.09810744734481996
876,0.11367438042080505
877,0.09645407196548897
878,0.09510527989511114
879,0.10563682166829134
880,0.09232715058222181
881,0.07709041281663907
882,0.1162817620378017
883,0.07924497231799373
884,0.0971862241040659
885,0.05376522075876312
886,0.06021459256409708
887,0.10417512005501005
888,0.10891024667129032
889,0.039341096771766816
890,0.09325822787041417
891,0.074378245649757
892,0.13903791225896
893,0.10067589241994
894,0.10389809297078192
895,0.10770629272478076
896,0.05972306695853958
897,0.07464809133678456
898,0.0637589883661579
899,0.07718521339531396
900,0.12368741928408568
901,0.14138004429308684
902,0.08880317003847894
903,0.0729954291775225
904,0.08776297430252425
905,0.11424443500068363
906,0.10397735571401985
907,0.10272628366525345
908,0.088324937517882507
909,0.0956969228571608
910,0.056544018352707975
911,0.12224109514501608
912,0.0977455022244032
913,0.08805849277003634
914,0.1394775493199242
915,0.17185395516602578
916,0.1223376782610614
917,0.1291081162284589
918,0.15324402809032397
919,0.05731075495488968
920,0.097275482525885415
921,0.11269232104174076
922,0.08867840738354096
923,0.08307715834815144
924,0.061634839839599366
925,0.13649803599429985
926,0.11721618650115821
927,0.09078091262200806
928,0.12697910841781904
929,0.12314492594422335
930,0.11661544117287155
931,0.060607126047550294
932,0.11641951164104933
933,0.11142234964600578
934,0.11553960559218025
935,0.04078232436018725
936,0.07015761018150371
937,0.07342464594475119
938,0.14240738770813602
939,0.10730594845982253
940,0.08564056178062818
941,0.12536501845864698
942,0.09887066337524092
943,0.08761603778222547
944,0.07213146711125537
945,0.06980154229793385
946,0.1056423251896243
947,0.06818811554244616
948,0.1348863559723086
949,0.10441056449488015
950,0.07954633235630895
951,0.04472921296911826
952,0.14095968079686558
953,0.10209117519457786
954,0.08283097188388672
955,0.09305797214284783
956,0.04626919981187932
957,0.13156629559936778
958,0.04181326086182108
959,0.1325878643690504
960,0.06699380307720569
961,0.10911933494633752
962,0.10296145756374453
963,0.08765258233044818
964,0.11492499281302858
965,0.04481837615055264
966,0.033368918608218355
967,0.07877659177880612
968,0.0711471807992149
969,0.11508198907483973
970,0.05098626701342004
971,0.05305024116420294
972,0.12763900434253378
973,0.09012678654004955
974,0.11699627896675342
975,0.10667767256018384
976,0.09187532576250772
977,0.1150834475852596
978,0.09238568767112448
979,0.05370921075820878
980,0.10204658474223485
981,0.08334580183799545
982,0.11932640348938595
983,0.05834972017304368
984,0.10648934488250637
985,0.09852289947831117
986,0.08093266771944754
987,0.06505094935749166
988,0.1211330769321392
989,0.10028533643992057
990,0.10522884963520211
991,0.09896119344281935
992,0.09737787436091253
993,0.09662064081547102
994,0.08958246567072797
995,0.14747720303137504
996,0.08887086445560494
997,0.051573632276928974
998,0.10818601871120428
999,0.09480158221732912
1000,0.12443892629065433
