pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast,term_idx,start_deg,end_deg,mid_deg,start_rad,end_rad,mid_rad,arc_r1_var,clean_label
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,9.60477435045186e-4,0.04709083652964398,0.47727081536286214,0.3880914009646963,1.7271133131191914,96,STOML2;NDUFA9;NDUFB1;ATP5PD;NDUFS5;NDUFA13;NDUFS2;CTPS1;NDUFA3;ATP5PF;NDUFAB1;NDUFA2;NDUFB5;NDUFA8;NDUFS3;NDUFV1;ATP5PB;ATP5F1E;NDUFB3;NDUFB11;NDUFA6;NDUFA12;DMAC2L;NDUFS1;MT-ND5;ATP5ME;ADSS2;ATP5PO;PARP1;NDUFS4;NDUFA10;SLC25A13;MT-ND4;NDUFB4;AK3;NUDT2;NDUFS6;SDHB,GO:BP,Training_PLA,27,186.60869565217388,191.21739130434776,188.91304347826082,3.256936151982461,3.3373730653352425,3.297154608658852,4.919488483445432,"Ribose Phosphate
Biosynthesis"
GOSLIM_DETOXIFICATION,2.210695066844466e-5,1.9896255601600191e-4,0.5756102610711286,-0.5226166488335662,-2.130525786168643,53,GPX4;SOD1;TXN;PRDX1;MTARC2;PRDX6;SESN1;GSTP1;CCS;ESD;HBG2;S100A9;PRXL2A;AKR1A1;MPO;GSTO1;SOD3;ALDH1A1;PRDX2;CAT;ADH5;CD36;GSTM1;GPX1;NXN;GSTM2;GPX3,GO Slim,Training_PLA,28,199.21739130434776,203.8260869565217,201.52173913043475,3.476999405494789,3.5574363188475715,3.5172178621711807,5.64112997680076,Detoxification
HALLMARK_COMPLEMENT,3.3637377881344146e-5,7.063849355082271e-4,0.557332238758646,-0.5005545396894644,-2.056231686236788,54,GNAI3;GNG2;LAMP2;LAP3;LTF;CALM1;CA2;ME1;STX4;S100A9;LTA4H;CTSD;USP14;LRP1;C1QA;COL4A2;EHD1;CTSC;PRKCD;CD36;PFN1;GNB2;RHOG;ANXA5,Hallmark,Training_PLA,29,206.8260869565217,211.43478260869557,209.13043478260863,3.6097961964074012,3.6902331097601833,3.6500146530837925,5.5442200334817056,Complement
HALLMARK_XENOBIOTIC_METABOLISM,5.90758151048821e-5,8.270614114683494e-4,0.557332238758646,-0.46845980876045035,-1.9894137307043536,64,MTHFD1;ALDH9A1;RETSAT;FAH;AOX1;CES1;PC;TKFC;MAOA;IDH1;ALDH2;AKR1C2;CA2;BLVRB;ACP1;PGD;HPRT1;EPHX1;GSTO1;DDT;CAT;ADH5;CD36;GSTM4;GART;ADH1C;AHCY;PROS1;UGDH;PTGDS;GCLC;COMT;GSS,Hallmark,Training_PLA,30,214.43478260869557,219.0434782608695,216.73913043478257,3.742592987320013,3.823029900672796,3.7828114439964047,5.531192700796475,Xenobiotic Metabolism
GOBP_DETOXIFICATION,1.4441779140353695e-5,0.00165213953365646,0.5933254763964051,-0.5226166488335662,-2.131357858938748,53,GPX4;SOD1;TXN;PRDX1;MTARC2;PRDX6;SESN1;GSTP1;CCS;ESD;HBG2;S100A9;PRXL2A;AKR1A1;MPO;GSTO1;SOD3;ALDH1A1;PRDX2;CAT;ADH5;CD36;GSTM1;GPX1;NXN;GSTM2;GPX3,GO:BP,Training_PLA,31,222.0434782608695,226.65217391304338,224.34782608695645,3.8753897782326256,3.955826691585407,3.915608234909016,5.470816668480529,Detoxification
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE,9.915248778853e-5,0.01021785732787134,0.5384340963099162,-0.4505440102072392,-1.9587136050913,73,MAP1B;GPX4;SOD1;TXN;PRDX1;CES1;MTARC2;PRDX6;SESN1;GSTP1;CNP;CCS;ESD;HBG2;ASS1;S100A9;PRXL2A;AKR1A1;MPO;EPHX1;GSTO1;SOD3;ALDH1A1;PRDX2;CAT;ADH5;CD36;COL6A1;GSTM1;MPST;GPX1;NXN;GSTM2;GPX3;ALAD;COMT;MGST2,GO:BP,Training_PLA,32,229.65217391304338,234.26086956521732,231.95652173913038,4.008186569145237,4.088623482498019,4.048405025821629,5.272390444635251,"Resp. to Toxic
Substance"
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,1.5249114951596348e-4,0.01377235855628386,0.5188480777437918,-0.4791129513439096,-1.9731442569402815,55,GPX4;SOD1;TXN;PRDX1;MTARC2;PRDX6;SESN1;GSTP1;CCS;ESD;HBG2;S100A9;PRXL2A;AKR1A1;MPO;GSTO1;SOD3;ALDH1A1;PRDX2;CAT;ADH5;CD36;GSTM1;GPX1;NXN;GSTM2;GPX3,GO:BP,Training_PLA,33,237.26086956521732,241.8695652173912,239.56521739130426,4.140983360057849,4.221420273410631,4.18120181673424,5.230130151008877,"Cellular Resp. to
Toxic Substance"
HALLMARK_GLYCOLYSIS,0.00166895185667579,0.0140191955960767,0.45505986738722953,-0.3908488209498073,-1.6974439116678255,74,ALDH9A1;PYGL;PGAM1;G6PD;SOD1;TXN;PRPS1;ENO1;GNPDA1;PC;STMN1;PFKFB1;MDH1;IDH1;HDLBP;TALDO1;VCAN;ME1;PGK1;AKR1A1;SLC16A3,Hallmark,Training_PLA,34,244.86956521739125,249.4782608695652,247.17391304347825,4.273780150970462,4.354217064323244,4.3139986076468535,5.227466320890055,Glycolysis
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.001394844010377,0.0140191955960767,0.45505986738722953,-0.6476585922193004,-1.9482122272362856,16,PSMA3;PROCR;CNP;LAP3;PSME2;B2M;CD74,Hallmark,Training_PLA,35,252.4782608695652,257.0869565217391,254.78260869565213,4.406576941883074,4.4870138552358565,4.446795398559464,5.227466320890055,"Interferon Alpha
Response"
HALLMARK_IL2_STAT5_SIGNALING,0.00278818889227345,0.01951732224591416,0.4317076958033464,-0.4699467607789287,-1.777825515717977,38,GPX4;FAH;CYFIP1;NRP1;NDRG1;CA2;SNX9;PLIN2;ITGA6;GSTO1;ECM1;RNH1;CD81;AHNAK;COL6A1;AHCY;CTSZ;HUWE1;NT5E;MYO1C,Hallmark,Training_PLA,36,260.0869565217391,264.69565217391306,262.3913043478261,4.539373732795687,4.619810646148469,4.579592189472079,5.173868923830052,IL2 Stat5 Signaling
GOBP_RESPONSE_TO_ESTRADIOL,2.7622238157936545e-4,0.0215453457631905,0.49849310876659025,-0.6119477262457176,-2.0389705563678895,23,MAP1B;GPX4;GSTP1;STAT5B;ASS1;CAT;HNRNPD;CRYAB;CALR;GPX1;ARPC1B,GO:BP,Training_PLA,37,267.69565217391306,272.304347826087,270,4.672170523708299,4.752607437061081,4.71238898038469,5.156039494157168,Resp. to Estradiol
GOBP_CELLULAR_OXIDANT_DETOXIFICATION,6.246501939049914e-4,0.03828213331217733,0.47727081536286214,-0.4906064907531392,-1.919955947265972,44,GPX4;SOD1;TXN;PRDX1;PRDX6;SESN1;GSTP1;CCS;HBG2;S100A9;PRXL2A;MPO;GSTO1;SOD3;PRDX2;CAT;CD36;GPX1;NXN;GSTM2;GPX3;MGST2;TXNRD2;SOD2;SELENOW;PRDX5,GO:BP,Training_PLA,38,275.304347826087,279.91304347826093,277.608695652174,4.804967314620911,4.8854042279736944,4.845185771297303,5.018392789283087,"Cellular Oxidant
Detoxification"
GOBP_RECEPTOR_INTERNALIZATION,6.224306951036413e-4,0.03828213331217733,0.47727081536286214,-0.533112438600738,-1.9181704266019537,31,EPS15;ARF1;SDCBP;ARRB1;HGS;LRP1;CD81;CD36;ITGB1;CAV1;SNX1;CD63;RABEP1;EZR;ANXA2;CD9;AP2B1;SNCA;PPP3R1;CLTC;DNM2;RALA;AP2A1,GO:BP,Training_PLA,39,282.91304347826093,287.52173913043487,285.21739130434787,4.937764105533524,5.018201018886306,4.977982562209914,5.018392789283087,"Receptor
Internalization"
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,6.092247400833452e-4,0.03828213331217733,0.47727081536286214,-0.4464675307162021,-1.844097045318875,56,MRC1;EPS15;ARF1;SDCBP;CAV2;CTTN;ARRB1;HGS;B2M;SNX9;SCARB2;LRP1;CLTA;CD81;CD36;ITGB1;CANX;CAV1;SNX1;CD63;RABEP1;EZR;ANXA2;CAP1;CD9;AP2B1;SNCA;RAC1;PPP3R1,GO:BP,Training_PLA,40,290.52173913043487,295.1304347826088,292.82608695652186,5.070560896446136,5.150997809798919,5.110779353122528,5.018392789283087,"Receptor Mediated
Endocytosis"
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,6.952129993430728e-4,0.03976618356242376,0.47727081536286214,-0.5909981385202185,-1.969167874360396,23,PRKAR2B;PALM;GNAI3;GNAQ;PSAP;GNG2;GNB1;GNAS;GNA13;GNA11,GO:BP,Training_PLA,41,298.1304347826088,302.73913043478274,300.43478260869574,5.203357687358748,5.2837946007115315,5.243576144035139,5.005033041372893,"Adenylate Cyclase
Modulating G Protein
Coupled Receptor
Signaling"
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,6.78333868755145e-4,0.03976618356242376,0.47727081536286214,-0.5613533607527502,-1.9664678513797815,28,CTNNA1;ITGA1;NRP1;ITGA6;LAMB1;ITGA7;ITGB1;TLN1;ZYX;CD63;ILK;NID1;LIMS1;LAMC1;CUL3;COL3A1;PTPN11;FERMT3;LAMB2;MYH9;NME2,GO:BP,Training_PLA,42,305.73913043478274,310.3478260869567,308.04347826086973,5.336154478271361,5.416591391624143,5.376372934947753,5.005033041372893,"Integrin Mediated
Signaling"
GOBP_ICOSANOID_METABOLIC_PROCESS,8.484223667818218e-4,0.04696428327089052,0.47727081536286214,-0.5380418220325938,-1.903494322662384,29,GGT5;GPX4;GSTP1;AKR1C2;LTA4H;EPHX1;FABP5;CD74;GSTM1;MIF;GPX1;PTGDS;PTGIS;AKR1C1;COMT;MGST2;MGLL,GO:BP,Training_PLA,43,313.3478260869567,317.9565217391306,315.6521739130436,5.4689512691839735,5.549388182536756,5.509169725860365,4.921654527713773,Icosanoid Metabolism
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,9.082288391561536e-4,0.04709083652964398,0.47727081536286214,-0.5177653792505347,-1.8747070973263873,32,LIPE;GPX4;RETSAT;SCP2;GSTP1;STAT5B;AKR1C2;ADH1B;EPHX1;ALDH1A1;HSD17B4;ADH1C;GPX1;GSTM2;AKR1C1;ACSL1;MGLL;RBP4,GO:BP,Training_PLA,44,320.9565217391306,325.56521739130454,323.2608695652176,5.601748060096586,5.682184973449369,5.641966516772977,4.919488483445432,"Olefinic Compound
Metabolism"
GOBP_SUPEROXIDE_METABOLIC_PROCESS,9.604227442639006e-4,0.04709083652964398,0.47727081536286214,-0.628091011332211,-1.9682595651163048,18,ELAVL1;SOD1;PRDX1;GSTP1;CCS;MPO;SOD3;PRDX2;PRKCD;CD36,GO:BP,Training_PLA,45,328.56521739130454,333.1739130434785,330.8695652173915,5.734544851009198,5.814981764361981,5.774763307685589,4.919488483445432,Superoxide Metabolism
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS,0.00104620355208435,0.04913548487296557,0.45505986738722953,-0.5276047100026613,-1.8817736363511588,30,GPX4;SCP2;GSTP1;AKR1C2;EPHX1;FABP5;CD74;HSD17B4;GSTM1;MIF;GPX1;PTGDS;GSTM2;PTGIS;AKR1C1;ACSL1;COMT;MGLL,GO:BP,Training_PLA,46,336.1739130434785,340.7826086956524,338.4782608695655,5.8673416419218105,5.947778555274594,5.907560098598203,4.85,"Unsaturated Fatty Acid
Metabolism"
