"pathway","database","size","NES_Training_CRE","NES_Training_PLA","padj_Training_CRE","padj_Training_PLA","sig_cat"
"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","Reactome",44,-1.12310247410301,1.70902198289978,0.622009029345372,0.0467151261937244,"Tr.(PLA) only"
"REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY","Reactome",32,1.13906819424286,-0.829917701708853,0.622009029345372,0.830878089799718,"NS"
"REACTOME_DEATH_RECEPTOR_SIGNALING","Reactome",19,1.15099060390454,-1.38143804664461,0.631201730925264,0.306737099562323,"NS"
"REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS","Reactome",49,1.11883747968207,-1.00011916377979,0.631201730925264,0.655255425612381,"NS"
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES","Reactome",22,-1.13631751231046,-1.73409771994812,0.639635494738717,0.073371612233624,"NS"
"REACTOME_DOWNSTREAM_TCR_SIGNALING","Reactome",41,-1.10709040928981,0.922084849363688,0.639635494738717,0.723043362861219,"NS"
"REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE","Reactome",28,-1.13019224618354,1.49630180931011,0.639635494738717,0.17869373776908,"NS"
"REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS","Reactome",10,1.15248276761729,0.708064481586509,0.649112764739553,0.890981860389404,"NS"
"REACTOME_ARACHIDONATE_METABOLISM","Reactome",15,1.13511935250341,-1.66629298377776,0.657744874715262,0.126182147946625,"NS"
"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY","Reactome",14,-1.13177812165207,-0.536019274622617,0.657744874715262,0.991379953755741,"NS"
"REACTOME_DNA_REPLICATION_PRE_INITIATION","Reactome",40,-1.09706457651122,0.934300185162466,0.661507290430208,0.723043362861219,"NS"
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS","Reactome",14,1.12930880732702,-1.17405229031052,0.668993223978969,0.498872028348235,"NS"
"REACTOME_GPCR_LIGAND_BINDING","Reactome",12,1.13152948478572,-1.56431747708252,0.668993223978969,0.180314954426929,"NS"
"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES","Reactome",34,1.09995267415138,0.889723257577142,0.671231547544723,0.755480104962578,"NS"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","Reactome",38,1.09728329448431,-1.78820017226304,0.672108750725388,0.032479229844579,"Tr.(PLA) only"
"REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION","Reactome",16,-1.11061315352731,0.929199323562136,0.672108750725388,0.719855929489348,"NS"
"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION","Reactome",29,1.10410928478872,-1.64566604468812,0.672112684992783,0.0954901960784314,"NS"
"REACTOME_KINESINS","Reactome",11,1.11447913658042,-1.6045556512224,0.678546671309924,0.172800081103001,"NS"
"REACTOME_CHROMATIN_ORGANIZATION","Reactome",16,-1.09928344489735,1.10489550831037,0.690121040513074,0.544435820120789,"NS"
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION","Reactome",24,-1.08843419085747,1.26040172789998,0.691587441215279,0.409075060225688,"NS"
"REACTOME_SUMOYLATION","Reactome",18,1.10386154409102,-0.918710863650985,0.691587441215279,0.723043362861219,"NS"
"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES","Reactome",17,1.09108340596898,0.633220614897084,0.693399608086794,0.953649184551022,"NS"
"REACTOME_MITOCHONDRIAL_BIOGENESIS","Reactome",41,-1.06332684686913,1.87585775873692,0.693399608086794,0.012498408671167,"Tr.(PLA) only"
"REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT","Reactome",14,-1.08961676524126,1.64743440268545,0.693399608086794,0.127606696221796,"NS"
"REACTOME_MITOPHAGY","Reactome",19,-1.0770291788728,1.38386961943706,0.699023440591317,0.311140529348622,"NS"
"REACTOME_PEPTIDE_HORMONE_METABOLISM","Reactome",14,1.08656972390574,-2.03314557532232,0.700755913564089,0.012498408671167,"Tr.(PLA) only"
"REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS","Reactome",11,-1.08504908162599,0.97383669943879,0.701989496111933,0.674602136008213,"NS"
"REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN","Reactome",10,1.0740857859896,-1.60351772643793,0.729408762698188,0.172800081103001,"NS"
"REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES","Reactome",11,-1.06651659721181,1.9797930103973,0.73677324358435,0.00953376137582071,"Tr.(PLA) only"
"REACTOME_CA_DEPENDENT_EVENTS","Reactome",11,-1.06206897196066,0.9127859704559,0.737881819835613,0.723043362861219,"NS"
"REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES","Reactome",12,1.0637940171203,-2.03383036006112,0.737881819835613,0.0114384608401502,"Tr.(PLA) only"
"REACTOME_ENOS_ACTIVATION","Reactome",10,1.06354790616716,-0.903113278845832,0.738476308091712,0.723043362861219,"NS"
"REACTOME_GENE_SILENCING_BY_RNA","Reactome",11,-1.05864831798191,-1.15647971498483,0.740293004033755,0.524067996135711,"NS"
"REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA","Reactome",36,-1.04300640734488,1.27466768758355,0.749343686740891,0.371254250953557,"NS"
"REACTOME_CHROMOSOME_MAINTENANCE","Reactome",11,-1.0499599251111,0.833711241404878,0.752763595350383,0.793529739249187,"NS"
"REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS","Reactome",10,1.04475720700952,-1.91054960524889,0.756750675067507,0.0435045348971635,"Tr.(PLA) only"
"REACTOME_REPRODUCTION","Reactome",10,-1.05008504959662,0.487647219537481,0.756750675067507,0.991468343062416,"NS"
"REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI","Reactome",31,1.02480678569677,-1.69488016561735,0.762950319482261,0.073371612233624,"NS"
"REACTOME_GLYCOGEN_METABOLISM","Reactome",17,1.03261456131652,1.08218042189359,0.77894990427164,0.567212668719541,"NS"
"REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE","Reactome",31,-1.01650846903677,1.16665459577261,0.781494988152905,0.498872028348235,"NS"
"REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY","Reactome",16,-1.01986598459947,1.23076244419942,0.794062269436043,0.460728996356474,"NS"
"REACTOME_CA2_PATHWAY","Reactome",12,-1.00883545044197,-1.23201886225652,0.800730747611017,0.462323128561265,"NS"
"REACTOME_HSF1_ACTIVATION","Reactome",18,1.01497930449288,-0.923932331461492,0.800730747611017,0.719855929489348,"NS"
"REACTOME_G_PROTEIN_MEDIATED_EVENTS","Reactome",17,1.00944635700202,-1.21603454656742,0.805305439226399,0.455187292672075,"NS"
"REACTOME_DAG_AND_IP3_SIGNALING","Reactome",11,-1.00589509157298,-0.899510136654063,0.808100454106758,0.723043362861219,"NS"
"REACTOME_SIGNALING_BY_CSF3_G_CSF","Reactome",13,-1.00542250967418,0.725416063437373,0.808748586994793,0.889694414608977,"NS"
"REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS","Reactome",14,0.997190053488877,-1.0009719107176,0.825490353805521,0.655255425612381,"NS"
"REACTOME_INTERLEUKIN_1_SIGNALING","Reactome",45,-0.991721860425013,0.938200706343753,0.825490353805521,0.719855929489348,"NS"
"REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS","Reactome",34,-0.981755647865718,1.12071735103517,0.832858600177528,0.524067996135711,"NS"
"REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE","Reactome",34,-0.981755647865718,1.12071735103517,0.832858600177528,0.524067996135711,"NS"
"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","Reactome",33,-0.974862300363892,-1.03465369337063,0.837929360639822,0.620480968307055,"NS"
"REACTOME_HCMV_EARLY_EVENTS","Reactome",22,0.974828944437249,-1.44807644951075,0.838477366255144,0.237098344693281,"NS"
"REACTOME_MUSCLE_CONTRACTION","Reactome",81,0.972373463287654,1.03019191715009,0.838477366255144,0.631061522132866,"NS"
"REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION","Reactome",11,0.970512520172511,0.701809706982367,0.838477366255144,0.894606176296317,"NS"
"REACTOME_PLATELET_HOMEOSTASIS","Reactome",23,-0.959096408681734,-1.15560025551403,0.840512787440768,0.498872028348235,"NS"
"REACTOME_ADIPOGENESIS","Reactome",11,-0.928430933698366,-0.979918417278706,0.85245899696344,0.659007069139332,"NS"
"REACTOME_CARGO_CONCENTRATION_IN_THE_ER","Reactome",15,0.947906354894945,1.2497853668642,0.85245899696344,0.4416904024664,"NS"
"REACTOME_FATTY_ACID_METABOLISM","Reactome",65,-0.956596223112532,-1.0373042166586,0.85245899696344,0.610186034180847,"NS"
"REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS","Reactome",26,0.945339705588362,-1.54971374020645,0.85245899696344,0.151961931507918,"NS"
"REACTOME_PKR_MEDIATED_SIGNALING","Reactome",35,0.943712053841257,0.940501493735326,0.85245899696344,0.719855929489348,"NS"
"REACTOME_PYROPTOSIS","Reactome",10,-0.941516366672889,1.38137874875606,0.85245899696344,0.328167115902965,"NS"
"REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY","Reactome",21,0.959515340756431,1.10253375607384,0.85245899696344,0.544435820120789,"NS"
"REACTOME_TBC_RABGAPS","Reactome",11,0.933105653473643,-1.08837805999272,0.857278963414634,0.559946693731256,"NS"
"REACTOME_NUCLEOTIDE_CATABOLISM","Reactome",11,0.92633926491772,-1.02320052266793,0.867997935319543,0.640115667718191,"NS"
"REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM","Reactome",14,-0.922237511016156,-0.737996533192521,0.873676667233062,0.881142813665069,"NS"
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS","Reactome",35,-0.931594705703243,1.11361232899184,0.875990097100857,0.528348985193682,"NS"
"REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS","Reactome",16,0.910448028213916,-1.20601489513187,0.87600502331221,0.474767549657418,"NS"
"REACTOME_MTORC1_MEDIATED_SIGNALLING","Reactome",13,-0.910541630958644,-1.12685860525188,0.87600502331221,0.528348985193682,"NS"
"REACTOME_RHOG_GTPASE_CYCLE","Reactome",28,0.925725138581598,-1.46911090127521,0.87600502331221,0.20285595273715,"NS"
"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1","Reactome",32,-0.926364232218734,1.00692656162078,0.87798620624124,0.655255425612381,"NS"
"REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6","Reactome",32,-0.926364232218734,1.00692656162078,0.87798620624124,0.655255425612381,"NS"
"REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME","Reactome",34,-0.924600701053729,1.20207492483204,0.87798620624124,0.452688975774302,"NS"
"REACTOME_HSF1_DEPENDENT_TRANSACTIVATION","Reactome",20,0.912456238443532,0.908101850435993,0.87798620624124,0.723043362861219,"NS"
"REACTOME_RAC2_GTPASE_CYCLE","Reactome",23,0.91155654057625,-1.15793702428802,0.887884934538078,0.498872028348235,"NS"
"REACTOME_AUTOPHAGY","Reactome",65,0.908913512668425,-0.94017469274436,0.926996386128886,0.723043362861219,"NS"
"REACTOME_TCR_SIGNALING","Reactome",45,-0.903608705675512,0.800581553988808,0.929011996378452,0.872989101633603,"NS"
"REACTOME_G_ALPHA_S_SIGNALLING_EVENTS","Reactome",15,0.871817795944114,-1.76919848340009,0.933738733065866,0.0746703465194726,"NS"
"REACTOME_METABOLISM_OF_COFACTORS","Reactome",12,-0.859097161008771,-1.1444562144735,0.933738733065866,0.524067996135711,"NS"
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF","Reactome",15,-0.864986868261681,0.628275716246798,0.933738733065866,0.953649184551022,"NS"
"REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING","Reactome",10,-0.853642013737087,0.852515003565217,0.939062095267489,0.77370535834596,"NS"
"REACTOME_CYTOPROTECTION_BY_HMOX1","Reactome",20,0.866813311950669,1.16493188112134,0.939577184722306,0.498872028348235,"NS"
"REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS","Reactome",13,0.850143128276096,-1.19743947854904,0.94178722949298,0.489643887021385,"NS"
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","Reactome",13,-0.849477338082795,-0.796947652084202,0.94178722949298,0.830878089799718,"NS"
"REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS","Reactome",33,-0.873932145924463,0.99996420573126,0.946818280034572,0.659007069139332,"NS"
"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION","Reactome",46,-0.884983446940587,0.795097440845305,0.946818280034572,0.878378767783437,"NS"
"REACTOME_GLUTATHIONE_CONJUGATION","Reactome",20,-0.854512666308992,-1.33290740493848,0.946818280034572,0.345227469399529,"NS"
"REACTOME_SIGNAL_TRANSDUCTION_BY_L1","Reactome",10,-0.836987890357597,-0.716288487422492,0.946818280034572,0.890981860389404,"NS"
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS","Reactome",15,0.843335857648539,-1.3273343987745,0.953477191918279,0.371254250953557,"NS"
"REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING","Reactome",16,0.84092756067604,-1.19491659873505,0.953578559773274,0.485871149664253,"NS"
"REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER","Reactome",11,0.833536401172166,1.18999895667959,0.953578559773274,0.498872028348235,"NS"
"REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS","Reactome",40,0.861630043608984,0.712357424577215,0.957616820096219,0.941886828054472,"NS"
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS","Reactome",37,0.855421141185019,-1.2054671835247,0.957616820096219,0.4416904024664,"NS"
"REACTOME_RAB_REGULATION_OF_TRAFFICKING","Reactome",26,0.845090451229553,-0.963906103024208,0.957616820096219,0.679433098725484,"NS"
"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY","Reactome",35,-0.861056059231754,1.31207463495679,0.957616820096219,0.328167115902965,"NS"
"REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY","Reactome",15,-0.819206177500057,-0.954712256752295,0.96634354238917,0.679149491478904,"NS"
"REACTOME_REGULATION_OF_INSULIN_SECRETION","Reactome",23,-0.832904558419003,-1.43157568278331,0.969375516882131,0.253116675930672,"NS"
"REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION","Reactome",16,-0.817534475570104,-1.16733148428773,0.970404737294126,0.498872028348235,"NS"
"REACTOME_CRISTAE_FORMATION","Reactome",25,-0.828476298990217,2.23883256221597,0.970404737294126,0.000749805584675401,"Tr.(PLA) only"
"REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING","Reactome",36,-0.835554727093637,1.2788501748166,0.970404737294126,0.368047158403869,"NS"
"REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX","Reactome",40,-0.843579263939364,1.46181074812216,0.970404737294126,0.176312739093008,"NS"
"REACTOME_FORMATION_OF_PARAXIAL_MESODERM","Reactome",30,-0.832511530246698,1.1138556775072,0.970404737294126,0.528348985193682,"NS"
"REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC","Reactome",30,-0.832511530246698,1.1138556775072,0.970404737294126,0.528348985193682,"NS"
"REACTOME_SOMITOGENESIS","Reactome",30,-0.832511530246698,1.1138556775072,0.970404737294126,0.528348985193682,"NS"
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S","Reactome",54,-0.815465044062191,0.720405506281896,0.972606745954377,0.947076128034815,"NS"
"REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION","Reactome",12,0.743274433417536,-1.60089477747212,0.972606745954377,0.172800081103001,"NS"
"REACTOME_AQUAPORIN_MEDIATED_TRANSPORT","Reactome",10,-0.732939168608728,-1.41315918182194,0.972606745954377,0.311140529348622,"NS"
"REACTOME_COMPLEX_III_ASSEMBLY","Reactome",18,-0.76602858996699,1.91490126736264,0.972606745954377,0.0140325175626291,"Tr.(PLA) only"
"REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY","Reactome",36,-0.824996107997803,1.44648563293039,0.972606745954377,0.20285595273715,"NS"
"REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION","Reactome",23,0.785058427620497,1.58448511702786,0.972606745954377,0.142636143479423,"NS"
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA","Reactome",16,0.793820908823019,-0.98300721516925,0.972606745954377,0.659007069139332,"NS"
"REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS","Reactome",33,-0.786323989217425,1.12087029203267,0.972606745954377,0.524067996135711,"NS"
"REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION","Reactome",14,-0.760693948262566,-0.909428061670797,0.972606745954377,0.723043362861219,"NS"
"REACTOME_GASTRULATION","Reactome",31,-0.789680995741793,1.05125069640481,0.972606745954377,0.610186034180847,"NS"
"REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION","Reactome",11,-0.748072862453366,-1.22071374807228,0.972606745954377,0.474767549657418,"NS"
"REACTOME_GLUCOSE_METABOLISM","Reactome",33,-0.799809104930004,1.24267643903789,0.972606745954377,0.414506730446803,"NS"
"REACTOME_GPER1_SIGNALING","Reactome",14,0.757304813361989,-1.69792111110916,0.972606745954377,0.113976058873328,"NS"
"REACTOME_MRNA_SPLICING_MINOR_PATHWAY","Reactome",11,0.787664093381354,0.721859084136058,0.972606745954377,0.889694414608977,"NS"
"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION","Reactome",12,-0.753808379306837,1.89718344056646,0.972606745954377,0.0139139367214785,"Tr.(PLA) only"
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN","Reactome",33,-0.786323989217425,1.12087029203267,0.972606745954377,0.524067996135711,"NS"
"REACTOME_PROTEIN_FOLDING","Reactome",38,0.79247644682704,-1.72164289299439,0.972606745954377,0.0472375261891829,"Tr.(PLA) only"
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS","Reactome",20,-0.786319872439752,-1.10048778799463,0.972606745954377,0.544435820120789,"NS"
"REACTOME_REGULATED_NECROSIS","Reactome",19,-0.78256233664859,0.997302725840424,0.972606745954377,0.656612262485232,"NS"
"REACTOME_REGULATION_OF_PYRUVATE_METABOLISM","Reactome",13,-0.748697193294114,1.43713173243835,0.972606745954377,0.278955840497448,"NS"
"REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1","Reactome",33,-0.786323989217425,1.12087029203267,0.972606745954377,0.524067996135711,"NS"
"REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21","Reactome",33,-0.786323989217425,1.12087029203267,0.972606745954377,0.524067996135711,"NS"
"REACTOME_SELECTIVE_AUTOPHAGY","Reactome",44,0.82073433055286,-0.989238684911702,0.972606745954377,0.659007069139332,"NS"
"REACTOME_SIGNALING_BY_RETINOIC_ACID","Reactome",15,-0.775566035237167,0.919561664194569,0.972606745954377,0.719855929489348,"NS"
"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS","Reactome",27,0.773152546817638,1.12603098631043,0.972606745954377,0.524067996135711,"NS"
"REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS","Reactome",12,-0.745857961847658,0.840165284850376,0.972606745954377,0.781002510174662,"NS"
"REACTOME_TRIGLYCERIDE_METABOLISM","Reactome",15,0.756437680548849,-0.875598667212669,0.972606745954377,0.743347974398471,"NS"
"REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS","Reactome",10,-0.732939168608728,-1.41315918182194,0.972606745954377,0.311140529348622,"NS"
"REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G","Reactome",34,-0.816864121926075,1.28529900455245,0.972606745954377,0.368047158403869,"NS"
"REACTOME_MTOR_SIGNALLING","Reactome",22,-0.757790731546544,0.875260306262025,0.975941721664959,0.759024220926,"NS"
"REACTOME_G2_M_CHECKPOINTS","Reactome",44,-0.794099719061176,0.753322659088947,0.979242203030972,0.911746528217715,"NS"
"REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS","Reactome",34,-0.763084051283681,1.08521931660038,0.992858259167256,0.559235396935084,"NS"
"REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS","Reactome",31,-0.719282109678066,1.0049453506569,0.992858259167256,0.655255425612381,"NS"
"REACTOME_DEGRADATION_OF_AXIN","Reactome",31,-0.719282109678066,1.0049453506569,0.992858259167256,0.655255425612381,"NS"
"REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK","Reactome",12,-0.680905403919935,0.841979061482568,0.992858259167256,0.780752326761518,"NS"
"REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS","Reactome",31,-0.719282109678066,1.0049453506569,0.992858259167256,0.655255425612381,"NS"
"REACTOME_METABOLISM_OF_STEROIDS","Reactome",33,0.735693755453746,-1.2160173087599,0.992858259167256,0.436985072191859,"NS"
"REACTOME_PROTEASOME_ASSEMBLY","Reactome",37,-0.752417292143087,0.917454931360055,0.992858259167256,0.72821030114827,"NS"
"REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY","Reactome",32,-0.750973865635549,0.981566810037437,0.992858259167256,0.666490973710472,"NS"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS","Reactome",35,-0.735156632381388,0.87836011556225,0.992858259167256,0.768825673882371,"NS"
"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX","Reactome",25,0.698311201787786,1.1762636329816,0.992858259167256,0.498872028348235,"NS"
"REACTOME_STABILIZATION_OF_P53","Reactome",31,-0.719282109678066,1.0049453506569,0.992858259167256,0.655255425612381,"NS"
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS","Reactome",14,0.691913800614076,0.985804151580052,0.992858259167256,0.659007069139332,"NS"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2","Reactome",11,0.67478206275052,0.890886620560383,0.992858259167256,0.733765982299578,"NS"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3","Reactome",34,-0.749742137933913,0.893725592443983,0.992858259167256,0.75052753870593,"NS"
"REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D","Reactome",32,-0.747798477446106,0.968100200586101,0.992858259167256,0.679149491478904,"NS"
"REACTOME_ABC_TRANSPORTER_DISORDERS","Reactome",33,-0.693640886921008,0.942728771099511,1,0.716948585449273,"NS"
"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA","Reactome",37,0.511665812098084,1.03192721879322,1,0.635731154085587,"NS"
"REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING","Reactome",24,0.594212721175672,-1.44973376842198,1,0.237098344693281,"NS"
"REACTOME_CO_STIMULATION_BY_CD28","Reactome",12,0.4950233490213,1.44410339983227,1,0.268318530222379,"NS"
"REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS","Reactome",33,-0.693640886921008,0.942728771099511,1,0.716948585449273,"NS"
"REACTOME_DEGRADATION_OF_DVL","Reactome",32,-0.692164677388249,0.982963402486529,1,0.666490973710472,"NS"
"REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS","Reactome",40,-0.544429616656245,1.06332842974545,1,0.585714022018895,"NS"
"REACTOME_GLUCONEOGENESIS","Reactome",15,0.546744049537047,-1.22997835811528,1,0.452688975774302,"NS"
"REACTOME_HEDGEHOG_LIGAND_BIOGENESIS","Reactome",33,-0.56145519606227,0.8594083443709,1,0.792088737145477,"NS"
"REACTOME_HEDGEHOG_OFF_STATE","Reactome",47,-0.643692488834892,-1.22580486707691,1,0.400213641017043,"NS"
"REACTOME_HEDGEHOG_ON_STATE","Reactome",33,-0.565953971308226,0.923740810863414,1,0.723043362861219,"NS"
"REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION","Reactome",32,-0.673226570327882,0.946902609473011,1,0.712600978136602,"NS"
"REACTOME_INTEGRATION_OF_ENERGY_METABOLISM","Reactome",37,-0.694914417412582,-1.35189814654394,1,0.278955840497448,"NS"
"REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING","Reactome",49,-0.736044259219205,0.979878811778798,1,0.667785499367333,"NS"
"REACTOME_MAPK6_MAPK4_SIGNALING","Reactome",41,-0.545071255899514,0.900928896425524,1,0.743347974398471,"NS"
"REACTOME_METABOLISM_OF_POLYAMINES","Reactome",33,-0.531680903366182,1.17575535333622,1,0.485871149664253,"NS"
"REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT","Reactome",10,0.563138925419501,0.985291361663168,1,0.666490973710472,"NS"
"REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING","Reactome",35,-0.548744812213195,1.15331980335103,1,0.498872028348235,"NS"
"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK","Reactome",15,-0.621317099841136,1.72788042512614,1,0.09228611855071,"NS"
"REACTOME_NUCLEOTIDE_SALVAGE","Reactome",10,-0.541805295704207,-0.739128636480151,1,0.875512212759119,"NS"
"REACTOME_OPIOID_SIGNALLING","Reactome",30,0.675423258797409,-1.09675829934115,1,0.538145781192273,"NS"
"REACTOME_REGULATION_OF_APOPTOSIS","Reactome",33,-0.71164650598222,0.970653685015099,1,0.677594749218108,"NS"
"REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE","Reactome",29,0.659943480012757,0.747251047552494,1,0.894606176296317,"NS"
"REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY","Reactome",37,-0.648245138271654,0.958977912730804,1,0.692215024207759,"NS"
