module_color,pathway,database,pval,padj,overlap,size,odds_ratio
turquoise,GOBP_TISSUE_REMODELING,GO:BP,0.003576232102627757,0.04015753757988878,12,19,3.8857142857142857
turquoise,REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,Reactome,0.011306172244127255,0.04019972353467468,8,12,4.515060240963855
turquoise,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,Reactome,0.011306172244127255,0.04019972353467468,8,12,4.515060240963855
turquoise,REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,Reactome,0.011306172244127255,0.04019972353467468,8,12,4.515060240963855
turquoise,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,Reactome,0.011306172244127255,0.04019972353467468,8,12,4.515060240963855
turquoise,GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE,GO:BP,0.0036566142992089535,0.04074908813739675,39,87,1.867594786729858
turquoise,GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,GO:BP,0.003933698747950309,0.04213033196590431,31,66,2.028437708936929
turquoise,GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,GO:BP,0.003967989516026533,0.04213033196590431,15,26,3.0967206309672064
turquoise,GOBP_PHAGOCYTOSIS,GO:BP,0.003967989516026533,0.04213033196590431,15,26,3.0967206309672064
turquoise,REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,Reactome,0.011992748904145261,0.04220084270607409,14,26,2.643617021276596
turquoise,REACTOME_METABOLISM_OF_POLYAMINES,Reactome,0.012328892322150713,0.04220084270607409,16,31,2.419512195121951
turquoise,REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,Reactome,0.012434176868753973,0.04220084270607409,7,10,5.2631578947368425
turquoise,REACTOME_INTRAFLAGELLAR_TRANSPORT,Reactome,0.012434176868753973,0.04220084270607409,7,10,5.2631578947368425
turquoise,REACTOME_MET_ACTIVATES_PTK2_SIGNALING,Reactome,0.012434176868753973,0.04220084270607409,7,10,5.2631578947368425
turquoise,GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,GO:BP,0.004047480966988529,0.04222584753503635,11,17,4.1520423600605145
turquoise,GOBP_REGULATION_OF_CELL_SHAPE,GO:BP,0.004047480966988529,0.04222584753503635,11,17,4.1520423600605145
turquoise,GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,GO:BP,0.004344464567925742,0.04452341228543889,38,85,1.8567689106651453
turquoise,GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT,GO:BP,0.004365949070802355,0.04452341228543889,32,69,1.981081081081081
turquoise,GOBP_LYMPHOCYTE_DIFFERENTIATION,GO:BP,0.004500889124165489,0.04452341228543889,17,31,2.7604143947655397
turquoise,GOBP_PROTEIN_DEPOLYMERIZATION,GO:BP,0.004500889124165489,0.04452341228543889,17,31,2.7604143947655397
turquoise,GOBP_TISSUE_HOMEOSTASIS,GO:BP,0.004500889124165489,0.04452341228543889,17,31,2.7604143947655397
turquoise,GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,GO:BP,0.0045098493749356865,0.04452341228543889,10,15,4.525679758308157
turquoise,GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,GO:BP,0.0045098493749356865,0.04452341228543889,10,15,4.525679758308157
turquoise,HALLMARK_APICAL_JUNCTION,Hallmark,0.010222166602348325,0.04543185156599256,17,33,2.412118320610687
turquoise,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,Reactome,0.014884033740140886,0.04549045289535998,15,29,2.4282452707110243
turquoise,REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,Reactome,0.014884033740140886,0.04549045289535998,15,29,2.4282452707110243
turquoise,REACTOME_PROTEIN_FOLDING,Reactome,0.014884033740140886,0.04549045289535998,15,29,2.4282452707110243
turquoise,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,Reactome,0.015434260803782851,0.04549045289535998,10,17,3.228312473025464
turquoise,REACTOME_EPH_EPHRIN_SIGNALING,Reactome,0.015434260803782851,0.04549045289535998,10,17,3.228312473025464
turquoise,REACTOME_GLUTATHIONE_CONJUGATION,Reactome,0.015434260803782851,0.04549045289535998,10,17,3.228312473025464
turquoise,REACTOME_HSF1_ACTIVATION,Reactome,0.015434260803782851,0.04549045289535998,10,17,3.228312473025464
turquoise,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,Reactome,0.015434260803782851,0.04549045289535998,10,17,3.228312473025464
turquoise,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,GO:BP,0.004865806420260318,0.0468982846502824,21,41,2.391935483870968
turquoise,GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,GO:BP,0.004909813620763759,0.0468982846502824,9,13,5.08710407239819
turquoise,GOBP_SMOOTHENED_SIGNALING_PATHWAY,GO:BP,0.004909813620763759,0.0468982846502824,9,13,5.08710407239819
turquoise,REACTOME_RHO_GTPASE_CYCLE,Reactome,0.016066868316489638,0.04704547062606116,33,77,1.7124413145539905
turquoise,GOBP_EXOCYTIC_PROCESS,GO:BP,0.005153037397636149,0.04859050007642804,8,11,6.024096385542169
turquoise,REACTOME_PTEN_REGULATION,Reactome,0.017983790491117403,0.05036835415712322,21,45,1.9879032258064515
turquoise,REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,Reactome,0.017988697913258293,0.05036835415712322,14,27,2.4386252045826513
turquoise,GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS,GO:BP,0.005378505982190448,0.05039351783313471,16,29,2.795497185741088
turquoise,GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,GO:BP,0.005511449734152776,0.05098957584238197,13,22,3.274658573596358
turquoise,GOBP_SYMBIONT_ENTRY_INTO_HOST,GO:BP,0.005511449734152776,0.05098957584238197,13,22,3.274658573596358
turquoise,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,Reactome,0.018935331259717747,0.05268961741834503,32,75,1.697674418604651
turquoise,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,Reactome,0.019588475577551834,0.053838264164068846,25,56,1.834770902926659
turquoise,REACTOME_DOWNSTREAM_TCR_SIGNALING,Reactome,0.020580755565313906,0.05452019789037268,17,35,2.1412213740458017
turquoise,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,Reactome,0.0209709798342857,0.05452019789037268,11,20,2.762481089258699
turquoise,REACTOME_HCMV_EARLY_EVENTS,Reactome,0.0209709798342857,0.05452019789037268,11,20,2.762481089258699
turquoise,REACTOME_GASTRULATION,Reactome,0.021479434873220165,0.05452019789037268,15,30,2.2648401826484017
turquoise,REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,Reactome,0.021479434873220165,0.05452019789037268,15,30,2.2648401826484017
turquoise,GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,GO:BP,0.00642508196711174,0.05592241691636718,15,27,2.83675799086758
turquoise,GOBP_RENAL_SYSTEM_DEVELOPMENT,GO:BP,0.00642508196711174,0.05592241691636718,15,27,2.83675799086758
turquoise,GOBP_DITERPENOID_METABOLIC_PROCESS,GO:BP,0.006462821805426527,0.05592241691636718,12,20,3.397727272727273
turquoise,GOBP_SINGLE_FERTILIZATION,GO:BP,0.006462821805426527,0.05592241691636718,12,20,3.397727272727273
turquoise,GOBP_SKIN_DEVELOPMENT,GO:BP,0.006896024431011724,0.059321941158001434,17,32,2.574656488549618
turquoise,REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,Reactome,0.023744639710161955,0.059427925084651154,21,46,1.9070967741935483
turquoise,GOBP_TAXIS,GO:BP,0.006967228527597029,0.059586006767995525,21,42,2.2764976958525347
turquoise,REACTOME_FOXO_MEDIATED_TRANSCRIPTION,Reactome,0.025176170943210178,0.06163346766425224,7,11,3.944736842105263
turquoise,REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,Reactome,0.025176170943210178,0.06163346766425224,7,11,3.944736842105263
turquoise,REACTOME_SIGNALING_BY_EGFR,Reactome,0.025176170943210178,0.06163346766425224,7,11,3.944736842105263
turquoise,GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,GO:BP,0.007540552446116348,0.06266752908608557,11,18,3.5565161011454505
turquoise,REACTOME_FORMATION_OF_PARAXIAL_MESODERM,Reactome,0.026010014374970684,0.0629864131891182,14,28,2.2629179331306992
turquoise,GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,GO:BP,0.008106936087752228,0.06625168325046404,22,45,2.177926421404682
turquoise,REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,Reactome,0.02843931949296194,0.068499006090575,20,44,1.8903374233128833
turquoise,GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO:BP,0.008482437271005675,0.06855860014093049,18,35,2.4058283864004317
turquoise,GOBP_RESPONSE_TO_TYPE_I_INTERFERON,GO:BP,0.008482437271005675,0.06855860014093049,18,35,2.4058283864004317
turquoise,GOBP_PRESYNAPTIC_ENDOCYTOSIS,GO:BP,0.008736155017433248,0.06984176103611037,10,16,3.768882175226586
turquoise,REACTOME_SARS_COV_2_HOST_INTERACTIONS,Reactome,0.02966046404067338,0.07013549320131147,24,55,1.7586618876941458
turquoise,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,Reactome,0.030058068514847772,0.07013549320131147,15,31,2.1218607305936072
turquoise,REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,Reactome,0.030547935398622886,0.07090919719473084,9,16,2.901098901098901
turquoise,HALLMARK_COMPLEMENT,Hallmark,0.01776176021328967,0.07104704085315867,16,32,2.2667682926829267
turquoise,HALLMARK_G2M_CHECKPOINT,Hallmark,0.021479434873220165,0.07206527814163975,15,30,2.2648401826484017
turquoise,HALLMARK_MTORC1_SIGNALING,Hallmark,0.021619583442491926,0.07206527814163975,35,84,1.63041040592061
turquoise,GOBP_CELL_CELL_JUNCTION_ORGANIZATION,GO:BP,0.00915422178825827,0.07238852754900428,13,23,2.9452200303490135
turquoise,GOBP_CELL_KILLING,GO:BP,0.00915422178825827,0.07238852754900428,13,23,2.9452200303490135
turquoise,GOBP_RNA_SPLICING,GO:BP,0.00920234850554983,0.07238852754900428,35,80,1.7802197802197801
turquoise,REACTOME_APOPTOSIS,Reactome,0.03313596542694033,0.07612775646804751,26,61,1.6881026094648386
turquoise,GOBP_HORMONE_METABOLIC_PROCESS,GO:BP,0.009754615427163755,0.07632467709232917,21,43,2.1715542521994133
turquoise,GOBP_BASEMENT_MEMBRANE_ORGANIZATION,GO:BP,0.01001743319864289,0.0763504882653041,9,14,4.066968325791855
turquoise,GOBP_PLATELET_AGGREGATION,GO:BP,0.01001743319864289,0.0763504882653041,9,14,4.066968325791855
turquoise,GOBP_SKELETAL_SYSTEM_MORPHOGENESIS,GO:BP,0.01001743319864289,0.0763504882653041,9,14,4.066968325791855
turquoise,GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS,GO:BP,0.01001743319864289,0.0763504882653041,9,14,4.066968325791855
turquoise,REACTOME_UCH_PROTEINASES,Reactome,0.033883109456420785,0.07744710732896179,16,34,2.0121951219512195
turquoise,GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,GO:BP,0.010222166602348325,0.07750931480440405,17,33,2.412118320610687
turquoise,GOBP_REGULATION_OF_PROTEOLYSIS,GO:BP,0.010640537431456409,0.07985831919220601,42,100,1.660919540229885
turquoise,HALLMARK_APOPTOSIS,Hallmark,0.026010014374970684,0.08003081346144826,14,28,2.2629179331306992
turquoise,GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY,GO:BP,0.010912887910798173,0.08066762872755835,12,21,3.018181818181818
turquoise,GOBP_MYELOID_LEUKOCYTE_ACTIVATION,GO:BP,0.010912887910798173,0.08066762872755835,12,21,3.018181818181818
turquoise,GOBP_DIGESTION,GO:BP,0.011306172244127255,0.08112867985907898,8,12,4.515060240963855
turquoise,GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,GO:BP,0.011306172244127255,0.08112867985907898,8,12,4.515060240963855
turquoise,GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT,GO:BP,0.011306172244127255,0.08112867985907898,8,12,4.515060240963855
turquoise,GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,GO:BP,0.011306172244127255,0.08112867985907898,8,12,4.515060240963855
turquoise,GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,GO:BP,0.011306172244127255,0.08112867985907898,8,12,4.515060240963855
turquoise,GOBP_T_CELL_SELECTION,GO:BP,0.011306172244127255,0.08112867985907898,8,12,4.515060240963855
turquoise,REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,Reactome,0.03690422983199674,0.0826654748236727,8,14,3.0060240963855422
turquoise,REACTOME_RHOBTB2_GTPASE_CYCLE,Reactome,0.03690422983199674,0.0826654748236727,8,14,3.0060240963855422
turquoise,GOBP_VESICLE_LOCALIZATION,GO:BP,0.011743773869733553,0.08385966680766047,20,41,2.1647677475898335
turquoise,HALLMARK_ANDROGEN_RESPONSE,Hallmark,0.031545547721419674,0.08412146059045246,13,26,2.261001517450683
turquoise,HALLMARK_IL2_STAT5_SIGNALING,Hallmark,0.031545547721419674,0.08412146059045246,13,26,2.261001517450683
turquoise,GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS,GO:BP,0.011992748904145261,0.084814104028835,14,26,2.643617021276596
turquoise,GOBP_REGULATED_EXOCYTOSIS,GO:BP,0.011992748904145261,0.084814104028835,14,26,2.643617021276596
turquoise,GOBP_CELLULAR_RESPONSE_TO_ALDEHYDE,GO:BP,0.012434176868753973,0.08587170973679388,7,10,5.2631578947368425
turquoise,GOBP_FIBROBLAST_PROLIFERATION,GO:BP,0.012434176868753973,0.08587170973679388,7,10,5.2631578947368425
turquoise,GOBP_INTERLEUKIN_8_PRODUCTION,GO:BP,0.012434176868753973,0.08587170973679388,7,10,5.2631578947368425
turquoise,GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,GO:BP,0.012434176868753973,0.08587170973679388,7,10,5.2631578947368425
turquoise,GOBP_CELL_RECOGNITION,GO:BP,0.012991492918413177,0.08726249352961546,11,19,3.1098714069591527
turquoise,GOBP_GLUTATHIONE_METABOLIC_PROCESS,GO:BP,0.012991492918413177,0.08726249352961546,11,19,3.1098714069591527
turquoise,GOBP_TRIGLYCERIDE_METABOLIC_PROCESS,GO:BP,0.012991492918413177,0.08726249352961546,11,19,3.1098714069591527
turquoise,REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,Reactome,0.03936929454951376,0.08731407900090181,21,48,1.7634408602150538
turquoise,REACTOME_DNA_REPLICATION,Reactome,0.04082630855862895,0.0893984050489387,18,40,1.8527939949958299
turquoise,REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,Reactome,0.04090775231034025,0.0893984050489387,15,32,1.995702390545259
turquoise,REACTOME_CA2_PATHWAY,Reactome,0.04459416912192631,0.09513422746010947,7,12,3.1536842105263156
turquoise,REACTOME_SEMAPHORIN_INTERACTIONS,Reactome,0.04459416912192631,0.09513422746010947,7,12,3.1536842105263156
turquoise,REACTOME_SIGNALING_BY_FGFR,Reactome,0.04459416912192631,0.09513422746010947,7,12,3.1536842105263156
turquoise,GOBP_REGULATION_OF_LIPID_LOCALIZATION,GO:BP,0.014438487991617874,0.09610414405280496,13,24,2.6756794040557317
turquoise,GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,GO:BP,0.014704429536649948,0.09699648362516625,17,34,2.268702290076336
turquoise,HALLMARK_INTERFERON_GAMMA_RESPONSE,Hallmark,0.03897906662025793,0.09744766655064482,10,19,2.5075528700906347
turquoise,GOBP_REGULATION_OF_PROTEIN_STABILITY,GO:BP,0.015059090581904702,0.09871216366245467,36,85,1.679630342703119
turquoise,GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,GO:BP,0.015434260803782851,0.09871216366245467,10,17,3.228312473025464
turquoise,REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,Reactome,0.04755081931781795,0.10096098130039072,9,17,2.536764705882353
turquoise,GOBP_RESPONSE_TO_OXIDATIVE_STRESS,GO:BP,0.016021896293051015,0.10202688072328157,49,122,1.5407110974295828
turquoise,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,Reactome,0.04893714207597086,0.10292882464805139,17,38,1.8316248636859325
turquoise,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,Reactome,0.049171606115525845,0.10293868943811017,62,168,1.3395298484379834
turquoise,REACTOME_PKR_MEDIATED_SIGNALING,Reactome,0.049444737549954494,0.10302903452269588,14,30,1.9773936170212767
turquoise,HALLMARK_P53_PATHWAY,Hallmark,0.04413405111471256,0.10384482615226485,13,27,2.098092347712985
turquoise,GOBP_NUCLEAR_TRANSPORT,GO:BP,0.016975141739290087,0.10763117887282637,30,69,1.754133716750539
turquoise,GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,GO:BP,0.01769614514381868,0.11124371583998836,27,61,1.8086183310533517
turquoise,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,Reactome,0.05428267230420289,0.11155338161597658,15,33,1.8835616438356164
turquoise,GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,GO:BP,0.01827880893420374,0.11203386642589042,9,15,3.3868778280542986
turquoise,GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS,GO:BP,0.01827880893420374,0.11203386642589042,9,15,3.3868778280542986
turquoise,GOBP_CYTOPLASMIC_TRANSLATION,GO:BP,0.018841208824259437,0.11500173518873705,42,103,1.5759562841530055
turquoise,REACTOME_DRUG_ADME,Reactome,0.058190425143760216,0.11903794732604829,8,15,2.5748709122203097
turquoise,REACTOME_NEURONAL_SYSTEM,Reactome,0.058722436941202195,0.11958023522572082,20,47,1.6768916155419222
turquoise,GOBP_GASTRULATION,GO:BP,0.0209709798342857,0.12215928542304254,11,20,2.762481089258699
turquoise,GOBP_NEUROTRANSMITTER_TRANSPORT,GO:BP,0.0209709798342857,0.12215928542304254,11,20,2.762481089258699
turquoise,GOBP_REGULATION_OF_CHEMOTAXIS,GO:BP,0.0209709798342857,0.12215928542304254,11,20,2.762481089258699
turquoise,GOBP_RESPONSE_TO_ESTRADIOL,GO:BP,0.0209709798342857,0.12215928542304254,11,20,2.762481089258699
turquoise,GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,GO:BP,0.021479434873220165,0.12215928542304254,15,30,2.2648401826484017
turquoise,GOBP_APPENDAGE_DEVELOPMENT,GO:BP,0.021540346041508847,0.12215928542304254,8,13,3.6096385542168674
turquoise,GOBP_FERROPTOSIS,GO:BP,0.021540346041508847,0.12215928542304254,8,13,3.6096385542168674
turquoise,GOBP_FIBROBLAST_MIGRATION,GO:BP,0.021540346041508847,0.12215928542304254,8,13,3.6096385542168674
turquoise,GOBP_PIGMENTATION,GO:BP,0.021540346041508847,0.12215928542304254,8,13,3.6096385542168674
turquoise,GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,GO:BP,0.021540346041508847,0.12215928542304254,8,13,3.6096385542168674
turquoise,GOBP_PROTEIN_N_LINKED_GLYCOSYLATION,GO:BP,0.021540346041508847,0.12215928542304254,8,13,3.6096385542168674
turquoise,GOBP_REGULATION_OF_CILIUM_ASSEMBLY,GO:BP,0.021540346041508847,0.12215928542304254,8,13,3.6096385542168674
turquoise,GOBP_TISSUE_MIGRATION,GO:BP,0.021540346041508847,0.12215928542304254,8,13,3.6096385542168674
turquoise,GOBP_VESICLE_CARGO_LOADING,GO:BP,0.021540346041508847,0.12215928542304254,8,13,3.6096385542168674
turquoise,GOBP_LYTIC_VACUOLE_ORGANIZATION,GO:BP,0.02176914831278246,0.12222296629046947,13,25,2.451062215477997
turquoise,KEGG_MEDICUS_REFERENCE_GLYCOLYSIS,KEGG,0.058190425143760216,0.12469376816520046,8,15,2.5748709122203097
turquoise,GOBP_PROTEIN_POLYMERIZATION,GO:BP,0.023745606358401186,0.13230979906518237,28,65,1.7226792009400704
turquoise,GOBP_ACTIN_NUCLEATION,GO:BP,0.025176170943210178,0.13484910827907176,7,11,3.944736842105263
turquoise,GOBP_ENDODERM_DEVELOPMENT,GO:BP,0.025176170943210178,0.13484910827907176,7,11,3.944736842105263
turquoise,GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM,GO:BP,0.025176170943210178,0.13484910827907176,7,11,3.944736842105263
turquoise,GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS,GO:BP,0.025176170943210178,0.13484910827907176,7,11,3.944736842105263
turquoise,GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR,GO:BP,0.025176170943210178,0.13484910827907176,7,11,3.944736842105263
turquoise,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,GO:BP,0.025301396250865946,0.13484910827907176,10,18,2.822885196374622
turquoise,GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE,GO:BP,0.025301396250865946,0.13484910827907176,10,18,2.822885196374622
turquoise,GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,GO:BP,0.025301396250865946,0.13484910827907176,10,18,2.822885196374622
turquoise,GOBP_EMBRYONIC_ORGAN_DEVELOPMENT,GO:BP,0.026010014374970684,0.13615918557146575,14,28,2.2629179331306992
turquoise,GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,GO:BP,0.026010014374970684,0.13615918557146575,14,28,2.2629179331306992
turquoise,GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,GO:BP,0.026384132196788358,0.1371415493338363,12,23,2.466115702479339
turquoise,GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,GO:BP,0.026384132196788358,0.1371415493338363,12,23,2.466115702479339
turquoise,REACTOME_IRON_UPTAKE_AND_TRANSPORT,Reactome,0.06980024238477012,0.1401495132141456,9,18,2.253393665158371
turquoise,REACTOME_MAP2K_AND_MAPK_ACTIVATION,Reactome,0.07149029604908004,0.14109098074884519,7,13,2.626315789473684
turquoise,REACTOME_MTORC1_MEDIATED_SIGNALLING,Reactome,0.07149029604908004,0.14109098074884519,7,13,2.626315789473684
turquoise,GOBP_COGNITION,GO:BP,0.028092365140813626,0.1449960320074977,17,36,2.027159501807955
turquoise,GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,GO:BP,0.02843931949296194,0.14627356284666787,20,44,1.8903374233128833
turquoise,REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,Reactome,0.07483649252092162,0.14704714319900386,16,37,1.721254355400697
turquoise,GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS,GO:BP,0.029492451768028366,0.15116166045564364,28,66,1.6762013729977117
turquoise,GOBP_AMINE_METABOLIC_PROCESS,GO:BP,0.030547935398622886,0.15284358153528663,9,16,2.901098901098901
turquoise,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,GO:BP,0.030547935398622886,0.15284358153528663,9,16,2.901098901098901
turquoise,GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,GO:BP,0.030547935398622886,0.15284358153528663,9,16,2.901098901098901
turquoise,GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,GO:BP,0.030547935398622886,0.15284358153528663,9,16,2.901098901098901
turquoise,GOBP_T_CELL_HOMEOSTASIS,GO:BP,0.030547935398622886,0.15284358153528663,9,16,2.901098901098901
turquoise,GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,GO:BP,0.03203488095012205,0.15655584676953335,11,21,2.4845688350983357
turquoise,GOBP_ICOSANOID_METABOLIC_PROCESS,GO:BP,0.03203488095012205,0.15655584676953335,11,21,2.4845688350983357
turquoise,GOBP_XENOBIOTIC_METABOLIC_PROCESS,GO:BP,0.03203488095012205,0.15655584676953335,11,21,2.4845688350983357
turquoise,HALLMARK_ALLOGRAFT_REJECTION,Hallmark,0.07253447770958056,0.16118772824351235,12,26,1.9337662337662338
turquoise,REACTOME_RAC3_GTPASE_CYCLE,Reactome,0.08583291488889735,0.16646383493604336,8,16,2.2515060240963853
turquoise,REACTOME_SUMOYLATION,Reactome,0.08583291488889735,0.16646383493604336,8,16,2.2515060240963853
turquoise,REACTOME_SPHINGOLIPID_METABOLISM,Reactome,0.08827008694732677,0.16685653566414513,6,11,2.699099099099099
turquoise,GOBP_EPITHELIAL_TUBE_MORPHOGENESIS,GO:BP,0.03639426296747853,0.17017593129425457,14,29,2.1106382978723404
turquoise,GOBP_NEGATIVE_REGULATION_OF_GROWTH,GO:BP,0.03639426296747853,0.17017593129425457,14,29,2.1106382978723404
turquoise,GOBP_NUCLEOBASE_METABOLIC_PROCESS,GO:BP,0.03690422983199674,0.17017593129425457,8,14,3.0060240963855422
turquoise,GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,GO:BP,0.03690422983199674,0.17017593129425457,8,14,3.0060240963855422
turquoise,GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,GO:BP,0.03690422983199674,0.17017593129425457,8,14,3.0060240963855422
turquoise,GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,GO:BP,0.03690422983199674,0.17017593129425457,8,14,3.0060240963855422
