"uniprot_id","protein","gene","description","CR6_T1","CR6_T2","CR7_T2","CR8_T1","CR8_T2","CR10_T2","CR12_T1","CR12_T2","CR15_T1","CR17_T1","CR17_T2","CR18_T1","CR18_T2","CR22_T1","CR22_T2","CR25_T1","CR25_T2","CR72_T1","CR72_T2","CR149_T1","CR149_T2","CR163_T1","CR163_T2","CR383_T1","CR386_T2","logFC_Baseline_Supplement","CI.L_Baseline_Supplement","CI.R_Baseline_Supplement","average_intensity_Baseline_Supplement","t_Baseline_Supplement","B_Baseline_Supplement","P.Value_Baseline_Supplement","adj.P.Val_Baseline_Supplement","sig.PVal_Baseline_Supplement","sig.FDR_Baseline_Supplement","logFC_Training_CRE","CI.L_Training_CRE","CI.R_Training_CRE","average_intensity_Training_CRE","t_Training_CRE","B_Training_CRE","P.Value_Training_CRE","adj.P.Val_Training_CRE","sig.PVal_Training_CRE","sig.FDR_Training_CRE","logFC_Training_PLA","CI.L_Training_PLA","CI.R_Training_PLA","average_intensity_Training_PLA","t_Training_PLA","B_Training_PLA","P.Value_Training_PLA","adj.P.Val_Training_PLA","sig.PVal_Training_PLA","sig.FDR_Training_PLA","logFC_Supplement_Interaction","CI.L_Supplement_Interaction","CI.R_Supplement_Interaction","average_intensity_Supplement_Interaction","t_Supplement_Interaction","B_Supplement_Interaction","P.Value_Supplement_Interaction","adj.P.Val_Supplement_Interaction","sig.PVal_Supplement_Interaction","sig.FDR_Supplement_Interaction"
"P13693","TCTP_HUMAN","TPT1","Translationally-controlled tumor protein",23.1193409113056,23.0691540679589,22.9753148126147,23.1460015044803,23.1236775016964,23.308129834632,23.3927222215954,23.274252341202,23.2541541684618,23.1838654080233,22.9661077450929,23.7588478647369,22.8953884628088,23.3131515408379,23.4710935444935,23.3829806448887,23.3617450603725,23.4740887912099,23.0859513289122,23.1177259173897,23.0629826913829,23.4068832392752,23.1145081322926,23.559744397202,22.7639470785072,0.110845188517104,-0.182732723695612,0.404423100729819,23.2232703684549,0.777619449320734,-4.62498938414216,0.444091655207244,0.996799643733751,0,0,-0.127062212943088,-0.348025291958953,0.0939008660727774,23.2232703684549,-1.1843235018031,-4.77068417758601,0.247424855454502,0.973043054736961,0,0,-0.319841225482602,-0.576727974405426,-0.0629544765597778,23.2232703684549,-2.56428554351584,-3.0112885924973,0.0167319816994904,0.595504775734898,-1,0,0.192779012539514,-0.146065323491516,0.531623348570544,23.2232703684549,1.1717451550908,-4.57619674538349,0.252347608589054,0.998923118989502,0,0
"P08574","CY1_HUMAN","CYC1","Cytochrome c1, heme protein, mitochondrial",23.0493545275584,23.6839130422788,23.53759102328,23.9510674269455,23.9682361317859,22.1736790807517,22.5806299430166,22.9778586144148,22.7655737999327,23.1955233622245,22.871142621833,23.292254551066,23.5557776413448,22.5936472062236,23.5909406561969,22.8517534292543,23.0754322830584,23.4182734786194,23.3256621400362,23.5576703261089,22.9723844154152,23.6417160713663,23.2851733235779,22.7024709865148,24.1133425141893,-0.180400135541262,-0.765240491573932,0.404440220491407,23.2292427438798,-0.635291686804671,-4.63816533633622,0.531011556407803,0.996799643733751,0,0,0.129222776571435,-0.310960631055224,0.569406184198095,23.2292427438798,0.604615178805666,-5.16239612846846,0.550884224767028,0.981669133564692,0,0,0.194481102565785,-0.31726631251646,0.70622851764803,23.2292427438798,0.782700112054051,-5.28289453048735,0.441155963066709,0.942899809241619,0,0,-0.0652583259943498,-0.740274510387863,0.609757858399164,23.2292427438798,-0.199111062114047,-4.83783375394551,0.843786663384557,0.998923118989502,0,0
"O60662","KLH41_HUMAN","KLHL41","Kelch-like protein 41",23.0027828925418,25.0672982767894,22.5534143580949,20.8973586785897,22.2897000080003,23.600733550552,23.2482790272997,23.672193531059,21.917727418246,23.4341104063076,23.2989739093333,24.3363864615751,23.6589434018631,22.8276993615356,23.4862562982042,23.2105083078069,24.4575142423119,22.7329156733834,20.9695470729037,20.9324437102551,22.0187101232958,23.5685514784388,23.5432501785457,24.0203276191278,21.0229960879932,0.392548042126741,-0.903849179281229,1.68894526353471,22.9507448829622,0.623631968423539,-4.63913474007089,0.538519228578169,0.996799643733751,0,0,0.252270302879197,-0.723470411096458,1.22801101685485,22.9507448829622,0.532482510011027,-5.19422669603179,0.599093975258898,0.981669133564692,0,0,0.338463617374607,-0.795910780924052,1.47283801567327,22.9507448829622,0.614510376971499,-5.38469473098889,0.544431756080101,0.96045065883437,0,0,-0.0861933144954108,-1.58248045820318,1.41009382921236,22.9507448829622,-0.118640312706107,-4.84306988798261,0.906508644992517,0.998923118989502,0,0
"Q9NZ45","CISD1_HUMAN","CISD1","CDGSH iron-sulfur domain-containing protein 1",22.6360470420928,23.2116835793329,23.2784154711048,23.801432514272,23.2614854971981,22.9594749097237,22.6813952131417,23.0778564718655,22.8188359092642,23.1292328744589,22.9390348666956,22.8911180872134,23.4783161645318,22.0585971658418,23.1080998046594,22.8551540148576,23.0690795144436,22.920288589286,23.0193175375568,23.1057865392781,23.300793311967,23.4194195965102,23.2874974055012,22.3953605493449,22.753773090855,-0.0261140131756008,-0.482602384098159,0.430374357746957,23.0182998288399,-0.117819600617881,-4.66426335914456,0.907152269319568,0.996799643733751,0,0,0.217270971266537,-0.126307587534918,0.560849530067991,23.0182998288399,1.30241472547024,-4.66324721915914,0.204647955051066,0.973043054736961,0,0,0.260299546012256,-0.139137225792313,0.659736317816824,23.0182998288399,1.34214368770332,-4.78392718727469,0.191614146249403,0.880223068796234,0,0,-0.0430285747457191,-0.569902336417089,0.483845186925651,23.0182998288399,-0.168199242441138,-4.84015780051862,0.867780115689759,0.998923118989502,0,0
"P31040","SDHA_HUMAN","SDHA","Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",23.0224800354141,22.9328138304582,22.8776068716437,23.9545496179392,24.196971807437,22.7131662572821,22.700753485169,22.9491390869409,22.838857471648,22.8147955422713,22.4799665461815,23.1922635068371,23.2302820064639,22.7742977668343,22.9767438418608,22.8908957241615,23.0025041282444,23.1015315480441,22.5647920540523,22.8184829716227,22.7955652137369,23.807810601069,23.4630050295972,23.2274034991463,22.957875550983,0.241844582021439,-0.22373090626454,0.707420070307419,23.0513821598015,1.06984263363345,-4.5905563924361,0.294912860261807,0.996799643733751,0,0,-0.0600480924092182,-0.410466121581132,0.290369936762695,23.0513821598015,-0.352928246488907,-5.25628971558531,0.727101144609145,0.981669133564692,0,0,-0.071758467847971,-0.479146655407817,0.335629719711874,23.0513821598015,-0.36277585197361,-5.49243701255847,0.719821997329972,0.971671054546151,0,0,0.0117103754387529,-0.525651635250525,0.549072386128031,23.0513821598015,0.0448825480262908,-4.84554272781046,0.964557575324763,0.998923118989502,0,0
"P07919","QCR6_HUMAN","UQCRH","Cytochrome b-c1 complex subunit 6, mitochondrial",23.4291585115387,23.3676777415332,23.6252674279855,24.0450607196123,25.0529975951684,22.7842304081052,21.9381817774796,22.3421421789027,22.8265626589001,23.1231094408705,23.1755618237447,23.2017177060934,22.9462505284439,22.975400418364,23.1771315147923,22.2539985033649,22.612841906137,23.360801265832,22.6426838779961,23.4101237117719,22.5942192752794,23.4792758511467,23.3882220423827,22.9771527853739,23.6467550462789,-0.278803397988696,-0.98014222870716,0.422535432729768,23.1350609886839,-0.818735880131486,-4.62073068642892,0.420674719335238,0.996799643733751,0,0,0.157422874761419,-0.370443769908541,0.685289519431379,23.1350609886839,0.614210539426314,-5.15786800794067,0.544626687555336,0.981669133564692,0,0,-0.0652670426856261,-0.678953034110146,0.548418948738894,23.1350609886839,-0.219038960987582,-5.52933804198867,0.828398428286463,0.986115982957835,0,0,0.222689917447045,-0.586787500783888,1.03216733567798,23.1350609886839,0.566590726526371,-4.78077518172094,0.576045036111838,0.998923118989502,0,0
"P55786","PSA_HUMAN","NPEPPS","Puromycin-sensitive aminopeptidase",23.3138298044296,23.0449912669626,23.2305471603352,23.2079554167687,22.8347094994546,23.361764578344,23.63482131604,23.0917204735507,23.0508300006649,23.3449192491067,23.1037848494798,23.2360545881241,22.9912978837099,23.1406532988004,23.2355652631668,23.4009984397729,23.202030177836,23.3615552746539,23.3415930182734,23.1041590928287,23.2665687478487,22.8922496975129,22.7884867523349,23.324677098061,22.9259254792842,0.0840742312895699,-0.216052576990331,0.384201039569471,23.1772675370938,0.576941475774331,-4.64284639301288,0.569139178219388,0.996799643733751,0,0,-0.169217781117425,-0.395109923863778,0.0566743616289288,23.1772675370938,-1.5428315688943,-4.41863794625004,0.135438425726371,0.973043054736961,0,0,-0.125155474181479,-0.387772642695658,0.1374616943327,23.1772675370938,-0.981522774552545,-5.13292623881429,0.335740507639081,0.930557439004942,0,0,-0.0440623069359454,-0.390465305411628,0.302340691539737,23.1772675370938,-0.261974629285585,-4.83190851201922,0.795487857415969,0.998923118989502,0,0
"Q9BQ69","MACD1_HUMAN","MACROD1","ADP-ribose glycohydrolase MACROD1",23.646669341239,23.2015473069617,23.3880097582096,23.8319416535232,23.4779757476321,23.461009172507,23.133786965866,22.9256975327072,22.5248357616775,23.1913537345049,23.3116510533815,23.15624017314,23.1855616202418,22.6849907040808,22.9625910423281,22.8717749062897,23.1531511063955,23.2172165063532,22.3879866347201,22.7916375956139,23.2685851007589,23.3676638401793,23.226027300438,23.1297733195589,23.2020391696315,0.124482238503216,-0.306387138217203,0.555351615223635,23.1479886819176,0.595025265258751,-4.64144127367128,0.557175499781203,0.996799643733751,0,0,-0.11580092527208,-0.440097202932122,0.208495352387963,23.1479886819176,-0.735434012597835,-5.09479281961956,0.468920292992787,0.975368243981295,0,0,0.152650331675432,-0.224369290004805,0.529669953355668,23.1479886819176,0.833887463203341,-5.24730349010938,0.41224282570439,0.942899809241619,0,0,-0.268451256947511,-0.765755862633069,0.228853348738047,23.1479886819176,-1.11177423721764,-4.60207741938395,0.276814673290372,0.998923118989502,0,0
"Q9UN36","NDRG2_HUMAN","NDRG2","Protein NDRG2",23.6478882649565,22.9105021012262,23.2807447377882,22.6873099980999,23.0928347751533,23.4701553375582,23.3673095017143,22.7500201952176,22.7270316590245,23.2919570909044,23.336307843988,23.5783533840313,23.3996523578039,23.3101678733928,23.2977386445963,22.848479298307,22.8777159932842,23.126752976441,22.9297356702196,22.8575413845846,23.6706288937565,22.9293320425452,23.1244099599332,23.5999915527414,22.9981370754474,-0.0621008059104398,-0.494014843630474,0.369813231809594,23.1644279445086,-0.296123969602652,-4.65926246460445,0.769581770821247,0.996799643733751,0,0,-0.0419612538731435,-0.367043801553512,0.283121293807225,23.1644279445086,-0.265844970390818,-5.27743635407419,0.79253909772352,0.986728853361037,0,0,0.0299644077744041,-0.34796931390026,0.407898129449069,23.1644279445086,0.163291545711159,-5.53876546284827,0.871601970654448,0.994135012624574,0,0,-0.0719256616475477,-0.570436003350929,0.426584680055834,23.1644279445086,-0.297155203130024,-4.82789371269735,0.768803524425828,0.998923118989502,0,0
"Q9H0U4","RAB1B_HUMAN","RAB1B","Ras-related protein Rab-1B",22.7988989249804,22.8571989024724,22.6851167367544,22.4458140412769,22.4461503214254,23.3138102929709,23.1764191745137,23.054554491738,24.563105902568,22.7880032298226,22.9795671638256,22.5508183894597,22.8262950129122,23.7890728526039,23.0574874992436,23.6635893503699,23.2822514741668,23.1080774329975,23.7279047725271,23.2396537427578,22.7948991588851,22.4504316979977,22.483460092226,22.9229011460056,22.9973884300583,-0.0786938407546351,-0.67023928397096,0.51285160246169,23.0401148093824,-0.273984676752006,-4.66011571015742,0.786347879530013,0.996799643733751,0,0,-0.0509483795669716,-0.496178409052897,0.394281649918954,23.0401148093824,-0.23567828692955,-5.28338387412009,0.815602653304689,0.986728853361037,0,0,-0.228914460206116,-0.746528965339078,0.288700044926845,23.0401148093824,-0.910836519093383,-5.18983913463107,0.371082115887965,0.937645063698342,0,0,0.177966080639145,-0.504789040235154,0.860721201513443,23.0401148093824,0.536841295279272,-4.78737915020475,0.596123873672387,0.998923118989502,0,0
"Q9NZN4","EHD2_HUMAN","EHD2","EH domain-containing protein 2",21.7463287562677,22.0825787082665,22.0458316226412,21.9998065555584,21.927870064336,22.3811489827911,21.8953823950497,22.7027477229506,24.9962092515529,21.6998127021152,22.2933690329084,21.2220561003262,21.8765270695399,23.7395702031966,21.9601122664258,23.1341265843988,22.5131355372163,23.2269120428505,23.5685995300953,21.7350260390656,22.2265347874185,21.6149678329471,21.7739966285346,21.476259669147,24.1307172643616,0.0905399807660316,-0.983619346598225,1.16469930813029,22.3987850939985,0.173598248706636,-4.6631596332921,0.863579442643783,0.996799643733751,0,0,-0.090463882423375,-0.8989359862649,0.71800822141815,22.3987850939985,-0.230453776158975,-5.28434164349101,0.81961491001899,0.986728853361037,0,0,0.256087117540577,-0.68382452414927,1.19599875923042,22.3987850939985,0.561144032455242,-5.41205728018985,0.579695765952222,0.962737277656021,0,0,-0.346550999963952,-1.58633365707529,0.893231657147384,22.3987850939985,-0.575698695190605,-4.77868501102078,0.569966122370035,0.998923118989502,0,0
"P61970","NTF2_HUMAN","NUTF2","Nuclear transport factor 2",23.0998504647428,22.8367797268841,23.1966280257288,23.1571433759362,22.72967178122,23.1791688072529,23.5916761816402,22.9764309991974,23.2509869761233,23.2312569691294,22.9228990147135,22.9033623345936,23.193927839645,23.9195917785669,23.1999556100801,23.2455227586217,22.8957777881421,23.0346546747771,23.2624369360707,23.2931840294448,22.9741240363254,22.8381755694351,22.7583457616289,22.9273117407255,23.4614866079743,0.0654921053953998,-0.302904734712618,0.433888945503418,23.123213991544,0.366139598787936,-4.65613476992032,0.717341706543219,0.996799643733751,0,0,-0.272760445740676,-0.550036414755001,0.00451552327364829,23.123213991544,-2.02601569516398,-3.83476136112311,0.0535620299077801,0.973043054736961,-1,0,-0.0884563891528387,-0.410811248397905,0.233898470092227,23.123213991544,-0.565156376048557,-5.41008378818952,0.577005314016043,0.962533151783971,0,0,-0.184304056587838,-0.609503560670026,0.240895447494351,23.123213991544,-0.892721081322962,-4.6865533308076,0.380520985638359,0.998923118989502,0,0
"O75369","FLNB_HUMAN","FLNB","Filamin-B",23.2440539089363,23.3606136721288,23.1347593507775,22.8995003323799,22.8854068682954,23.568418952577,23.3462511875809,23.5184402844799,22.7329558228593,23.3991062575189,22.982935039278,22.8405140597226,22.7893571201125,22.8263561128559,23.0021606629405,22.9112772054254,23.7788036431383,22.8785874890274,22.3663076426905,22.5683729926756,22.7518203143668,23.345623680284,23.4328705315961,24.0474045732403,23.1123157539098,0.2209006913784,-0.258132293634092,0.699933676390892,23.1089685383519,0.949741251869526,-4.60586019767803,0.351336990570363,0.996799643733751,0,0,0.0720522319968957,-0.288494658335327,0.432599122329119,23.1089685383519,0.41158480235773,-5.23873410491802,0.684151723288556,0.981669133564692,0,0,0.0323136882930832,-0.386850087411856,0.451477463998022,23.1089685383519,0.158772920482081,-5.53940949140329,0.875123654153722,0.994135012624574,0,0,0.0397385437038125,-0.513155958883667,0.592633046291292,23.1089685383519,0.148027812514131,-4.84146418173866,0.883508487666027,0.998923118989502,0,0
"P18206","VINC_HUMAN","VCL","Vinculin",22.9833244048298,23.1934532643537,22.6344860602319,22.4740861344329,22.4048370476809,23.1071107254779,22.7963745380973,22.8447628893328,24.374881769966,22.7675476471241,22.870854354527,22.7014945456185,22.6956134937273,23.1501835075835,22.9714086046415,23.0453162537895,23.0784978216435,22.6913667627243,23.7062658639538,22.7676110094176,23.459759958926,22.5795615531545,22.6634095828395,23.0233673710781,23.1372053441491,-0.260156926572897,-0.783766708279,0.263452855133206,22.964911220372,-1.02329602670663,-4.59667147291458,0.315970049486485,0.996799643733751,0,0,0.148629456917469,-0.245468412014765,0.542727325849703,22.964911220372,0.776737816986574,-5.07084612948687,0.444602279472352,0.974966107640624,0,0,-0.0109612696057546,-0.469130664955943,0.447208125744433,22.964911220372,-0.0492729346921242,-5.54949669261435,0.961093403299089,0.995199901028309,0,0,0.159590726523223,-0.444753815218063,0.76393526826451,22.964911220372,0.543871990870419,-4.78584933929787,0.591348174161182,0.998923118989502,0,0
"Q03135","CAV1_HUMAN","CAV1","Caveolin-1",20.9891650393366,22.4038189316724,21.7912178595478,21.1784006558003,20.5445553461256,22.2480315022634,21.6148479960468,22.6553818359096,24.931312747028,21.4816900962858,22.5872269489123,21.4142393632835,21.6415081526305,24.0519641152477,22.0226266837937,23.3812631450563,22.6911791632435,22.747403542465,23.5407506588361,21.7249917653621,21.1383785423842,21.0219317943009,20.3752459274812,21.1978684923383,24.1674773386629,-0.000204726343596917,-1.34736848047594,1.34695902778874,22.1416991057606,-0.000312987494983418,-4.66520698145317,0.999752756707488,0.999966002271247,0,0,-0.22799371345176,-1.24194414592153,0.785956719018006,22.1416991057606,-0.463105344571982,-5.22113117739843,0.64729575575092,0.981669133564692,0,0,0.273812782990685,-0.904983382079716,1.45260894806109,22.1416991057606,0.478397223816109,-5.44969904900323,0.636525421489103,0.969119024742657,0,0,-0.501806496442445,-2.05668780325988,1.053074810375,22.1416991057606,-0.664680109466337,-4.75659607908605,0.512341241425149,0.998923118989502,0,0
"P20929","NEBU_HUMAN","NEB","Nebulin",21.8782666527604,26.475082580353,22.2628755119203,21.4767836727008,21.0129418134582,20.8035103422126,21.8756752002651,24.11393592383,20.4491915614983,21.8539162469605,23.948622802819,24.5077294223675,20.4341913362396,21.0389079914864,20.7232187514368,21.2020022943308,25.5740465525071,21.4812306926672,20.1840187141878,21.1617104363808,21.1990834870335,22.5206884100547,22.6622948786922,22.6707873817422,21.469109012478,-0.191500328847134,-2.2496342250029,1.86663356730863,22.1191928668153,-0.191632667288562,-4.66271276843693,0.849578167307191,0.996799643733751,0,0,0.529736659332997,-1.01932947883065,2.07880279749664,22.1191928668153,0.704309771083638,-5.11201841131299,0.487750463510566,0.975368243981295,0,0,0.67414239099628,-1.12676736221512,2.47505214420768,22.1191928668153,0.770962639065101,-5.29075583838877,0.447955928180169,0.942899809241619,0,0,-0.144405731663284,-2.51988080827789,2.23106934495133,22.1191928668153,-0.125200942673894,-4.84274204037865,0.901366002490345,0.998923118989502,0,0
"P06737","PYGL_HUMAN","PYGL","Glycogen phosphorylase, liver form",23.3561675412904,22.9262422208973,23.0099985826333,22.4281895542238,22.8700191001946,22.7821461081924,23.1295942328157,22.5451103172076,23.6999358105313,22.9810121368242,22.8768536659239,24.0270948506968,23.0074986881269,23.9162855742295,23.3771255667412,23.0716818284691,22.5233215823778,22.8999026342125,23.4001776400376,23.0991987562223,22.4340556462242,23.4980151094089,23.2402412157492,23.0808666225703,22.9181655786958,-0.308763897407779,-0.776004692056121,0.158476897240562,23.0839560225799,-1.36100401384793,-4.54738395802368,0.185657702627079,0.996799643733751,0,0,-0.177253379802622,-0.52892481124366,0.174418051638416,23.0839560225799,-1.03808061556632,-4.89134808242407,0.30917085998181,0.973043054736961,0,0,-0.567549775666592,-0.976395140757824,-0.15870441057536,23.0839560225799,-2.85902875481552,-2.4871450769533,0.00845038155947289,0.595504775734898,-1,0,0.39029639586397,-0.148987692764993,0.929580484492933,23.0839560225799,1.49056383451827,-4.42051331043541,0.148588383126337,0.998923118989502,0,0
