pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,quadrant,pathway_label,ID,p.adjust,GeneRatio,geneID
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.0022391346034249028,0.04245142588887916,2.4392969623082394,10,17,,GO:BP,4.556866683404469,Discordant (CRE Up / PLA Down),Positive Regulation Of Protein Localization To Plasma Membrane,GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.04245142588887916,10/579,ATP2B4/EZR/ITGB1/LGALS3/LRP1/PGRMC1/RACK1/RHOG/SPTBN1/STAC3
GOBP_LAMELLIPODIUM_ORGANIZATION,0.002267545515955892,0.04245142588887916,2.156338514680484,13,25,,GO:BP,3.464369846878681,Discordant (CRE Up / PLA Down),Lamellipodium Organization,GOBP_LAMELLIPODIUM_ORGANIZATION,0.04245142588887916,13/579,ACTR2/ACTR3/CDC42/CFL1/CORO1C/CTTN/CYFIP1/DMTN/HSP90AA1/ITGB1/RAC1/SNX1/VCL
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,0.0072486689056730615,0.0425385134177213,2.0734024179620034,11,22,,Reactome,3.188380281690141,Discordant (CRE Up / PLA Down),Epigenetic Regulation Of Gene Expression,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,0.0425385134177213,11/579,ACSL1/ACTB/ADIPOQ/CD36/FABP4/H2BC4/MGLL/MYO1C/PLIN4/SUMO2/TRIM28
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,0.007656130784357467,0.0425385134177213,1.9904663212435236,12,25,,Reactome,2.9450549450549453,Discordant (CRE Up / PLA Down),Recruitment Of Numa To Mitotic Centrosomes,REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,0.0425385134177213,12/579,DCTN2/HSP90AA1/TUBA1B/TUBA1C/TUBB/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6/YWHAE/YWHAG
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0.007866025224057141,0.0425385134177213,1.9253022452504318,13,28,,Reactome,2.7669022379269728,Discordant (CRE Up / PLA Down),Factors Involved In Megakaryocyte Development And Platelet Production,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0.0425385134177213,13/579,ACTB/CDC42/EHD1/EHD2/HBG2/RAC1/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6
REACTOME_RHOA_GTPASE_CYCLE,0.007866025224057141,0.0425385134177213,1.9253022452504318,13,28,,Reactome,2.7669022379269728,Discordant (CRE Up / PLA Down),Rhoa Gtpase Cycle,REACTOME_RHOA_GTPASE_CYCLE,0.0425385134177213,13/579,ARHGAP1/ARHGDIA/ARHGDIB/BCAP31/CAV1/CAVIN1/DDRGK1/KTN1/RHOA/STOM/TMPO/VAMP3/YKT6
REACTOME_RHOG_GTPASE_CYCLE,0.007866025224057141,0.0425385134177213,1.9253022452504318,13,28,,Reactome,2.7669022379269728,Discordant (CRE Up / PLA Down),Rhog Gtpase Cycle,REACTOME_RHOG_GTPASE_CYCLE,0.0425385134177213,13/579,ARHGAP1/ARHGDIA/ARHGDIB/CAV1/CDC42/CYFIP1/ITGB1/KTN1/RAB7A/RHOG/TMPO/VAMP3/YKT6
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.00792264576547818,0.0425385134177213,1.8727505710624548,14,31,,Reactome,2.630921395106715,Discordant (CRE Up / PLA Down),Copi Dependent Golgi To Er Retrograde Traffic,REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.0425385134177213,14/579,ARF1/ARF4/COPE/RAB1A/RAB1B/SEC22B/TMED10/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6
REACTOME_ESR_MEDIATED_SIGNALING,0.00792264576547818,0.0425385134177213,1.8727505710624548,14,31,,Reactome,2.630921395106715,Discordant (CRE Up / PLA Down),Esr Mediated Signaling,REACTOME_ESR_MEDIATED_SIGNALING,0.0425385134177213,14/579,CALM1/CAV1/CAV2/CTSD/FKBP5/GNAI2/GNAI3/GNB1/GNB2/GNG12/GNG2/H2BC4/HSP90AA1/PTGES3
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.007246938903575723,0.0425385134177213,1.7358717917821422,18,43,,Reactome,2.3063101604278073,Discordant (CRE Up / PLA Down),Neurotransmitter Receptors And Postsynaptic Signal Transmission,REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.0425385134177213,18/579,AP2A1/AP2B1/CALM1/GNAI2/GNAI3/GNB1/GNB2/GNG12/GNG2/PRKAB2/RAC1/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6
REACTOME_SARS_COV_1_HOST_INTERACTIONS,0.008177136178614272,0.04323970494449062,1.6430736142340403,21,53,,Reactome,2.1051747311827955,Discordant (CRE Up / PLA Down),Sars Cov 1 Host Interactions,REACTOME_SARS_COV_1_HOST_INTERACTIONS,0.04323970494449062,21/579,CAV1/EEF1A1/HNRNPA1/PPIA/PSMC6/RELA/RPS10/RPS12/RPS14/RPS26/RPS27A/RPS3A/RPS8/RPS9/TKFC/TRIM25/YWHAB/YWHAE/YWHAG/YWHAQ/YWHAZ
GOBP_FIBROBLAST_PROLIFERATION,0.00279276730479132,0.04622232263872011,2.2807426597582037,11,20,,GO:BP,3.901212832550861,Discordant (CRE Up / PLA Down),Fibroblast Proliferation,GOBP_FIBROBLAST_PROLIFERATION,0.04622232263872011,11/579,AQP1/CAV1/CD248/COL3A1/FAM114A1/GNG2/GPX1/MIF/PRDX1/S100A6/SOD2
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.00279276730479132,0.04622232263872011,2.2807426597582037,11,20,,GO:BP,3.901212832550861,Discordant (CRE Up / PLA Down),Negative Regulation Of Vasculature Development,GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.04622232263872011,11/579,ATP2B4/CD36/COL4A2/FBLN5/HGS/HSPG2/MECP2/RELA/SARS1/SPARC/STAT1
GOBP_PROSTANOID_METABOLIC_PROCESS,0.00279276730479132,0.04622232263872011,2.2807426597582037,11,20,,GO:BP,3.901212832550861,Discordant (CRE Up / PLA Down),Prostanoid Metabolic Process,GOBP_PROSTANOID_METABOLIC_PROCESS,0.04622232263872011,11/579,AKR1C1/AKR1C2/AKR1C3/CBR1/COMT/FABP5/GSTM1/MIF/PTGDS/PTGES3/PTGIS
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,0.002658003058155306,0.04622232263872011,2.006518468995487,15,31,,GO:BP,3.001994680851064,Discordant (CRE Up / PLA Down),Defense Response To Bacterium,GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,0.04622232263872011,15/579,AQP1/B2M/CD36/DEFA3/H2BC4/HLA-A/JCHAIN/LTF/LYZ/MPO/NAGK/RAB14/RAB1A/S100A8/S100A9
GOBP_SKIN_DEVELOPMENT,0.0027638274630063975,0.04622232263872011,1.9514375698465916,16,34,,GO:BP,2.8482336688375764,Discordant (CRE Up / PLA Down),Skin Development,GOBP_SKIN_DEVELOPMENT,0.04622232263872011,16/579,AKR1C3/ANXA1/AP3B1/CASP3/COL1A2/COL3A1/COL6A1/COMP/CSTA/KRT1/KRT10/KRT2/NME2/RELA/STMN1/YAP1
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,0.002838715791881234,0.04631162049040527,1.866062176165803,18,40,,GO:BP,2.6251823043266893,Discordant (CRE Up / PLA Down),Regulation Of Cell Junction Assembly,GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,0.04631162049040527,18/579,APOD/CAV1/CFL1/CORO1C/DMTN/LIMCH1/LIMS1/MAP1B/MYO1C/NRP1/RAC1/RAP1B/RHOA/RHOG/S100A10/SNCA/TLN1/VCL
GOBP_COLLAGEN_FIBRIL_ORGANIZATION,0.0031252219292669716,0.04668742921598096,2.488082901554404,9,15,,GO:BP,4.778947368421052,Discordant (CRE Up / PLA Down),Collagen Fibril Organization,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,0.04668742921598096,9/579,ANXA2/COL14A1/COL1A2/COL3A1/COL6A1/COMP/FMOD/LUM/SERPINH1
GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS,0.0031252219292669716,0.04668742921598096,2.488082901554404,9,15,,GO:BP,4.778947368421052,Discordant (CRE Up / PLA Down),Icosanoid Biosynthetic Process,GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS,0.04668742921598096,9/579,AKR1C3/CBR1/FABP5/GGT5/MGST2/MIF/PTGDS/PTGES3/PTGIS
GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY,0.0031252219292669716,0.04668742921598096,2.488082901554404,9,15,,GO:BP,4.778947368421052,Discordant (CRE Up / PLA Down),Positive Regulation Of Gtpase Activity,GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY,0.04668742921598096,9/579,CORO1C/ITGB1/LIMS1/RACK1/RANGAP1/RHOG/RSU1/S100A10/SNX9
GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0.0031252219292669716,0.04668742921598096,2.488082901554404,9,15,,GO:BP,4.778947368421052,Discordant (CRE Up / PLA Down),Positive Regulation Of Substrate Adhesion Dependent Cell Spreading,GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0.04668742921598096,9/579,CALR/CDC42/FLNA/ILK/LIMS1/NRP1/P4HB/RAC1/S100A10
GOBP_RESPONSE_TO_IONIZING_RADIATION,0.0032296908126641815,0.04668742921598096,2.1635503491777426,12,23,,GO:BP,3.4843674843674846,Discordant (CRE Up / PLA Down),Response To Ionizing Radiation,GOBP_RESPONSE_TO_IONIZING_RADIATION,0.04668742921598096,12/579,ALAD/CASP3/CRYAB/EEF1D/GPX1/KARS1/PRKDC/SOD2/TMEM109/TNKS1BP1/XRCC6/YAP1
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,0.0032224836621042438,0.04668742921598096,1.686835865460613,24,59,,GO:BP,2.2078764478764477,Discordant (CRE Up / PLA Down),Negative Regulation Of Locomotion,GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,0.04668742921598096,24/579,ADIPOQ/APOD/ARHGDIB/ATP2B4/CALR/CD63/CFL1/CNN2/COL3A1/CORO1C/CTNNA1/CYGB/HMGB1/IFITM1/LIMCH1/LRP1/MECP2/MIF/NRP1/RAC1/RAP2B/RHOA/STK24/VCL
REACTOME_RHOH_GTPASE_CYCLE,0.009457675709393723,0.04802675088777883,2.1953672660774157,9,17,,Reactome,3.580263157894737,Discordant (CRE Up / PLA Down),Rhoh Gtpase Cycle,REACTOME_RHOH_GTPASE_CYCLE,0.04802675088777883,9/579,ARHGDIA/ARHGDIB/CAV1/DBN1/RAB7A/STOM/TUBA1B/VAMP3/VCP
REACTOME_G2_M_CHECKPOINTS,0.009580744751644008,0.04802675088777883,1.69642016015073,18,44,,Reactome,2.216371863430687,Discordant (CRE Up / PLA Down),G2 M Checkpoints,REACTOME_G2_M_CHECKPOINTS,0.04802675088777883,18/579,H2BC4/PSMA1/PSMA3/PSMA4/PSMA5/PSMB1/PSMB2/PSMB6/PSMC1/PSMC6/PSMD14/PSMD8/RPS27A/YWHAB/YWHAE/YWHAG/YWHAQ/YWHAZ
REACTOME_SIGNALING_BY_WNT,0.009770485137628357,0.04802675088777883,1.5079290312450935,28,77,,Reactome,1.8387347679543686,Discordant (CRE Up / PLA Down),Signaling By Wnt,REACTOME_SIGNALING_BY_WNT,0.04802675088777883,28/579,AP2A1/AP2B1/CALM1/CAV1/CLTC/GNB1/GNB2/GNG12/GNG2/H2BC4/PFN1/PSMA1/PSMA3/PSMA4/PSMA5/PSMB1/PSMB2/PSMB6/PSMC1/PSMC6/PSMD14/PSMD8/RAC1/RHOA/RPS27A/RUVBL1/VPS29/YWHAZ
REACTOME_RHO_GTPASE_CYCLE,0.00970478555529114,0.04802675088777883,1.437011576805349,35,101,,Reactome,1.7117869875222815,Discordant (CRE Up / PLA Down),Rho Gtpase Cycle,REACTOME_RHO_GTPASE_CYCLE,0.04802675088777883,35/579,ACTB/ADD3/ARHGAP1/ARHGDIA/ARHGDIB/BASP1/BCAP31/CAV1/CAVIN1/CCT2/CDC42/CKAP4/CLTC/CYFIP1/DBN1/DDRGK1/HGS/HSP90AA1/ITGB1/KTN1/RAB7A/RAC1/RBMX/RHOA/RHOG/SPTAN1/SPTBN1/STOM/TMPO/TPM4/TUBA1B/VAMP3/VCP/VIM/YKT6
GOBP_RENAL_SYSTEM_PROCESS,0.003965044179935912,0.0499309056526808,2.303780464402226,10,18,,GO:BP,3.98506151142355,Discordant (CRE Up / PLA Down),Renal System Process,GOBP_RENAL_SYSTEM_PROCESS,0.0499309056526808,10/579,ADIPOQ/AKR1C3/AQP1/CD34/COMT/GNAI2/GSN/JCHAIN/RHOA/TTR
GOBP_CELL_RECOGNITION,0.0037762733766575026,0.0499309056526808,2.0019057828598656,14,29,,GO:BP,2.985014749262537,Discordant (CRE Up / PLA Down),Cell Recognition,GOBP_CELL_RECOGNITION,0.0499309056526808,14/579,ALDOA/CASP3/CCT2/CCT3/CCT8/CD36/CD9/LGALS3/MSN/NRP1/PECAM1/TCP1/VCAN/YWHAZ
GOBP_SYMBIONT_ENTRY_INTO_HOST,0.0037762733766575026,0.0499309056526808,2.0019057828598656,14,29,,GO:BP,2.985014749262537,Discordant (CRE Up / PLA Down),Symbiont Entry Into Host,GOBP_SYMBIONT_ENTRY_INTO_HOST,0.0499309056526808,14/579,CAV1/CAV2/CTSB/EPS15/HMGB1/ITGB1/LGALS1/MRC1/MYH10/MYH9/NRP1/P4HB/SCARB2/TRIM25
GOBP_RENAL_SYSTEM_DEVELOPMENT,0.003978732411903637,0.0499309056526808,1.8956822107081175,16,35,,GO:BP,2.6968308871646256,Discordant (CRE Up / PLA Down),Renal System Development,GOBP_RENAL_SYSTEM_DEVELOPMENT,0.0499309056526808,16/579,ADIPOQ/AP2B1/AQP1/BASP1/CAT/CD34/COL4A1/COMT/ILK/LAMB2/NID1/NRP1/PECAM1/RHOA/STAT1/YAP1
GOBP_FOREBRAIN_DEVELOPMENT,0.00394917481203753,0.0499309056526808,1.820548464552003,18,41,,GO:BP,2.50964891885608,Discordant (CRE Up / PLA Down),Forebrain Development,GOBP_FOREBRAIN_DEVELOPMENT,0.0499309056526808,18/579,AQP1/ATP2B4/B2M/CASP3/CFL1/COL3A1/CORO1C/FLNA/LAMB1/MYH10/NRP1/RAC1/RAN/RHOA/SLC2A1/TUBB2A/TUBB2B/YWHAE
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,0.00387588601192151,0.0499309056526808,1.7906657246035484,19,44,,GO:BP,2.4387857142857143,Discordant (CRE Up / PLA Down),Ameboidal Type Cell Migration,GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,0.0499309056526808,19/579,AQP1/ARHGDIB/CALR/CAP1/CD248/CD63/CDC42/CFL1/CORO1C/CYGB/DMTN/FAM114A1/ILK/ITGB1/KRT2/NRP1/PFN1/RAC1/TNS1
GOBP_VIRAL_PROCESS,0.0038750295738254254,0.0499309056526808,1.5118559297639609,35,96,,GO:BP,1.8573710221793636,Discordant (CRE Up / PLA Down),Viral Process,GOBP_VIRAL_PROCESS,0.0499309056526808,35/579,ARL8B/CANX/CAV1/CAV2/CFL1/CTSB/EEF1A1/EIF3F/EPS15/HMGB1/IFITM1/ITGB1/LGALS1/LTF/MRC1/MYH10/MYH9/NRP1/P4HB/PDCD6IP/PPIA/PTBP1/RAB1A/RAB1B/RAB7A/RAN/SCARB2/SPCS1/SSB/STAT1/STOM/TRIM25/TRIM28/VAPA/VCP
HALLMARK_OXIDATIVE_PHOSPHORYLATION,1.0598660560310246e-6,4.027491012917893e-5,1.687043282743114,65,156,,Hallmark,2.3227813852813854,Discordant (CRE Down / PLA Up),OXPHOS,HALLMARK_OXIDATIVE_PHOSPHORYLATION,4.027491012917893e-5,65/593,ACADM/ACAT1/ACO2/AFG3L2/AIFM1/ATP1B1/ATP5F1E/ATP5MF/ATP5PB/ATP5PD/ATP5PF/BCKDHA/COX6B1/COX7C/CYCS/ECI1/ETFA/ETFB/ETFDH/GOT2/GRPEL1/HADHA/HADHB/HSPA9/HTRA2/IDH2/IDH3G/IMMT/MRPS22/MTX2/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFAB1/NDUFS2/NDUFS6/NDUFS8/NDUFV1/NNT/OGDH/OPA1/PDHB/PDHX/PDP1/SDHB/SDHD/SLC25A11/SLC25A12/SLC25A20/SLC25A4/SLC25A5/SLC25A6/SUCLA2/SUCLG1/SUPV3L1/SURF1/TIMM13/UQCRB/UQCRC1/UQCRFS1/UQCRQ/VDAC1/VDAC3
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,1.2647106327746418e-7,4.4138401083835e-5,1.7352445193929174,69,161,,Reactome,2.4561068702290076,Discordant (CRE Down / PLA Up),Aerobic Respiration And Respiratory Electron Transport,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,4.4138401083835e-5,69/593,ACAT1/ACO2/ADHFE1/ATP5F1E/ATP5MF/ATP5PB/ATP5PD/ATP5PF/COQ10A/COQ10B/COX6A2/COX6B1/COX7C/CYCS/DMAC2L/ETFA/ETFB/ETFDH/FAHD1/GOT1/GOT2/GPT/GSTZ1/HSPA9/IDH2/IDH3G/L2HGDH/MT-ATP8/MT-ND4/MT-ND5/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFAB1/NDUFAF3/NDUFS2/NDUFS6/NDUFS8/NDUFV1/NNT/OGDH/PDHB/PDHX/PDK2/PDP1/PDPR/PYURF/SDHB/SDHD/SIRT3/SLC25A11/SLC25A12/SLC25A13/SLC25A4/SMIM20/SUCLA2/SUCLG1/SUCLG2/SURF1/TACO1/TRAP1/UQCRB/UQCRC1/UQCRFS1/UQCRQ/VDAC1
REACTOME_MITOCHONDRIAL_BIOGENESIS,2.0086439971655687e-4,0.035050837750539174,2.0738288158598284,21,41,,Reactome,3.2821678321678323,Discordant (CRE Down / PLA Up),Mitochondrial Biogenesis,REACTOME_MITOCHONDRIAL_BIOGENESIS,0.035050837750539174,21/593,APOO/APOOL/ATP5F1E/ATP5MF/ATP5PB/ATP5PD/ATP5PF/CARM1/CHCHD3/CYCS/DMAC2L/HSPA9/IDH2/IMMT/MAPK14/MT-ATP8/MTX2/SAMM50/SIRT3/SIRT5/SSBP1
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,3.455440863393911e-5,0.039461134659958465,1.52958590968709,68,180,,GO:BP,1.9613605442176871,Discordant (CRE Down / PLA Up),Energy Derivation By Oxidation Of Organic Compounds,GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,0.039461134659958465,68/593,ACADM/ACO2/ADHFE1/AGL/AKT2/ARL2/ATP5F1E/ATP5MF/ATP5PB/ATP5PD/ATP5PF/BCL2L13/COA6/COQ10A/COQ10B/COQ9/COX6A2/COX6B1/COX7C/CYCS/ETFA/ETFB/ETFDH/GBE1/GYS1/IDE/IDH2/IDH3G/MT-ATP8/MT-ND4/MT-ND5/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFAB1/NDUFS2/NDUFS6/NDUFS8/NDUFV1/NIPSNAP2/NNT/OGDH/PDHB/PFKM/PHKG1/PPIF/PPP1CA/PPP1CB/PPP1R2/PYGM/SDHB/SDHD/SIRT3/SLC25A13/STBD1/SUCLA2/SUCLG1/SUCLG2/SURF1/TIGAR/TRAP1/UQCRB/UQCRC1/UQCRFS1/UQCRQ
