gene,cv_cr,cv_h,delta_cv,is_plasma,protein_class,subcellular_main
HMGB1,25.293231569284185,18.88895368496018,6.4042778843240065,TRUE,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Nucleoplasm
PPP2R1A,19.423653102513086,19.152747039217072,0.27090606329601385,TRUE,"Cancer-related genes, Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Cytosol
EPHX1,70.21189912065176,28.201513120619225,42.01038600003254,FALSE,"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",
SLC2A1,82.92867713683232,73.88295728651941,9.045719850312906,TRUE,"Cancer-related genes, Disease related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Plasma membrane
PRKAR2A,29.06335553489985,19.673760284629054,9.389595250270794,TRUE,"Plasma proteins, Predicted intracellular proteins","Centriolar satellite, Basal body, Mid piece"
SFXN4,53.922886265424154,19.293793789285818,34.62909247613834,FALSE,"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters","Nucleoplasm, Mitochondria"
UBE2L3,39.52942854462926,36.29043449005859,3.238994054570675,TRUE,"Enzymes, Essential proteins, Metabolic proteins, Plasma proteins, Predicted intracellular proteins","Nucleoplasm, Cytosol"
PCYOX1,22.02045802621883,18.433799541212824,3.586658485006005,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",
FHL3,67.1218027670093,38.54967445979001,28.572128307219288,FALSE,Predicted intracellular proteins,Nucleoplasm
LMNA,83.65004752906248,58.908595593364346,24.74145193569813,TRUE,"Cancer-related genes, Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Nuclear speckles
NDUFAB1,43.70471245991616,29.17056658101988,14.534145878896279,FALSE,"Essential proteins, Metabolic proteins, Predicted intracellular proteins",Mitochondria
IGKV4-1,88.97065826380222,54.299267943660936,34.671390320141285,FALSE,"Immunoglobulin genes, Predicted secreted proteins",
UBE2D1,49.008295260321816,23.890344525511317,25.1179507348105,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins","Plasma membrane, Cytosol"
CST3,76.32211687494065,24.83050461274802,51.49161226219263,TRUE,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted secreted proteins","Golgi apparatus, Vesicles"
ADSL,22.346478743791913,20.73438287012877,1.6120958736631437,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",Cytosol
CBR1,35.64017918718215,15.143832588401837,20.496346598780313,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Nucleoplasm
PGD,63.28166107435392,23.547669784499153,39.73399128985477,TRUE,"Enzymes, Essential proteins, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Cytosol
USP14,23.124959356104384,11.94440325185742,11.180556104246964,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins","Plasma membrane, Cytosol"
DPYSL2,79.5950707749069,19.08014292482941,60.51492785007749,TRUE,"Metabolic proteins, Plasma proteins, Predicted intracellular proteins","Microtubules, Cytosol"
RACK1,14.082200434338429,11.860925826125595,2.221274608212834,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins, Transporters",Nucleoplasm
AMPD3,58.77924469203247,43.629701540857475,15.149543151174996,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Nuclear membrane
ABHD14B,39.87165334434698,27.966522544325816,11.905130800021166,TRUE,"Plasma proteins, Predicted intracellular proteins","Nucleoplasm, Nucleoli"
NAXE,30.74098436072693,15.093573362494295,15.647410998232635,FALSE,"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted secreted proteins",Nucleoplasm
BCAT2,46.51391380233258,31.666696835454673,14.847216966877909,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins","Nucleoplasm, Mitochondria"
TAGLN2,69.72681059274429,13.329288966223892,56.397521626520394,TRUE,"Plasma proteins, Predicted intracellular proteins",Cytosol
RPLP2,42.163428288260825,19.733913684605735,22.42951460365509,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins","Nuclear speckles, Cytosol"
TWF2,31.06449861687245,25.40482521995664,5.65967339691581,TRUE,"Plasma proteins, Predicted intracellular proteins",Plasma membrane
PSMA7,26.968488101284805,10.536773098884733,16.431715002400072,TRUE,"Enzymes, Essential proteins, Plasma proteins, Predicted intracellular proteins","Vesicles, Principal piece"
HK1,24.13880237114141,14.30857954367212,9.830222827469289,TRUE,"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
PSMA4,21.965626902891362,14.096765215587784,7.868861687303578,TRUE,"Enzymes, Essential proteins, Plasma proteins, Predicted intracellular proteins","Nucleoplasm, Cytosol"
MYBPC2,87.11245035125015,55.39930194636784,31.713148404882304,FALSE,Predicted intracellular proteins,
NDUFA6,56.766838440557144,32.5118633976025,24.254975042954648,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Metabolic proteins, Predicted intracellular proteins","Nucleoplasm, End piece"
ANXA11,19.875181777937687,12.576230164448923,7.298951613488764,TRUE,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters",Nucleoplasm
STAC3,40.48365834101244,27.91859504497946,12.565063296032982,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins",Nucleoplasm
NIPSNAP3B,50.5390919489553,78.79809561069109,-28.25900366173579,FALSE,Predicted intracellular proteins,
AHCY,19.172286062708874,14.127558659483855,5.04472740322502,TRUE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Cytosol
NDUFB4,63.353793754490695,24.69312766474594,38.66066608974475,FALSE,"Essential proteins, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins",Mitochondria
NDUFS3,43.85436796109714,26.277452984015852,17.576914977081287,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
ALDH4A1,31.31288097754643,22.79853990870816,8.51434106883827,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
PSMA2,36.379304388996346,25.24969116851316,11.129613220483186,TRUE,"Enzymes, Essential proteins, Plasma proteins, Predicted intracellular proteins",
MYL6B,111.74089711376072,56.45233014421305,55.288566969547674,TRUE,"Plasma proteins, Predicted intracellular proteins",
UBE2V2,24.289176587438966,13.799642337200746,10.48953425023822,FALSE,Predicted intracellular proteins,Nucleoplasm
DDAH1,50.35835971795076,50.181842859636596,0.17651685831416586,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins","Plasma membrane, Cytosol"
SDHC,67.06997854436196,44.047350737729786,23.022627806632173,FALSE,"Cancer-related genes, Citric acid cycle related proteins, Disease related genes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",
SRI,64.48933466752902,23.685558421994656,40.803776245534365,FALSE,Predicted intracellular proteins,"Nucleoplasm, Cytosol"
HRC,33.32126580778175,22.016854751532268,11.304411056249482,FALSE,Predicted intracellular proteins,Endoplasmic reticulum
CD59,26.700168939204342,16.48294911507879,10.217219824125554,TRUE,"Cancer-related genes, CD markers, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins","Golgi apparatus, Vesicles"
PDLIM1,25.671459393314304,31.748526126908832,-6.077066733594528,TRUE,"Plasma proteins, Predicted intracellular proteins",Actin filaments
STIP1,19.79923326939348,13.564021979067112,6.235211290326367,TRUE,"Plasma proteins, Predicted intracellular proteins","Plasma membrane, Cytosol"
CAPZA1,67.21265826759708,24.656617140985684,42.55604112661139,TRUE,"Plasma proteins, Predicted intracellular proteins",
OGN,108.59349368872257,53.52119665574382,55.07229703297875,TRUE,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Endoplasmic reticulum
EIF4A2,30.839649491381216,13.88679335936297,16.952856132018248,TRUE,"Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins",Cytosol
SURF4,48.00835134579063,54.881443879531254,-6.873092533740625,FALSE,"Predicted membrane proteins, Transporters","Nuclear membrane, Endoplasmic reticulum, Golgi apparatus"
CAPNS1,28.167581331031826,20.92954426826995,7.238037062761876,TRUE,"Plasma proteins, Predicted intracellular proteins","Nucleoplasm, Cytosol"
HNRNPA2B1,46.828653974417186,21.353957090204133,25.474696884213053,TRUE,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Nucleoplasm
CACYBP,40.96882152813007,23.727048241907163,17.24177328622291,TRUE,"Plasma proteins, Predicted intracellular proteins",Cytosol
PSMA6,22.80215911645702,12.220480109337888,10.581679007119131,TRUE,"Enzymes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Nucleoplasm
AZGP1,92.90634709918992,26.7254156890233,66.18093141016661,TRUE,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Vesicles
THBS4,131.44312896542638,91.51715239328233,39.92597657214405,TRUE,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Vesicles
ALDH5A1,42.15831005065111,22.85117264266097,19.30713740799014,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
PSMF1,50.73066892268996,30.871900257245127,19.85876866544483,FALSE,Predicted intracellular proteins,Cytosol
FIS1,30.418493808831403,23.355958556814976,7.062535252016428,TRUE,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Mitochondria
PDIA3,61.761422036634315,21.37525744719366,40.386164589440654,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Transporters",Endoplasmic reticulum
GPX3,68.27982818977783,27.173324319570057,41.106503870207774,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",
COL6A3,137.37899248935966,25.426744494771757,111.9522479945879,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Endoplasmic reticulum
MAOB,32.466119265485,11.10877606873593,21.35734319674907,FALSE,"Enzymes, FDA approved drug targets, Metabolic proteins, Predicted membrane proteins",
TKT,111.83998137719257,23.866831074887248,87.97315030230533,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Nucleoplasm
NDUFA2,45.49154893325256,23.03173236573744,22.45981656751512,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Metabolic proteins, Predicted intracellular proteins",Mitochondria
APEH,32.45669537421904,12.585510956716814,19.871184417502224,TRUE,"Enzymes, Plasma proteins, Predicted intracellular proteins",Cytosol
RHOA,45.90167277711025,16.34309289328755,29.5585798838227,FALSE,"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, RAS pathway related proteins","Plasma membrane, Cytosol"
TCAP,34.228964043973136,25.9994774461395,8.229486597833635,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins",
TPSB2,91.43559075436957,39.48823786686225,51.94735288750732,FALSE,"Enzymes, Metabolic proteins, Predicted secreted proteins",
HSPA5,27.5868466552039,8.178974533917332,19.407872121286566,TRUE,"Disease related genes, Enzymes, Essential proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters","Cytosol, Annulus"
RYR1,35.19573037693445,21.196108830084132,13.999621546850317,TRUE,"Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted membrane proteins, Transporters","Golgi apparatus, Vesicles"
CAVIN2,81.82814447729795,22.72018141241057,59.107963064887386,TRUE,"Plasma proteins, Predicted intracellular proteins",Plasma membrane
TMEM109,21.863545424680257,23.061718731876777,-1.1981733071965195,FALSE,"Predicted membrane proteins, Transporters","Nuclear membrane, Endoplasmic reticulum"
