uniprot_id,protein,gene,description,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44
P40261,NNMT_HUMAN,NNMT,Nicotinamide N-methyltransferase,NA,16.631023762276016,16.806650468332222,18.48608631667321,NA,NA,19.281700491096213,NA,15.914091870356241,16.713766330404493,17.23278288330737,NA,16.253772836412228,NA,16.20812619437917,16.821177373973224,16.57440407985593,18.54590949072802,16.53238881236333,17.02898411890344,15.521148032693247,18.32347404288931,NA,17.442627527577407,NA,17.61650000086306,15.520857675788392,17.942181059687137,NA,17.744426402979556,17.595494109609064,NA,17.42447848378766,17.270755366507558,NA,NA,17.346401627396983,NA
Q14139,UBE4A_HUMAN,UBE4A,Ubiquitin conjugation factor E4 A,NA,NA,NA,17.69133085619599,18.07255824173594,NA,NA,NA,17.473449344926102,17.649532429623772,17.19215718513236,NA,NA,NA,NA,NA,16.82975589014359,17.699987210779863,NA,NA,NA,16.781848702432743,NA,NA,NA,NA,NA,NA,17.446822388843838,NA,17.591705565298085,17.810608297964315,17.554726860667262,17.955945109287295,17.548369628816335,17.584956541229573,17.750311365114282,NA
Q8WUD1,RAB2B_HUMAN,RAB2B,Ras-related protein Rab-2B,18.440309281584522,NA,NA,NA,NA,NA,NA,16.963979584064926,17.122049859659533,16.303260858309642,NA,17.932222606021348,18.311734250424212,17.845534571164492,17.864470954734703,NA,NA,NA,NA,16.582861007031656,17.483859710190693,NA,17.81789978610018,18.185814505870532,18.139430394975545,18.016554599195267,18.23364486925233,NA,NA,17.77101434407741,18.057195508059483,16.762801461388122,17.47880204447343,17.322468250474802,NA,17.155554882678018,NA,17.91315122380646
Q9HBH5,RDH14_HUMAN,RDH14,Retinol dehydrogenase 14,17.618356192812893,NA,NA,17.914011865608263,18.27217581593423,18.232995701169386,16.204410439584795,17.349704146321713,17.997643743123827,17.820456121813926,17.39600192766841,17.826143665201513,17.627414318462115,17.394591475618963,16.645854895778278,NA,17.748282809001047,16.747424193075624,17.39085884393818,17.664696005066236,17.05527400667795,NA,NA,17.936626677469434,17.328653206285388,17.553929806912898,17.819837150416053,17.086109649358615,17.01899465295299,16.87369360698076,17.770940946038735,17.938881718138365,18.14406207223429,17.942299652524092,18.340869452500876,17.920856483317426,18.12756101384443,NA
P60520,GBRL2_HUMAN,GABARAPL2,Gamma-aminobutyric acid receptor-associated protein-like 2,18.20993160386436,NA,NA,17.980361304460764,17.32317288145934,17.349277426430728,17.032357939778585,17.78787058722106,18.527627646054057,18.04504147461391,16.852008017498456,17.190688756181725,17.68139922800233,16.810232333492987,17.338535112827472,NA,17.63466912355875,16.269559066411034,18.093259129054672,17.73722450856918,17.341930665107434,17.8917290030485,NA,NA,17.043254133136717,16.599067991430104,17.7852138379846,17.038043297392463,18.619519566149144,16.840645507869223,17.345131417726222,17.565621489064718,17.658561096446846,18.056905216112202,17.832731879479336,18.289952326762922,17.69147732780599,17.30289380207255
Q92879,CELF1_HUMAN,CELF1,CUGBP Elav-like family member 1,NA,NA,NA,NA,NA,17.632152632613202,NA,17.03489345929594,18.141852032928266,17.139343085356707,NA,17.0830429124313,NA,17.909993693499338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.36293406946752,NA,17.164577068243133,NA,NA,NA,NA,18.41721839857337,17.704356475303683,17.665524570243875,17.64140987029575,18.14502103120009,17.806679341285054,17.612179353247573
Q13616,CUL1_HUMAN,CUL1,Cullin-1,17.001010023703476,17.83401821626319,NA,17.94975399912526,17.389841864422987,17.415124410822745,16.53740448533227,17.517535203638747,17.42857809733561,17.76399140235482,15.910745405702873,17.740350114019627,17.301086118990163,17.533011627660073,17.827282830776507,17.35592541054109,17.96416132998429,16.66958064289433,17.92503055988671,17.51964044192784,17.956879915309717,17.286771757753023,17.981645485743446,17.234398608863522,17.81765718738167,17.062380033814403,17.173130401905087,17.331218825163095,17.57822374128249,17.397563614656555,17.347970921795614,18.138252688447896,17.35792375037089,17.975366060325715,17.73962736274738,18.250314960086648,17.79986333920645,17.66218086362507
P49441,INPP_HUMAN,INPP1,Inositol polyphosphate 1-phosphatase,16.38868468089309,NA,NA,17.938570902669785,17.910968509452037,18.245980034022313,NA,18.149670887288313,17.9117686067135,17.811033329195293,17.75809880284773,17.908178022366265,17.319369524154464,17.383820977996777,18.326190810565148,NA,17.745527104561187,17.234793192037504,17.443438494873657,17.68795043316771,17.378876219809026,17.39362721493917,16.98820071239043,16.900728802354838,17.604006203628725,17.271725453741595,16.975693596474663,18.230405745641413,17.98099455191764,17.1456657805571,17.062939753229866,17.272450586109322,16.93806494997671,17.699259825132028,17.74743533575003,18.1408537247975,17.607711094598873,17.420641151026835
P31942,HNRH3_HUMAN,HNRNPH3,Heterogeneous nuclear ribonucleoprotein H3,17.987804804931713,18.313230207008957,NA,17.11040000829366,17.238970657714525,17.1371758740264,17.176075005528062,17.767608548389298,17.8470976297844,18.046652281847205,17.4216425223704,18.09360007748758,18.30551154918586,17.580453040377538,17.344953102157653,NA,17.280444129334025,16.15916808424271,17.566810296505125,17.79153832078017,17.96030171195745,16.935992511541578,18.04914644365324,17.488720846212722,17.014624781529665,17.23372492438426,17.856932670015667,17.701872664917243,17.637602759628365,17.897847914147064,16.85912259541439,16.486210917628487,17.88229977805949,16.77737719694848,16.94591450783254,16.937141719972665,16.513574787849553,17.721860974212497
Q8IZ83,A16A1_HUMAN,ALDH16A1,Aldehyde dehydrogenase family 16 member A1,17.59342455495988,NA,18.207682230561687,17.420870062810135,16.781283046739777,16.635934080548026,18.4937321252168,16.609785254294575,16.609619949524742,17.28271063790503,17.93969818480256,16.92722536333109,16.628326835302673,16.811486915366313,17.886274218468486,18.370655155339975,17.92991611081068,18.209893708075953,17.80444416189268,16.9186867725611,17.170403207021224,18.30684546067733,17.892425200917295,17.41783328286067,16.638480861581456,17.164184394547405,17.043886866739914,17.371831020135634,NA,17.5585792073651,16.773322880300363,16.586857097754418,15.969847031879077,16.37240990757982,16.58191182893022,16.668872384323738,16.281375344331273,16.76449105171724
Q9NRV9,HEBP1_HUMAN,HEBP1,Heme-binding protein 1,17.059989416440178,16.82066239182172,18.372931934958306,17.125022331807376,16.084091001566424,15.37925276150052,19.144844854806863,17.688796712345656,16.155545708314,16.27999559133353,18.170408049382047,17.364595420279404,16.974681516593513,16.24631098221783,17.992223819496246,18.46662097469134,17.778851012139857,19.06668499678493,17.801602219911043,16.49761333951132,17.686561222832193,17.929649570300903,16.550475241192267,15.691075306782299,17.20226253278849,17.345778099702276,16.373898048761188,17.83488321991793,16.722256527414274,16.892369392822566,16.454770942939785,15.610711284528119,15.182999195206136,16.151188105378964,14.83024803376166,15.8366834984124,15.897947814649028,15.660724923863619
Q9HBI1,PARVB_HUMAN,PARVB,Beta-parvin,17.463130698054442,18.25539219982385,17.528256704572502,16.92651789551668,17.390347528566586,17.37701730564841,NA,17.753381789080137,17.343873212870783,17.093756143810825,15.535621823775777,17.662447607921784,17.90484494457161,17.747756532394472,16.584648528923054,18.03309849408341,17.16370287333902,16.223633809069607,17.209650265308312,16.753381947722097,18.111701482019132,17.181409170948207,18.17628815693164,18.030928205442493,17.674624882568487,17.656592454076208,17.423767218656927,16.058613524490983,17.14317677263574,18.052576322801997,17.343247012663188,17.167001766935744,17.18686928900971,17.455876214952774,17.309034154734213,17.73315189273322,17.489543023980715,17.738742436406373
Q96DB5,RMD1_HUMAN,RMDN1,Regulator of microtubule dynamics protein 1,17.720054796971272,NA,16.500406495625274,17.101783945308014,18.328751640889127,18.76526176779539,16.968625076406056,16.903963650089246,17.231759218033776,17.510997062484343,16.72061672717048,17.371094362140013,17.666621168117917,17.985195991766442,17.61033863507801,17.10088725514746,17.637477023604557,16.6851712019589,17.422512858667044,17.455806795642467,17.50614042625307,16.787221211662956,17.923937178572842,17.420716632176546,18.351494761540145,18.110706408664594,17.92137722050874,16.9917811040204,17.24591303645545,17.18129743540553,18.18019506067802,18.432090635444755,17.720526472015685,17.468396734085644,17.75181559902389,17.690687427748518,17.61491989460192,17.336786484113503
P01344,IGF2_HUMAN,IGF2,Insulin-like growth factor II,NA,18.881900728368347,16.835085151181495,17.477592426066593,15.814689149834445,15.280513164236119,18.188552357324443,NA,16.68392771731708,16.610432529634586,16.914224398464793,16.985963458560665,16.57386341733588,NA,NA,17.291729766297824,17.255300208521163,17.390641447921016,17.49413777891741,NA,17.357637014877398,18.24808317152195,17.697881871072664,NA,NA,NA,NA,17.353658740369617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O95479,G6PE_HUMAN,H6PD,GDH/6PGL endoplasmic bifunctional protein,17.83948312085422,17.08907267133585,16.255024250416096,17.211045958340698,17.43341298990917,16.95052140208313,17.359364908278938,17.57054326780973,17.8645825661119,17.60398258078033,17.813081651126012,17.708908344071965,17.70522199950528,17.87897915156912,17.529826601109125,17.13162372480815,17.208647402814556,17.14368816103541,17.71022057698279,17.708457779355285,17.306987400907456,17.222243856165726,17.460581715536847,17.519851619665108,17.85055080723049,17.411114256751336,17.640734781486128,17.608649791949425,17.70778702501293,18.008685768422076,18.16402215623591,18.031318285594278,17.74437577083472,17.999486757359673,17.449130257375383,17.943952965438637,17.600044971095773,17.912333157780946
Q13564,ULA1_HUMAN,NAE1,NEDD8-activating enzyme E1 regulatory subunit,17.758868725527552,17.340230990280805,NA,17.67489883935719,17.928222392202212,17.59082664717922,17.0451784216275,17.36274354448732,17.779411732993452,17.628835111137878,16.746579673674113,17.893504851659813,17.448776485316348,18.083677024485116,17.952897142685135,17.075132521247937,17.479365500559286,16.550036953393736,17.600113049905016,17.44479751599218,18.11086258303541,16.991289684235614,17.762899418886676,17.92639674205994,17.507591272299546,18.105738613615614,18.065750931043237,16.7780171330016,18.120043923527536,17.772262817246887,17.68807935267993,17.53283359584111,17.3762850071458,17.49837628631139,17.64303510162078,17.362292426395108,17.835936421971617,17.94386951037795
Q9BRT3,MIEN1_HUMAN,MIEN1,Migration and invasion enhancer 1,17.01917431826887,NA,16.777984554896367,16.82448392173402,17.667914235024437,17.38179443775194,17.840460736562317,NA,17.720654872836114,17.265971636980613,16.36215465685825,17.769311869221937,17.871273071256063,17.761546147665587,17.99154242956741,18.299983133523035,17.522958535146238,17.379293442125007,18.02428303648899,16.728376552168204,17.207932823935305,17.901696219899527,18.055218532533168,17.29719464017779,17.406889961086588,17.060418326620653,17.426566310609125,17.358651347985308,17.694035585623507,17.760389495723526,17.06496126606212,17.523555030392437,16.88649879166162,17.22097993945018,17.027437605868943,17.17202559360862,17.12975335362108,17.16721907896116
Q09028,RBBP4_HUMAN,RBBP4,Histone-binding protein RBBP4,17.38482375165346,NA,16.183656230241542,17.861276183774105,17.61144528846039,17.595340845994123,16.06675194833294,17.91470289590962,18.04768595048732,17.545869444470483,16.663731499377096,18.017457159996404,18.346650194758123,17.95545650015094,NA,NA,16.196225329473066,16.163900853450443,NA,17.06583603171928,17.82236367861529,NA,17.43706731250397,17.806970671483757,17.412341271608963,17.404273796084752,17.932780709424737,17.388381409326303,18.42603385690885,17.917735197207787,17.573748403007073,17.847562893627703,17.576173230259258,18.00458808498237,17.6512533094867,17.697398433210118,17.594201786142428,17.786147141089863
O00303,EIF3F_HUMAN,EIF3F,Eukaryotic translation initiation factor 3 subunit F,16.90378096240648,17.477082404116434,16.15450735752459,17.69368032480624,17.77595292342957,17.999065927989196,16.918157617817158,18.02604127328712,17.45122349240958,17.802401826589524,17.74102429795135,17.75943576006998,17.07579792891052,17.961941985946055,16.594976872430415,17.3778013267367,17.831146592929656,17.66324623208099,17.933450898586063,17.77774216875237,17.716309042455336,17.964840287296386,17.520894407909953,16.68165118357966,17.989083374333607,17.466742627398983,17.323399158919813,17.407236793071544,17.699928264548742,17.317448878108674,16.2638969603012,17.880944215095006,17.958252800397744,17.815528399234402,17.412784807642154,17.901260542688455,17.677292734981105,17.18342803315914
P56199,ITA1_HUMAN,ITGA1,Integrin alpha-1,NA,NA,17.869868345609014,17.257367335317337,NA,16.512582160971395,18.574338321999413,17.768900126543432,16.58519273746105,17.699873920551095,18.40181278918377,NA,17.31100255190551,NA,17.184950965688596,17.350764291978894,17.537685113880595,18.256363574768493,18.133317811564698,17.324700836078627,17.40781003933894,17.02793555124748,NA,17.6175837889958,NA,NA,16.967929932742933,17.628240122983854,NA,16.85416886373126,NA,16.49844620904839,17.59351542432543,17.02914837895501,14.609166421782842,16.36706996091542,17.13841719660938,NA
Q9HA64,KT3K_HUMAN,FN3KRP,Ketosamine-3-kinase,NA,NA,NA,18.024819903294745,NA,16.948127996111054,17.70186032447146,17.949465314736244,18.233576593501688,18.02501717579882,17.169309779177443,17.481506026880894,17.5762247529058,16.678957369496032,NA,17.204212287464127,17.828941695356214,17.330216188178976,18.236564775950296,17.081090381377876,17.37678049432989,17.404615279145776,17.794741720784028,17.34208262791433,16.57684442511718,NA,17.035880406735004,17.54654698796378,17.120498191138722,NA,17.705195620864707,NA,18.088593725717804,17.20199058350647,17.35311578909657,17.940305602368838,17.953714466567867,17.2928786715772
P39210,MPV17_HUMAN,MPV17,Protein Mpv17,17.232626866162427,NA,18.976960757408946,15.964193937535544,16.33750279747107,16.94959613027285,16.415838539062264,NA,NA,NA,16.65831413555303,NA,NA,NA,NA,NA,NA,16.696502612510187,NA,15.816785755298353,NA,NA,NA,NA,NA,NA,16.58924454220599,17.95722696422306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75351,VPS4B_HUMAN,VPS4B,Vacuolar protein sorting-associated protein 4B,17.513098637879512,16.978241731701747,NA,17.34734085089642,17.50113685089277,17.37644336701357,16.337207890950722,17.551434140592203,17.71469680168591,17.555689737811782,17.14065129202613,17.63305241355089,17.60410411957933,17.973460963231734,17.58880558016098,17.60653213507138,17.301992345081175,17.132434631141354,17.985356823754785,17.6472702916048,17.333858937383244,17.19300915065015,17.57764203649951,17.791350059694913,17.709092250493125,17.865408396732924,17.359659887612544,17.970424435535254,17.784115013818155,17.976589622660452,17.614578156032643,17.357994674505182,17.50934410256454,17.99156457460129,17.295521800458044,17.548630960780574,17.461375975420793,17.408440045812746
P42677,RS27_HUMAN,RPS27,40S ribosomal protein S27,17.681815176864607,17.63227919649421,16.815893689847762,17.68203865329142,17.341585345023976,16.76408881566844,17.93166568900274,17.304188503879878,17.701355447895864,17.602058314568342,17.711392291058704,18.093314097084356,17.746210731938156,18.133355520782963,17.987789036333172,NA,16.256512533045377,17.936215652432896,16.08046010197726,NA,17.553345249078674,NA,16.19112247546129,16.43396627220023,18.175521288950268,18.22556392749285,18.470340811713204,17.212557637249017,17.686033729962094,17.641668985674343,17.5221170474109,17.193794782149123,18.42201563226645,17.106554688409425,16.820289749786376,17.68243415223254,16.939856021862106,18.076780559702087
P14735,IDE_HUMAN,IDE,Insulin-degrading enzyme,17.505979429013916,17.24394730223909,16.204797746394224,17.788346436287707,17.562518373445524,17.187950906110515,17.101479290561212,17.25353135297851,17.708863455389547,17.23483918959309,16.717308691556436,17.87159752178257,17.665095550454488,17.744725707608982,17.353109286533787,17.264640559693625,17.292673583537592,16.501528955773104,17.623993242387048,17.254153882253185,17.328718661400764,17.095301628457364,18.265252744232704,17.199257054033055,17.582121130642182,17.772829561256007,17.751623933728258,18.103812373090996,17.623048657704707,17.739601414190332,17.14297497135334,17.790352251540217,17.273386445263533,17.587136278265845,17.39473552181076,17.737064595172708,17.547428287755125,17.85024934131257
Q9Y696,CLIC4_HUMAN,CLIC4,Chloride intracellular channel protein 4,17.2374068854933,17.26080217720225,17.073740581023447,16.528563487573592,17.307411726547443,17.163316199399375,17.96310563085914,17.897805967967404,17.084780252843053,17.35792064605588,18.100587563060355,16.45829717115322,17.621024495275748,16.712170111915885,16.819636391136914,17.438062616823586,17.32199108337042,18.31093652058191,17.268652777718707,17.93555302281278,17.370722119083453,18.010375742536684,16.616315406162297,18.488033203514128,17.306761665606903,17.02898844257581,17.446887266473578,17.707093215811177,16.64813536878278,17.10129951859822,16.92994083082509,16.562609462225417,16.476255311258857,16.327126437474412,16.283001295660274,16.284327867294927,16.789714442619,17.005894066146546
P07686,HEXB_HUMAN,HEXB,Beta-hexosaminidase subunit beta,NA,NA,17.711332034768713,NA,NA,15.61427008204208,17.764287025856547,15.577736535461057,NA,16.549538508413526,16.81156843903959,NA,NA,15.28466233350657,NA,NA,NA,18.19456762049723,NA,NA,16.3118083482778,17.889968403727515,NA,NA,NA,NA,NA,17.42438442787333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9UMS0,NFU1_HUMAN,NFU1,"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial",17.370052779443213,NA,NA,17.501328537781145,18.302839173623852,18.254084768388406,NA,17.035570681172743,17.6418553483585,17.231654951552944,NA,17.061281037956142,16.819513613764823,16.303353149386968,NA,NA,17.328663327170645,NA,16.56058375496593,16.868055334537562,17.07070430965663,16.380415677517945,NA,17.142987750901796,17.648539952395144,18.045329470648138,17.465458707047976,16.675870443889668,17.4755708697354,17.509593987831835,17.502247322661756,18.039949451163434,17.58870647949364,17.897479841337592,18.46524896550749,17.471149698921668,17.65491037397172,17.908392819519694
Q9Y450,HBS1L_HUMAN,HBS1L,HBS1-like protein,18.00580336814351,17.494573532880683,NA,17.267986670878834,17.505946716766072,18.04334827952403,NA,17.382427640403073,17.755172432748026,17.486541259942516,NA,17.124261944664838,17.07589495400153,17.81676316855877,NA,NA,17.311779462533824,NA,17.029651972571955,17.389349737175586,17.565850630777057,NA,17.300990805728617,17.56126902407437,17.15776736442325,17.293235692741284,17.653942747533275,17.211980803053752,18.134881041492367,17.928902044738493,17.616151535857924,18.047522978271296,17.941748810218435,18.038020342104627,18.121431215594285,17.655336064481673,17.70847297275802,17.797422643655853
Q9Y6Y8,S23IP_HUMAN,SEC23IP,SEC23-interacting protein,NA,NA,NA,NA,17.18064346235951,NA,NA,17.774918843183094,17.939824513188043,17.52262838589242,17.013551643539166,17.71749955055405,NA,17.577296502168924,NA,NA,17.63119020160778,NA,NA,NA,NA,NA,NA,NA,NA,17.901474429518135,17.179626279651902,16.266159568628694,16.230774548635136,NA,18.386331626039325,17.32582587096156,17.254965071656414,18.488409746546527,18.105860427189686,17.756072073715004,NA,NA
Q9NR45,SIAS_HUMAN,NANS,Sialic acid synthase,NA,NA,17.32475847520109,17.39165100228934,17.493605275942986,16.700381940395634,18.62066772065618,17.706925506273443,17.468346927432712,17.81457591219106,17.990007001976746,17.05730401401157,16.75432198195102,16.929619416491857,NA,17.99301251063688,17.42640582385751,17.43177640013802,17.87885202079993,18.631975421612832,16.844935466464683,18.297181392156368,NA,17.816393502109293,16.01932743211344,16.419917299323995,16.76805973013516,17.730173733466238,17.210785399481914,NA,16.598438263911603,16.695226765983683,17.181039086278272,16.586883326615865,NA,17.1185709545588,16.6240648352965,16.4401168062439
P62913,RL11_HUMAN,RPL11,60S ribosomal protein L11,17.487564864599427,16.256297926588502,16.938176727355817,17.45571465183387,16.966027523165227,17.131737301397393,16.892934686365123,17.172405593804644,17.558217162184445,17.530904673493826,17.730170086420284,17.294030445954004,17.661885240382492,16.40974282724243,18.21054001768404,17.79704323684068,17.488395215077684,17.527405770939875,17.386196419421722,17.90632259338679,17.056192922527135,17.645929282147588,16.61828516698484,18.43990796518534,16.47649814967715,18.11072441527395,17.47209903448383,17.745115497804328,18.338918941259887,16.9758750382365,17.56347075527668,16.92228000547386,17.175192092788095,17.455268713858505,17.21300440555272,17.48929604699773,17.15855106292076,18.27688554901685
Q14696,MESD_HUMAN,MESD,LRP chaperone MESD,NA,NA,NA,NA,NA,16.968775665604955,NA,NA,17.40843476033067,16.97675484774086,17.55060528164164,16.271111427121895,17.203854959631027,NA,NA,NA,NA,18.08692413502997,NA,NA,17.499537258483844,NA,17.26004972111212,16.969540304091385,NA,17.04224135340279,NA,NA,16.84816106751235,NA,17.086779665908246,16.90894260990221,16.92386915932334,16.905452219368716,17.394553931008915,18.0060591085572,16.77773997880446,NA
O43374,RASL2_HUMAN,RASA4,Ras GTPase-activating protein 4,18.225458856302968,17.107325738911445,NA,17.305233354375297,16.96876249872494,17.00620622487592,NA,19.16231589883881,17.031377794385637,16.991780594090102,NA,18.17358966178626,17.703978863161186,17.782576449955908,17.58583700003803,NA,17.843004138550427,NA,NA,16.79707332316978,17.955477362713733,NA,NA,17.26176287812598,17.16142351597296,17.36897433744966,17.859172087329753,NA,17.842895616798884,17.8406939056315,17.424857939197874,17.329706279947587,16.808215152016043,17.411515618821547,17.02096341300733,17.585747229868083,17.26840369003117,18.17316448534145
O15498,YKT6_HUMAN,YKT6,Synaptobrevin homolog YKT6,17.12884557172751,15.623996976401955,15.882250971863794,NA,NA,18.406936146470763,NA,18.06802970739344,17.615994357781297,17.609159914864755,NA,17.741438842249632,16.809549126655906,17.72047060507913,17.08140300758529,16.84831557245836,NA,NA,NA,NA,18.553822857702237,NA,NA,16.740556938033503,17.47554886319124,17.73553320821119,18.0618160984362,16.96320309866235,17.960417778931742,17.499225005443613,16.130064047998438,18.130936558141013,17.627966590707455,17.777082885111366,18.103283802715424,17.982803957985695,17.71604414770407,17.312146591731974
Q96I23,PREY_HUMAN,PYURF,"Protein preY, mitochondrial",17.541909392108384,16.714190246393873,NA,18.007176523594296,19.524943282705486,19.212125715302058,15.929125935584427,NA,15.737199163061065,15.638777919277466,NA,16.724610161155322,NA,17.76495068659612,18.393823960200837,NA,NA,16.264330734992015,NA,NA,17.467266821001335,NA,NA,17.011018347545484,16.48333707483727,NA,17.20663967130345,16.92521265500451,NA,15.645433449201244,17.124918557082434,NA,NA,16.90443657809171,NA,16.979029492734625,17.181530719614987,NA
Q53H82,LACB2_HUMAN,LACTB2,Endoribonuclease LACTB2,17.99863083542065,NA,NA,17.093244185304435,18.31077642585862,18.085192287551756,16.531061098764244,17.00106826282594,17.67863876562782,17.138471876069516,16.162473095584968,17.569735857661705,16.558862487337976,17.6270781248829,17.661741105834444,16.566475153233846,17.264326298951993,17.248566439982703,17.524576096538773,17.180509439142046,17.49432579330147,16.890484749349735,17.634790327928567,17.031017917252683,17.633710374022055,17.51658553804415,18.0068511001277,17.472654263023756,18.035587647403105,18.21139568647507,17.9389337011698,17.709339127213894,17.795362227675273,17.91231172459377,17.863663165881594,17.461033917192207,17.549026895186866,18.181286066434556
P62304,RUXE_HUMAN,SNRPE,Small nuclear ribonucleoprotein E,NA,NA,17.446331844460456,NA,17.88445566516817,NA,17.352957579052333,16.983271079122943,17.644713969468405,17.958450083189096,17.83394310600163,NA,18.133347476278892,17.565781685794143,17.59484704568763,NA,16.900063449748437,NA,17.68396221249669,17.834140559695477,NA,16.01548567963024,NA,NA,NA,NA,17.22825892455163,NA,NA,17.445925808280624,NA,17.685600868335893,16.65842356346945,17.766439473478492,17.487161512670085,17.31601327180469,17.259274216781655,NA
Q9H3N1,TMX1_HUMAN,TMX1,Thioredoxin-related transmembrane protein 1,17.31957165584183,NA,17.382018018900535,17.00049063176762,16.73978432740256,16.971483062271666,17.793800902020855,17.491243885292313,17.289958766178163,17.15509231095562,17.90175543420671,17.326177407308975,17.598365959161736,17.212133958088405,16.95311738654615,17.034797203364377,17.684662759714797,17.866449303043655,17.49757534677341,17.24137652990337,17.272136646725098,17.493767222034208,17.678907297429603,17.822145195218972,16.82978254025437,16.951495784194186,17.107981254647132,17.558261788496317,17.723493020507775,17.278580326809056,17.149316121066004,17.152492609597985,17.637812210171827,17.46440794784521,17.215765924523943,17.45614837484049,17.596417573792838,17.13712268154551
Q9H3H3,CK068_HUMAN,C11orf68,UPF0696 protein C11orf68,17.59895051773622,NA,NA,NA,17.578926018839788,17.163104588851233,16.643388133839295,17.07279076008355,17.665438181680386,16.515303016323585,17.033265926791152,17.579675663197005,18.46783584058357,16.68054409298436,18.469523356728374,17.20240979844256,17.1956711460048,16.317731760832775,16.59013637663573,NA,17.327429930705936,17.224018829619073,17.889105161147704,18.12151950665371,17.41741037380225,17.527921787735288,17.69733803649862,18.363036755772956,18.083762872365796,17.25364005885422,18.108032203317954,17.25689456530904,17.540308084138736,17.697623397187765,17.059593166929986,17.246781326663665,17.786685991226598,17.465904986247004
O95376,ARI2_HUMAN,ARIH2,E3 ubiquitin-protein ligase ARIH2,NA,NA,NA,17.788330701644657,NA,16.375200351700673,16.02419644412145,17.035591552270187,17.76337440036127,17.143556029420548,NA,17.795372351446982,16.980329726000026,16.88328604305998,17.676983431561972,NA,17.31987428817882,NA,18.087506936430103,NA,17.745011925560327,17.04881378951834,NA,NA,17.313312666219737,NA,18.026889746118155,16.747950470687062,17.48732005101336,18.187962612376733,18.028288954314714,17.885643010928973,17.989347570016843,17.7296430115665,17.87874361088014,17.413761428068273,17.685263100005805,18.00911105522584
Q9Y2R5,RT17_HUMAN,MRPS17,"28S ribosomal protein S17, mitochondrial",17.0085681502688,17.607065533576144,NA,17.562970338351377,18.570989022499244,17.623932240931232,14.879114793340436,17.026414405833666,NA,16.93733137763427,NA,16.67419252556551,15.888628310289375,17.345060725737017,NA,NA,17.112900860413333,14.446685325892663,NA,17.17621901399118,17.675594330468584,NA,NA,16.96579914326779,18.569490370303107,17.661645701767178,17.050626204556707,16.333466910377197,17.585414040560593,16.429427816769227,18.12345915242623,18.47375665511724,18.750717111939604,18.117250531063554,18.15089486034325,17.00578054657266,17.89792303912673,17.838759469172707
Q04759,KPCT_HUMAN,PRKCQ,Protein kinase C theta type,18.04193773562963,NA,NA,17.27458394390372,17.760294486955797,17.908996842509698,NA,17.255064776329736,17.526770701021825,16.88737572303766,NA,17.267966968633033,17.350608224057968,17.6466273481671,NA,NA,NA,NA,16.29471571409322,16.661595008231203,17.166805492431926,NA,17.351727466389146,17.364624381042614,17.10824740689286,17.424681657699967,17.83254208542104,NA,18.223061834922536,17.542800562641663,17.792624839841643,17.88623149119934,17.891306710410785,18.17425016806888,17.910223364913616,17.652059603458063,17.879420131599968,17.123669476370242
Q9Y5M8,SRPRB_HUMAN,SRPRB,Signal recognition particle receptor subunit beta,17.101387607486707,NA,NA,17.129998803654498,17.55914526849447,18.435897735567174,16.853856930345955,17.62404116654694,17.2588919087893,17.16882018399198,15.920270264988302,17.424029924576303,17.01167550435305,17.92034555351169,NA,NA,17.194721263778135,16.642641625487066,17.040591838397898,17.432932420278128,17.647930242836228,17.252655338439283,17.005590199909168,17.38575075419806,17.862255975782265,17.936469237595762,17.67641763106835,17.44881391793623,17.40431262620445,17.51386628974783,18.039457097199854,17.940824879539658,17.869861009648123,17.645503927197495,17.821596136457416,17.88407121336482,17.6495061374953,17.65951019587021
P52566,GDIR2_HUMAN,ARHGDIB,Rho GDP-dissociation inhibitor 2,17.64256659108224,NA,18.82871788451803,16.636745013532995,NA,17.802346670159096,17.78177747208791,17.39526512530764,16.46736019129394,16.562144914607646,17.746327436192907,17.25706885344246,16.6225245177702,NA,16.871286082458422,16.940896447645773,16.813149549775193,18.002670789122433,NA,16.271265636875647,17.781640135380226,17.948209077040996,15.00160707109357,16.318091027472917,15.119197939521316,17.279676215922887,17.64819635998182,17.819570951877918,16.55085664291254,16.244485012211847,NA,15.401800476252307,16.552839426223287,16.56556605912281,15.248086207764754,NA,15.977652586949421,16.97850837428328
