uniprot_id,gene,n_miss,pct_miss,mean_intensity,vote_kmeans,vote_logistic,vote_lefttail,n_mnar_votes,classification,imputation_reliable,group_miss_pval
Q96FQ6,S100A16,18,47.368421052631575,15.729331489452914,1,1,1,3,MNAR,TRUE,0.014492753623188406
Q9Y383,LUC7L2,5,13.157894736842104,16.15545759372236,0,1,1,2,MNAR,TRUE,0.008995502248875561
Q5U5X0,LYRM7,7,18.421052631578945,16.161814660602833,0,1,1,2,MNAR,TRUE,0.015492253873063468
Q7Z4H3,HDDC2,15,39.473684210526315,16.217351434729704,1,1,1,3,MNAR,TRUE,0.42978510744627685
Q969T9,WBP2,1,2.631578947368421,16.025397348501812,0,1,0,1,MAR,TRUE,NA
Q9H0U3,MAGT1,19,50,16.308187771438725,1,1,1,3,MNAR,FALSE,0.05547226386806597
Q9BXB4,OSBPL11,29,76.31578947368422,16.28945753078319,1,1,1,3,MNAR,FALSE,0.2108945527236382
Q9HCC0,MCCC2,2,5.263157894736842,16.098504468059247,0,1,0,1,MAR,TRUE,NA
Q13951,CBFB,6,15.789473684210526,16.232727670910297,0,1,1,2,MNAR,TRUE,0.32733633183408295
Q7L0Y3,TRMT10C,17,44.73684210526316,16.22169152565484,1,1,1,3,MNAR,TRUE,0.0014992503748125937
Q9UBC2,EPS15L1,4,10.526315789473683,16.093704213337414,0,1,1,2,MNAR,TRUE,0.1424287856071964
Q96H20,SNF8,10,26.31578947368421,16.238066838438964,1,1,1,3,MNAR,TRUE,0.14442778610694654
Q8WTS1,ABHD5,17,44.73684210526316,15.449317908774203,1,1,1,3,MNAR,TRUE,0.37031484257871067
Q969Z3,MTARC2,6,15.789473684210526,16.0675783794978,0,1,1,2,MNAR,TRUE,0.0559720139930035
P39060,COL18A1,4,10.526315789473683,15.927602614446398,0,1,1,2,MNAR,TRUE,0.3683158420789605
P98179,RBM3,21,55.26315789473685,15.810159188769081,1,1,1,3,MNAR,FALSE,0.08295852073963018
Q9UK76,JPT1,21,55.26315789473685,16.104547041269313,1,1,1,3,MNAR,FALSE,0.4222888555722139
P28906,CD34,23,60.526315789473685,15.716264806174626,1,1,1,3,MNAR,FALSE,0.0734632683658171
Q9NPH2,ISYNA1,3,7.894736842105263,16.10599849327023,0,1,1,2,MNAR,TRUE,0.04597701149425287
Q13541,EIF4EBP1,7,18.421052631578945,16.032642113951788,0,1,1,2,MNAR,TRUE,0.14142928535732133
O00763,ACACB,5,13.157894736842104,15.84356121361099,0,1,1,2,MNAR,TRUE,0.03298350824587706
Q8WZA9,IRGQ,16,42.10526315789473,16.17049939629157,1,1,1,3,MNAR,TRUE,0.18140929535232383
Q02543,RPL18A,2,5.263157894736842,16.146465601264637,0,1,0,1,MAR,TRUE,NA
Q7KZF4,SND1,4,10.526315789473683,16.040435963617266,0,1,1,2,MNAR,TRUE,0.04047976011994003
Q9UDY4,DNAJB4,11,28.947368421052634,16.10093620122322,1,1,1,3,MNAR,TRUE,0.6091954022988506
P01911,HLA-DRB1,13,34.21052631578947,15.79591043131702,1,1,1,3,MNAR,TRUE,0.49025487256371814
Q13263,TRIM28,17,44.73684210526316,16.07950564838372,1,1,1,3,MNAR,TRUE,0.2368815592203898
P10321,HLA-C,13,34.21052631578947,16.02810268661786,1,1,1,3,MNAR,TRUE,0.7421289355322339
Q9BVA1,TUBB2B,22,57.89473684210527,15.276812134974657,1,1,1,3,MNAR,FALSE,0.3453273363318341
Q9UKG1,APPL1,1,2.631578947368421,16.17232492341662,0,1,0,1,MAR,TRUE,NA
Q8WXH0,SYNE2,13,34.21052631578947,16.157943153277444,1,1,1,3,MNAR,TRUE,0.005497251374312844
P43251,BTD,0,0,15.670445958035193,NA,NA,NA,NA,Complete,TRUE,NA
Q7Z422,SZRD1,23,60.526315789473685,16.17612212521029,1,1,1,3,MNAR,FALSE,0.008995502248875561
P27635,RPL10,1,2.631578947368421,16.048973197574494,0,1,0,1,MAR,TRUE,NA
Q6GMV2,SMYD5,8,21.052631578947366,16.152160454207053,0,1,1,2,MNAR,TRUE,0.006496751624187906
Q8NFV4,ABHD11,3,7.894736842105263,16.056017586169048,0,1,1,2,MNAR,TRUE,0.64617691154422785
Q9NRP0,OSTC,8,21.052631578947366,16.120586436526725,0,1,1,2,MNAR,TRUE,0.1744127936031984
Q9UPY8,MAPRE3,5,13.157894736842104,16.14451974016498,0,1,1,2,MNAR,TRUE,0.23738130934532733
Q5QJ74,TBCEL,21,55.26315789473685,15.694328728336544,1,1,1,3,MNAR,FALSE,0.4657671164417791
Q6PCB7,SLC27A1,7,18.421052631578945,16.173191412691498,0,1,1,2,MNAR,TRUE,0.3363318340829585
Q9UQ90,SPG7,11,28.947368421052634,16.139214261362604,1,1,1,3,MNAR,TRUE,0.39030484757621187
Q0VAK6,LMOD3,16,42.10526315789473,16.1331765859167,1,1,1,3,MNAR,TRUE,0.21239380309845077
Q9NYU2,UGGT1,1,2.631578947368421,16.089378934526845,0,1,0,1,MAR,TRUE,NA
Q13347,EIF3I,0,0,16.06996627717983,NA,NA,NA,NA,Complete,TRUE,NA
P63146,UBE2B,12,31.57894736842105,16.10540916090111,1,1,1,3,MNAR,TRUE,0.009495252373813094
Q9NUQ8,ABCF3,18,47.368421052631575,16.09776626188046,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
Q7Z6Z7,HUWE1,2,5.263157894736842,16.095510137947258,0,1,0,1,MAR,TRUE,NA
Q92614,MYO18A,10,26.31578947368421,16.114754671892985,1,1,1,3,MNAR,TRUE,0.2683658170914543
P43897,TSFM,5,13.157894736842104,16.070188865790612,0,1,1,2,MNAR,TRUE,0.0384807596201899
P27694,RPA1,10,26.31578947368421,16.114820253704373,1,1,1,3,MNAR,TRUE,0.028985507246376812
Q8WX93,PALLD,12,31.57894736842105,15.993307052770227,1,1,1,3,MNAR,TRUE,0.4767616191904048
Q8N5K1,CISD2,25,65.78947368421053,16.13970419271574,1,1,1,3,MNAR,FALSE,0.391304347826087
O95394,PGM3,8,21.052631578947366,16.073088298192662,0,1,1,2,MNAR,TRUE,0.1679160419790105
P19256,CD58,23,60.526315789473685,15.323859040022478,1,1,1,3,MNAR,FALSE,0.5942028985507246
O95834,EML2,9,23.684210526315788,16.04019588846121,1,1,1,3,MNAR,TRUE,0.063968015992004
P61221,ABCE1,0,0,16.084320431328443,NA,NA,NA,NA,Complete,TRUE,NA
P36507,MAP2K2,2,5.263157894736842,16.007069491613834,0,1,0,1,MAR,TRUE,NA
P31751,AKT2,5,13.157894736842104,16.085688625177546,0,1,1,2,MNAR,TRUE,0.46976511744127936
Q96HN2,AHCYL2,8,21.052631578947366,16.07680734178565,0,1,1,2,MNAR,TRUE,0.047476261869065464
Q3SXM5,HSDL1,16,42.10526315789473,16.09665596387444,1,1,1,3,MNAR,TRUE,0.004997501249375313
Q9UBB4,ATXN10,7,18.421052631578945,16.10497984580391,0,1,1,2,MNAR,TRUE,0.2928535732133933
Q96S66,CLCC1,7,18.421052631578945,15.847110396461078,0,1,1,2,MNAR,TRUE,0.013493253373313344
P42224,STAT1,12,31.57894736842105,15.569361531601484,1,1,1,3,MNAR,TRUE,0.272863568215892
O00161,SNAP23,27,71.05263157894737,15.924841609186643,1,1,1,3,MNAR,FALSE,0.009995002498750625
Q96JY6,PDLIM2,19,50,15.885733774586777,1,1,1,3,MNAR,FALSE,0.001999000499750125
Q9BTT0,ANP32E,11,28.947368421052634,15.7505660151459,1,1,1,3,MNAR,TRUE,0.5157421289355323
Q9UI12,ATP6V1H,2,5.263157894736842,15.654733332368485,0,1,0,1,MAR,TRUE,NA
Q86UP2,KTN1,11,28.947368421052634,15.65269166940607,1,1,1,3,MNAR,TRUE,0.2303848075962019
Q9UHQ4,BCAP29,5,13.157894736842104,16.02923657939851,0,1,1,2,MNAR,TRUE,0.04147926036981509
Q9BPX5,ARPC5L,4,10.526315789473683,15.946182899425757,0,1,1,2,MNAR,TRUE,0.20939530234882558
Q8NBU5,ATAD1,3,7.894736842105263,16.04038341756438,0,1,1,2,MNAR,TRUE,0.1294352823588206
Q14C86,GAPVD1,8,21.052631578947366,15.658357123212225,1,1,1,3,MNAR,TRUE,0.6441779110444777
Q8TCS8,PNPT1,16,42.10526315789473,15.998658305495423,1,1,1,3,MNAR,TRUE,0.02148925537231384
Q86UE4,MTDH,11,28.947368421052634,15.786294638949228,1,1,1,3,MNAR,TRUE,0.24737631184407796
Q12905,ILF2,5,13.157894736842104,15.912575095658179,0,1,1,2,MNAR,TRUE,0.10144927536231885
P31749,AKT1,15,39.473684210526315,15.920499259880803,1,1,1,3,MNAR,TRUE,0.1409295352323838
Q9NT62,ATG3,1,2.631578947368421,15.66329866871878,0,1,0,1,MAR,TRUE,NA
Q9BSD7,NTPCR,4,10.526315789473683,15.895774758675646,0,1,1,2,MNAR,TRUE,0.3553223388305847
O43747,AP1G1,21,55.26315789473685,15.95480462480361,1,1,1,3,MNAR,FALSE,0.12143928035982009
O94979,SEC31A,6,15.789473684210526,15.834289854304137,0,1,1,2,MNAR,TRUE,0.9310344827586207
P43243,MATR3,26,68.42105263157895,15.910709542616956,1,1,1,3,MNAR,FALSE,0.03698150924537731
Q8NE62,CHDH,10,26.31578947368421,15.927921219498112,1,1,1,3,MNAR,TRUE,0.15942028985507245
Q96EY8,MMAB,9,23.684210526315788,15.806991204131362,1,1,1,3,MNAR,TRUE,0.48575712143928035
P41227,NAA10,16,42.10526315789473,15.973817801082227,1,1,1,3,MNAR,TRUE,0.12143928035982009
Q9UPU5,USP24,8,21.052631578947366,15.97784033982312,1,1,1,3,MNAR,TRUE,0.17791104447776113
P46937,YAP1,24,63.1578947368421,14.727047113089094,1,1,1,3,MNAR,FALSE,0.5062468765617192
P08754,GNAI3,14,36.84210526315789,15.444228353723998,1,1,1,3,MNAR,TRUE,0.5217391304347826
Q14738,PPP2R5D,4,10.526315789473683,15.917835033631608,0,1,1,2,MNAR,TRUE,0.191904047976012
Q9NQ50,MRPL40,9,23.684210526315788,15.771956350589317,1,1,1,3,MNAR,TRUE,0.010494752623688156
Q9NVT9,ARMC1,12,31.57894736842105,15.95878027928269,1,1,1,3,MNAR,TRUE,0.005497251374312844
P13164,IFITM1,3,7.894736842105263,15.629675461031011,0,1,1,2,MNAR,TRUE,0.011494252873563218
Q6NUK1,SLC25A24,10,26.31578947368421,15.742269729037726,1,1,1,3,MNAR,TRUE,0.034482758620689655
P82650,MRPS22,16,42.10526315789473,15.894092054044638,1,1,1,3,MNAR,TRUE,0.2383808095952024
P40616,ARL1,20,52.63157894736842,15.713048853458904,1,1,1,3,MNAR,FALSE,0.38830584707646176
Q9H7C4,SYNC,18,47.368421052631575,15.917311867671916,1,1,1,3,MNAR,TRUE,0.5742128935532234
P35244,RPA3,8,21.052631578947366,15.826332929223257,1,1,1,3,MNAR,TRUE,0.0029985007496251873
Q9BXJ9,NAA15,31,81.57894736842105,15.870091972547057,1,1,1,3,MNAR,FALSE,0.02348825587206397
Q07812,BAX,21,55.26315789473685,15.538463867023912,1,1,1,3,MNAR,FALSE,0.050474762618690654
O95302,FKBP9,24,63.1578947368421,14.983740974173065,1,1,1,3,MNAR,FALSE,0.4432783608195902
Q8IUZ5,PHYKPL,8,21.052631578947366,15.721263573704107,1,1,1,3,MNAR,TRUE,0.22788605697151423
P26639,TARS1,9,23.684210526315788,15.760251889078218,1,1,1,3,MNAR,TRUE,0.5272363818090955
Q9Y3C4,TPRKB,24,63.1578947368421,15.855022831987158,1,1,1,3,MNAR,FALSE,0.07946026986506746
Q9BQE3,TUBA1C,17,44.73684210526316,15.222450828080238,1,1,1,3,MNAR,TRUE,0.009495252373813094
Q96C00,ZBTB9,14,36.84210526315789,15.772181420472146,1,1,1,3,MNAR,TRUE,0.36431784107946025
O95359,TACC2,9,23.684210526315788,15.83371836967383,1,1,1,3,MNAR,TRUE,0.17791104447776113
Q9Y3D7,PAM16,30,78.94736842105263,15.760554507877474,1,1,1,3,MNAR,FALSE,0.010494752623688156
Q15772,SPEG,13,34.21052631578947,15.806256170101939,1,1,1,3,MNAR,TRUE,0.6271864067966016
Q13203,MYBPH,13,34.21052631578947,15.0687718991735,1,1,1,3,MNAR,TRUE,0.25037481259370314
Q9UBT2,UBA2,1,2.631578947368421,15.762965927110002,0,1,0,1,MAR,TRUE,NA
Q8IVD9,NUDCD3,20,52.63157894736842,15.835592205213905,1,1,1,3,MNAR,FALSE,0.136431784107946
Q92598,HSPH1,25,65.78947368421053,15.834868794027035,1,1,1,3,MNAR,FALSE,0.2433783108445777
Q00796,SORD,2,5.263157894736842,15.49783256797524,0,1,0,1,MAR,TRUE,NA
Q8WZ82,OVCA2,21,55.26315789473685,15.663610802760498,1,1,1,3,MNAR,FALSE,0.09895052473763119
P67870,CSNK2B,2,5.263157894736842,15.74095151698316,0,1,0,1,MAR,TRUE,NA
Q9BU61,NDUFAF3,7,18.421052631578945,15.731134956791484,0,1,1,2,MNAR,TRUE,0.4062968515742129
Q99797,MIPEP,24,63.1578947368421,15.721814514473914,1,1,1,3,MNAR,FALSE,0.025487256371814093
Q9H8M7,MINDY3,22,57.89473684210527,15.507966023964126,1,1,1,3,MNAR,FALSE,0.021989005497251374
Q15717,ELAVL1,17,44.73684210526316,15.312019508372519,1,1,1,3,MNAR,TRUE,0.7331334332833583
Q9P2J5,LARS1,8,21.052631578947366,15.752673502682466,1,1,1,3,MNAR,TRUE,0.031484257871064465
P49841,GSK3B,2,5.263157894736842,15.727603473971207,0,1,0,1,MAR,TRUE,NA
Q8TDQ7,GNPDA2,14,36.84210526315789,15.600209985609794,1,1,1,3,MNAR,TRUE,0.7796101949025487
O60343,TBC1D4,14,36.84210526315789,15.790849368775405,1,1,1,3,MNAR,TRUE,0.03798100949525238
L0R6Q1,SLC35A4,11,28.947368421052634,15.66866130978021,1,1,1,3,MNAR,TRUE,0.14442778610694654
Q8N4Q1,CHCHD4,6,15.789473684210526,15.650034453104418,0,1,1,2,MNAR,TRUE,0.07596201899050475
O96007,MOCS2,16,42.10526315789473,15.717595381455162,1,1,1,3,MNAR,TRUE,0.2493753123438281
P80108,GPLD1,18,47.368421052631575,15.052409302538555,1,1,1,3,MNAR,TRUE,0.001999000499750125
P60983,GMFB,5,13.157894736842104,15.333442965323016,0,1,1,2,MNAR,TRUE,0.19940029985007496
Q9P0U1,TOMM7,13,34.21052631578947,15.41142788700575,1,1,1,3,MNAR,TRUE,0.783608195902049
P14678,SNRPB,9,23.684210526315788,15.682839578768887,1,1,1,3,MNAR,TRUE,0.01699150424787606
Q99653,CHP1,2,5.263157894736842,15.564585444366076,0,1,0,1,MAR,TRUE,NA
Q8IXM3,MRPL41,24,63.1578947368421,15.692324396902675,1,1,1,3,MNAR,FALSE,0.0399800099950025
Q68EM7,ARHGAP17,30,78.94736842105263,15.714729093408334,1,1,1,3,MNAR,FALSE,0.05647176411794103
P0CW19,LIMS3,18,47.368421052631575,15.713595358142863,1,1,1,3,MNAR,TRUE,0.0029985007496251873
Q93009,USP7,4,10.526315789473683,15.649387912437579,0,1,1,2,MNAR,TRUE,0.8545727136431784
Q9NR50,EIF2B3,13,34.21052631578947,15.707992809372932,1,1,1,3,MNAR,TRUE,0.00849575212393803
O95870,ABHD16A,18,47.368421052631575,15.62643568658632,1,1,1,3,MNAR,TRUE,0.031984007996002
Q9H773,DCTPP1,12,31.57894736842105,15.571892421515475,1,1,1,3,MNAR,TRUE,0.9310344827586207
Q5T013,HYI,25,65.78947368421053,15.06216679590371,1,1,1,3,MNAR,FALSE,0.1924037981009495
Q16576,RBBP7,17,44.73684210526316,15.727062633073702,1,1,1,3,MNAR,TRUE,0.2638680659670165
Q5JVF3,PCID2,31,81.57894736842105,15.738356490119132,1,1,1,3,MNAR,FALSE,0.017991004497751123
Q06432,CACNG1,28,73.68421052631578,15.644044306954196,1,1,1,3,MNAR,FALSE,0.051974012993503245
Q16774,GUK1,3,7.894736842105263,15.055182831889198,0,1,1,2,MNAR,TRUE,0.35782108945527236
Q92552,MRPS27,16,42.10526315789473,15.56099011033329,1,1,1,3,MNAR,TRUE,0.05297351324337831
Q9Y316,MEMO1,4,10.526315789473683,15.591139004082734,0,1,1,2,MNAR,TRUE,0.0239880059970015
Q9HC35,EML4,22,57.89473684210527,15.476715815066123,1,1,1,3,MNAR,FALSE,0.4947526236881559
Q96EY1,DNAJA3,11,28.947368421052634,15.409849963629766,1,1,1,3,MNAR,TRUE,0.38630684657671166
P22087,FBL,27,71.05263157894737,15.208973204799452,1,1,1,3,MNAR,FALSE,0.10644677661169415
Q9Y2Q5,LAMTOR2,13,34.21052631578947,15.55844566238192,1,1,1,3,MNAR,TRUE,0.0029985007496251873
P63172,DYNLT1,14,36.84210526315789,15.57932366758502,1,1,1,3,MNAR,TRUE,0.16541729135432284
Q9Y315,DERA,15,39.473684210526315,15.027767588838863,1,1,1,3,MNAR,TRUE,0.2143928035982009
P32456,GBP2,21,55.26315789473685,15.296271652831994,1,1,1,3,MNAR,FALSE,0.8095952023988006
Q8N183,NDUFAF2,25,65.78947368421053,15.138437284090466,1,1,1,3,MNAR,FALSE,0.1969015492253873
O75391,SPAG7,11,28.947368421052634,15.62198574804646,1,1,1,3,MNAR,TRUE,0.08945527236381809
P50895,BCAM,6,15.789473684210526,15.346605632762436,0,1,1,2,MNAR,TRUE,0.1344327836081959
Q9Y5K5,UCHL5,7,18.421052631578945,15.570552555322598,1,1,1,3,MNAR,TRUE,0.017491254372813594
P55769,SNU13,8,21.052631578947366,15.49923958324326,1,1,1,3,MNAR,TRUE,0.07196401799100449
P45877,PPIC,17,44.73684210526316,15.414843919686719,1,1,1,3,MNAR,TRUE,0.4147926036981509
Q9Y295,DRG1,9,23.684210526315788,15.34843939474555,1,1,1,3,MNAR,TRUE,0.15592203898050974
O75153,CLUH,10,26.31578947368421,15.619319686498583,1,1,1,3,MNAR,TRUE,0.09045477261369315
P04233,CD74,26,68.42105263157895,15.08453451022231,1,1,1,3,MNAR,FALSE,9.995002498750624e-4
Q9Y6E0,STK24,25,65.78947368421053,15.344398252007188,1,1,1,3,MNAR,FALSE,0.7931034482758621
Q96DE0,NUDT16,2,5.263157894736842,15.530056566394961,0,1,0,1,MAR,TRUE,NA
O75439,PMPCB,3,7.894736842105263,15.546726856474606,0,1,1,2,MNAR,TRUE,0.5922038980509745
Q9Y5X1,SNX9,14,36.84210526315789,14.919869377594386,1,1,1,3,MNAR,TRUE,0.5817091454272864
Q9BVG4,PBDC1,15,39.473684210526315,15.218164248871515,1,1,1,3,MNAR,TRUE,0.46676661669165415
Q9BU02,THTPA,7,18.421052631578945,15.554792279491084,1,1,1,3,MNAR,TRUE,0.25487256371814093
O14964,HGS,4,10.526315789473683,15.446897729743606,0,1,1,2,MNAR,TRUE,0.046476761619190406
Q86WA6,BPHL,9,23.684210526315788,15.213263448894034,1,1,1,3,MNAR,TRUE,0.6751624187906047
Q9UMX5,NENF,21,55.26315789473685,15.254266663159532,1,1,1,3,MNAR,FALSE,0.01649175412293853
Q7L576,CYFIP1,14,36.84210526315789,15.20899829687565,1,1,1,3,MNAR,TRUE,0.3313343328335832
Q96HE7,ERO1A,7,18.421052631578945,15.448331178244251,1,1,1,3,MNAR,TRUE,0.6571714142928535
Q969M7,UBE2F,10,26.31578947368421,15.364358553294784,1,1,1,3,MNAR,TRUE,0.46326836581709147
Q15276,RABEP1,26,68.42105263157895,15.521083978020501,1,1,1,3,MNAR,FALSE,0.025487256371814093
Q6PI48,DARS2,15,39.473684210526315,15.422948558490047,1,1,1,3,MNAR,TRUE,0.6916541729135433
P51114,FXR1,11,28.947368421052634,15.498743837011164,1,1,1,3,MNAR,TRUE,0.03648175912043978
P49840,GSK3A,14,36.84210526315789,15.554086711722578,1,1,1,3,MNAR,TRUE,0.12493753123438281
Q9H4I9,SMDT1,28,73.68421052631578,15.459507139039193,1,1,1,3,MNAR,FALSE,4.997501249375312e-4
O75937,DNAJC8,30,78.94736842105263,15.062726864859384,1,1,1,3,MNAR,FALSE,0.0079960019990005
Q96BW5,PTER,8,21.052631578947366,15.442563929332579,1,1,1,3,MNAR,TRUE,0.02048975512243878
Q9BVV7,TIMM21,13,34.21052631578947,15.464829739248856,1,1,1,3,MNAR,TRUE,0.08945527236381809
Q15036,SNX17,30,78.94736842105263,15.048725271806129,1,1,1,3,MNAR,FALSE,0.047976011994003
Q9NZZ3,CHMP5,6,15.789473684210526,15.401254386073635,0,1,1,2,MNAR,TRUE,0.02348825587206397
Q9H446,RWDD1,7,18.421052631578945,15.457280505197346,1,1,1,3,MNAR,TRUE,0.022988505747126436
Q96DA6,DNAJC19,19,50,15.516896995915584,1,1,1,3,MNAR,FALSE,0.028985507246376812
O43684,BUB3,16,42.10526315789473,15.448055478033133,1,1,1,3,MNAR,TRUE,0.5877061469265368
Q14166,TTLL12,20,52.63157894736842,15.282657761211077,1,1,1,3,MNAR,FALSE,0.5167416291854073
P49902,NT5C2,9,23.684210526315788,15.390249102312914,1,1,1,3,MNAR,TRUE,0.49775112443778113
Q9UNF0,PACSIN2,2,5.263157894736842,15.188726263046796,0,1,0,1,MAR,TRUE,NA
Q9NQX3,GPHN,8,21.052631578947366,15.442886027016417,1,1,1,3,MNAR,TRUE,0.026486756621689155
Q9BZE9,ASPSCR1,24,63.1578947368421,15.247872277838189,1,1,1,3,MNAR,FALSE,0.02948525737131434
Q8TB22,SPATA20,22,57.89473684210527,15.420148766407475,1,1,1,3,MNAR,FALSE,0.0024987506246876563
Q96CT7,CCDC124,12,31.57894736842105,15.350114083047758,1,1,1,3,MNAR,TRUE,0.9760119940029985
Q9H3K2,GHITM,3,7.894736842105263,15.351963715928514,0,1,1,2,MNAR,TRUE,0.12693653173413294
Q92667,AKAP1,11,28.947368421052634,15.463868070981484,1,1,1,3,MNAR,TRUE,0.13893053473263367
P53384,NUBP1,8,21.052631578947366,15.45270852587907,1,1,1,3,MNAR,TRUE,0.19540229885057472
Q8TD55,PLEKHO2,28,73.68421052631578,14.669770933880134,1,1,1,3,MNAR,FALSE,0.01899050474762619
Q6PI78,TMEM65,18,47.368421052631575,15.44140072792845,1,1,1,3,MNAR,TRUE,0.005997001499250375
Q8IWE2,FAM114A1,24,63.1578947368421,15.171498963579014,1,1,1,3,MNAR,FALSE,0.12693653173413294
Q8TD30,GPT2,12,31.57894736842105,15.305967068655885,1,1,1,3,MNAR,TRUE,0.4407796101949025
Q86UT6,NLRX1,9,23.684210526315788,15.378038767249034,1,1,1,3,MNAR,TRUE,0.05647176411794103
Q15493,RGN,22,57.89473684210527,15.49849997518348,1,1,1,3,MNAR,FALSE,0.10744627686156921
Q8IVP5,FUNDC1,28,73.68421052631578,15.023911576119573,1,1,1,3,MNAR,FALSE,0.45077461269365315
Q9UDT6,CLIP2,8,21.052631578947366,15.404177943293265,1,1,1,3,MNAR,TRUE,0.00399800099950025
Q9Y2Q9,MRPS28,23,60.526315789473685,15.437099621564967,1,1,1,3,MNAR,FALSE,0.02348825587206397
P36873,PPP1CC,7,18.421052631578945,15.268198539856169,1,1,1,3,MNAR,TRUE,0.01249375312343828
Q08J23,NSUN2,16,42.10526315789473,15.467462608243107,1,1,1,3,MNAR,TRUE,0.01899050474762619
P42167,TMPO,2,5.263157894736842,15.301378808034846,0,1,0,1,MAR,TRUE,NA
Q8WUX9,CHMP7,31,81.57894736842105,15.100293943508786,1,1,1,3,MNAR,FALSE,0.02048975512243878
P49354,FNTA,4,10.526315789473683,15.357568830499979,0,1,1,2,MNAR,TRUE,0.20589705147426288
Q6ICL3,TANGO2,19,50,14.875945376411826,1,1,1,3,MNAR,FALSE,9.995002498750624e-4
Q9UNH7,SNX6,2,5.263157894736842,15.075194567028824,0,1,0,1,MAR,TRUE,NA
Q9Y2H1,STK38L,13,34.21052631578947,15.353114769330197,1,1,1,3,MNAR,TRUE,0.09895052473763119
Q9BXS5,AP1M1,10,26.31578947368421,15.333364557529418,1,1,1,3,MNAR,TRUE,0.10844577711144428
Q86YB7,ECHDC2,13,34.21052631578947,15.270264953206297,1,1,1,3,MNAR,TRUE,0.02048975512243878
P00326,ADH1C,11,28.947368421052634,15.060675472745304,1,1,1,3,MNAR,TRUE,0.16991504247876063
Q53EU6,GPAT3,16,42.10526315789473,15.389677958403636,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
P50552,VASP,19,50,14.262763050754314,1,1,1,3,MNAR,FALSE,0.2518740629685157
P54577,YARS1,2,5.263157894736842,15.305766355259188,0,1,0,1,MAR,TRUE,NA
Q92688,ANP32B,26,68.42105263157895,14.811633851832497,1,1,1,3,MNAR,FALSE,0.018490754622688656
P82663,MRPS25,25,65.78947368421053,15.292785921158439,1,1,1,3,MNAR,FALSE,0.00849575212393803
P42566,EPS15,23,60.526315789473685,14.964080531653625,1,1,1,3,MNAR,FALSE,0.05747126436781609
Q92616,GCN1,16,42.10526315789473,15.252932393105475,1,1,1,3,MNAR,TRUE,0.4572713643178411
Q712K3,UBE2R2,9,23.684210526315788,15.308001434972796,1,1,1,3,MNAR,TRUE,4.997501249375312e-4
Q9GZZ9,UBA5,16,42.10526315789473,15.049666698701797,1,1,1,3,MNAR,TRUE,0.2098950524737631
Q15813,TBCE,17,44.73684210526316,15.276710059752688,1,1,1,3,MNAR,TRUE,0.0024987506246876563
O15427,SLC16A3,13,34.21052631578947,15.153556058459992,1,1,1,3,MNAR,TRUE,0.2563718140929535
Q01085,TIAL1,16,42.10526315789473,15.37040745131959,1,1,1,3,MNAR,TRUE,0.32533733133433285
Q96S99,PLEKHF1,4,10.526315789473683,15.2999853011161,0,1,1,2,MNAR,TRUE,0.2703648175912044
P53701,HCCS,7,18.421052631578945,15.289751680201034,1,1,1,3,MNAR,TRUE,0.23788105947026486
Q86TI2,DPP9,21,55.26315789473685,15.427097132380315,1,1,1,3,MNAR,FALSE,0.0074962518740629685
P26196,DDX6,11,28.947368421052634,15.376320587388658,1,1,1,3,MNAR,TRUE,0.004497751124437781
Q8TCJ2,STT3B,17,44.73684210526316,15.124581134630759,1,1,1,3,MNAR,TRUE,0.11694152923538231
Q9P0P0,RNF181,17,44.73684210526316,15.290727001875815,1,1,1,3,MNAR,TRUE,0.0399800099950025
Q16821,PPP1R3A,9,23.684210526315788,15.251236463141815,1,1,1,3,MNAR,TRUE,0.029985007496251874
Q10713,PMPCA,5,13.157894736842104,15.224878226918907,0,1,1,2,MNAR,TRUE,1
Q9HAB8,PPCS,10,26.31578947368421,15.234718284772626,1,1,1,3,MNAR,TRUE,0.08345827086456771
Q9BY44,EIF2A,9,23.684210526315788,15.24948772332754,1,1,1,3,MNAR,TRUE,9.995002498750624e-4
Q567U6,CCDC93,19,50,14.832062719312127,1,1,1,3,MNAR,FALSE,0.10694652673663169
Q12955,ANK3,11,28.947368421052634,15.245144552223698,1,1,1,3,MNAR,TRUE,0.03298350824587706
Q13405,MRPL49,7,18.421052631578945,15.108931175287715,1,1,1,3,MNAR,TRUE,0.8675662168915542
Q4G0N4,NADK2,10,26.31578947368421,15.22375792997334,1,1,1,3,MNAR,TRUE,0.0034982508745627187
Q9NXR7,BABAM2,13,34.21052631578947,15.212965861065063,1,1,1,3,MNAR,TRUE,0.31984007996002
Q96HY6,DDRGK1,4,10.526315789473683,15.026920498823628,0,1,1,2,MNAR,TRUE,0.18640679660169915
Q9UK41,VPS28,10,26.31578947368421,15.225884837758175,1,1,1,3,MNAR,TRUE,0.1329335332333833
Q7L5D6,GET4,10,26.31578947368421,15.14185101040118,1,1,1,3,MNAR,TRUE,0.08845577211394302
P22570,FDXR,4,10.526315789473683,15.158970758051012,0,1,1,2,MNAR,TRUE,0.001999000499750125
Q01814,ATP2B2,9,23.684210526315788,15.241735645515421,1,1,1,3,MNAR,TRUE,0.09295352323838081
