gene,pre_mean,post_mean,pre_sd,pct_miss,shift,effect_d
STAT3,16.820711795577225,16.83902914126748,0.3844197826360094,12.5,0.01831734569025656,0.047649331583958746
ACSS2,16.760636693992936,16.755067245871764,0.40865306615044183,2.5,-0.005569448121171661,-0.013628793180573666
SRP54,16.67041938757885,16.64305453383995,0.4798263151303792,37.5,-0.02736485373889863,-0.05703074816032757
LHPP,16.365517102758346,16.299752483607627,1.0219978474454408,7.5,-0.06576461915071974,-0.06434907795070535
ARRB1,16.270200491836626,15.947271445531651,1.09882216719954,35,-0.3229290463049743,-0.2938865413754728
ARL8A,16.802146656712107,16.70302993139868,0.5538851119078004,20,-0.09911672531342575,-0.17894816665504576
TOM1L2,16.750316680329345,16.72203940698214,0.565626358585562,20,-0.028277273347203646,-0.04999284937483365
LAMB3,16.78674469362922,16.56154892950653,0.5318392147816927,25,-0.2251957641226916,-0.42342828032176805
LAMTOR1,16.494492890755414,16.436556917048,0.5523847378586352,17.5,-0.0579359737074121,-0.10488337156454695
UROD,16.48558115686748,16.467548852904798,0.9264192036300695,5,-0.01803230396268063,-0.019464518753522245
MAP2K4,16.803678477173342,16.69090176892907,0.5091589189453994,12.5,-0.11277670824427233,-0.22149608707211144
UQCC2,16.79659290185147,16.568869866173305,0.47833928882694665,32.5,-0.22772303567816365,-0.47607010546137507
TECR,16.69037224771187,16.643722984072745,0.6066852286327471,10,-0.04664926363912514,-0.07689203797536986
RCSD1,16.726543673982775,16.62412532486491,0.6663702055323156,5,-0.1024183491178654,-0.15369587095517076
PDP1,16.647019630075054,16.59160771351055,0.590026865542688,30,-0.05541191656450195,-0.09391422628448592
TARDBP,16.666569636887502,16.632481280195012,0.3981287663734309,7.5,-0.03408835669248944,-0.08562143600675101
RAB18,16.734253969802317,16.70661892635553,0.44500330336873256,5,-0.0276350434467858,-0.06210076023612622
MBNL1,16.758493587715403,16.71015175841617,0.34166019089968014,17.5,-0.048341829299232586,-0.14149096261971866
PALMD,16.395930140315286,16.317062736893952,0.593232640677444,20,-0.07886740342133436,-0.13294515172204865
VPS36,16.697433945131245,16.707426721404737,0.32116445694933277,10,0.009992776273492154,0.031114203509352296
PCCB,16.663806818534024,16.650544462296935,0.4709067817746369,2.5,-0.013262356237088824,-0.028163442851914213
TIMM9,16.59776382419628,16.531010766445856,0.5666836171063792,27.500000000000004,-0.06675305775042517,-0.11779599009987637
SFXN1,16.625826681133752,16.588458297494043,0.47779207147495834,10,-0.03736838363970918,-0.07821055616170412
TKFC,16.68097622881567,16.684062091213814,0.4197977576973373,10,0.0030858623981444566,0.007350831064632029
OSBP,16.680585611254447,16.645061611971265,0.4003883074755195,2.5,-0.03552399928318195,-0.08872386785509204
PCYT1A,16.59041602060158,16.568442154387395,0.5658507440594004,10,-0.021973866214185733,-0.03883332565147077
SIRT2,16.605601597130807,16.51713136183295,0.6330768789826074,15,-0.08847023529785858,-0.1397464324396676
ESYT2,16.570228186080886,16.508355540109775,0.40992704093423094,20,-0.06187264597111053,-0.15093575146958269
COPA,16.579256730335224,16.56688360016568,0.4427043707266779,15,-0.01237313016954289,-0.02794896772587312
MLYCD,16.642142375077448,16.39919148741207,0.5742925384136854,25,-0.24295088766537631,-0.4230437824187248
LRPAP1,16.292166304537563,16.248077780160887,0.572760654913546,22.5,-0.044088524376675764,-0.0769754765772635
SYNPO,16.565843850756867,16.39059503768261,0.6468554711504501,27.500000000000004,-0.17524881307425844,-0.2709242186087932
DCAF6,16.66663750413148,16.547406917542904,0.33738161852910215,12.5,-0.119230586588575,-0.35339977058735433
DYNC1LI1,16.629989615178253,16.587721724300053,0.389974629006025,12.5,-0.042267890878200376,-0.10838625832130057
PIP4K2A,16.39686513184046,16.174347767020414,0.6758878106514296,35,-0.22251736482004603,-0.329222337366287
LNPEP,16.45258400346754,16.440185587418636,0.5511861130468394,17.5,-0.012398416048903016,-0.022494064627947924
LSM2,16.26748623763932,16.246335400135997,0.4684823763284455,5,-0.021150837503324027,-0.045147562794327
FYCO1,16.543083143536965,16.48228270044842,0.5110654147271891,7.5,-0.06080044308854582,-0.11896802510301267
EIF4B,16.316100171549934,16.269071148647676,0.7228743999244656,10,-0.04702902290225808,-0.06505835994077563
MAPKAPK2,16.603670121140805,16.479840798482417,0.47012833905919515,22.5,-0.12382932265838775,-0.26339472091001953
RIC8A,16.461019834827724,16.45628953551735,0.49338796776527677,10,-0.004730299310374164,-0.009587382788841227
MYPN,16.51717683617457,16.32391574582507,0.672408577072666,10,-0.19326109034950179,-0.28741615877487003
SDCBP,16.37838071812042,16.353235344022274,0.6555418224456476,10,-0.02514537409814821,-0.03835815387695278
MFN2,16.548730454746867,16.48306388254516,0.5422278817003593,5,-0.06566657220170669,-0.12110511911667926
EIF4G2,16.505462355772547,16.388068505788787,0.6052870143501802,20,-0.11739384998375968,-0.19394741205507365
NUDC,16.521828382949565,16.481756125873876,0.49574016552406225,5,-0.040072257075689066,-0.08083318613759578
PRKRA,16.511607465856667,16.45779139189184,0.6416547810847291,17.5,-0.05381607396482835,-0.08387075971576383
LCMT1,16.53289611254942,16.415023983557177,0.4664473983036735,10,-0.11787212899224286,-0.2527018682511849
LYZ,16.13286213529223,16.01905879459469,0.9138006632951627,10,-0.11380334069753673,-0.12453847460250486
JAGN1,16.514758264606126,16.460148147781496,0.48001735605984985,22.5,-0.05461011682463024,-0.11376696308002102
SEC13,16.485722217645083,16.589993583648475,0.3953815209448015,22.5,0.10427136600339182,0.2637234177111402
ATP2B4,16.129723989748125,16.13016662763574,0.7553695385848056,2.5,4.426378876161152e-4,5.859885327721884e-4
HLA-B,16.263834009933507,16.27875786401176,0.6168473542046166,12.5,0.014923854078251253,0.02419375551589188
SNX1,16.02748130223985,15.93056499229896,0.904207826439064,15,-0.09691630994088918,-0.10718366630663147
PCYT2,16.483669384170575,16.466475265901444,0.39349484899618675,15,-0.01719411826913131,-0.04369591701897458
LSS,16.413701725986513,16.3485337632004,0.5297647420471477,7.5,-0.06516796278611281,-0.12301302373254773
GAA,16.40207173700981,16.398120878421807,0.5170098064988479,2.5,-0.0039508585880021485,-0.007641747870813264
FUBP1,16.414729091669148,16.38821206778167,0.3586011023392261,5,-0.026517023887478786,-0.07394574002841313
CBX3,16.328331946728852,16.27954277704742,0.5055991899581828,22.5,-0.04878916968143088,-0.09649772121958136
TRAPPC3,16.381891658332677,16.385398017533976,0.31359584477367236,12.5,0.0035063592012996025,0.01118114050213326
HTRA2,16.373806454968967,16.333064500667536,0.5849073447487569,17.5,-0.04074195430143135,-0.06965539870068102
APIP,16.406122550148933,16.086556834650345,0.5907592141839404,27.500000000000004,-0.31956571549858737,-0.5409407214071595
RUVBL1,16.203171874538846,16.145801205554353,0.6954617069489508,10,-0.05737066898449328,-0.08249292291905365
THOP1,16.35891455064647,16.33874689575826,0.38602297162020804,5,-0.020167654888211928,-0.05224470140614856
MXRA7,15.697170558146782,15.675596511285065,0.9512290936531727,12.5,-0.021574046861717378,-0.022680179785989057
CLPP,16.319388525382287,16.30001442712939,0.4942670600019408,12.5,-0.019374098252896488,-0.03919763184870222
MOB2,16.286741665995258,16.243122576310775,0.4855876699666478,25,-0.04361908968448347,-0.08982742434024202
MAVS,16.340440362962067,16.277948559471355,0.4679478248314679,10,-0.06249180349071182,-0.1335443828875972
TRIM25,16.260215921431598,16.25860516015125,0.5052336938003521,20,-0.001610761280346651,-0.003188150948980767
CARS1,16.17749596961826,16.183760556457855,0.5596563828034237,2.5,0.00626458683959541,0.011193630649247527
RAP1A,15.394185234117773,15.490737290410607,1.034164643057647,25,0.09655205629283437,0.09336236443683205
TPPP,16.240948433701192,16.158895866435316,0.5797804290871649,15,-0.08205256726587606,-0.14152352019723002
DHRS4,16.262609800593737,16.256916464406707,0.5265183206880698,2.5,-0.005693336187029274,-0.010813177743917919
RABGGTA,16.36821419497532,16.272090252168464,0.3575363329686703,17.5,-0.09612394280685521,-0.268850838203563
DUSP28,16.28084156730423,16.143931671420667,0.61858163671348,37.5,-0.13690989588356217,-0.22132874265547797
MARCKS,15.743405837364358,15.719018201809751,1.0053762285416055,10,-0.0243876355546071,-0.024257223179012005
NMT1,16.28717440487596,16.175324216913513,0.5521074043064491,35,-0.11185018796244606,-0.20258773399887828
PPID,16.287152143998412,16.192124531862937,0.4818276251505931,25,-0.09502761213547473,-0.19722325407509433
CNPY2,16.033764540680494,16.01314490577253,0.665998077830619,10,-0.020619634907962592,-0.030960502131068778
HDGFL2,16.150060778765564,16.11764927097098,0.4562907275340658,20,-0.03241150779458479,-0.07103258041149875
NUBPL,16.20454548647537,16.192648415723944,0.6870863728750938,15,-0.011897070751427208,-0.01731524772008539
RPA2,16.19074920298113,16.31372108787978,0.6101223024280865,15,0.12297188489865007,0.20155284343690164
IGFBP5,16.08034331047095,15.98791778082025,0.595443699354647,25,-0.09242552965070061,-0.15522127406986272
PDPR,16.30506820834668,16.10566978758387,0.43037363403246304,22.5,-0.19939842076280812,-0.46331467588873604
UBE2O,16.086186319079577,16.07342047110117,0.7478360000498,15,-0.012765847978407407,-0.0170703843858243
LUC7L2,16.216734531625953,16.255833983452398,0.3900491520602321,15,0.03909945182644492,0.10024237104457828
WBP2,16.05524326021614,16.042788580083137,0.727670300267387,2.5,-0.012454680133004103,-0.017115828594938605
MCCC2,16.133461733944962,16.05126818219795,0.7283334467871044,7.5,-0.08219355174701093,-0.11285154088363118
CBFB,16.222512594972436,16.098606842479843,0.5848104287722291,17.5,-0.12390575249259328,-0.2118733633952548
EPS15L1,16.171829371118697,16.165790398153575,0.368783515448378,10,-0.006038972965122014,-0.01637538748926901
MTARC2,16.11760444767013,16.109452726411533,0.5104675143846592,15,-0.008151721258595757,-0.015969128355645144
COL18A1,16.002614292945953,15.968716037974925,0.6486914724766202,12.5,-0.03389825497102805,-0.05225635977856915
ISYNA1,16.1552857941863,16.119369136230155,0.5682951303192808,12.5,-0.035916657956146736,-0.06320071392476645
EIF4EBP1,16.120012563565393,16.09673477818737,0.47206487895972604,17.5,-0.023277785378024163,-0.04931056389816726
ACACB,15.931170023425736,15.880722522136882,0.7518499014040483,15,-0.05044750128885411,-0.06709783587740786
RPL18A,16.196327346930637,16.182878380004905,0.4816909795647355,10,-0.01344896692573272,-0.02792032131862931
SND1,16.069820835374713,16.030071345930075,0.46168091333725464,10,-0.039749489444638186,-0.08609732024074702
DNAJB4,16.139867008585483,16.069304190831676,0.6404888062400874,32.5,-0.07056281775380668,-0.11017025913073678
HLA-DRB1,15.85025728176465,15.93647984590632,0.9260886051696967,35,0.08622256414166962,0.09310401149560649
HLA-C,16.045702707598828,16.111554687005444,0.5526371398037667,35,0.06585197940661658,0.1191595255975732
APPL1,16.16317535077068,16.162563816526443,0.4369021599463282,2.5,-6.115342442356564e-4,-0.0013997052436426065
RPL10,16.123648853727023,16.10381338305748,0.44862333279957717,5,-0.019835470669541166,-0.044214086114871515
ABHD11,16.064681953917724,15.998008510961963,0.7513433052395999,10,-0.06667344295576072,-0.0887389858814259
OSTC,16.137344756330425,16.139723169572584,0.47459133088139027,22.5,0.0023784132421589277,0.005011497445058346
MAPRE3,16.16841959675122,16.02893129555099,0.5248667473105061,15,-0.13948830120023104,-0.2657594559285561
SLC27A1,16.185337871986043,16.243622124753536,0.43233586697244436,20,0.05828425276749272,0.13481243917060334
UGGT1,16.12094989819131,16.13021710711054,0.2756415881096821,2.5,0.00926720891922983,0.033620503287560013
HUWE1,16.135066116434803,16.122325477440498,0.29533423702392103,5,-0.012740638994305442,-0.04313972915125819
TSFM,16.01164249789903,15.810129883518709,0.8748880987010749,15,-0.2015126143803201,-0.230329586926032
PGM3,16.117719221113255,16.118158852153233,0.3817145261689533,25,4.396310399776837e-4,0.0011517272983818687
EML2,16.090860807636773,16.118014075002904,0.50749291288739,27.500000000000004,0.027153267366131217,0.053504722285957096
MAP2K2,16.047651846133927,16.003393127514258,0.47173341134947494,7.5,-0.04425871861966968,-0.09382146262029642
AKT2,16.088337276322438,16.08219570936353,0.43647927043521273,15,-0.00614156695890955,-0.014070695620403242
AHCYL2,16.083404795441023,16.02493465610106,0.44087132391098904,22.5,-0.05847013933996337,-0.1326240473552967
ATXN10,16.14521620299705,16.02256508669595,0.3888828375767902,22.5,-0.12265111630110326,-0.31539349246001147
CLCC1,15.940434569609206,15.978793345256287,0.4222324924832316,20,0.038358775647081345,0.09084752199312258
ANP32E,15.724909573302137,15.778355575776633,1.1124694248212703,30,0.05344600247449627,0.048042670910333485
ATP6V1H,15.762491531811895,15.775379260439323,0.7283898190150939,5,0.012887728627427819,0.017693449703696032
KTN1,15.77460528968084,15.792044584180989,0.5331564428564362,30,0.01743929450014825,0.03270952594460939
BCAP29,16.031037805894467,16.00715099315008,0.5614201312019201,15,-0.023886812744386532,-0.0425471254357201
ARPC5L,16.004063879677016,15.991666424043041,0.39618891530197736,12.5,-0.012397455633974985,-0.031291778126921035
ATAD1,16.029375667796224,15.9370232842614,0.5971129303261581,10,-0.09235238353482345,-0.1546648529020771
GAPVD1,15.72314617897429,15.646397562088126,0.7580840871858728,20,-0.07674861688616375,-0.10124024258452208
ILF2,15.952618047942245,15.918671063661197,0.46041025320718976,17.5,-0.03394698428104803,-0.07373203364732955
ATG3,15.752437820261111,15.752074133132657,0.6723919713321875,2.5,-3.636871284538046e-4,-5.408855904886008e-4
NTPCR,15.904417746470761,15.766577285698128,0.6601594004712312,12.5,-0.13784046077263312,-0.2087987547768624
SEC31A,15.872457894505605,15.867670344747008,0.5085662942446396,17.5,-0.004787549758596299,-0.00941381647343956
MMAB,15.853483783160824,15.763416974636684,0.6383188920021239,25,-0.09006680852414028,-0.1411000201508067
USP24,16.016977824509706,15.88195450631324,0.3251417329987569,25,-0.13502331819646507,-0.41527526150259303
GNAI3,15.49522396500183,15.296574836173367,0.925859925834376,35,-0.19864912882846397,-0.2145563527327779
PPP2R5D,15.964754699718856,15.87851142578047,0.4274375253575047,15,-0.08624327393838627,-0.20176813878531888
IFITM1,15.661752662356541,15.658784024506943,0.771905316179478,10,-0.0029686378495981103,-0.003845857500102854
SLC25A24,15.820596147974124,15.812633395826168,0.3705159361176186,27.500000000000004,-0.007962752147955499,-0.02149098425128942
RPA3,15.818714073820766,15.707178659562194,0.632334835685693,22.5,-0.11153541425857227,-0.1763866356305124
PHYKPL,15.77549636861947,15.775693887706604,0.3795750350950393,22.5,1.975190871341681e-4,5.203690150083569e-4
TARS1,15.807874315502538,15.859328435818615,0.46446713412152557,25,0.05145412031607677,0.1107809714316924
TACC2,15.859678175991556,15.731830066635936,0.41849664217138843,25,-0.12784810935561985,-0.30549375185491157
UBA2,15.798753861880654,15.766760852647446,0.4079422465678241,5,-0.031993009233207914,-0.07842533962191334
SORD,15.596454612570996,15.574653493047677,0.6595327723762474,7.5,-0.0218011195233192,-0.03305539987766096
CSNK2B,15.75974148969375,15.775660172683208,0.45479681028837027,7.5,0.015918682989457977,0.03500174721842159
NDUFAF3,15.76390546401027,15.667347672889548,0.5791255024793177,22.5,-0.0965577911207216,-0.16673033860077674
GSK3B,15.68221494685887,15.638529101719683,0.6549613885766745,5,-0.04368584513918705,-0.06669987865104947
GNPDA2,15.642963712868445,15.701603918991939,0.492523892645419,40,0.058640206123493854,0.11906063238582923
GMFB,15.40984874339124,15.366827207759036,0.8742233432650037,15,-0.04302153563220479,-0.04921114948901982
TOMM7,15.432058787629522,15.408203150931424,0.9286238497449818,35,-0.02385563669809798,-0.025689235425785373
CHP1,15.625907920446759,15.620728629248012,0.4765632707827153,7.5,-0.005179291198746938,-0.010868003298366628
USP7,15.66285887875159,15.700718672548485,0.4500126486086585,12.5,0.03785979379689408,0.08413051036220504
DCTPP1,15.582723095706111,15.437178668311159,0.6985454215331922,32.5,-0.14554442739495244,-0.20835356285852732
GUK1,15.20450732735256,15.183001260658894,0.8869444216319591,7.5,-0.02150606669366617,-0.024247366767463807
MEMO1,15.634587708358492,15.568772484051715,0.6491675208686402,15,-0.06581522430677644,-0.10138403754197406
DNAJA3,15.453210846092231,15.355780391419458,0.7390553367602994,30,-0.09743045467277334,-0.13183106842833517
SPAG7,15.657555674460774,15.456029500834731,0.4568814931888738,32.5,-0.20152617362604275,-0.4410906911975362
BCAM,15.439665711663812,15.439706994343414,0.5174089825422682,17.5,4.1282679601906125e-5,7.978732684358385e-5
SNU13,15.507607434118103,15.431000696921648,0.7254810254880966,22.5,-0.07660673719645494,-0.10559440496037051
NUDT16,15.580748029178611,15.612524149326745,0.4235101165352798,10,0.03177612014813391,0.07503036859684285
PMPCB,15.590013595343835,15.551782055130639,0.4244304846220637,12.5,-0.038231540213196524,-0.09007727201131652
THTPA,15.573021905710474,15.543784667080192,0.4493482052388198,20,-0.029237238630281936,-0.06506588496273823
HGS,15.48059297961063,15.493143980244318,0.3840346981542225,10,0.012551000633687082,0.03268194435036907
ERO1A,15.426173253222737,15.38070092201255,0.8155095832062644,20,-0.04547233121018657,-0.05575940754908994
UBE2F,15.392411622281502,15.411724891444152,0.7501794949172249,27.500000000000004,0.01931326916264986,0.025744864120527438
CHMP5,15.45488965260657,15.443666051281602,0.38240838146294737,15,-0.011223601324967802,-0.029349778584953135
RWDD1,15.466584138520375,15.415795509429355,0.6347669633255693,20,-0.05078862909102,-0.08001145621211343
NT5C2,15.431917175127953,15.45539062329558,0.6388070551063078,27.500000000000004,0.023473448167626643,0.03674575598373798
PACSIN2,15.25499544614802,15.245176312501044,0.5978695015602785,5,-0.009819133646976397,-0.016423539955376716
GPHN,15.48838398239254,15.466746740760025,0.3898433705651531,22.5,-0.021637241632515014,-0.05550239728624258
CCDC124,15.399121851275638,15.415655004222586,0.3216450923286929,30,0.01653315294694835,0.051401850490704594
GHITM,15.34637774508197,15.326629003430417,0.8074149060405771,7.5,-0.019748741651552493,-0.024459223509257343
NUBP1,15.452236647659493,15.225735363417078,0.5673535682700303,22.5,-0.22650128424241522,-0.39922421733075736
GPT2,15.346522068898878,15.163009838873602,0.8141066984544212,35,-0.1835122300252756,-0.22541545275781782
PPP1CC,15.338159937222185,15.463481026937767,0.4631475901787558,20,0.1253210897155821,0.2705856456409788
TMPO,15.326196289933995,15.319806653233334,0.5841435280560014,7.5,-0.006389636700660617,-0.01093847041655154
FNTA,15.396549649323822,15.333067950314799,0.5220489257674119,15,-0.06348169900902256,-0.12160105284328374
SNX6,15.169849193672404,15.0937665316283,0.6630391406020596,7.5,-0.07608266204410441,-0.1147483721323285
YARS1,15.353421323653594,15.392427626433891,0.3718450207466089,7.5,0.039006302780297375,0.10489935484944395
PLEKHF1,15.344402396344874,15.35356325867572,0.4484689039104747,15,0.009160862330846342,0.020426973310673672
HCCS,15.319534473505591,14.938954402011515,0.6046541251422323,22.5,-0.3805800714940766,-0.6294178037808855
PMPCA,15.277451715335454,15.261997094084624,0.5348876712727154,17.5,-0.015454621250830414,-0.02889320894994192
MRPL49,15.155783473582169,14.957363983666562,0.8053933231526961,22.5,-0.1984194899156062,-0.246363465168667
BABAM2,15.254813956092034,15.176983040482124,0.5983955188134824,37.5,-0.07783091560991018,-0.13006600678466942
DDRGK1,15.116456463673071,15.15489322127082,0.5468144189514189,12.5,0.038436757597748894,0.07029214348710099
VPS28,15.262328918879215,14.99997724521925,0.6131056910340729,30,-0.26235167365996404,-0.42790611389934735
FDXR,15.14876474403605,15.134946508249502,0.7229055888557377,10,-0.013818235786548172,-0.019114855383011466
SCFD1,15.288487739663603,15.300245528796571,0.3609902323317426,12.5,0.0117577891329681,0.03257093427991407
GMPR2,14.957086049353057,14.82707971196535,0.974736407429886,30,-0.13000633738770695,-0.13337589157103324
OSBPL1A,15.206702643410267,15.145276874657828,0.5910796995057159,12.5,-0.061425768752439325,-0.10392129657608942
API5,15.21405047868797,15.234940141258383,0.3522743146009065,15,0.020889662570413137,0.05929942009561256
GMPPB,15.170831343667906,15.173525887909596,0.40312980834200357,2.5,0.0026945442416899112,0.00668406102930483
MRPL46,15.06145305124182,14.949388208037949,0.8001652795707772,25,-0.11206484320387133,-0.14005211931213124
MOB4,15.220105871993724,15.140258313377402,0.425797662960769,20,-0.07984755861632209,-0.1875246521108287
GORASP2,15.152265271371103,15.175718531061097,0.3690068908207607,10,0.0234532596899939,0.06355778245178069
DAZAP1,15.096018091498452,15.114321068832362,0.4610595939391804,7.5,0.018302977333910064,0.03969763903519261
CYGB,14.855835838524056,14.817666519422593,0.746160963098418,27.500000000000004,-0.03816931910146337,-0.0511542696403817
STAM,14.929264453619659,14.961270527949358,0.579722661581789,15,0.03200607432969882,0.05520928618241243
PDXP,14.720000025187094,14.700282552412801,0.5963094304070734,35,-0.019717472774292588,-0.033065840935690656
MAN2C1,15.13443508347108,15.076720916786485,0.5310628726639998,25,-0.057714166684595725,-0.10867671165766304
PPP2CB,15.080250977364377,15.105979237023826,0.3765397486605785,20,0.025728259659448582,0.0683281373373429
NTMT1,15.119585809312712,14.880728412252576,0.6024520126774626,27.500000000000004,-0.2388573970601353,-0.3964753906266945
TFRC,14.960552798941224,15.012296043703753,0.746982338689321,20,0.05174324476252856,0.06926970302044745
TPD52L1,15.026246727366402,15.085739041575346,0.6220197893705428,20,0.05949231420894385,0.09564376443577062
CHMP6,15.089475889407737,15.054790315156003,0.26673286603713925,10,-0.0346855742517338,-0.13003862166315966
SEC24C,15.110238782794575,15.112849948625424,0.3028270846110625,12.5,0.0026111658308494157,0.00862262975652617
PM20D2,14.931538938732283,14.740497711882409,0.7992358653285799,10,-0.19104122684987423,-0.23902984730462992
RTRAF,15.05929321576953,15.029499119194373,0.25588744104860356,15,-0.029794096575157525,-0.11643438401300203
CRK,14.728669811441913,14.726599382091198,0.7086250657418726,12.5,-0.0020704293507147753,-0.002921755736296464
KPNA1,14.982920353686794,14.850406197530992,0.5754652069715739,12.5,-0.13251415615580164,-0.230273098269775
DPP7,14.790059229545195,14.8539209419143,0.6723848522563614,20,0.0638617123691052,0.09497791652325406
MRPL55,14.832256903398019,14.850022305082195,0.7929566511856144,17.5,0.017765401684176396,0.02240400109843822
DAD1,14.89805262012957,14.95470660520383,0.40867494633115764,17.5,0.05665398507425934,0.13862847620796276
ABRAXAS2,14.757654098429985,14.758172257423027,0.52879258988798,10,5.181589930423058e-4,9.79890798303496e-4
DCTN4,14.7928026373147,14.801220805162412,0.3884732854744851,20,0.008418167847711544,0.021669875799643495
USP47,14.818268696498434,14.776217322841651,0.4609819530308092,27.500000000000004,-0.04205137365678269,-0.09122130135530974
STT3A,14.645779740511518,14.710393892094348,0.6482497798077328,22.5,0.06461415158283046,0.09967477598217565
SPCS1,14.533688017962966,14.534027331814233,0.5567927971408347,32.5,3.393138512670646e-4,6.094077599592921e-4
MOGS,14.591067767544208,14.588390595832053,0.5161516350328899,2.5,-0.002677171712155868,-0.005186793047716055
DCTN3,14.611673008728088,14.64776071853612,0.5281363287854155,17.5,0.03608770980803122,0.06833029246638672
RNF126,14.532439832684164,14.413832255475151,0.5088712780355514,22.5,-0.11860757720901205,-0.23307972433988647
UROS,14.453907728429488,14.411094594984798,0.4525666075871817,12.5,-0.04281313344469062,-0.09460073440447805
PPCDC,14.405951547616615,14.388398007986092,0.5061580447004813,22.5,-0.017553539630522863,-0.034679957800354946
G3BP1,14.434866830988055,14.466642425868363,0.3750407101439692,30,0.03177559488030823,0.08472572182393302
XPO7,14.444399762276143,14.438065932674245,0.33634241773831697,5,-0.006333829601897989,-0.0188314921575722
JPT2,14.363403642200735,14.327464197380788,0.44131070173229414,15,-0.03593944481994704,-0.08143796350025624
PIP4K2B,14.258239136823095,14.165649721797385,0.6351585822105205,20,-0.09258941502571005,-0.14577369749689018
COPE,14.03334034269798,13.9700843430418,0.6416607321926486,27.500000000000004,-0.0632559996561799,-0.09858169042076938
LSM6,13.993634051844632,14.04998991411322,0.4451894205476866,15,0.05635586226858891,0.12658850293265747
EIF5B,14.130796972948414,14.08344232914069,0.29146303631285214,25,-0.04735464380772392,-0.1624722105649587
ATP2B1,13.975984727175835,14.05099835015129,0.38443272784308286,27.500000000000004,0.07501362297545455,0.19512808754949057
TSC22D1,13.834398343007068,13.926796252908398,0.5693191925800428,10,0.09239790990132946,0.1622954418286871
NRP1,13.601657919332794,13.44316328215731,0.6627898700865578,37.5,-0.15849463717548495,-0.23913255818889653
RELA,13.188386779295293,13.246658073510137,0.5477091449373468,27.500000000000004,0.058271294214844005,0.10639094627771778
