replicate,r
181,0.18650929946592076
182,0.23160215456119482
183,0.19194161601798204
184,0.2806267393162559
185,0.2708675990640217
186,0.23996288439587635
187,0.18989915699346943
188,0.19760824833198196
189,0.2796075834924638
190,0.21535525418257043
191,0.23915184048565302
192,0.2100270550685167
193,0.11752143726955694
194,0.2716422733030149
195,0.1847743827498393
196,0.16498676163776696
197,0.17073380138418054
198,0.17725572855977928
199,0.19255594414891725
200,0.2019300150936988
201,0.22163334838000354
202,0.21052165538046944
203,0.22063134850179963
204,0.22853665276292945
205,0.24085293138584885
206,0.23164994391959823
207,0.299228148320109
208,0.19740133951615063
209,0.2968429275690062
210,0.21611578937922762
211,0.18829534459118738
212,0.23345447444240194
213,0.18617480205875797
214,0.21981116436720605
215,0.20805944717899316
216,0.2073985615871257
217,0.21300089152391147
218,0.17331764554898074
219,0.23985324167062422
220,0.24712203205796157
221,0.1922556648428362
222,0.24595917829115976
223,0.2531086717070879
224,0.2227066252091126
225,0.2045315480719361
226,0.24205316454674997
227,0.22274344492864948
228,0.2512775406418708
229,0.26118191885660424
230,0.11700597499996053
231,0.32151295933999274
232,0.20830244914345877
233,0.18761056778620952
234,0.18461478688591842
235,0.2301567609305775
236,0.16242254849930535
237,0.21584792146171436
238,0.22460605972214767
239,0.24194149391676878
240,0.27502518005726484
241,0.21312845735400546
242,0.2614759782476045
243,0.17534606722498
244,0.1496364463597938
245,0.14680519109165976
246,0.22990384845079712
247,0.2388719444742684
248,0.21637994965949103
249,0.17307723376015396
250,0.1726331854598646
251,0.1657499557951492
252,0.287904110591217
253,0.1905606088823299
254,0.18965747132031366
255,0.24930304826458533
256,0.21256446842320773
257,0.1485284633973827
258,0.20345631222012006
259,0.23214199992573384
260,0.2278269995363542
261,0.24106914058681947
262,0.16995299398887526
263,0.22003963007350502
264,0.16290633707692753
265,0.23797015986279524
266,0.20891314934428956
267,0.19694433019992444
268,0.2225260516421171
269,0.17100648196329937
270,0.27430468940960806
271,0.22505320252389227
272,0.2247501942528674
273,0.25348242174232516
274,0.21300868023682573
275,0.24381676497050817
276,0.25089095336915673
277,0.20258616829137735
278,0.17903168495222
279,0.18709865734259726
280,0.21971282348925386
281,0.1959309648881958
282,0.2574239397835186
283,0.18657825407032974
284,0.18906319022436222
285,0.2283472954730136
286,0.15808408784364927
287,0.21860157490256346
288,0.17412347717830784
289,0.22728613294866407
290,0.172881069637453
291,0.17479851930098367
292,0.2563230679750728
293,0.2767775556802707
294,0.2725328684612905
295,0.2574776767798226
296,0.20463819249843168
297,0.29021305115137236
298,0.20856267261241176
299,0.23692539876669672
300,0.2162019923962329
301,0.1568702607147156
302,0.23772940316358077
303,0.24411325579036375
304,0.19027848642831163
305,0.24749118726393485
306,0.2298097629246969
307,0.20306697344762548
308,0.226726012605857
309,0.14442944642648603
310,0.1521644833545174
311,0.1875160412794341
312,0.157629262997179
313,0.2224400804638091
314,0.19333204724282294
315,0.2576842049028624
316,0.22447852327533593
317,0.14707926763227958
318,0.2533150247129973
319,0.19746880125805064
320,0.21308070648706234
321,0.1770389006769767
322,0.24610303350901427
323,0.23748041761678518
324,0.1481136660675882
325,0.2446210025104135
326,0.23939853164247182
327,0.25460415199974273
328,0.22327127774176422
329,0.2582390551828044
330,0.3104700297709235
331,0.2130132246244681
332,0.24949557802943417
333,0.20721200347205612
334,0.20066183394956696
335,0.22222504823415393
336,0.18830559670407085
337,0.2656008468017538
338,0.2529131102327096
339,0.15725934068060085
340,0.18341153659836715
341,0.1987593466113002
342,0.20684522315172493
343,0.15442874969080914
344,0.11731694665321968
345,0.21084936385943584
346,0.29377673614552774
347,0.19684785357199394
348,0.23541194759097964
349,0.16029232387818293
350,0.17369828726316502
351,0.260530246024579
352,0.1694330224886635
353,0.27193699882003847
354,0.2375933650023043
355,0.2499084473524382
356,0.18827674308988535
357,0.21820415952597033
358,0.18214944263616872
359,0.18402171946252222
360,0.14965870766551756
361,0.16181961209691323
362,0.24786226285111276
363,0.17661411699301738
364,0.22243366565280032
365,0.20187698125414913
366,0.1394063028983456
367,0.14730049647211954
368,0.21232375188338048
369,0.15197292901027237
370,0.16986939160511205
371,0.1149149703033521
372,0.15482224916365778
373,0.22727707521749446
374,0.17109063424802473
375,0.27140695345062077
376,0.24112650749224063
377,0.21348252870669446
378,0.17685549652693303
379,0.2621221489307908
380,0.187657944425895
381,0.2895155513109477
382,0.23348405283128731
383,0.28359050340914815
384,0.21130097388792138
385,0.21735838828471848
386,0.17484662000428558
387,0.29050200330757464
388,0.21177409241321726
389,0.18219573444060055
390,0.12512428354120045
391,0.209582887938379
392,0.15098749423188007
393,0.23459358350986534
394,0.216096800650329
395,0.22245991091590694
396,0.21093293548190364
397,0.26594499195425825
398,0.25719767074100347
399,0.19711906782090635
400,0.2584558891191637
401,0.18485150719264207
402,0.2383163705467316
