gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
JPH1,0.305,0.325,0.795934,0.762168,NS
ACADVL,0.2217,0.4453,0.796629,0.688178,NS
ACOT2,-0.1924,0.5121,0.79698,0.649971,NS
NDUFV3,0.3055,0.3225,0.79704,0.764483,NS
SCRN3,0.2826,0.3464,0.79821,0.753874,NS
LGALS3BP,0.3134,0.3104,0.799336,0.767893,NS
SPPL2A,-0.2564,0.3792,0.799441,0.732637,NS
CHMP3,0.2846,0.3415,0.799464,0.755343,NS
NAPRT,-0.2166,0.4482,0.799685,0.685484,NS
GYG1,0.2661,0.3632,0.800467,0.7411,NS
SRP9,-0.2298,0.4199,0.800767,0.70491,NS
VPS35,0.2424,0.3977,0.80095,0.718706,NS
APEX1,0.1877,0.5136,0.800955,0.648922,NS
RACK1,0.2069,0.4636,0.801829,0.679982,NS
SYNCRIP,0.1808,0.5284,0.802554,0.643461,NS
RUVBL1,-0.2647,0.3585,0.803765,0.744133,NS
PTCD3,0.3879,0.2445,0.803785,0.819676,NS
CUL2,-0.2595,0.3654,0.803851,0.74097,NS
CTSH,-0.3466,0.2727,0.804422,0.796943,NS
MYOZ2,-0.5875,0.1604,0.804923,0.875358,NS
SLC1A4,-0.4076,0.2302,0.805721,0.83392,NS
FBLN5,-0.3433,0.2728,0.806025,0.796943,NS
SNCA,-0.3705,0.2525,0.806236,0.813674,NS
UFSP2,-0.2905,0.3219,0.806251,0.765037,NS
EML1,0.2432,0.383,0.806949,0.730515,NS
RPL36AL,-0.3612,0.2563,0.808006,0.810452,NS
PGRMC2,-0.1895,0.4885,0.808053,0.664547,NS
UBFD1,0.2926,0.3162,0.808092,0.765046,NS
MOB1A,0.3365,0.2749,0.808162,0.796194,NS
AMPD1,0.3191,0.2898,0.808192,0.781352,NS
GSTO1,-0.2309,0.4003,0.808245,0.718706,NS
DCTPP1,-0.2989,0.3086,0.808661,0.767893,NS
GLRX,0.2601,0.3546,0.808671,0.747688,NS
BCKDK,-0.3647,0.2519,0.809309,0.813674,NS
PLIN3,0.194,0.4711,0.810243,0.673209,NS
CLU,-0.37,0.2467,0.810428,0.818118,NS
LRRC20,0.2684,0.3372,0.81187,0.757166,NS
KRAS,0.2461,0.3673,0.812114,0.74097,NS
TTR,-0.3472,0.2601,0.812228,0.809568,NS
TOMM5,0.2658,0.3393,0.812486,0.755343,NS
THY1,0.3317,0.2716,0.812667,0.798043,NS
GSR,0.1852,0.4839,0.813552,0.667345,NS
CDH13,0.2035,0.4358,0.815303,0.691572,NS
ABRAXAS2,-0.2057,0.4304,0.815568,0.696595,NS
MINDY3,0.2924,0.3027,0.815654,0.770192,NS
MYL4,0.4191,0.2111,0.815693,0.841689,NS
ACAA2,-0.1758,0.5032,0.815742,0.653907,NS
MAP2K1,0.2184,0.4046,0.815862,0.716638,NS
FKBP2,-0.2073,0.4257,0.816106,0.698867,NS
EIF3F,-0.214,0.4117,0.816385,0.711318,NS
MICOS13,0.2852,0.308,0.816881,0.767893,NS
ACAT1,0.187,0.4697,0.816925,0.674338,NS
CHORDC1,-0.2926,0.298,0.818138,0.772876,NS
CUTC,0.2808,0.3099,0.818396,0.767893,NS
DGLUCY,0.2851,0.3051,0.818482,0.76977,NS
LSM2,0.2185,0.3977,0.818627,0.718706,NS
MRPL46,0.2813,0.3081,0.819109,0.767893,NS
AARSD1,-0.2377,0.3633,0.819704,0.7411,NS
PEA15,-0.3123,0.276,0.819985,0.795701,NS
NAXE,0.1839,0.4674,0.820434,0.677419,NS
SNF8,0.2633,0.3258,0.820743,0.762098,NS
KLKB1,0.3245,0.2643,0.820817,0.806184,NS
ECHDC3,-0.2661,0.3208,0.821582,0.765046,NS
PRKDC,-0.2275,0.3736,0.822259,0.735916,NS
GAPVD1,0.2851,0.2978,0.822432,0.772876,NS
L3HYPDH,-0.2668,0.3167,0.82316,0.765046,NS
SIAE,0.3691,0.2288,0.823271,0.83409,NS
MYLK3,-0.2975,0.2838,0.823324,0.786363,NS
PHKB,0.2633,0.3193,0.824012,0.765046,NS
TOM1,0.2304,0.3644,0.824237,0.7411,NS
NDUFC2,-0.2331,0.3594,0.824565,0.744133,NS
UROD,-0.2275,0.3676,0.824818,0.74097,NS
VPS26A,0.1773,0.4698,0.825502,0.674338,NS
PGM2L1,0.2211,0.3766,0.825542,0.732973,NS
GPT,0.2487,0.3343,0.825756,0.757182,NS
COX7C,0.2924,0.2843,0.825794,0.786363,NS
ISOC1,0.214,0.3874,0.826219,0.72863,NS
FMOD,-0.4616,0.1784,0.827301,0.864768,NS
JPT1,-0.315,0.2611,0.827455,0.808194,NS
PLIN5,0.2692,0.3051,0.827684,0.76977,NS
TTLL12,0.2983,0.2742,0.828358,0.796194,NS
NSF,0.1989,0.4111,0.828377,0.711405,NS
SMAP1,0.3101,0.2619,0.829419,0.807641,NS
CLCC1,-0.2104,0.3851,0.829787,0.730055,NS
MMAB,0.2679,0.3005,0.830771,0.770192,NS
AGT,0.3041,0.2646,0.830901,0.806164,NS
PAFAH1B1,0.1877,0.4283,0.83104,0.697228,NS
DUSP23,0.3105,0.2587,0.831124,0.810355,NS
TOMM22,0.2769,0.2892,0.831613,0.781584,NS
FBLN2,-0.2336,0.3406,0.832617,0.755343,NS
KIF5B,-0.1746,0.4556,0.832671,0.681138,NS
EPS15L1,-0.1972,0.4021,0.833101,0.717595,NS
THNSL1,0.3546,0.2236,0.833103,0.83598,NS
ASPN,0.3452,0.2294,0.833315,0.83409,NS
DDB1,0.1614,0.4875,0.834267,0.664935,NS
TSTD1,0.2227,0.3524,0.834704,0.749475,NS
CRIP2,-0.2571,0.3009,0.836829,0.770192,NS
MICU1,0.3127,0.2466,0.83733,0.818118,NS
MYOM3,0.4087,0.1869,0.838736,0.857602,NS
GPT2,-0.2975,0.2558,0.839261,0.810452,NS
PSMA6,0.2084,0.3651,0.839264,0.74097,NS
SCFD1,0.1843,0.412,0.839589,0.711318,NS
COASY,-0.2015,0.3768,0.839593,0.732973,NS
CSNK2A1,0.2129,0.3564,0.839703,0.746515,NS
ACLY,0.2967,0.2553,0.839951,0.810452,NS
CLIC5,0.239,0.3168,0.840008,0.765046,NS
SMIM20,0.2197,0.3441,0.840243,0.754009,NS
LAMTOR3,0.2287,0.3305,0.840258,0.760387,NS
TST,-0.2293,0.328,0.841016,0.761953,NS
MARCKS,-0.2493,0.2993,0.842151,0.77173,NS
RPL38,-0.214,0.3483,0.84229,0.751929,NS
NUDT19,0.3229,0.2295,0.843172,0.83409,NS
TMED7,0.209,0.3526,0.843906,0.749475,NS
SPEG,-0.2179,0.3367,0.844515,0.757166,NS
NUTF2,-0.1639,0.4469,0.844775,0.686191,NS
PNPO,-0.2103,0.3483,0.844805,0.751929,NS
ANK2,0.1882,0.3873,0.845525,0.72863,NS
SYPL2,0.209,0.3483,0.845692,0.751929,NS
IBA57,0.2811,0.2587,0.845814,0.810355,NS
MYOC,-0.3565,0.2039,0.845876,0.844707,NS
DECR1,-0.2072,0.3496,0.84641,0.751929,NS
TFG,0.2218,0.326,0.846678,0.762098,NS
NT5C1A,-0.2359,0.3059,0.846931,0.769658,NS
ACP1,-0.1587,0.4516,0.847884,0.683116,NS
SNRNP70,-0.3297,0.2169,0.848181,0.840405,NS
GLUD1,-0.2079,0.343,0.848603,0.755343,NS
CS,0.189,0.3771,0.848683,0.732973,NS
SENP8,-0.1968,0.3608,0.849193,0.742851,NS
MFAP4,-0.3412,0.2074,0.849661,0.844172,NS
PTPA,-0.2219,0.3189,0.849687,0.765046,NS
KARS1,0.1833,0.3843,0.850237,0.730055,NS
ENDOG,-0.2622,0.268,0.850624,0.802072,NS
NAE1,0.197,0.3562,0.850793,0.746515,NS
PHKA1,0.2204,0.3183,0.850867,0.765046,NS
NUDCD3,-0.2943,0.2369,0.8517,0.826218,NS
TRA2B,0.3855,0.1807,0.851805,0.862813,NS
RDH14,0.2162,0.3216,0.852048,0.765046,NS
TOM1L2,0.2465,0.2811,0.852537,0.788232,NS
RCN3,-0.3282,0.2107,0.852769,0.841689,NS
PPME1,-0.1873,0.3683,0.853123,0.74097,NS
MECP2,-0.2853,0.2405,0.853859,0.822391,NS
EML2,0.2274,0.3011,0.854111,0.770192,NS
STUB1,0.2225,0.3036,0.855917,0.770192,NS
AIFM1,0.1785,0.3784,0.855947,0.732637,NS
GNPDA2,-0.2172,0.3094,0.856675,0.767893,NS
ATP6V1E1,0.2106,0.3186,0.856833,0.765046,NS
C20orf27,-0.2743,0.2438,0.857322,0.819926,NS
DPP3,-0.1699,0.3911,0.858153,0.724102,NS
SURF1,0.2353,0.2821,0.858269,0.787638,NS
EEF1A2,0.1984,0.3336,0.85869,0.757182,NS
CLTB,-0.2202,0.3004,0.858717,0.770192,NS
MRPS18B,-0.2963,0.2231,0.858834,0.83598,NS
LIMS1,-0.1672,0.3942,0.859184,0.721686,NS
ANP32B,-0.3201,0.2057,0.859296,0.844197,NS
XPO1,0.1696,0.3882,0.859311,0.728027,NS
LRPAP1,-0.2537,0.2592,0.859487,0.810355,NS
RAB12,-0.1852,0.3549,0.859542,0.747688,NS
IGHA1,-0.357,0.184,0.859637,0.860528,NS
PDK2,0.2542,0.2568,0.860466,0.810452,NS
RPL6,0.1832,0.3559,0.860629,0.746546,NS
SUPV3L1,0.2447,0.2654,0.861095,0.805137,NS
BTF3,-0.2708,0.2398,0.861134,0.823242,NS
TECR,0.2209,0.2936,0.861317,0.776929,NS
STAT3,-0.1775,0.3651,0.861369,0.74097,NS
ALDH16A1,-0.2111,0.3042,0.862564,0.76977,NS
MESD,-0.2646,0.2418,0.863009,0.820817,NS
AK2,-0.1691,0.3783,0.863043,0.732637,NS
DNPEP,0.1746,0.366,0.863158,0.74097,NS
DARS1,0.1666,0.3816,0.863793,0.731226,NS
MTCH2,0.1707,0.3725,0.863848,0.73681,NS
KCTD12,-0.2195,0.2864,0.865199,0.784589,NS
HUWE1,-0.1637,0.3839,0.865325,0.730055,NS
RPS11,-0.2118,0.2953,0.865891,0.775447,NS
DYNLL1,0.1986,0.3145,0.866022,0.765667,NS
APOC2,0.2855,0.2185,0.866169,0.840405,NS
PCOLCE,0.2958,0.2105,0.866445,0.841689,NS
PHKG1,0.2375,0.2621,0.866469,0.807641,NS
TBC1D17,-0.2181,0.2844,0.866922,0.786363,NS
AKAP12,-0.2554,0.2425,0.867077,0.820594,NS
SGCA,-0.2137,0.2883,0.867755,0.782254,NS
EIF5A,-0.1626,0.376,0.868695,0.732973,NS
TOMM40,0.2326,0.2619,0.8691,0.807641,NS
SELENOW,-0.2058,0.2953,0.869417,0.775447,NS
MIEN1,0.1821,0.3328,0.869777,0.758059,NS
FERMT3,-0.2718,0.2224,0.870039,0.83598,NS
TMLHE,-0.2004,0.3013,0.870182,0.770192,NS
PLCL1,-0.2804,0.215,0.87041,0.840405,NS
CHMP2A,-0.2127,0.2821,0.870987,0.787638,NS
LSM8,-0.1796,0.3311,0.872002,0.759876,NS
SNTB1,0.221,0.2678,0.872597,0.802072,NS
USP5,-0.1482,0.3986,0.872785,0.718706,NS
UBE2R2,0.2758,0.2134,0.873234,0.840882,NS
HSPB3,-0.2089,0.2809,0.873587,0.788232,NS
AKR7A2,0.1559,0.3762,0.873685,0.732973,NS
PRKAA2,-0.1871,0.3111,0.874561,0.767833,NS
F10,0.2539,0.2286,0.8749,0.83409,NS
TPPP3,0.203,0.2838,0.875765,0.786363,NS
PGPEP1,0.2624,0.2193,0.875912,0.840075,NS
RAC1,-0.1443,0.3985,0.876015,0.718706,NS
OSBP,0.1804,0.3187,0.876018,0.765046,NS
GPI,0.1374,0.4181,0.876092,0.70533,NS
SSR4,-0.2022,0.2832,0.876462,0.787042,NS
CRKL,-0.1414,0.4049,0.876472,0.716638,NS
CDC42,-0.1809,0.3154,0.876927,0.765046,NS
RIDA,0.1873,0.3042,0.877058,0.76977,NS
ARPC5L,-0.1673,0.3343,0.87916,0.757182,NS
ARPC2,0.1991,0.2806,0.879334,0.788451,NS
APIP,-0.1945,0.2866,0.87956,0.784589,NS
NUBPL,0.2311,0.2409,0.879684,0.82216,NS
CBFB,-0.2105,0.2624,0.880549,0.807641,NS
IGKV3-20,-0.29,0.1905,0.880576,0.85436,NS
TMOD3,-0.2344,0.2349,0.880911,0.827943,NS
LNPK,0.1642,0.3354,0.880922,0.757182,NS
EIF3I,-0.1729,0.318,0.8811,0.765046,NS
SRSF2,-0.1722,0.3188,0.88122,0.765046,NS
MRPL21,-0.2867,0.1914,0.881316,0.85436,NS
HNRNPM,-0.2126,0.258,0.881348,0.810452,NS
LDHD,0.2604,0.2104,0.881481,0.841689,NS
CACNA2D1,0.1651,0.3312,0.881676,0.759876,NS
PAK1,-0.2249,0.2421,0.882178,0.820817,NS
PRKRA,-0.2297,0.2364,0.882445,0.826252,NS
PTGES3,-0.1315,0.4124,0.882625,0.711311,NS
IGKV4-1,0.2767,0.1959,0.882671,0.852702,NS
C1R,0.2301,0.2355,0.882702,0.827494,NS
NFU1,-0.2111,0.2558,0.883065,0.810452,NS
PPP1R12B,0.2558,0.2108,0.883243,0.841689,NS
FAM98A,-0.2291,0.2348,0.883498,0.827943,NS
MYH4,0.3199,0.1672,0.884148,0.870744,NS
ILVBL,-0.3017,0.1769,0.884396,0.865503,NS
EIF3A,0.1439,0.3692,0.884896,0.740852,NS
CLASP2,-0.1836,0.2892,0.88494,0.781584,NS
MYH3,0.3464,0.15310000000000001,0.885067,0.880067,NS
PSMD12,0.1551,0.3399,0.885659,0.755343,NS
PSMB4,0.144,0.3648,0.886094,0.74097,NS
TMED10,-0.1754,0.2975,0.886786,0.772918,NS
UCHL1,-0.2021,0.2553,0.887997,0.810452,NS
HNRNPH1,-0.1309,0.3936,0.888106,0.722242,NS
TATDN1,-0.1821,0.2818,0.888568,0.787638,NS
EEF1B2,0.1514,0.3389,0.888581,0.755511,NS
SSBP1,0.1905,0.2693,0.888583,0.801289,NS
GPNMB,-0.3031,0.1692,0.888606,0.870744,NS
AHSA1,0.1696,0.3024,0.888628,0.770192,NS
ACOT1,0.2567,0.1985,0.889257,0.849424,NS
TSC22D1,-0.1857,0.2744,0.88926,0.796194,NS
AP2M1,0.1463,0.3479,0.88938,0.752031,NS
PRELP,-0.331,0.1524,0.89034,0.880067,NS
RPS18,0.1193,0.422,0.890574,0.703128,NS
MPST,-0.1453,0.3463,0.890635,0.753874,NS
HNRNPC,-0.225,0.2234,0.890716,0.83598,NS
DDT,-0.1915,0.2621,0.890857,0.807641,NS
ESD,-0.1255,0.3991,0.891056,0.718706,NS
RAB5C,-0.1711,0.2922,0.891252,0.777553,NS
PIN1,-0.1498,0.3281,0.892974,0.761953,NS
UFM1,-0.1517,0.3238,0.893074,0.763547,NS
DYNC1H1,0.1251,0.3922,0.893169,0.723456,NS
CTSG,0.2604,0.1879,0.893451,0.856945,NS
DCAF6,-0.161,0.3032,0.8937,0.770192,NS
ABHD16A,-0.2609,0.1871,0.893702,0.857602,NS
HNRNPU,-0.1559,0.3125,0.8939,0.767528,NS
TSPO,0.1874,0.259,0.894239,0.810355,NS
LMNB2,0.2249,0.2149,0.894687,0.840405,NS
TMPO,-0.1965,0.244,0.895469,0.819926,NS
ATP5F1D,0.1935,0.2472,0.895702,0.818118,NS
PDCD5,0.1559,0.306,0.895993,0.769658,NS
RAD23B,-0.1286,0.368,0.896762,0.74097,NS
UBE2O,0.2044,0.2315,0.896774,0.832746,NS
UBAP2L,-0.2122,0.2228,0.896831,0.83598,NS
ATAD3A,0.2042,0.2307,0.897198,0.833277,NS
RPS15A,0.1582,0.2966,0.897594,0.774,NS
SQSTM1,-0.2317,0.2021,0.897777,0.84654,NS
CORO1B,-0.241,0.1938,0.898012,0.853214,NS
LTA4H,-0.1161,0.4023,0.898028,0.717595,NS
SNRPE,0.2189,0.212,0.898659,0.841689,NS
RAB14,-0.1536,0.302,0.898679,0.770192,NS
PRKCQ,-0.1842,0.2509,0.899074,0.814831,NS
SNX6,-0.2057,0.2241,0.899309,0.83598,NS
KDSR,0.2953,0.1548,0.900118,0.878732,NS
SLC37A4,-0.1914,0.2387,0.900143,0.824351,NS
BLMH,0.1397,0.3251,0.90073,0.762168,NS
PSMB5,0.143,0.3152,0.901416,0.765046,NS
LAMP1,0.2237,0.2005,0.901856,0.847347,NS
RPS16,-0.1489,0.3004,0.902107,0.770192,NS
ETFB,0.1691,0.2637,0.902451,0.806848,NS
PAK2,0.1274,0.3491,0.902636,0.751929,NS
PSMD14,-0.1364,0.3258,0.902747,0.762098,NS
H3-3A,-0.2774,0.1599,0.902938,0.875358,NS
EPDR1,-0.1806,0.2453,0.903036,0.81905,NS
SGCG,0.2069,0.214,0.903095,0.840405,NS
ADI1,0.2419,0.1825,0.903339,0.860966,NS
HNRNPR,0.1266,0.3487,0.903347,0.751929,NS
EEF2K,0.2478,0.1778,0.903554,0.864995,NS
TAGLN,-0.2495,0.1757,0.903984,0.866841,NS
LYVE1,-0.2628,0.1654,0.904721,0.872501,NS
RAB23,-0.3121,0.1388,0.9051,0.890713,NS
RPSA,-0.1258,0.3398,0.906283,0.755343,NS
H6PD,0.1409,0.3024,0.906519,0.770192,NS
RPS3A,-0.1208,0.3525,0.906563,0.749475,NS
PARVB,0.1795,0.2367,0.906821,0.826218,NS
HDGF,-0.1341,0.3159,0.907068,0.765046,NS
AP2A2,0.1901,0.2227,0.90712,0.83598,NS
HP1BP3,-0.1841,0.2279,0.907883,0.834307,NS
EIF3K,0.2114,0.1981,0.908097,0.849823,NS
RNPEP,0.1754,0.2381,0.908311,0.824791,NS
PTER,0.1894,0.2204,0.908361,0.838761,NS
SPAG7,-0.169,0.2463,0.908579,0.818118,NS
REEP5,0.1448,0.2856,0.909185,0.785549,NS
ATP2A3,-0.1787,0.2313,0.909226,0.832746,NS
ATG7,0.2233,0.1848,0.909381,0.859875,NS
IST1,0.1345,0.3065,0.909433,0.769594,NS
SH3BGRL,-0.2149,0.1906,0.910003,0.85436,NS
CAND2,0.1799,0.2275,0.910084,0.834307,NS
CALD1,-0.2137,0.1912,0.910209,0.85436,NS
HSPG2,-0.2211,0.1845,0.910374,0.860016,NS
LNPEP,0.1787,0.2279,0.910505,0.834307,NS
TRIM25,-0.1519,0.2672,0.910781,0.802772,NS
TRIM72,0.1385,0.293,0.910816,0.776929,NS
SDHC,0.2275,0.1773,0.91132,0.865068,NS
WBP2,-0.1895,0.2117,0.911794,0.841689,NS
NARS1,0.111,0.3607,0.911931,0.742851,NS
TIMM10,0.2321,0.1722,0.912074,0.868778,NS
GLO1,-0.1359,0.2933,0.912299,0.776929,NS
HSPE1,-0.1484,0.2682,0.912423,0.802072,NS
ARPP19,0.1639,0.2424,0.912581,0.820594,NS
PPP6R2,0.1948,0.2024,0.913225,0.84654,NS
RGN,0.2063,0.1911,0.913242,0.85436,NS
NUDC,-0.1591,0.2456,0.913955,0.818856,NS
WDR1,-0.1162,0.3349,0.914264,0.757182,NS
HYOU1,-0.1623,0.2391,0.914534,0.824075,NS
MT-ND1,-0.2271,0.1707,0.914612,0.869815,NS
RPL18A,-0.1668,0.2319,0.914776,0.832746,NS
NID2,-0.2113,0.183,0.914792,0.860966,NS
GANAB,-0.1562,0.2474,0.914864,0.818118,NS
MTX2,0.2212,0.1745,0.914981,0.867515,NS
CNN3,-0.2194,0.1753,0.915255,0.867254,NS
PPP3R1,-0.121,0.3174,0.915363,0.765046,NS
EIF3M,0.1402,0.2728,0.915684,0.796943,NS
CBR4,-0.1874,0.2036,0.915889,0.844707,NS
VPS4A,0.1681,0.2259,0.91628,0.83598,NS
ARPC5,-0.2088,0.1817,0.916324,0.861303,NS
CAPZB,0.172,0.2206,0.916342,0.838761,NS
GGPS1,0.2657,0.1422,0.91669,0.888998,NS
COL14A1,-0.2344,0.1604,0.917054,0.875358,NS
KPNA1,-0.1753,0.2144,0.917134,0.840405,NS
VAPA,-0.15,0.2501,0.917228,0.815756,NS
RAB18,-0.1479,0.2517,0.917862,0.813674,NS
CASP3,-0.2618,0.1406,0.91876,0.890153,NS
FBN1,-0.2411,0.1525,0.918789,0.880067,NS
TPT1,-0.1142,0.3201,0.919231,0.765046,NS
ADPRHL1,0.1873,0.1947,0.919467,0.852781,NS
MYH1,0.2613,0.1395,0.919515,0.890506,NS
RCN1,-0.15,0.2424,0.919683,0.820594,NS
FAM114A1,-0.1625,0.2227,0.920046,0.83598,NS
TTC38,-0.2244,0.1591,0.921049,0.876036,NS
SLC2A1,-0.2228,0.1597,0.921323,0.875358,NS
HEXB,0.2949,0.1192,0.922247,0.912932,NS
VPS29,-0.168,0.2091,0.922331,0.842924,NS
COPE,-0.1608,0.2169,0.922851,0.840405,NS
GBP2,-0.1668,0.2088,0.922969,0.842924,NS
EIF4A2,0.1277,0.2723,0.923078,0.797258,NS
MT-ATP6,-0.1692,0.2045,0.923415,0.844197,NS
TPSB2,-0.219,0.158,0.923442,0.876557,NS
MAP3K20,-0.1782,0.1938,0.923575,0.853214,NS
CCT8,0.112,0.3081,0.923613,0.767893,NS
JAGN1,0.1592,0.2157,0.924002,0.840405,NS
SEPTIN2,-0.1388,0.2471,0.924072,0.818118,NS
DAD1,0.1523,0.2248,0.924204,0.83598,NS
COQ6,0.1879,0.18,0.925063,0.862813,NS
COMT,-0.1567,0.215,0.925386,0.840405,NS
SUGT1,-0.1331,0.2529,0.925448,0.813494,NS
PFKFB2,0.1567,0.214,0.925684,0.840405,NS
AMPD3,0.1869,0.1791,0.925825,0.864213,NS
SNTA1,0.1535,0.2168,0.92625,0.840405,NS
ENSA,-0.1843,0.1802,0.926409,0.862813,NS
EIF1,0.1534,0.2159,0.926565,0.840405,NS
COA3,0.1903,0.1738,0.926659,0.867552,NS
DAZAP1,-0.1535,0.2148,0.92691,0.840405,NS
HSPA2,0.1822,0.1801,0.927247,0.862813,NS
RANBP1,-0.1594,0.2057,0.927283,0.844197,NS
NIBAN1,-0.1253,0.2616,0.927338,0.807878,NS
NAGK,-0.1301,0.2499,0.927907,0.815756,NS
STAM,0.142,0.2287,0.927972,0.83409,NS
SVIL,0.2458,0.132,0.92804,0.897078,NS
IMPDH2,-0.127,0.2554,0.928053,0.810452,NS
TMEM109,-0.1206,0.2683,0.928189,0.802072,NS
CHCHD7,0.1913,0.1685,0.92847,0.870744,NS
RUVBL2,0.156,0.2062,0.928604,0.844197,NS
C1QBP,0.1249,0.2565,0.928898,0.810452,NS
ATP2B1,0.1396,0.2271,0.929614,0.834583,NS
PDLIM7,0.1847,0.1716,0.929635,0.869148,NS
UGGT1,-0.112,0.2819,0.929847,0.787638,NS
ATP6V1H,-0.1529,0.2062,0.929951,0.844197,NS
RPS9,0.1293,0.2436,0.930051,0.819926,NS
RPN2,0.1221,0.257,0.930317,0.810452,NS
NDUFA11,-0.1834,0.1709,0.930378,0.869815,NS
XPO7,0.1267,0.2463,0.93068,0.818118,NS
DPP7,0.1749,0.1776,0.930977,0.864995,NS
DPYSL3,0.1416,0.2193,0.930993,0.840075,NS
CACNB1,0.1608,0.1923,0.931268,0.854239,NS
BCAM,-0.1571,0.1963,0.931475,0.852412,NS
CUL3,-0.124,0.2483,0.931542,0.817676,NS
NIPSNAP3B,0.1871,0.1638,0.93187,0.872856,NS
ACACB,-0.176,0.1738,0.932015,0.867552,NS
HSPA9,0.115,0.2658,0.932073,0.804951,NS
SHOC2,-0.1659,0.1829,0.932523,0.860966,NS
PSMD10,0.1333,0.2275,0.932528,0.834307,NS
DPP4,0.1847,0.164,0.93264,0.872856,NS
DYNC1I2,-0.1113,0.2713,0.932862,0.798184,NS
DNAJB6,-0.1848,0.163,0.933022,0.872856,NS
IGHM,0.2341,0.1282,0.933207,0.900801,NS
ACAD9,0.1493,0.2011,0.933211,0.84717,NS
UBL5,0.154,0.1949,0.933236,0.852781,NS
ACADS,0.1438,0.2087,0.933247,0.842924,NS
HAGH,0.1326,0.2253,0.933523,0.83598,NS
HSPA4,0.0966,0.3087,0.933604,0.767893,NS
PDLIM2,0.2038,0.1456,0.933958,0.884876,NS
DHRS4,0.1374,0.215,0.934217,0.840405,NS
ATP5F1B,0.1208,0.2445,0.934285,0.819676,NS
EIF2S2,0.1268,0.2313,0.934726,0.832746,NS
ADSS1,0.1516,0.1933,0.934747,0.853752,NS
RBBP7,-0.1402,0.2086,0.934907,0.842924,NS
PLGRKT,0.1499,0.1944,0.935124,0.852975,NS
EFEMP1,-0.1841,0.1571,0.935581,0.877021,NS
PLS3,-0.1683,0.1718,0.935596,0.869148,NS
C2,0.1841,0.1555,0.936222,0.878497,NS
ATP6V0D1,0.1634,0.1746,0.93642,0.867515,NS
TACO1,0.1821,0.1563,0.936571,0.877639,NS
CAST,-0.1259,0.2254,0.936718,0.83598,NS
COPB2,0.1748,0.1606,0.937407,0.875358,NS
PPP2R5A,0.1396,0.2009,0.937475,0.847203,NS
MAGT1,-0.202,0.1387,0.937544,0.890713,NS
RTN4IP1,0.1733,0.1613,0.937679,0.875295,NS
SEPTIN9,-0.1692,0.1651,0.937686,0.872591,NS
LSM3,-0.1767,0.1577,0.937842,0.876557,NS
PPT1,-0.1667,0.1672,0.937851,0.870744,NS
DYNLRB1,-0.1292,0.21560000000000001,0.937892,0.840405,NS
CAPZA1,-0.1626,0.1706,0.938149,0.869815,NS
LRRC57,-0.2219,0.1247,0.938265,0.9059,NS
CUL4B,0.1959,0.1413,0.938269,0.889688,NS
BAX,0.1813,0.152,0.938502,0.880067,NS
FHL3,0.1871,0.1466,0.938808,0.884876,NS
CYTH1,0.1339,0.2047,0.938836,0.844197,NS
NSUN2,0.1497,0.1827,0.938944,0.860966,NS
HBS1L,0.1315,0.2073,0.939152,0.844172,NS
RPS19,0.1069,0.2547,0.939226,0.810877,NS
RRAGC,0.1785,0.1523,0.939323,0.880067,NS
MAT2B,0.1218,0.2224,0.939551,0.83598,NS
MYLK2,-0.179,0.1511,0.939623,0.880933,NS
SURF4,-0.1412,0.191,0.939781,0.85436,NS
SAR1B,0.1582,0.1697,0.94006,0.870744,NS
METTL26,0.1435,0.1868,0.940124,0.857602,NS
EIF3B,0.1051,0.2545,0.940266,0.810877,NS
GORASP2,-0.1218,0.2187,0.940523,0.840405,NS
DCD,-0.2664,0.0995,0.940796,0.924946,NS
ADD1,-0.1656,0.1599,0.940846,0.875358,NS
PRG4,-0.2904,0.0912,0.940852,0.931362,NS
PLEKHF1,-0.1369,0.1914,0.941457,0.85436,NS
PEPD,-0.105,0.2487,0.941649,0.817433,NS
CFD,-0.2271,0.1147,0.941791,0.915263,NS
PPCDC,0.1573,0.1646,0.942135,0.872696,NS
ALAD,-0.1847,0.1398,0.942289,0.890336,NS
COX20,0.2512,0.1026,0.942395,0.923379,NS
BGN,0.1831,0.1391,0.943052,0.890713,NS
ALDH1L1,-0.1295,0.1951,0.943481,0.852781,NS
LDHA,-0.116,0.217,0.943711,0.840405,NS
MAP2K2,0.1324,0.1891,0.943975,0.855423,NS
NTMT1,-0.1481,0.1683,0.944222,0.870744,NS
FN1,0.1856,0.1337,0.944474,0.894942,NS
EIF2A,0.1422,0.1742,0.944542,0.867515,NS
SET,0.1175,0.2094,0.944927,0.842924,NS
TOLLIP,0.1246,0.1974,0.944946,0.850717,NS
ATXN10,-0.1344,0.182,0.945211,0.861135,NS
HNRNPH2,0.1222,0.1997,0.945349,0.848475,NS
DAG1,-0.124,0.1955,0.945717,0.852781,NS
COPS6,0.1174,0.206,0.94582,0.844197,NS
SSB,-0.1145,0.2111,0.945863,0.841689,NS
SGCB,0.1321,0.1824,0.946031,0.860966,NS
PPIL1,0.1194,0.2017,0.946051,0.846549,NS
BROX,0.1431,0.1654,0.946967,0.872501,NS
SMIM4,0.1617,0.1462,0.947001,0.884876,NS
