gene,cv_cr,cv_h,delta_cv,is_plasma,protein_class
YAP1,92.69959493011532,17.423649790874578,75.27594513924075,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
PPP2R5D,29.202229042871885,15.90898383646168,13.293245206410205,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
MRPL40,41.57208876490537,59.38902692546403,-17.816938160558664,TRUE,"Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"
ARMC1,22.439380109573356,14.861566183073666,7.57781392649969,FALSE,Predicted intracellular proteins
SLC25A24,37.269503606763834,18.637714801371622,18.631788805392212,FALSE,"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"
MRPS22,29.545173614957115,16.85180815859546,12.693365456361654,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins, Ribosomal proteins"
ARL1,60.36266245026381,38.859647867598326,21.503014582665486,FALSE,Predicted intracellular proteins
SYNC,19.362612021165074,27.509075185670884,-8.14646316450581,FALSE,Predicted intracellular proteins
RPA3,38.467163633244425,41.616865818027975,-3.14970218478355,FALSE,"Essential proteins, Predicted intracellular proteins"
FKBP9,79.18896116547516,32.205789543442464,46.9831716220327,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
PHYKPL,17.350877899456776,28.709994935576688,-11.359117036119912,FALSE,"Disease related genes, Enzymes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
TARS1,29.847256247349442,23.944126442974255,5.903129804375187,TRUE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
TPRKB,21.41217262963418,20.814019678025684,0.5981529516084976,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins"
ZBTB9,35.237991786998826,16.067107403653772,19.170884383345054,FALSE,Predicted intracellular proteins
TACC2,17.499560705661363,25.046209315200862,-7.546648609539499,FALSE,Predicted intracellular proteins
SPEG,23.70110481611747,32.01332475581555,-8.312219939698082,FALSE,"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins"
MYBPH,90.09837793881482,110.12646075504186,-20.02808281622704,FALSE,Predicted intracellular proteins
UBA2,34.23302985282558,16.863954204590883,17.3690756482347,FALSE,"Disease related genes, Essential proteins, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins"
CLPB,18.31115342940936,56.86142851233286,-38.5502750829235,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
NUDCD3,32.9923607490799,47.11876013967557,-14.126399390595672,FALSE,"Essential proteins, Predicted intracellular proteins"
HSPH1,15.926193205356245,39.77062729388471,-23.844434088528462,FALSE,"Cancer-related genes, Predicted intracellular proteins"
SORD,32.43798956096977,30.425301679623207,2.0126878813465616,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
OVCA2,46.662349051641336,41.15492738576059,5.507421665880749,FALSE,Predicted intracellular proteins
CSNK2B,22.681986008889314,24.477503192573213,-1.7955171836838986,TRUE,"Cancer-related genes, Disease related genes, Essential proteins, Plasma proteins, Predicted intracellular proteins"
NDUFAF3,45.21918211707758,28.928031842898555,16.291150274179024,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins"
MIPEP,39.1504077687422,37.221671494620104,1.9287362741220946,TRUE,"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
ELAVL1,56.63581410060687,33.774593106491004,22.861220994115868,TRUE,"Plasma proteins, Predicted intracellular proteins"
LARS1,24.037562597164058,17.759322139363896,6.2782404578001625,TRUE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
GSK3B,41.24091198029198,26.0348308706418,15.206081109650182,FALSE,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins"
TBC1D4,17.028657453199976,14.42022976636258,2.6084276868373966,FALSE,"Disease related genes, Potential drug targets, Predicted intracellular proteins, Transporters"
SLC35A4,32.00497050473325,27.54075860819798,4.4642118965352715,FALSE,"Predicted membrane proteins, Transporters"
CHCHD4,43.99229582808789,24.654133119788746,19.338162708299144,FALSE,"Essential proteins, Predicted intracellular proteins"
MOCS2,42.67495751271244,30.095340157920525,12.579617354791914,FALSE,"Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Predicted intracellular proteins"
GMFB,56.481167999125624,68.20695320948235,-11.725785210356726,TRUE,"Plasma proteins, Predicted intracellular proteins"
TOMM7,55.619974340037125,71.88086028142835,-16.26088594139123,FALSE,"Predicted intracellular proteins, Predicted membrane proteins"
SNRPB,31.331429933953704,25.947637084805848,5.383792849147856,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
CHP1,26.80238288127608,20.21548180336973,6.586901077906351,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters"
MRPL41,27.990026783262934,37.535782549739984,-9.54575576647705,FALSE,"Essential proteins, Predicted intracellular proteins, Ribosomal proteins"
ARHGAP17,24.39203722070394,22.590177691210762,1.8018595294931785,FALSE,Predicted intracellular proteins
LIMS3,21.287447872773903,25.904471535207247,-4.617023662433343,FALSE,Predicted intracellular proteins
USP7,29.5746691810721,37.287928280603126,-7.713259099531026,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
EIF2B3,25.2932698253451,18.514926965796704,6.778342859548395,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins"
ABHD16A,32.699047742885575,39.2076155760854,-6.508567833199827,FALSE,"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted membrane proteins"
DCTPP1,52.47385932352412,38.7753211615726,13.698538161951518,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
RBBP7,28.72633948480455,17.92513645878035,10.8012030260242,FALSE,Predicted intracellular proteins
PCID2,15.915507441772359,37.58435324077104,-21.668845798998678,FALSE,"Essential proteins, Predicted intracellular proteins"
CACNG1,29.560806963871045,36.314615098699754,-6.753808134828709,FALSE,"FDA approved drug targets, Predicted membrane proteins, Transporters"
MRPS27,43.28717138772797,25.568991475463935,17.718179912264038,FALSE,"Essential proteins, Predicted intracellular proteins, Ribosomal proteins"
MEMO1,51.8936047894684,33.10709132913583,18.78651346033257,FALSE,"Predicted intracellular proteins, Predicted membrane proteins"
EML4,51.065575717821524,49.43393797740527,1.6316377404162523,FALSE,"Cancer-related genes, Disease related genes, Predicted intracellular proteins"
EIF3H,50.011725969262734,9.605697211884086,40.40602875737865,FALSE,"Cancer-related genes, Essential proteins, Predicted intracellular proteins"
DNAJA3,51.232312874066054,53.041047350346346,-1.8087344762802928,FALSE,"Essential proteins, Predicted intracellular proteins"
FBL,36.53423710100133,0.1501302736982502,36.38410682730308,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
LAMTOR2,31.159496385453174,28.877543017497135,2.2819533679560386,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins"
DYNLT1,21.141808440232897,27.35875981508566,-6.216951374852762,FALSE,Predicted intracellular proteins
DERA,45.97599448029955,25.882680562016052,20.093313918283496,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
GBP2,37.71920340699136,68.05525473717138,-30.33605133018002,FALSE,Predicted intracellular proteins
NDUFAF2,76.97324712735009,80.78225818597296,-3.809011058622872,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
SPAG7,23.923691301157263,24.412839785806206,-0.48914848464894334,FALSE,Predicted intracellular proteins
BCAM,44.03157881710416,23.17938414737433,20.852194669729833,TRUE,"Blood group antigen proteins, CD markers, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"
UCHL5,42.079532346883525,26.901498774759798,15.178033572123727,TRUE,"Enzymes, Plasma proteins, Predicted intracellular proteins"
SNU13,46.41571919513192,26.94744751686398,19.46827167826794,FALSE,"Essential proteins, Predicted intracellular proteins, Ribosomal proteins"
PPIC,33.97050254859993,36.254612551223616,-2.2841100026236845,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
DRG1,69.53867479441206,56.10871251421863,13.429962280193429,TRUE,"Plasma proteins, Predicted intracellular proteins"
CLUH,16.540042206218462,21.14443407803553,-4.604391871817068,FALSE,Predicted intracellular proteins
STK24,26.674185614012824,15.027772698005148,11.646412916007677,FALSE,"Enzymes, Predicted intracellular proteins"
NUDT16,27.570390906154902,35.53851723950819,-7.968126333353286,FALSE,"Enzymes, Predicted intracellular proteins"
PMPCB,23.956703238200863,22.11964770651727,1.8370555316835926,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Potential drug targets, Predicted intracellular proteins"
SNX9,73.25954459663096,18.373290527736884,54.886254068894075,TRUE,"Plasma proteins, Predicted intracellular proteins"
PBDC1,41.54342742775674,34.58795272618993,6.955474701566807,FALSE,Predicted intracellular proteins
THTPA,37.24809843974553,23.88156228437173,13.366536155373804,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
BPHL,77.84497973501998,70.1874756198908,7.657504115129171,FALSE,Predicted intracellular proteins
ERO1A,43.447747619007274,50.03550907836638,-6.587761459359108,TRUE,"Plasma proteins, Predicted intracellular proteins, Transporters"
UBE2F,38.71644855106942,18.59095850343613,20.12549004763329,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
RABEP1,32.58447062949173,50.12455532792931,-17.540084698437575,FALSE,"Cancer-related genes, Predicted intracellular proteins"
DARS2,49.38198777486812,27.814287981046594,21.56769979382153,FALSE,"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins"
FXR1,20.26694910144824,19.199974051192488,1.0669750502557527,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
PTER,34.30790902780489,33.29145856442801,1.0164504633768772,FALSE,Predicted intracellular proteins
TIMM21,44.26413443899686,29.692784805060906,14.571349633935956,FALSE,"Predicted intracellular proteins, Predicted membrane proteins"
RWDD1,32.555588323413424,40.543696597468184,-7.98810827405476,FALSE,Predicted intracellular proteins
DNAJC19,14.998739151000407,38.422228730505196,-23.42348957950479,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
NT5C2,39.98998571444107,54.51225829081462,-14.522272576373553,TRUE,"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
PACSIN2,48.92109211740839,27.816216379106812,21.10487573830158,FALSE,Predicted intracellular proteins
GPHN,19.456851093914317,22.309083392479337,-2.8522322985650206,FALSE,"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
ASPSCR1,68.31444338016065,66.1102514483051,2.204191931855547,FALSE,"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins"
SPATA20,43.319079328898745,28.915652664333873,14.403426664564872,FALSE,"Predicted intracellular proteins, Predicted secreted proteins"
GHITM,61.6515389069399,38.37156437266508,23.27997453427482,FALSE,Predicted membrane proteins
AKAP1,18.522607869223624,34.533671791990784,-16.01106392276716,FALSE,"Predicted intracellular proteins, Predicted membrane proteins"
NUBP1,35.99005036130549,36.349684823993336,-0.3596344626878434,FALSE,"Essential proteins, Predicted intracellular proteins"
TMEM65,9.98744688358029,30.649726170978482,-20.662279287398192,FALSE,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters"
FAM114A1,12.997201079179476,8.90248126339597,4.094719815783506,FALSE,Predicted intracellular proteins
GPT2,42.25747912736004,54.270383568182126,-12.012904440822084,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
NLRX1,43.17622644311342,25.84796344017914,17.328263002934282,FALSE,Predicted intracellular proteins
RGN,30.106160118640812,25.254526122800076,4.851633995840736,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
