module,group,gene,z
brown,PLA_T2,ISOC2,0.30343007867445215
brown,PLA_T2,SLC25A46,-0.2600624468156025
brown,PLA_T2,TMEM143,0.2043684540293409
brown,PLA_T2,FAM136A,0.09741504014296944
brown,PLA_T2,PPP1R14B,0.45721012150048357
brown,PLA_T2,ACSF2,-0.2175286892058915
brown,PLA_T2,OPTN,0.2755716516167956
brown,PLA_T2,DNAJC19,-0.36347984972632724
brown,PLA_T2,RMDN1,-0.24284111880451767
brown,PLA_T2,MRPL38,0.0029640795535554876
brown,PLA_T2,MRPL53,0.04535652996101248
brown,PLA_T2,DNAJA3,0.14272859812041352
brown,PLA_T2,PTCD3,-0.2163286923698163
brown,PLA_T2,MMAB,0.022665200388218273
brown,PLA_T2,FAHD2A,0.32164733083919433
brown,PLA_T2,ERO1A,-0.17169597600754172
brown,PLA_T2,DHTKD1,-0.21536487967969345
brown,PLA_T2,PYURF,0.32299522507613715
brown,PLA_T2,SUCLG2,0.1482220196410737
brown,PLA_T2,COQ10A,0.4148412509597799
brown,PLA_T2,MCEE,-0.011385625627868554
brown,PLA_T2,GFM1,-0.49274799658964064
brown,PLA_T2,MCCC1,0.016096048392586992
brown,PLA_T2,PCYT2,-0.14629172305040725
brown,PLA_T2,PHB2,-0.431493492929375
brown,PLA_T2,COPS8,-0.6229770729413281
brown,PLA_T2,SDHC,-0.292678026159195
brown,PLA_T2,MTR,-0.06597399347914143
brown,PLA_T2,HSD17B10,-0.36555473142239747
brown,PLA_T2,TXN2,0.2982428327361144
brown,PLA_T2,DMAC2L,-0.020028992572996212
brown,PLA_T2,MIPEP,-0.28371899022051733
brown,PLA_T2,ACO2,0.04985641020714541
brown,PLA_T2,COQ7,-0.27832758890711373
brown,PLA_T2,MRPL45,-0.9116279871802484
brown,PLA_T2,UQCC2,-0.35433192373279
brown,PLA_T2,NTPCR,0.21232940743337023
brown,PLA_T2,TACO1,-0.17270425625452515
brown,PLA_T2,HGH1,-0.05514415930314598
brown,PLA_T2,DHRS4,-0.3090435076188252
brown,PLA_T2,NDUFAF3,-0.043305522024969546
brown,PLA_T2,TMEM70,0.4113623283828402
brown,PLA_T2,ISCA1,-0.30431971091686055
brown,PLA_T2,CHCHD7,-0.3452260311687935
brown,PLA_T2,APOO,-0.07308487946366847
brown,PLA_T2,ADI1,-0.5644561571860014
brown,PLA_T2,MECR,0.004616053686899944
brown,PLA_T2,NTMT1,-0.49791395453153386
brown,PLA_T2,TIMM21,-0.5027830096312943
brown,PLA_T2,HINT2,-0.5299870135966335
brown,PLA_T2,BCL2L13,0.06283733720057029
brown,PLA_T2,HDHD5,0.26070016831307763
brown,PLA_T2,MRPL1,-0.4430624011848494
brown,PLA_T2,BCO2,-0.08156116830274897
brown,PLA_T2,MRPL37,-0.23288612521083152
brown,PLA_T2,SLIRP,0.38120652197193255
brown,PLA_T2,TMEM126A,0.16033967984505362
brown,PLA_T2,RBM38,-0.3403314287955052
brown,PLA_T2,PPA2,-0.18560096734922812
brown,PLA_T2,MRPL46,-0.5266355702089592
brown,PLA_T2,GHITM,0.4328901294973315
brown,PLA_T2,CHMP4B,0.17253577410810528
brown,PLA_T2,OPA3,0.2672432064656549
brown,PLA_T2,DCTPP1,0.06127844995434963
brown,PLA_T2,PTGES2,0.07016599502326881
brown,PLA_T2,ACAD9,-0.3987486954903477
brown,PLA_T2,COQ10B,0.415039711126399
brown,PLA_T2,JPT2,0.43378857330406756
brown,PLA_T2,L2HGDH,0.39096696821417115
brown,PLA_T2,CARS2,0.5224568540129066
brown,PLA_T2,SIAE,0.2485744149629444
brown,PLA_T2,GRPEL1,-0.17640662063624515
brown,PLA_T2,RDH14,-0.2000911566955698
brown,PLA_T2,PLGRKT,0.29900412033411944
brown,PLA_T2,EML4,0.4167481591330398
brown,PLA_T2,MCCC2,-0.5705222459608424
brown,PLA_T2,TXNRD2,-0.2382529844369519
brown,PLA_T2,SARS2,-0.7116828161889318
brown,PLA_T2,ACOT13,0.121960961700326
brown,PLA_T2,TIGAR,0.4211316734149066
brown,PLA_T2,NIT2,-0.5162422845138291
brown,PLA_T2,GPHN,0.06384586719546947
brown,PLA_T2,DIABLO,-0.6209794940670122
brown,PLA_T2,MBNL1,-0.021341390786706493
brown,PLA_T2,SDR39U1,0.9510993187590643
brown,PLA_T2,IARS2,0.014883940790766992
brown,PLA_T2,SIRT3,0.6049736489520513
brown,PLA_T2,ACSS1,-0.2562831718752212
brown,PLA_T2,ABHD10,-0.2949036287832761
brown,PLA_T2,UQCC1,-0.2727829342521105
brown,PLA_T2,PANK4,-0.010155699180285768
brown,PLA_T2,TMLHE,-0.23414485102062865
brown,PLA_T2,ATAD3A,-0.11372841955490635
brown,PLA_T2,ARMC1,-0.631071494972797
brown,PLA_T2,OXSM,-0.229201055259976
brown,PLA_T2,NDUFB11,0.4194679939676518
brown,PLA_T2,OCIAD1,-0.5339184529810916
brown,PLA_T2,CHCHD3,0.1998028220323155
brown,PLA_T2,SIRT5,0.1661302209644396
brown,PLA_T2,PGPEP1,-0.11766881547846164
brown,PLA_T2,CISD1,0.19865320193527305
brown,PLA_T2,COQ3,-0.16675997772059406
brown,PLA_T2,HSPBP1,-0.25658746396150856
brown,PLA_T2,NDUFAF4,0.13802480486990534
brown,PLA_T2,NDUFA13,0.6522192686218669
brown,PLA_T2,PDP1,0.4585677006201379
brown,PLA_T2,MTRES1,-0.2204399059218485
brown,PLA_T2,SUCLA2,-0.009749830733972167
brown,PLA_T2,GRHPR,-0.5673924162019183
brown,PLA_T2,UQCR10,-0.2818585121315035
brown,PLA_T2,NIPSNAP3A,0.06534689265890596
brown,PLA_T2,WARS2,-0.030310993962844476
brown,PLA_T2,NDUFA12,0.3464663063076718
brown,PLA_T2,AK3,0.06148719086001921
brown,PLA_T2,SLC25A13,0.08975177820077955
brown,PLA_T2,STOML2,0.0756913835214318
brown,PLA_T2,ACAD8,-0.4737706769418842
brown,PLA_T2,MCTS1,0.6252819415093199
brown,PLA_T2,CA14,0.9296991409337944
brown,PLA_T2,EPDR1,-0.4467896669624878
brown,PLA_T2,MYO6,0.13024117120957748
brown,PLA_T2,NFU1,-0.429466147326858
brown,PLA_T2,SPG7,0.10527394040257214
brown,PLA_T2,GSTK1,-0.327968754006652
brown,PLA_T2,LAMTOR2,0.3336252263271357
brown,PLA_T2,MRPS28,0.13971510285692373
brown,PLA_T2,COA3,-0.04619087638383612
brown,PLA_T2,MRPS17,-0.21542817502445108
brown,PLA_T2,COQ6,0.035036611641112984
brown,PLA_T2,ACOT9,0.04605456699431689
brown,PLA_T2,MEMO1,0.33769158492906354
brown,PLA_T2,MSRB2,-0.037994537630017144
brown,PLA_T2,FIS1,0.5910242625891797
brown,PLA_T2,MRPS23,-0.02857949853633392
brown,PLA_T2,AFG3L2,0.024301130373283835
brown,PLA_T2,SAMM50,0.20140441983811833
brown,PLA_T2,TIMM9,-0.39802739181875896
brown,PLA_T2,TIMM8B,0.06221531629587349
brown,PLA_T2,TIMM13,-0.17475455935121464
brown,PLA_T2,SRPRB,-0.33040974064403705
brown,PLA_T2,MRPS18B,-0.5594757792214629
brown,PLA_T2,MTCH2,0.1383676279936088
brown,PLA_T2,CHCHD2,-0.14454428446036888
brown,PLA_T2,NDUFB9,0.2649909191404612
brown,PLA_T2,COX11,-0.3084187963638913
brown,PLA_T2,ENPP4,0.41582568961318017
brown,H_T1,ILVBL,0.1943658605816427
brown,H_T1,NUDT19,0.3762221907932254
brown,H_T1,NDUFS8,0.4458129798179038
brown,H_T1,PDHX,0.6778189273010182
brown,H_T1,DNM1L,0.5331142512664482
brown,H_T1,NDUFA4,1.040852930439355
brown,H_T1,SDHD,0.7769643094362371
brown,H_T1,NDUFAB1,-0.30494038264103246
brown,H_T1,OPLAH,0.7941017023459166
brown,H_T1,BCKDK,0.6590629979885627
brown,H_T1,UQCRQ,0.44266428793252766
brown,H_T1,UQCR11,0.00919072465035482
brown,H_T1,XPO1,-0.08966490148522688
brown,H_T1,BCAT2,0.7260414672375
brown,H_T1,SLC16A3,-0.08907981940805883
brown,H_T1,NDUFS4,0.387618687526963
brown,H_T1,HTRA2,-0.18177688504241712
brown,H_T1,DENR,0.8778817337017074
brown,H_T1,DNPH1,0.2275133075882617
brown,H_T1,TIMM44,0.37443145599305494
brown,H_T1,NDUFB5,0.504182055954299
brown,H_T1,NDUFB3,0.33194526633818133
brown,H_T1,NDUFA2,0.3917592274819043
brown,H_T1,PRKAB2,0.5956015754242129
brown,H_T1,NARS1,0.5803891636923932
brown,H_T1,IDH3B,0.3096955729025507
brown,H_T1,NDUFS5,0.4014378180437916
brown,H_T1,TIMM8A,0.5700897024549436
brown,H_T1,OPA1,0.6334708797240827
brown,H_T1,TBC1D4,0.6988055622103706
brown,H_T1,CLUH,0.8994923099689842
brown,H_T1,COQ9,0.4131742541952416
brown,H_T1,GGCT,0.42482512739223893
brown,H_T1,NDUFS7,0.20016102809031122
brown,H_T1,NDUFS2,0.21012475236850087
brown,H_T1,NIPSNAP2,0.6266392232741267
brown,H_T1,NDUFS6,0.5064605615928388
brown,H_T1,CS,0.2605016681410313
brown,H_T1,SPAG7,0.8013763289508796
brown,H_T1,MTX2,-0.3710609290486616
brown,H_T1,NDUFB1,0.2027967857612198
brown,H_T1,PMPCB,0.6334622329138472
brown,H_T1,NDUFS3,0.23262429449454097
brown,H_T1,ECI2,0.7735183701506668
brown,H_T1,TIPRL,-0.5739158790834498
brown,H_T1,SLC25A12,0.29068896475294637
brown,H_T1,SCO1,0.14163255508259578
brown,H_T1,ALDH1L1,0.4350527844597548
brown,H_T1,ATP5PD,0.6021267269361031
brown,H_T1,ATP5MG,0.45250232421250997
brown,H_T1,TOMM70,0.13226761748298202
brown,H_T1,PLPBP,-0.0010913558925738087
brown,H_T1,GLS,0.7195107593004829
brown,H_T1,NDUFB6,0.3482660662411819
brown,H_T1,NDUFA3,0.33690724377692516
brown,H_T1,NDUFB4,0.401574609879633
brown,H_T1,NDUFB8,0.1422205785682708
brown,H_T1,NDUFA7,0.23934028081924522
brown,H_T1,LETM1,0.600667226503389
brown,H_T1,EPM2A,-0.2830158201319747
brown,H_T1,NDUFC2,0.3731952132888649
brown,H_T1,NDUFA10,0.20294204152534184
brown,H_T1,MPC2,0.9193764484714061
brown,H_T1,ETHE1,0.4581853845582451
brown,H_T1,STAMBP,-0.2114355592041738
brown,H_T1,MLYCD,0.40404218229371286
brown,H_T1,AIFM1,0.7422532797294095
brown,H_T1,ABHD16A,0.9433468810170076
brown,H_T1,NUDT3,0.3511066670638908
brown,H_T1,NDUFB10,-0.1093620422396768
brown,H_T1,MT-CYB,0.743304417727191
brown,H_T1,MT-CO1,0.07271987910005798
brown,H_T1,MT-CO2,0.32523744567015306
brown,H_T1,GOT2,0.2759558648213164
brown,H_T1,MT-ATP6,0.7074621050590708
brown,H_T1,MT-ND1,0.45637966570854127
brown,H_T1,MT-ND2,0.3606277003032453
brown,H_T1,MT-ND3,0.5558901957847933
brown,H_T1,MT-ND4,0.7765330115778097
brown,H_T1,MT-ND5,0.6585930222367297
brown,H_T1,MT-ATP8,0.5612596838298345
brown,H_T1,SLC25A5,0.26307989773951546
brown,H_T1,PCCA,0.3958567734556661
brown,H_T1,PCCB,0.5063828775952993
brown,H_T1,ATP5F1B,0.06553118289982462
brown,H_T1,GPI,0.03525986695092266
brown,H_T1,UQCRH,-0.21042156853433217
brown,H_T1,FH,0.455011163621487
brown,H_T1,PDHA1,0.5550955970846033
brown,H_T1,CYC1,0.14482582289026452
brown,H_T1,DLD,0.7583108099295832
brown,H_T1,COX6C,-0.11704190329529499
brown,H_T1,LIMS3,0.7426418776008019
brown,H_T1,FDX1,0.15735394169163
brown,H_T1,GAA,0.375006307779804
brown,H_T1,BCL2,0.2547763982110475
brown,H_T1,DLAT,0.6782014959271182
brown,H_T1,COX5B,0.16602764398333114
brown,H_T1,HSPD1,0.025739273863999844
brown,H_T1,PDHB,0.5194823180148026
brown,H_T1,DBT,0.9492902760572391
brown,H_T1,ACADM,0.3770311446443047
brown,H_T1,PCNA,-0.02166554929431342
brown,H_T1,SLC25A4,0.18777162252077478
brown,H_T1,SLC25A6,0.5979392437958497
brown,H_T1,ANXA3,0.01966102543567024
brown,H_T1,BCKDHA,0.192336221628484
brown,H_T1,COX4I1,0.2275185395792266
brown,H_T1,ETFA,0.14674693862071017
brown,H_T1,GYS1,0.43421555924028044
brown,H_T1,CD99,-0.32019357908267027
brown,H_T1,COX7A2,0.2468020660722301
brown,H_T1,COX6B1,0.13736175988857563
brown,H_T1,UQCRB,0.4662940445669454
brown,H_T1,UCHL3,0.24052862803479402
brown,H_T1,COX7C,0.5212363974975354
brown,H_T1,PFKFB1,0.09228155613229334
brown,H_T1,ACADS,0.3441270753381429
brown,H_T1,NCK1,0.4470630868217059
brown,H_T1,TMEM11,0.7817371368792293
brown,H_T1,GOT1,0.2846543634255609
brown,H_T1,CKMT2,0.36641949682686703
brown,H_T1,NDUFB7,0.4668067154674468
brown,H_T1,CTPS1,0.0524221644113811
brown,H_T1,ATP5PF,0.274345400777433
brown,H_T1,NDUFV2,0.3826850308880471
brown,H_T1,COX5A,0.24827738727486331
brown,H_T1,CAPN3,-0.3806970157801358
brown,H_T1,GSTM3,0.465195133179029
brown,H_T1,SDHB,0.5866965468241381
brown,H_T1,BCKDHB,-0.18029457047355749
brown,H_T1,MMUT,0.7806341418549166
brown,H_T1,GART,0.4375267797294053
brown,H_T1,FDXR,0.462669603243532
brown,H_T1,UQCRC2,0.2161230344989173
brown,H_T1,FECH,0.579962301776466
brown,H_T1,ME2,0.15812601822593347
brown,H_T1,WARS1,-0.31599919813350275
brown,H_T1,GCSH,0.42772809885507623
brown,H_T1,GPT,0.42746548475758317
brown,H_T1,COX7A1,0.28894587585881615
brown,H_T1,ATP5PB,0.255424289363929
brown,H_T1,ACAT1,0.6943981108348927
brown,H_T1,ATP5F1A,0.31134146022339826
brown,H_T1,IVD,0.4366879032927186
brown,H_T1,MAOB,0.9391559481593286
brown,H_T1,NDUFS1,0.14603376251069583
brown,H_T1,TPP2,0.10432113931166816
brown,H_T1,PRDX3,0.49193695746651933
brown,H_T1,ATP5F1D,0.6210902651655904
brown,H_T1,PPIF,0.35867629312891686
brown,H_T1,ADSL,0.12868216154362927
brown,H_T1,ALDH1B1,0.41487231702198935
brown,H_T1,SDHA,0.6308823698501632
brown,H_T1,AKT1,-0.0457993340103694
brown,H_T1,UQCRC1,0.14580904835070965
brown,H_T1,HIBADH,0.47560742554152335
brown,H_T1,SHMT2,0.6437334102777549
brown,H_T1,SPR,-0.33852541887738524
brown,H_T1,BSG,0.2856970358288784
brown,H_T1,HMGCL,0.18224896899736615
brown,H_T1,ARL2,0.2989128527992363
brown,H_T1,ATP5F1C,0.5066669820601021
brown,H_T1,DLST,0.5554064450559286
brown,H_T1,SRP14,0.03364605408483149
brown,H_T1,ETFB,0.3893880560074231
brown,H_T1,HSPA9,0.5038007695795425
brown,H_T1,MDH2,0.36794703616297975
brown,H_T1,HADHA,0.7559313561808334
brown,H_T1,IARS1,0.7159837049811671
brown,H_T1,ECI1,0.4139077734641183
brown,H_T1,LRPPRC,0.5575929156707089
brown,H_T1,CRAT,0.6947158609099923
brown,H_T1,NAMPT,-0.07765105923894332
brown,H_T1,TSFM,0.6909321905988508
brown,H_T1,PPIC,0.4650066157348867
brown,H_T1,VDAC2,0.2124968600580522
brown,H_T1,ACADSB,0.6993532801714675
brown,H_T1,MAPK9,0.5854384705715343
brown,H_T1,PHKA2,0.5079312464848879
brown,H_T1,PHKA1,0.4467164942161309
brown,H_T1,QARS1,0.498236584553421
brown,H_T1,UQCRFS1,0.02951539144160854
brown,H_T1,ATP5PO,0.4526232896761214
brown,H_T1,IDH2,0.41294171499429233
brown,H_T1,FNTA,0.3909965814606104
brown,H_T1,TUFM,0.3945125145956318
brown,H_T1,HARS2,0.4915993117985454
brown,H_T1,ACADVL,0.6703389775855112
brown,H_T1,ACOT2,0.558638671629718
brown,H_T1,NDUFV1,0.2114274064938113
brown,H_T1,IDH3A,0.39580385493596887
brown,H_T1,CPT1A,0.9348131619890383
brown,H_T1,DAP3,0.6810504593648927
brown,H_T1,IDH3G,0.48083462413809325
brown,H_T1,SUOX,0.6272801666164629
brown,H_T1,NDUFA8,0.3946830629451488
brown,H_T1,SMS,0.25970756331998085
brown,H_T1,MRPL12,0.4460328278457869
brown,H_T1,SUCLG1,0.5195797387439907
brown,H_T1,HCCS,0.5959062923608986
brown,H_T1,PRKAG1,0.4845664923669754
brown,H_T1,AK2,0.2680612374905653
brown,H_T1,HADHB,0.7253133576894515
brown,H_T1,ATP5MF,0.47681415766534574
brown,H_T1,NDUFV3,-0.030067734060660434
brown,H_T1,MARS1,0.37102537603545854
brown,H_T1,ATP5F1E,0.18631223550399428
brown,H_T1,ATP5ME,0.48171208037345836
brown,H_T1,NDUFA6,0.28077651448991714
brown,H_T1,SYNJ2BP,0.6507103525466673
brown,H_T1,TPI1,0.17399740794529314
brown,H_T1,ROMO1,0.7054527659050781
brown,H_T1,RPL26,0.39533563806915695
brown,H_T1,ATP6V0D1,0.11833887591732299
brown,H_T1,PCBD1,0.3597553173865339
brown,H_T1,HSPE1,0.1101520579974919
brown,H_T1,TIMM10,0.3922584249279735
brown,H_T1,PPP1CA,-0.2172382400538317
brown,H_T1,RPL32,0.5480746906278279
brown,H_T1,UBE2B,-0.08400824826484277
brown,H_T1,MRPS22,-0.3223945498417473
brown,H_T1,MRPS25,-0.25899322514809353
brown,H_T1,MRPS36,0.6140664986508735
brown,H_T1,MRPS21,0.015472501286182383
brown,H_T1,MRPS9,0.3374901899787114
brown,H_T1,LACTB,0.854100325821417
brown,H_T1,ARF5,-0.30748589391122627
brown,H_T1,CYCS,-0.38014894675094063
brown,H_T1,TFAM,0.6695170076479183
brown,H_T1,SLC25A3,0.6590466803544308
brown,H_T1,ANK2,0.7094276681578936
brown,H_T1,DHODH,0.25916605577559126
brown,H_T1,OGDH,0.5280555234406499
brown,H_T1,COX6A2,-0.03687626628481973
brown,H_T1,BDH1,0.6108703238553559
brown,H_T1,SLC25A11,0.6445435902327092
brown,H_T1,ACY1,0.3728370046655611
brown,H_T1,PRKCQ,0.939771572612053
brown,H_T1,SSBP1,0.3094639411125877
brown,H_T1,CACNG1,0.979758094039014
brown,H_T1,C1QBP,0.7035206460413006
brown,H_T1,CRYZ,-0.19404971379497207
brown,H_T1,SCRN3,0.3166166402154683
brown,H_T1,PMPCA,-0.03756411241687826
brown,H_T1,GRSF1,0.44486494311372426
brown,H_T1,TRAP1,0.6372607614866306
brown,H_T1,ECH1,0.41704331828990177
brown,H_T1,CTBP1,0.36711320521073065
brown,H_T1,MRPL49,0.8252129562069361
brown,H_T1,NNT,0.6496392795499462
brown,H_T1,MTM1,0.9887619494337663
brown,H_T1,MTX1,0.9536155854938911
brown,H_T1,EIF4EBP1,0.31728553079192406
brown,H_T1,AUH,0.4351073188647776
brown,H_T1,IDI1,0.19191898802415783
brown,H_T1,COX17,0.2700652443036451
brown,H_T1,UBE4A,0.5369939780655023
brown,H_T1,ENDOG,0.9111710668877773
brown,H_T1,RCN2,-0.27980236326635327
brown,H_T1,PTGR1,0.0065123863294880065
brown,H_T1,LARS2,0.13310662585432662
brown,H_T1,KARS1,0.9854069735203851
brown,H_T1,PDK2,0.04026254540107303
brown,H_T1,SURF1,0.5079087063064619
brown,H_T1,SLC9A3R2,0.44499066673164905
brown,H_T1,SPEG,0.9689481649610115
brown,H_T1,ETFDH,0.6200143877835915
brown,H_T1,FXN,0.5946013479366858
brown,H_T1,DECR1,-0.08003997934212162
brown,H_T1,NDUFA5,0.26783044980427273
brown,H_T1,TST,0.5699622351044517
brown,H_T1,NDUFA9,0.09127174170251143
brown,H_T1,PHKG1,0.4904775057553321
brown,H_T1,IMMT,0.39314297473630905
brown,H_T1,HSDL1,0.8374850178706733
brown,H_T1,CDNF,0.3944448521978991
brown,H_T1,COX19,-0.5498871774668721
brown,H_T1,NADK2,0.4726384615153615
brown,H_T1,LACTB2,0.7715350792193727
brown,H_T1,COQ5,0.6369607948022569
brown,H_T1,COA6,0.4072213523614054
brown,H_T1,COX20,-0.2068488907888794
brown,H_T1,IBA57,0.6486969234530913
brown,H_T1,ATPAF1,0.21956917462596062
brown,H_T1,NT5DC1,0.2735821633546472
brown,H_T1,LYRM7,0.09751846764783587
brown,H_T1,BROX,0.5452997559803415
brown,H_T1,MICOS13,0.5210944101702462
brown,H_T1,ETFRF1,0.35138968118004293
brown,H_T1,HIBCH,-0.18773303848163517
brown,H_T1,FAHD1,0.08408194350803727
brown,H_T1,TMEM65,0.9691983503495829
brown,H_T1,UQCC3,0.4539559530180358
brown,H_T1,DHRS11,-0.19894657759213358
brown,H_T1,APOOL,0.4050547460128387
brown,H_T1,HSDL2,0.6792264715369856
brown,H_T1,VPS13C,0.4750507958525638
brown,H_T1,MOB2,0.46373384733253414
brown,H_T1,TRMT10C,0.6741634236478184
brown,H_T1,BZW1,0.1634530931707244
brown,H_T1,MRPL21,0.7658386312118053
brown,H_T1,DGLUCY,0.2585886135531983
brown,H_T1,SZRD1,0.5499887353990156
brown,H_T1,HDDC2,0.565091448681925
brown,H_T1,DCXR,0.20750582399030826
brown,H_T1,MRPL55,0.3823953487940815
brown,H_T1,GLRX5,0.3876105406840983
brown,H_T1,ISCA2,0.4968520912227511
brown,H_T1,NLRX1,0.9026783951618234
brown,H_T1,COMTD1,0.12917447004351745
brown,H_T1,BPHL,-0.33965575957045047
brown,H_T1,LDHD,0.33572132454964587
brown,H_T1,NDUFA11,0.5542789205406915
brown,H_T1,ECHDC2,0.1754173680033377
brown,H_T1,ADHFE1,-0.28295162376158334
brown,H_T1,SUPV3L1,0.9313806669767578
brown,H_T1,THNSL1,-0.2574259698876266
brown,H_T1,CLYBL,-0.10817258221200743
brown,H_T1,D2HGDH,0.501576983077112
brown,H_T1,TOMM5,0.3069966231390217
brown,H_T1,CHCHD4,0.3163604921113284
brown,H_T1,CBR4,0.6708169730712263
brown,H_T1,SMIM20,0.6022318927335566
brown,H_T1,ATPAF2,0.43044467705459644
brown,H_T1,EIF4E3,0.644213134090807
brown,H_T1,RDH13,0.3975454350540047
brown,H_T1,ATAD1,0.34442603374788844
brown,H_T1,SCCPDH,0.6215126171923377
brown,H_T1,FAM98A,0.4879816349733927
brown,H_T1,PDPR,0.4964908706641807
brown,H_T1,NAXE,0.3657532096891531
brown,H_T1,CHDH,0.8691874183789082
brown,H_T1,ABHD11,-0.0591152322050706
brown,H_T1,PPTC7,0.3402604934206294
brown,H_T1,COQ8A,0.8473814459701012
brown,H_T1,NT5C,-0.20670031180965148
brown,H_T1,PNPT1,1.0316638960959927
brown,H_T1,GPT2,0.4811424365404283
brown,H_T1,RAB2B,-0.20267392721913788
brown,H_T1,SMIM4,0.7466114772231085
brown,H_T1,SPRYD4,0.21035750068522469
brown,H_T1,RTN4IP1,0.46403467338111276
brown,H_T1,THAP4,-0.014700435960426606
brown,H_T1,CHCHD10,-0.17685564837557077
brown,H_T1,OVCA2,0.6701461245091498
brown,H_T1,IRGQ,0.06207781720178658
brown,H_T1,HSD17B8,0.5852384028689055
brown,H_T1,CPT1B,0.7418095086213177
brown,H_T1,MRPS27,0.4495383116501327
brown,H_T1,AKAP1,1.0755611841089858
brown,H_T1,GCDH,0.5782124840521525
brown,H_T1,USP13,1.212206988324132
brown,H_T1,PHKB,0.4311107223867799
brown,H_T1,UBE2F,0.28645177292317187
brown,H_T1,RAB24,0.5210621428907565
brown,H_T1,FAM162A,0.6734974475756111
brown,H_T1,ISOC2,0.3464180825779882
brown,H_T1,SLC25A46,0.9930531241466628
brown,H_T1,TMEM143,0.35126004138846473
brown,H_T1,FAM136A,-0.028652390442054542
brown,H_T1,PPP1R14B,-0.16036945004326403
brown,H_T1,ACSF2,0.30456923981118467
brown,H_T1,OPTN,0.6832021022616175
brown,H_T1,DNAJC19,0.3884974056524773
brown,H_T1,RMDN1,0.26715931466282683
brown,H_T1,MRPL38,0.8863981052595209
brown,H_T1,MRPL53,0.19869476600305463
brown,H_T1,DNAJA3,-0.3911057538173157
brown,H_T1,PTCD3,0.5320626746128934
brown,H_T1,MMAB,0.11966016104844082
brown,H_T1,FAHD2A,0.39878527037742817
brown,H_T1,ERO1A,0.07821028561654327
brown,H_T1,DHTKD1,0.6659736305000113
brown,H_T1,PYURF,-0.07909374316384313
brown,H_T1,SUCLG2,0.1616013016161639
brown,H_T1,COQ10A,0.17596454152797597
brown,H_T1,MCEE,0.5358786820432281
brown,H_T1,GFM1,0.6806688451451339
brown,H_T1,MCCC1,0.6929243969391614
brown,H_T1,PCYT2,0.7189209771329408
brown,H_T1,PHB2,0.2729788039096222
brown,H_T1,COPS8,0.5159029552643056
brown,H_T1,SDHC,1.1564162537511355
brown,H_T1,MTR,-0.0721691166016083
brown,H_T1,HSD17B10,0.5256633562479112
brown,H_T1,TXN2,0.0359583837165498
brown,H_T1,DMAC2L,1.0865157531960048
brown,H_T1,MIPEP,0.04968148826920053
brown,H_T1,ACO2,0.37735960170681604
brown,H_T1,COQ7,0.7741343236433209
brown,H_T1,MRPL45,0.3477211608714946
brown,H_T1,UQCC2,0.32384252638031086
brown,H_T1,NTPCR,0.2049654177957036
brown,H_T1,TACO1,0.43318398624460264
brown,H_T1,HGH1,0.7464426567555735
brown,H_T1,DHRS4,0.5768518064789238
brown,H_T1,NDUFAF3,0.7087775480611972
brown,H_T1,TMEM70,0.07447943381255791
brown,H_T1,ISCA1,0.11105791478370226
brown,H_T1,CHCHD7,0.6402724813558325
brown,H_T1,APOO,0.5489867675092902
brown,H_T1,ADI1,0.7086481145199898
brown,H_T1,MECR,0.4789702138915481
brown,H_T1,NTMT1,0.5248075903410114
brown,H_T1,TIMM21,0.22574081767568965
brown,H_T1,HINT2,0.4619048683456638
brown,H_T1,BCL2L13,0.7584806614372928
brown,H_T1,HDHD5,0.15296116768736218
brown,H_T1,MRPL1,0.30655853854170856
brown,H_T1,BCO2,0.5781797911637452
brown,H_T1,MRPL37,0.5839838728128817
brown,H_T1,SLIRP,0.29279403124501047
brown,H_T1,TMEM126A,0.2843537414640078
brown,H_T1,RBM38,0.5827013085980729
brown,H_T1,PPA2,0.19958506844657478
brown,H_T1,MRPL46,0.6640944488464738
brown,H_T1,GHITM,0.10470548157538895
brown,H_T1,CHMP4B,0.11332282866061312
brown,H_T1,OPA3,0.21706755546947343
brown,H_T1,DCTPP1,0.2746738992698971
brown,H_T1,PTGES2,0.416455834990066
brown,H_T1,ACAD9,0.07867685762294471
brown,H_T1,COQ10B,0.09620498565579953
brown,H_T1,JPT2,0.16462798877156207
brown,H_T1,L2HGDH,0.4908543697207077
brown,H_T1,CARS2,0.02397854290124919
brown,H_T1,SIAE,-0.53615436878919
brown,H_T1,GRPEL1,0.10254960104123412
brown,H_T1,RDH14,0.4837954098684202
brown,H_T1,PLGRKT,-0.07196802287547599
brown,H_T1,EML4,0.31529422691036735
brown,H_T1,MCCC2,0.7539676931328909
brown,H_T1,TXNRD2,0.7061091630362479
brown,H_T1,SARS2,0.6854782384317188
brown,H_T1,ACOT13,-0.20790975204654916
brown,H_T1,TIGAR,-0.005866566517802757
brown,H_T1,NIT2,0.3886525271755466
brown,H_T1,GPHN,0.6225020751161947
brown,H_T1,DIABLO,0.9880415648971782
brown,H_T1,MBNL1,0.27083644948084296
brown,H_T1,SDR39U1,0.16166083447626414
brown,H_T1,IARS2,0.4967685776406988
brown,H_T1,SIRT3,0.27237662927030193
brown,H_T1,ACSS1,0.460904319233852
brown,H_T1,ABHD10,0.5585418282889785
brown,H_T1,UQCC1,0.5053753647751981
brown,H_T1,PANK4,0.6594939617671775
